char|line
rachel|good guy
ross|hey
rachel|well job interview ralph lauren tomorrow
rachel|know
joey|boy guy underwear suck
rachel|wh
joey|got pair marked excess got ta tell ya room excess anything
rachel|anyway going coordinator woman collection work right director perfect perfect job
phoebe|wow
phoebe|well nail interview get
rachel|yeah
phoebe|wan na work interview skill
rachel|okay
phoebe|okay
phoebe|right let u start handshake
phoebe|hi
rachel|hi
phoebe|good handshake good wrist action
monica|let try
phoebe|okay
phoebe|oh god
phoebe|ever
monica|squeeze hard
phoebe|let u say glad chandler
joey|right ross see new apartment
joey|see
joey|yesterday day
monica|shark attack bit yet
joey|nope
joey|op wait
joey|go
joey|funny ross
joey|life like funny
joey|okay
joey|oh waving lady
joey|whoa maybe
joey|hey monica totally hot girl ross building flirting
monica|get man
monica|flirt back mix
joey|yeah
joey|okay go
joey|doin
joey|worked
joey|waving
joey|okay right
joey|let u see third floor
monica|wow
monica|pretty huh
joey|tell huh
joey|oh monica
joey|ewwuck
ross|hey joey
ross|great stuff huh
joey|place
ross|course
ross|yeah come
ross|ooh ooh go window pretend surfing
joey|counted supposed live
joey|oh man
joey|ugh
monica|happened
joey|ended ross place
joey|oh musta missed counted something
joey|damn
joey|anymore
joey|oh l l look ross watching tv bit
monica|joey think watchin tv
other|lost visual contact suspect
other|okay really go
phoebe|unfair date get cut short guy shot store clerk
other|know job sweethart
phoebe|okay maybe come
other|suspect emerged naked sewer
phoebe|right go
other|bye bye
phoebe|kay bye
phoebe|oh god
phoebe|oh miss much
monica|wow
monica|week guy really close huh
phoebe|yeah weird
phoebe|can not help though sweet like little puppy dog yknow
phoebe|like really tough one shot bad guy
phoebe|ohh love beginning part relationship yknow
phoebe|like can not keep hand
monica|know best
phoebe|long last chandler
monica|still going
phoebe|come seriously
phoebe|end
monica|serious mean time
phoebe|okay know better
phoebe|curious
monica|calm phoebe
monica|right
monica|don ’ t get fact run around telling everybody hot couple
phoebe|god woke beast
phoebe|sorry
phoebe|wrong obviously misspoke
phoebe|okay
monica|oh okay mean long know chandler also hot fiery hot
monica|mean flame whew fire
chandler|hey monica here broom back
monica|cute
chandler|oh hey interview go
rachel|ugh horrible
rachel|stupidest embarrassing thing
joey|tell guy wanted sex wife fall right chair
chandler|happened
rachel|ugh horrible
rachel|interview part went well yknow
rachel|even made laugh
rachel|said something boat like well yeah
rachel|got enough life jacket
rachel|trust actually funny
rachel|anyway saying good bye ugh
joey|happened
rachel|right shaking hand kinda leaned toward yknow maybe going open door totally miss read uhhh
joey|kissed
rachel|well know else
chandler|well coulda tried kissing
rachel|thanks chandler
monica|hey rach guy ralph lauren called got second interview
rachel|can not believe
rachel|got second interview
monica|yes
joey|bet kiss looking like big mistake
rachel|wait minute think want back
joey|yeah
monica|kiss
monica|talking
rachel|accidentally kissed interview want back yknow course let u bring girl back kiss everybody
chandler|come rach
rachel|oh god
rachel|think kind girl would sleep
monica|probably want back right job
rachel|maybe
rachel|know oh god could stupid
joey|oh rachel look say think need hug joey
joey|come
joey|come
joey|back
joey|hot girl back
rachel|ohh well totally back yet thank
joey|ross building
joey|back
joey|back
joey|okay wait second
joey|got
chandler|got ta check hot girl
joey|damnit
joey|move
ross|yes
ross|lived guy found place
ross|ross
other|yes
joey|uhh happen hot girl
other|alone
joey|yeah
joey|sorry
joey|oh hey little girl
joey|uhh mommy sister babysitter chance hot girl
other|daddy
joey|later
joey|oh man
joey|hot girl
joey|hot girl
other|hi rachel
rachel|hi
other|come
other|really nice see
rachel|thank
other|oh rachel uhh
other|ah
rachel|excuse
other|let
rachel|wh whoa
rachel|right okay okay see see going
rachel|listen look look sorry gave wrong impression hussy sleep around get ahead
rachel|even though hey hey hey even though kissed give right demand sex
rachel|want job bad
rachel|good day sir
rachel|ugh believe sleaze ball ralph lauren
rachel|okay okay amazing
rachel|know
ross|got ink lip
rachel|oh
rachel|ohhhhhhhhh
chandler|say maybe sometime hold gun
other|know man really supposed
chandler|oh happen
chandler|mean would
other|yeah gon na say
