char|line
ross|matter mommy say really break
ross|yes
ross|yes
ross|come gorgeous
ross|oh
ross|look
ross|cutest little baby ever
ross|little bitty baby know
ross|but you got
ross|got big beautiful eye
ross|yes you do
ross|big round belly
ross|big baby butt
ross|i like big butt
ross|like big butt can not lie other brother can not deny girl walk itty bitty waist and a round thing face get
ross|oh god emma
ross|are laughing
ross|oh god never done
ross|never done that
ross|daddy made laugh huh
ross|well daddy sir mix alot
ross|wan na hear
ross|uhm
ross|anaconda not want none unless got bun hon
ross|terrible father
chandler|hi
joey|hey
joey|hey listen
joey|guy know investment
chandler|come
joey|well starting make good money show thinking
joey|probably something
monica|money
joey|well tape back toilet tank
joey|say
joey|bank guarded by robot
chandler|idea
joey|uh yeah
joey|guy work got excited going emu farm
joey|kinda cool huh
joey|pitchin weekend helping to plant emu
monica|joe
monica|emu bird
monica|raise meat
joey|yeah
joey|right
joey|people eat bird
joey|bird meat
joey|fly mouth go
joey|go a restaurant say excuse bucket fried bird
joey|maybe wing
monica|joey think consider something little le risky
monica|i mean think market real estate best investment
monica|fed
monica|lowered rate interest mortgage totally deductible
monica|right know stuff
joey|real estate huh
joey|hmmm
monica|oh know selling great apartment
monica|richard
chandler|oh know whose knowledge her ex boyfriend shocking
chandler|monica
monica|dad told
monica|play golf together
chandler|oh well
chandler|maybe join time
chandler|hope club doe slip hand beat moustache face
phoebe|hi
other|hey
phoebe|listen
phoebe|help pick dress meeting mike parent tonight
monica|wow boyfriend parent
monica|big step
phoebe|really
phoebe|occurred
monica|gon na love
phoebe|live upper east side park avenue
rachel|oh yeah can not
phoebe|okay
phoebe|allright
phoebe|dress
phoebe|say neither
other|oh god neither
monica|sorry honey gon na take shopping
monica|gon na be fine
rachel|yeah totally
rachel|good hand
rachel|good with meeting parent
rachel|father know want flirt little bit but gross way
rachel|kind like oh mr
rachel|pincer see where wallis get good look
monica|went wallis pincer
rachel|uh took sat
monica|knew get 1400
rachel|ssshyeah well duh
rachel|mean
phoebe|mike mom
rachel|oh mother
rachel|constantly tell amazing her son
rachel|take mom love
rachel|ross mom one time actually said like daughter never
monica|said
phoebe|like daughter she never
phoebe|listen
rachel|hi
ross|hi
rachel|finished getting phoebe dressed meet mike parent
rachel|nervous sweet
ross|guess
ross|made emma laugh today
rachel|missed
rachel|giving a makeover stupid hippie
ross|yeah uhm
ross|like real little person laugh
ross|it wa
ross|like uhm
ross|creepy
rachel|well
rachel|well make laugh
ross|uhm
ross|well sang
ross|well actually rapped
ross|baby got back
rachel|sang
rachel|baby daughter
rachel|song guy who like sex woman giant ass
ross|know think actually promotes a healthy uhm
ross|body image
ross|even big butt uhm
ross|juicy double
rachel|owwwww
ross|please take away
other|oh hi come
other|catherine listing agent
joey|hi joey
joey|chandler
chandler|come richards selling place
chandler|went bankrupt
chandler|medical malpractice
chandler|choked moustache
other|actually buying much bigger place
other|got great view of central pa
chandler|mmm enough
joey|anything know apartment
other|appliance included
other|lot light new kitchen
other|think guy would happy
chandler|together
chandler|a couple
chandler|definately couple
other|oh
other|okay sorry
joey|well seem pretty insulted
joey|good enough for you
chandler|gon na conversation
chandler|look this place
chandler|intimidated guy
chandler|pretentious art huge macho couch
chandler|know sit around day cry losing monica real man
chandler|think
joey|know
joey|nice place got ta see know if i see living
joey|oh oh oh let see
joey|yeah could see
chandler|look video
chandler|know mean doe he think
chandler|magnum force dirty harry cool hand luke
chandler|oh god
chandler|tape monicas name
joey|ooh
joey|tape girl name
joey|probably sex tape
joey|wait minute
joey|say monica
joey|is richards apartment
chandler|get faster
other|wow
other|look like
other|like mom
phoebe|wearing pantyhose
other|great
other|come
phoebe|oh thank
phoebe|oh
phoebe|oh god rich
other|parent rich
phoebe|yeah
phoebe|got ta die someday
phoebe|hello
other|mom dad phoebe
other|phoebe parent theodore and bitsy
phoebe|theodore
phoebe|bitsy
phoebe|delight
other|nice finally meet
phoebe|home lovely
other|well thank give tour later
other|actually three floor
phoebe|holy crap
other|phoebe come living room meet friend
phoebe|oh try stop
other|hey
other|wh
phoebe|trying get parent like
other|yeah sure
other|wanting them get know phoebe phoebe
phoebe|got
phoebe|hard stop
other|well come
other|phoebe friend tom sue angle
other|phoebe come sit
other|tell u little bit
other|are you
phoebe|uhm
phoebe|okay well allright uhm
phoebe|originally from upstate uhm
phoebe|mom killed stepdad went to prison
phoebe|moved city uhm
phoebe|actually lived a burned buick lesabre
phoebe|wa okay okay uhm
phoebe|got hepatitis know this pimp spit mouth
phoebe|got uhm
phoebe|anyway now uhm
phoebe|freelance massage therapist uhm
