char|line
phoebe|think yesterday daily news
phoebe|wan na check horoscope see right
monica|oh god
monica|phoebe
monica|look behind u guy potential break heart plunge u pit depression
phoebe|ooh come momma
monica|coming
monica|cool cool cool
other|nice hat
other|thanks
phoebe|something
phoebe|whistle
monica|going whistle
phoebe|come
monica|woo woo
phoebe|can not believe
monica|woo hoo
monica|mean hoping would happen
monica|turn round say love sound must
phoebe|wish something could
phoebe|hello
phoebe|hello coma guy
phoebe|get girl scout
monica|phoebe
phoebe|maybe nobody tried
monica|wish least knew name
monica|look face
monica|mean even sleeping look smart
monica|bet lawyer
phoebe|yeah see dent knuckle
phoebe|mean artistic
monica|okay lawyer teach sculpting side
monica|dance
phoebe|oh
phoebe|kinda guy talking listening yknow saying yeah understand really wondering look like naked
monica|wish guy could like
phoebe|know
chandler|conscious men city two
monica|anyone
phoebe|yeah feel kinda responsible
joey|can not believe said woowoo
joey|even say woowoo
rachel|oh coming
rachel|coming
other|folk come back talking new book euphoria unbound always interesting nora tyler bing
other|might wan na put kid bed one
chandler|yknow watch
chandler|weekend bernies showtime hbo cinemax
rachel|way forget
joey|cmon mom
chandler|exactly
chandler|weekend bernies
chandler|dead guy getting hit groin twenty thirty time
rachel|chandler got ta tell love mom book
rachel|love book
rachel|can not get plane without one
rachel|mean cool
chandler|yeah well would think cool eleven year old friend passing around page 79 mistress bitch
ross|cmon chandler love mom
ross|think blast
chandler|say mom
ross|oh please
other|bona serum
rachel|oh hi sweetie
ross|rigatoni get back rome
monica|last night
ross|ah plane explode big ball fire
ross|dream phew
phoebe|hey hey hey
other|ah
other|nora bing
other|arrested london
phoebe|mom arrested
chandler|shhh busy beaming pride
other|kind embarrassing occasionally intimate man
chandler|would say embarrassing
other|get craving kung pow chicken
chandler|much information
other|alright whole book tour thing going
other|oh fine
other|leaving new york tomorrow hate get see son love
chandler|way find
chandler|mom use phone
other|yknow take wrong see mom somehow
other|mean mean bad
other|oh fabulous mom
other|bought son first condom
chandler|burst flame
monica|let u see
monica|congress debating new deficit reduction bill
monica|mayor want raise subway fare
monica|high today forty five
monica|oh team played sport
phoebe|glen
phoebe|could glen
monica|nah
monica|special enough
phoebe|ooh
phoebe|agamemnon
monica|waaay special
other|famished
other|want
chandler|please god let kung pow chicken
other|oh watched show
other|whatd think
chandler|well think need come shell little
ross|dive
ross|could picked place
other|oooh cmon shut fun
other|gim me hug
other|well think ready tequila
chandler|know
other|shot
monica|yeah
other|ygo
other|ross
ross|uh really shot drinking kinda guy
rachel|hi
