char|line
monica|get candle mom lace tablecloth since rachel birthday mean want special thought poach salmon
ross|question
ross|always party poach thing
monica|wan na charge food committee
ross|question two
ross|always party committee
joey|really
joey|can not get pizza get beer fun
ross|yeah
phoebe|yeah agree
phoebe|ya know think fancy party fun fancy inside sure
monica|alright
monica|guy want special fine
monica|throw kind party want
monica|joey real
monica|start mile beneath surface thing ok fake
monica|see honk honk
chandler|wow like porno clown
ross|talked rachel sister neither come
monica|ok um still invite dillon emma shannon cooper
joey|woah woah woah uh shannon cooper
joey|cause uh steal stuff
chandler|maybe steal stuff joey slept never called back
monica|joey horriable
joey|hey liked alright
joey|maybe maybe much
joey|know guess got scared
phoebe|sorry know
joey|think anyoned buy ok
ross|hi honey go
rachel|agh graduation hell
chandler|ya know cousin went hell football scholarship
rachel|ya know mean supposed joyous occasion
rachel|sister graduating college nobody thought would
rachel|true testament girl long island would celica
monica|happened
rachel|parent happened
rachel|sit stadium smile proudly talk divorce
rachel|nooo got huge fight middle commencement address
rachel|bishop tutu actually stop shush
rachel|know know good news
rachel|get serve coffee next 8 hour
phoebe|ok guess invite parent
monica|well bout mom
chandler|mom
monica|cause already invited
phoebe|ooh ooh ask stacy roth
joey|oh can not invite
joey|also steal
phoebe|ok birthday candle
phoebe|birthday cake
monica|ok birthday cake birthday flan
chandler|excuse
monica|traditional mexican custard dessert
joey|oh nice
joey|happy birthday rachel here goo
monica|dr
monica|greene
monica|oh god rachel dad
other|father can not drop see daughter birthday
monica|father um since roommate tell pas along message ok
monica|bye bye
other|ohhh parteee
monica|party
monica|surprise gathering people rachel know
monica|um phoebe chandler joey
other|never remember
other|uh deal
other|rachel come home people pop yell stuff
chandler|first surprise party sir
other|hi monica
monica|chinese menu guy
monica|forgot menu
chandler|basically chinese guy
joey|uh hey dr
joey|greene come put jacket rachel bed
other|alright sound like two person job
other|well goodness
monica|sandra sorry thought rachel ready yet
other|thought rachel
chandler|yes uh look young
phoebe|know white woman
other|oh missed kid
other|well put coat bedroom
chandler|take ya
other|oh well thank
other|gentleman
other|thank
other|ahh look nice festive balloon
other|funniest thing happened way
phoebe|ha ha great ha ha
phoebe|can not wait hear rest ya know really go bathroom
phoebe|hey come
phoebe|yeah yeah like gal pal ya know like restraunt
phoebe|oh fun cmon
monica|oh god oh god oh god
chandler|ok think would jack chrissy
joey|ok coat safely bedr oh ok come back living room
monica|uh joey chanlder think time take dr
monica|greene place
chandler|uhh yes absdolutely um
monica|party goon
monica|see staging area
joey|right staging
chandler|yeah anything else staging area
joey|clearly wrong apartment
chandler|alright guy party number one party number two alright fella let u keep movin let keep movin
monica|chandler could least send woman party
monica|alright ross
chandler|ok coming shhh
rachel|ohh thank wonderful dinner
ross|thanks born
rachel|ohh thank beautiul earring perfect
rachel|love
ross|oh exchange want ok
rachel|love even
rachel|oh gosh wow
rachel|monica
rachel|oh god
rachel|mom
rachel|great
other|happy birthday sweetie
rachel|wow
rachel|idea
ross|really
rachel|knew
ross|right
monica|ok everybody food drink table
monica|go across hall
monica|right joey chandler go
monica|go
other|happy birthday sweetpea
rachel|daddy
chandler|well could count
rachel|can not believe happening
ross|know ridiculous ok
ross|birthday party
ross|say put em together can not deal care
chandler|look gon na ok
rachel|well really choice mean know could look bright side get two birthday party two birthday cake
chandler|well actually one birthday flan
chandler|traditional mexican custard dessert
chandler|look talk monica food committee
chandler|joey joey
chandler|hey girl walked said want dennis stuck tounge throat
chandler|love party
joey|quick volleyball question
chandler|volleyball
joey|yeah set court room
joey|uh really like grey lamp
chandler|joey woman stuck tounge throat even listening
other|dennis
chandler|ok
rachel|listen honey keep dad occupied gon na go talk mom
ross|ok idea opener
rachel|uhh let u stay clear guy daughter ok
monica|ok people want take piece paper go write embarassing memory
monica|oh ask using marker put cap back dry
ross|hi dr
ross|greene
ross|uh everything uh vascular surgery
ross|game
other|game ross woman died table today
ross|sorry
ross|see good thing job
ross|dinosaur table already dead
monica|listen guy mean pain um noticed placing
monica|wan na push cap hear click
monica|gunther wherere going
other|um sorta thinking maybe
monica|can not go
monica|fun
monica|come getting started
monica|here marker
phoebe|listen wan na go go
other|yell
phoebe|alright get
phoebe|shh
phoebe|minute gon na create diversion
phoebe|walk quickly door look back
other|think need drink
ross|oh get ya
ross|whadya want
other|scotch
ross|scotch
ross|alright back 10 second scotch rock glass
other|neat
ross|cool
other|neat rock
ross|know
other|oh hello ross
ross|hi
ross|uh bathroom
ross|stay clear salmon mousse
other|oh scotch neat
other|ya know rachel father drink
ross|oh mine
ross|neat scotch neat
ross|would excuse
ross|hey hey uh sneakin mister
other|getting cigarette jacket
other|whadya mean
ross|um see staging area
ross|go ruin whole illusion party
ross|yeah think take scotch back get cigarette sir
other|get glass
ross|righty roo
ross|great moment say first time
monica|ok first person embarassing memory monica party suck
monica|funny
phoebe|oh ooh ooh somebody forget use coaster
monica|see anything
phoebe|great seeing water ring
other|ross whose glass
ross|mine
other|wear bi focals
ross|um hmm
ross|condition apparently require two different set focals
other|know husband glass like
rachel|well popular frame
ross|neil sedaka wear
other|hear get people
other|rachel tell boyfriend smoked
rachel|yeah like chimney
ross|ohh big smoker
ross|big big smoker
ross|fact gon na go ou hallway fire bad boy
other|wearing glass
ross|yes
ross|warming earpiece
other|thank
other|one cigarette
ross|yeah yes moistening tip
phoebe|ok ok taking trash get back minute
other|friend victor
phoebe|three get suspicious
other|alright let get coat
phoebe|time
phoebe|must leave everything
phoebe|take care next door
other|true beer
phoebe|everything heard true
monica|could guy please try keep trying start boggle tournament
monica|supposed party
monica|gunther
other|um
phoebe|ok welcome fu oh
monica|phoebe
phoebe|alright sorry people needed
phoebe|work hard week saturday night deserve little fun
phoebe|go
monica|ya know party fun
monica|mean maybe little quieter le obvious sorta fun know people would give chance
rachel|want see therapist
other|sweetheart obviously problem
other|chosen boyfriend exactly like father
rachel|ok mom know fine make appointment ok know right got ta go got ta go thing
other|know mother spent 1200 dollar bansai tree
other|felt like gulliver around place
rachel|daddy daddy know really wan na hear really stuff
other|work work work marriage care stupid boat
other|work work work boat
other|always ridiculed pottery class
other|sand varnish
other|said done still drink mug
other|yoga bridge madison county
other|scotch cigarette
other|bansais chiuaua
other|may therapy three week dear
other|hell want half boat
chandler|ok ok shirt skin
chandler|skin
chandler|hey holdin tiger
chandler|oh sorry parent getting divorced got lot tiger
chandler|got lot champ chief sport even got governor
rachel|mean life gon na like
rachel|mom dad
rachel|thanksgiving christmas
rachel|get house condo sister gon na decorate wicker
rachel|oh chandler get
chandler|well relied carefully regimented program denial wetting bed
rachel|ya know weird
rachel|mean listening bitch kept thinking fourth july
chandler|becasue reminded way forefather used bitch
rachel|thing
rachel|every year would go dad boat watch firework
rachel|mom always hated ocean air made hair big
rachel|sister jill would throwing side dad would upset becasue nobody helping help would scream u wrong
rachel|firework started everybody shut know get really cold would sort smush one blanket
rachel|never occured anybody bring another one
chandler|know
monica|ok thanks coming hope guy fun
other|alright monica dear gon na hit road
other|left 10 verb table
other|sure send finished poem
monica|ok
monica|glad came
other|think saw rachel hall
monica|ok let go check
monica|mom want say goodbye
rachel|oh ok
other|happy birthday sweetie
rachel|ok
joey|ahh drive safe
other|ross
ross|getting ready water skiing
chandler|well uh dr
chandler|greene going
other|get coat
other|alright alright get coat
chandler|sorry major flan high
phoebe|oh supposed
phoebe|staging area wrong leave ya know get
phoebe|perhaps like creme dmenthe
other|heading chateau thank
phoebe|oh right guess going back hallway
joey|thanks coming mr
joey|greene
joey|well ok take care
other|oh kid well best party year
monica|thank
monica|ok everybody time flan
chandler|yup get ready gelatenous fun
joey|kinda look like stuff get get bad infection
monica|ok enough
phoebe|ok rachel make special flan wish
rachel|ok got one
rachel|wow thing almost never come true
