char|line
chandler|let ask everybody using tiny light nowadays
chandler|remember people used use big light
rachel|that ’ s good story grandpa
ross|hey
ross|wow monica ’ s letting people help decorate tree
ross|someone get drunk
monica|perfectly decorated tree christmas
monica|it ’ s people love
phoebe|nice we ’ re done
phoebe|tada
chandler|dunno doesn ’ t quite feel like christmas
monica|oh
chandler|see feel like christmas
ross|that ’ s story dreidle
ross|people trace christmas tree back egyptian used bring green palm branch hut shortest day year symbolising life ’ s triumph death
ross|like 4000 year ago
rachel|pretty much around time started telling story
joey|hey guy
chandler|hey joe what ’ s
joey|get apartment
joey|janine like stretching place
joey|y ’ know everywhere look she ’ s like
chandler|see that ’ s hard resist
joey|like much
monica|aw i ’ m sorry sweetie doesn ’ t feel way
joey|know
joey|she ’ s sweet
joey|wan na feed grape brush hair
chandler|aware she ’ s monkey right
ross|janine
ross|mean yeah first thought hot she ’ s like old news
other|hey guy
ross|hi janine
other|got call dancer television special new year ’ s eve
other|it ’ s called sort dick ’ n rock ’ n dickie eve
monica|hold
monica|talking dick clark ’ s new year ’ s rocking eve
other|yeah that ’ s said
monica|oh god
monica|love show
monica|mean ross watching since remember
chandler|ah you ’ re still little fat girl inside aren ’ t
other|well i ’ m gon na year
other|i ’ m gon na one party people
ross|you ’ re gon na party person
ross|guy rock
other|well said bring someone
other|wan na dance partner
joey|totally
joey|would love spend new year ’ s
other|well actually they ’ re taping tomorrow
other|don ’ t really understand
ross|oh well see work part dick clark time square actually live tape party stuff ahead time
ross|yeah lot people know
other|yeah well guy wan na come
ross|serious
chandler|laughing
rachel|well used date you ’ re still going
other|thanks
other|great go together
other|got ta run
other|catch later
ross|bye janine
joey|ask date
chandler|don ’ t think
monica|talking
monica|invited biggest party millennium
rachel|yeah also invited ross
rachel|yeah honey i ’ m sorry don ’ t think romantic thing
joey|oh
joey|maybe
joey|hey know find
joey|we ’ re going new year ’ s eve party right
joey|midnight kiss
joey|kiss back great
joey|y ’ know
joey|say ‘ dude hell
joey|’ say ‘ it wasn ’ t new year
joey|’
rachel|well that ’ s lot better ross trying kiss high school saying needed chapstick
ross|dry day
monica|going dick clark ’ s new year ’ s rocking eve
ross|oh god
monica|oh god
chandler|oh god
joey|ok listen i ’ ve set let give little advice alright
joey|it ’ s show we ’ re dancing ok
joey|it ’ s big deal
