char|line
joey|okay went beach phoebe found lady knew mom dad don ’ t really know happened
other|i ’ m mother
phoebe|ehh
joey|oh monica joked wouldn ’ t go guy like chandler
chandler|hi
joey|couldn ’ t let go
joey|don ’ t really know happened either
joey|oh oh
joey|ross ’ s new girlfriend bonnie show rachel convinced save head
joey|ross rachel kiss ross choose rachel bald girl don ’ t know happened either
joey|yknow hold let go get chandler
ross|hi
other|hi
other|rachel helping
other|head got sunburned
ross|awww
other|thanks million
rachel|oh you ’ re welcome million
other|okay i ’ ll see room
ross|yeah
rachel|oh god
ross|know
ross|okay got ta go
rachel|whoa
ross|well got ta go break bonnie
ross|well yeah
ross|can ’ t can ’ t stay night go she ’ s she ’ s gon na wan na
ross|stuff
rachel|well can ’ t tell mood
ross|like
ross|yeah
ross|faking sleep doesn ’ t work either can ’ t tell many morning woke
rachel|whoa ho
ross|whoa oh okay
ross|yeah telling
rachel|don ’ t know
ross|yeah yeah
ross|wasn ’ t every morning
rachel|oh making worse
ross|okay
other|guess you ’ d like know happened
phoebe|mean well think figure
phoebe|guess yknow born everyone started lying ass
other|noo
other|wasn ’ t like
other|remember told lily frank close
other|well close
phoebe|close
other|well three u kind umm couple
phoebe|don ’ t even know would work
other|well
phoebe|i ’ m asking
other|well got pregnant scared
other|stupid sellfish 18 year old
other|mean remember it ’ s like eighteen year old
phoebe|yeah
phoebe|let ’ s see mom killed dad run living gremlin guy named cindy talked hand
other|well i ’ m sorry
other|thought leaving best parent world didn ’ t even hear mom dad til couple year ago already grown
other|don ’ t know you ’ re would would really would like get know
phoebe|yeah well everybody
phoebe|i ’ m really cool person
phoebe|yknow 29 year find didn ’ t even try
phoebe|yknow walked i ’ m i ’ m gon na thing
other|wait
phoebe|don ’ t ever want see
phoebe|umm where ’ s purse
monica|shoot
monica|we ’ re soda
chandler|oh i ’ ll go get
monica|really
chandler|nope
chandler|i ’ m boyfriend
chandler|hey pheebs go
phoebe|well umm mom ’ s friend phoebe actually birth mom
chandler|found dried seashore
monica|sweety talking
phoebe|oh new mom who ’ s big fat abandoner
joey|whoa wait pheebs wait second
joey|don ’ t wan na stay talk
phoebe|i ’ m wan na need alone
phoebe|monica
monica|oh
ross|it ’ s
rachel|oh awful
ross|well loong
ross|didn ’ t even realise late noticed 5 o ’ clock shadow head
ross|anyway didn ’ t want stay
ross|called cab left
rachel|wrote letter
ross|ohh
ross|thank
ross|like mail
rachel|it ’ s thing i ’ ve thinking
rachel|thing u even think two u getting back together need know feel stuff
ross|okay
ross|wow it ’ s it ’ s 5 30 morning
