char|line
joey|right
joey|it ’ s new day
joey|stuff rachel don ’ t feel
joey|crazy
joey|you ’ re fine
joey|you ’ re better fine
joey|friend tony would say grrrreat
joey|everything ’ s normal
joey|she ’ s friend rachel
joey|friend rachel
joey|friend
joey|rachel
rachel|hi sweetie
joey|hey it ’ s girlfriend rachel
monica|hi
chandler|high
monica|amazing bath
chandler|really
chandler|don ’ t like bath
monica|wait like
chandler|honey it ’ s bath enjoy it ’ s wet naked lady
monica|oh bath relaxing
chandler|really
chandler|sit stewing filth
monica|dirty think
monica|i ’ m telling candle bubble music would love
monica|would take stress away
chandler|honey it ’ s 2 00 wednesday i ’ m watching road rule stressed think
joey|hey chandler got minute
joey|really need talk
chandler|oh
chandler|uh yeah
chandler|cold pizza talk leftover meatloaf talk
joey|well neither
chandler|oh god what ’ s
joey|don ’ t know
joey|it ’ s it ’ s lately i ’ ve feeling okay here ’ s know
joey|feel lot better thanks
chandler|oh don ’ t come back
joey|right
joey|okay
joey|monica friend long time sure rule went london
joey|oh that ’ s different
joey|mean rule
joey|know mean
joey|different guy
joey|mean mean place right
chandler|london
joey|yeah
chandler|yes
chandler|monica london london
joey|know
joey|bad idea
joey|forget
joey|forget listen favor conversation
rachel|hi
rachel|oh ross don ’ t forget doctor ’ s appointment tomorrow
ross|right
phoebe|hey going find sex baby
ross|talked
ross|don ’ t want know
ross|care it ’ s happy healthy
rachel|yep
rachel|happy healthy
rachel|cute
ross|smart
rachel|popular
ross|aptitude science
phoebe|two talking baby
phoebe|hey
phoebe|started thinking name yet
rachel|oh yeah
rachel|i ’ ve come bunch idea
ross|really
rachel|really
phoebe|uh huh
phoebe|it ’ s girl phoebe it ’ s boy phoebo
ross|maybe
ross|wouldn ’ t hurt backup know
ross|uh rach rach thinking
rachel|okay
rachel|thinking it ’ s girl sandrine
rachel|it ’ s french
ross|huh
ross|that ’ s really pretty name industrial solvent
rachel|okay fine
ross|well ok it ’ s boy
ross|well know it ’ s little darwin
rachel|wow oh god child beaten death schoolyard
phoebe|yeah sandrine
ross|you ’ re saying said name
rachel|i ’ m really really
phoebe|get five veto
ross|right
rachel|right
ross|sound fair
rachel|yeah
rachel|don ’ t think you ’ re going need though
rachel|okay check
rachel|it ’ s girl rain
ross|veto
ross|rain
ross|hi
ross|hi name rain
ross|kiln dress made wheat
phoebe|know
phoebe|bought homemade soap dead show
ross|okay guy thatcher
rachel|ross hate child
ross|fine go
rachel|okay james
ross|huh
rachel|it ’ s girl
ross|oh veto
ross|ooh like ruth
ross|ruth
rachel|oh
rachel|i ’ m sorry
rachel|89 year old
rachel|dayton
ross|veto
ross|stewart
rachel|veto
rachel|sawyer
ross|veto
ross|helen
rachel|veto
phoebe|veto starting sound really good
chandler|hey
monica|boy surprise
chandler|sex balcony
monica|someone ’ s really going get idea
monica|drew bath
chandler|honey don ’ t like bath
chandler|could draw picture u sex balcony
monica|please could try
monica|come used best stuff
monica|lit candle
monica|put music
monica|used bath salt plus bubble bath
monica|got little plastic navy ship
monica|it ’ s boy bath
chandler|well butch bit
monica|swear try love
chandler|right least discus sex balcony
monica|absolutely
monica|bet know discussion ’ s going go
chandler|right isn ’ t bad
chandler|like flower smell
chandler|okay i ’ ve got boat
chandler|oh god
monica|told bath person
monica|hey get maybe give facial
chandler|i ’ m going need bigger boat
ross|don ’ t think open mind name ruth
ross|mean come little ruthie geller cute
rachel|oh oh god
rachel|practically hear mahjong tile
other|okay
other|test look fine
other|two interested knowing sex baby
ross|uh
ross|we ’ re
rachel|right file
rachel|could tell u whether it ’ s boy girl
rachel|dayton sandrine
rachel|phoebe phoebo
other|that ’ s right
