char|line
other|would let go
other|big deal
ross|big deal
ross|amazing
ross|ok reach one little maneuver bam bra right sleeve
ross|right far concerned nothing guy even comes close
ross|right
other|come
other|guys pee standing
other|right tryin
joey|ok know blows mind
joey|women see breasts time want
joey|look
joey|get work done beyond
other|oh ok know get
other|way guys many mean things even care
ross|multiple orgasms
other|saturday night big night date night saturday night sat ur day night
joey|plans huh
other|one
ross|even say breaking janice
other|oh right right shut
other|chandler nobody likes breaking someone
other|gotta
other|know hard know
other|mean sitting idea happening finally get courage horrible awkward moment handed note
joey|break
joey|man stop calling
other|know want
other|oh thanks think feel like gangin
other|mean break janice break tony
ross|tony
other|oh breaking tony
other|yeah know sweet fun anymore know
other|know hunger strike know
other|anybody want anything else
ross|oh yeah last week wonderful nutty chocolatey kind cakey pie thing
ross|nothing fine
other|matter
other|scrunchy
other|father
other|wants give mercedes convertible
ross|guy burns
other|yeah well mercedes move back home
other|oh horrible
other|called young lady
other|ooh hate father calls
other|give whole thing
other|oh yeah yeah
other|actually got extended disco version three choruses never make
other|uh huh uh huh
other|hi joey
joey|god angela
other|wow dumped obviously agrees
other|gonna go
joey|yeah ok yet
joey|wanna seem eager
joey|one mississippi two mississippi three mississippi
joey|seems pretty cool
joey|hey angela
other|joey
joey|look good
other|wearing dress accents boobs
joey|say
ross|uh rachel uh tonight
other|oh big glamour night
other|monica laundorama
ross|oh uh wanna hear freaky coincidence
ross|guess laundry
ross|clear
ross|hey um join
other|laundry room building
ross|yes laundry room building um
ross|rat problem
ross|apparently attracted dryer sheets goin fine comin
ross|fluffy
ross|anyway say sevenish
other|sure
other|forget joey
other|bob
joey|bob
joey|hells bob
other|bob great
other|smart sophisticated real job
other|go three auditions month call actor bob
joey|come great together
joey|fun stuff like talking
other|yeah well sorry joe
other|said let us friends guess
other|friends
joey|fine fine four us go dinner together tonight
joey|know friends
other|four us
joey|know bob girlfriend uh uh monica
joey|monica tellin guy perfect
other|forget
other|cousin could belch alphabet
joey|come
joey|guys great
joey|names bob
joey|angelas
joey|brother
joey|smart sophisticated real job
joey|go three auditions month call actor bob
other|oh god help us
other|ugly naked guys laying kitchen tile
other|eww
joey|eww
joey|look asking favor
joey|brother maybe angela come back
other|going
other|go tons girls
joey|know made huge mistake
joey|never broken
joey|help
joey|please
ross|ok bye
ross|well monicas coming gonna rachel
other|oh
other|well hold camper sure thought thing
ross|laundry
ross|thinking minimal
other|rachel two
other|date
other|going date
ross|nuh uh
other|yuh huh
ross|saying
ross|shave pick wine
other|well may wanna rethink dirty underwear
other|basically first time gonna see underwear want dirty
other|oh uh fabric softener
ross|ok ok wrong snuggles
ross|says sensitive warm kinda guy know like warm fuzzy bear
ross|ok pick something else way
other|go
other|thank
other|bob guy look like
other|tall
other|short
joey|yep
other|never met bob
other|oh god joey know guy could horribly
other|hey joey
other|horribly attractive
other|shutting
other|nice
other|never anything two us
other|great
other|maybe tomorrow rent car run puppies
other|eww wanna
other|go
other|ok good break
other|hey janice
other|oh god glad called
other|supremely awful day
other|hey good
other|get espresso latte please
other|got proofs back photo shoot know one little vegetables
other|anyway pretty much sucked blew rest day went shopping
other|got looking looking looking got
other|get
other|got
other|bullwinkle socks
other|sweet
other|well knew rockys figured know wear bullwinkle bullwinkle wear rocky rocky mix match moose squirrel
other|whatever want
other|great
other|well gonna get another espresso
other|get another latte
other|still working mine
other|yeah really hard
other|oh yeah hug looked pretty brutal
other|ok
other|comin
other|move move
other|oh scuse
other|kinda using machine
other|yeah well kinda
other|saved
other|put basket top
other|oh sorry basket
other|really pretty
other|unfortunately see suds
other|suds save
other|ok
ross|goin
other|hi uh nothing
other|horrible woman took machine
ross|basket top
other|yeah suds
other|well know suds save
ross|suds
ross|excuse hold second
ross|friends machine
other|hey hey hey stuff
ross|hey hey hey rule know
ross|right show
ross|nothing see
ross|ok let us laundry
other|amazing
other|cannot even send back soup
ross|well sweet gentle uh
ross|uh
ross|oh hey uh must need detergent
ross|uberveiss
ross|new german extra tough
ross|rach uh gonna separate
other|oh god
other|oh like total laundry spaz
other|mean supposed use like one machine shirts another machine pants
ross|rach never done
other|well know people
other|ok caught
other|laundry virgin
ross|uh well worry use gentle cycle
ross|ok um basically wanna use one machine whites whole nother machine colors third uh uh delicates would bras panty things
other|ok well white cotton panties
other|would go whites delicates
ross|uh would judgment call
other|cute
other|guys grow
other|brooklyn heights
other|cleveland
other|happen
joey|oh god
joey|suddenly feeling falling
other|angela huh
other|yep
other|pretty much
joey|lucky man
joey|know miss
joey|cute nibbly noise eats
joey|like happy little squirrel weasel
other|huh never really noticed
joey|oh yeah yeah listen
other|monica monica great
joey|yeah gonna last
joey|much bed
joey|sexually
other|gotta tell bob terrific
other|yeah
other|great meet guy smart funny emotional age beyond like eight
other|know else
other|unbelievable bed
other|wow
other|brother never even told lost virginity
other|huh
other|nice
other|ok
other|like pulling band aid
other|really fast wound exposed
other|janice
other|hi janice
other|ok go
other|think go anymore
other|janice
other|right
other|well go
other|stop stop stop
other|ok know gonna sound really stupid feel know actually laundry anything cannot
ross|sound stupid
ross|know like first time make dinner carol left
ross|sorry time
ross|next ross
ross|uh oh
other|uh oh
ross|uh oh uh oh laundrys done
ross|uh song
ross|laundry song sing
ross|uh oh laundrys done uh oh uh oh
other|ross matter
ross|nothing nothing
ross|lee lo laundrys done
other|come show
ross|right right left red sock whites everythings kinda pink
other|oh everythings pink
ross|yeah uh except red sock still red
ross|sorry please upset could happen anyone
other|except
other|happened
other|oh god gonna look like big marshmallow peep
other|fathers right
other|cannot live
other|cannot even laundry
other|something went wrong underdog could get head inflate
other|anyway um head like flopping broadway right thinking
other|inappropriate
other|um got something eye uh joey could check light please
other|oh god
other|hello
other|table
other|like
other|cocktails appalachia
joey|come close
other|close
other|got tongue ear
joey|oh like never gotten little rambunctious ross
other|joey sick disgusting really true
joey|well say true
joey|mean
other|oh god thinking
joey|right look proud ok
joey|well maybe little
other|oh
joey|ow
other|outta
joey|wait wait wait
joey|want want
joey|likes
other|really
joey|yeah
joey|thinking put heads together two us break
other|sorry cannot believe could stop laughing norman mailer story
joey|uh waiter one plate chicken wings
other|heres thing janice
other|know mean like different
other|like bing bing bing
other|like boom boom
other|boom
other|ow
other|oh god sorry
other|ok
other|ow
other|um lens
other|lens
other|right back
other|hit eye
other|hit eye
other|worst break history world
other|oh god
other|many
other|oh know million
other|chandler easy easy
other|go happy place
other|la la la la la la la
other|fine
other|right
other|fine
other|comes
other|wait
other|breathe
other|like gift
other|always always break together
other|oh like
ross|got clothes clean
ross|important part
other|oh guess
other|except everything looks like jammies
other|whoa sorry
other|excuse
other|cart
other|yeah well 24 inch waist
other|lose things
other|come get outta way
other|sorry know maybe clear
other|uh cart
other|hey hey hey clothes
other|hey hey hey hey quit making rules
other|let go
other|right listen missy
other|want cart gonna take
other|yes
other|see
ross|incredible
ross|brand new woman ladies gentlemen
other|could done without
ross|ok um uh clothes dryer
ross|fine fine
other|sure
other|oh sure ok
ross|yeah
other|still hurt
ross|yeah
other|neat idea
other|clothes match
other|gonna
other|hi
other|hey go
joey|excellent
other|ripped couple apart kept pieces
ross|beautiful story
ross|hey fine way
other|oh sorry
other|chandler
other|oh needed time grieve
other|free
other|free
other|oughta
