char|line
monica|hi
other|six dollar please
monica|six
monica|one night
monica|it ’ s three
other|eight o ’ clock cut aww it ’ s 8 02
monica|yknow weird way much power
monica|look you ’ re gon na help ‘ cause three
other|help
monica|oh god
monica|richard
monica|hi
other|hi
monica|wow
monica|lip went bald
monica|hey thanks
other|look great
monica|right
other|you ’ ve got panty stuck leg
monica|that ’ s grabbing thing dryer it ’ s static cling
monica|maybe it ’ s god knew i ’ d running saw opportunity
other|it ’ s good see
monica|it ’ s good see
monica|see guy
monica|he ’ s classic yknow soon leave he ’ s going straight p0rn
other|he ’ s gon na go counter citizen kane vertigo clockwork orgy
other|nice
monica|yeah
other|missed
other|wan na get hamburger something
monica|oh um don ’ t know that ’ s good idea
other|oh
other|look friend won ’ t grope
other|promise
monica|think it ’ s soon
other|it ’ s soon lunch eleven
chandler|yeah baby
chandler|making chocolate milk
chandler|want
ross|thanks
ross|i ’ m 29
rachel|oh god got ta go work
ross|oh sweetie think you ’ re going get tonight
rachel|oh don ’ t know honey
rachel|it ’ s gon na really late
ross|oh come
rachel|know
rachel|i ’ m sorry
rachel|look i ’ ll make deal right
rachel|okay
ross|hmm
rachel|every night you ’ re asleep get home work
ross|yeah
rachel|wake way that ’ s proved popular past
ross|need stay late want supportive
rachel|right
phoebe|hi
joey|look
joey|since roller blade
phoebe|oh
phoebe|since tomorrow
phoebe|met really cute guy park like yknow jog blade swim yknow made deal that ’ s he ’ s going teach sort jock stuff
ross|going
phoebe|i ’ m going let
ross|okay
joey|cool
monica|morning
rachel|somebody got late last night
monica|yeah well ran richard
rachel|happen
monica|oh um around 8 02
monica|ah talked little um went innocent burger
phoebe|oh there ’ s thing innocent burger
ross|gon na see
monica|tomorrow night
rachel|monica
chandler|well spent last six month getting she ’ s celebrating going date
monica|it ’ s date okay
monica|i ’ m gon na teach make lasagne pot luck dinner
joey|well might wan na make little extra yknow you ’ ll probably hungry sex
monica|we ’ re gon na sex
monica|okay nothing ’ s changed
monica|still doesn ’ t want child still that ’ s we ’ re gon na friend
ross|naked friend
rachel|hey
joey|hey
rachel|ice
joey|check freezer
joey|there ’ s none we ’ re probably
joey|getting work
joey|it ’ s late
rachel|yeah know
rachel|greatest day though got sit meeting rep calvin klien
rachel|told bos liked line lingerie ordered ton
rachel|day
joey|discovered i ’ m able count teeth using tongue
rachel|hmm
rachel|umm copy shining freezer
joey|oh reading last night got scared
rachel|ah you ’ re safe it ’ s freezer
joey|well safer
joey|yknow mean never start reading shining without making sure we ’ ve got plenty room freezer yknow
rachel|often read
joey|haven ’ t ever read book
rachel|well umm guess read little woman
rachel|mean that ’ s classic what ’ s great shining
joey|question rach great shining
joey|okay
joey|answer would nothing
joey|right
joey|like scariest book ever
joey|bet it ’ s way better classic
rachel|okay
rachel|ah well we ’ ll see okay
rachel|read shining read little woman
joey|right got
rachel|right
joey|okay
rachel|okay
joey|ah rach ah little woman
rachel|yeah
joey|little
joey|mean like scary little
phoebe|um chandler ross robert
chandler|oh hey
other|hi
ross|hey
phoebe|you ’ ve lipstick right
phoebe|that ’ s okay it ’ s mine kissed
ross|oh
chandler|ah isn ’ t bit cold short
other|well i ’ m california
chandler|right right
chandler|sometimes guy burst flame
chandler|i ’ m
chandler|i ’ m i ’ ve gotten
chandler|anybody ah want anything
phoebe|i ’ ll coffee
other|yeah
ross|yeah make three
chandler|okay ross don ’ t come
ross|okay
ross|ah matter
ross|what ’ s going
chandler|robert ’ s coming
ross|mean
ross|gay
chandler|he ’ s coming short
chandler|man showing brain
ross|sure
ross|hold
ross|i ’ m sorry guy coffee
other|coffee
ross|okay
other|could write
ross|won ’ t ah won ’ t necessary
chandler|wellll
ross|yeah yeah yeah
ross|well suppose try look directly
chandler|like eclipse
other|people complement cooking say
monica|say ‘ thank much ’ buy something pretty
monica|come we ’ re gon na put hand bowl we ’ re gon na start squishing tomato
other|ew feel weird
monica|touch people ’ s eyeball every day feel weird
other|yeah well sure touch spent year learning squish
other|that ’ s hand
monica|oops
other|okay
monica|got ta keep squishing
other|tomato squishing
monica|okay
other|op
monica|oh gosh got shirt
other|yeah
monica|hold second put little club soda umm
monica|umm you ’ ve got pant
other|i ’ ll throw
joey|little woman
joey|wow
chandler|liking huh
joey|oh yeah
joey|amy burned jo ’ s manuscript
joey|don ’ t see could ever forgive
ross|umm jo ’ s girl it ’ s short josephine
joey|jo ’ s got crush laurie
joey|oh
joey|mean it ’ s like girl girl thing
joey|‘ cause one thing missing shining
chandler|actually laurie ’ s boy
joey|wonder rachel read many time
phoebe|hey
chandler|hey
ross|hey
ross|how ’ d ah basketball go
phoebe|oh okay learned shoot lay foul shot twenty three pointer
chandler|mean three pointer
phoebe|oh get i ’ m dainty
other|um phone check message
phoebe|yeah back
phoebe|want quarter
other|oh thanks
other|always carry one sock
joey|get back side
joey|hello
joey|hi i ’ m joey haven ’ t met
other|ah good meet
other|robert
phoebe|guy going
phoebe|like robert
phoebe|laughing
ross|calm
ross|there ’ s reason get testy
phoebe|guy
phoebe|come
chandler|i ’ m sorry i ’ m sorry seems robert isn ’ t concealed short area ah one may hoped
phoebe|mean
other|hey
phoebe|hey
joey|hey robert could ah ha pas cooky
other|sure
monica|how ’ d lasagne go
monica|really
monica|good
monica|owe three pretty thing
monica|yeah i ’ ve thinking lot
monica|know
monica|it ’ s hard whole platonic thing
monica|it ’ s word
monica|yeah think it ’ s better way
monica|yeah we ’ re smart
monica|yes i ’ m sure
other|really sure
monica|i ’ ll call back
monica|friend sleep together
other|absolutely something like racquetball
monica|sound smart healthy
monica|um curiosity um currently racquetball buddy
other|dad
other|although that ’ s actually racquetball
other|know blind date sister ’ s neighbour next tuesday
monica|oh
other|want cancel
other|okay
monica|‘ cause mean you ’ d cancelling we ’ re friend
other|exactly
other|hey
phoebe|hey
phoebe|ooh
phoebe|don ’ t sit
other|ready go batting cage
phoebe|yeah
phoebe|first here ’ s gift
other|oh
other|wow
other|hey
chandler|stretchy pant
chandler|greatest thing world
chandler|would wear every day every day
other|jeez thank really nice
other|um honest don ’ t think wear they ’ re tight feel like i ’ m display
other|i ’ m sorry
phoebe|that ’ s right that ’ s well figured
other|hey
joey|hey
joey|how ’ s going
ross|good
joey|hey rach shining
rachel|oh danny went room 217
joey|oooh next part ’ s best dead lady bathtub
rachel|oh meh nah nah nah come you ’ re gon na ruin
joey|right i ’ ll talk code
joey|remember kid see two blank hallway
chandler|hmmm that ’ s cool
joey|oh blank blank make ’ s blank blank blank
joey|oh end jack almost kill blank last second get away
joey|aww
rachel|joey
rachel|can ’ t believe
chandler|can ’ t believe cracked code
rachel|right okay laurie proposes jo say even though she ’ s still love end marring amy
joey|hey
joey|mine accident
joey|right boiler explodes destroys hotel kill dad
rachel|eh
rachel|beth dy
joey|beth beth dy
rachel|um hmm
joey|true
joey|keep reading beth gon na die
chandler|beth doesn ’ t die doesn ’ t die
chandler|rachel
ross|joey ’ s asking you ’ ve ruined first book he ’ s ever loved didn ’ t star jack nicholson
rachel|doesn ’ t die
joey|would say
rachel|wanted hurt
other|oh
other|dropped key
rachel|oh
other|got ‘ em
monica|hi
rachel|sorry
rachel|i ’ m sorry
monica|would believe day
monica|work two shift top lost one fake boob grill fire
monica|smiling
rachel|i ’ m sorry thinking you ’ re day could still pick
monica|yeah right
other|hello
monica|love friend thing
phoebe|listen robert ’ s gon na second one tell
ross|oh
phoebe|please right every time see it ’ s like ‘ is lose
phoebe|’ ‘ is watching
phoebe|’
chandler|can ’ t tell can ’ t go guy barely know talk
chandler|stuff
ross|he ’ s right even it ’ s say something complementary
other|hey
phoebe|hey
other|ready gym
other|they ’ ve got new rock climbing wall spot
phoebe|spot
phoebe|okay listen robert
ross|hey don ’ t
chandler|yeah got um hmm
phoebe|umm think you ’ re really really great
other|oh god
other|go
other|keep happening
other|something i ’ m putting
other|fault
other|nut
phoebe|don ’ t know don ’ t know say
other|hey buddy family place put mouse back house
monica|ow
other|really
other|well it ’ s like everyone else ’ s apartment
other|it ’ s got room wall ceiling
other|well wanted see lived
other|give tour
monica|oh god
monica|oh god
other|ah well living room
other|impressive
other|right
other|kitchen
other|oh that ’ s real pretty
other|wait minute don ’ t get see bedroom
other|bedroom
other|well it ’ s pretty much typical
other|bedroom
other|we ’ re still side door
other|um hmm
other|yeah didn ’ t get see
other|oh shoot
other|maybe next time
other|thanks lovely evening
monica|um
other|oh blind date told called switched today
monica|like
monica|i ’ m asking friend totally fine
other|well seem fine
monica|okay yknow i ’ m fine i ’ m
monica|mean fine hearing come want see bedroom
monica|yknow we ’ re friend don ’ t see people
other|mean like exclusive friend
monica|mean amazing week
monica|would terrible
monica|even friend lived together
monica|maybe someday friend stood front friend vowed friend forever
other|wow
other|yknow we ’ re back
other|honey would love nothing ’ s changed
monica|that ’ s true don ’ t moustache
other|okay okay one thing ’ s changed
other|still want different thing know gon na end
monica|yknow i ’ ve got walk right ‘ cause getting hardest thing ever
monica|don ’ t think could
other|know couldn ’ t
monica|‘ bout one last game racquetball
monica|watch thorn
other|ow
joey|beth really really sick
rachel|awwww
joey|jo ’ s don ’ t think there ’ s anything could
rachel|joey
joey|yeah
rachel|want put book freezer
joey|okay
rachel|okay
