char|line
ross|hey guy
phoebe|hey
ross|hey
other|oh figuring wedding plan
chandler|funny thing
ross|yeah
phoebe|really crazy
phoebe|hall dress food
phoebe|idea expensive stuff
chandler|yeah really pricey
chandler|mean freaked first heard number
phoebe|two
chandler|pretty simple actually came couple cost cutting solution wrote list monica told go hell
ross|way around pheebs gon na accept fact gon na cost lot money
other|heard wedding like 40 billion dollar year industry
ross|yeah responsible like half
phoebe|really seem like money could put better use
other|serious
phoebe|yeah
phoebe|would feel gave wedding money charity got married city hall
other|think would make wan na marry even
ross|got say guy incredible gesture
chandler|maybe next time get married
ross|next time gon na hawaii sunset
ross|maybe time
joey|hey
chandler|hey
joey|going
chandler|adoption social worker coming today cleaning apartment
chandler|know want help
chandler|can not way
joey|hey person decides whether
joey|get baby
chandler|kind
chandler|coming interview u see live
monica|go perfectly like something u keep u every adoption list state
joey|hey maybe stop
joey|could soap opera fan
joey|impressive little people know celebrity
chandler|little people
joey|celebrity
monica|ok think done unless bad stuff hidden somewhere like
monica|p0rn cigarette
monica|chandler
chandler|offended insinuation
monica|ok magazine couch pack cigarette taped back toilet tank filthy video vcr
chandler|admit cigarette magazine tape mine
monica|mine
joey|well guess never know whose
other|may help
phoebe|yes
phoebe|make rather sizeable donation child
other|well contribution large small always appreciated
phoebe|well think gon na appreciate crap one
other|well generous
phoebe|want recognition
phoebe|completely anonymous
other|completely anonymous
other|two kind stranger
phoebe|mr
phoebe|x phoebe buffay
other|well like include name newsletter
other|necessary
phoebe|buffay spelled b u f f
other|x spelled uhm
other|mike hannigan
other|right
other|well behalf child thank much
phoebe|sure glad
phoebe|feel good
other|feel really good
phoebe|oh look
phoebe|get free shirt
other|oh actually shirt wore gym
phoebe|mhm
phoebe|moist
ross|hi
rachel|hi
rachel|emma minute
ross|oh good
rachel|oh hey ross
rachel|listen heard charlie
rachel|really sorry
ross|oh ok
ross|sure ton beautiful paleontologist
rachel|absolutely
ross|one
ross|rest look like live bridge
rachel|uhm
rachel|gon na today
ross|well thinking taking emma playground
rachel|oh god
ross|like said thinking taking emma museum knife fire
rachel|ok look ross
rachel|want emma going playground
ross|caaauuuse
rachel|right well must know
rachel|traumatic
rachel|swing incident
rachel|little
ross|seriously
rachel|yes 4 year old swing sudden hair got tangled chain
rachel|get mom cut big chunk hair
rachel|uneven week
ross|made
ross|wonder gon na play movie
rachel|ok fine
rachel|make fun
rachel|want emma going
rachel|thinking claire dane
ross|look sorry hear tragedy ok
ross|swing perfectly safe besides emma love
ross|know come u see
rachel|ross thing go like 40 mile hour
rachel|ok
rachel|moment top know gon na return back earth
ross|space filled orbiting child
ross|look please come know you ’ ll see look emma ’ s face swear won ’ t regret
rachel|right
ross|good don ’ t want one mother pas irrational fear child
rachel|irrational huh
rachel|right well i ’ ll remember next time freak spider apartment
ross|oh yeah that ’ s sure thirty different specie poisonous swing
monica|oh god adoption lady early
chandler|ok ok go
monica|ok
chandler|go
chandler|stand straight
chandler|big smile
phoebe|hello creepy residence
monica|we ’ re waiting adoption lady hey i ’ m glad you ’ re
monica|cleaning morning found
monica|don ’ t know wan na use
phoebe|awe sweet
phoebe|know
phoebe|won ’ t needing veil actually won ’ t wearing dress
monica|told
monica|coming naked wedding
phoebe|we ’ re big reception took money gon na spend wedding donate child charity
monica|that ’ s crazy
monica|sorry
monica|can ’ t imagine giving one wedding day like
phoebe|know we ’ re different
phoebe|don ’ t care huge party
phoebe|really nice oh please put
phoebe|ow look well radiant
phoebe|right well care don ’ t need pretty veil fancy dress
monica|that ’ s right
monica|you ’ re making commitment that ’ s whether plaza gon na
phoebe|city hall
monica|ow
monica|oh sound nice
monica|jury duty
monica|really spruce place
phoebe|it ’ s ok it ’ s ok
phoebe|made decision
phoebe|really want great big wedding
monica|yay
chandler|already gave money charity
phoebe|well i ’ ll ask back
chandler|don ’ t think
monica|wedding day way important stupid kid
chandler|that ’ s sweet honey save something adoption lady
rachel|ok careful
