char|line
rachel|ok chandler mon one bananna nut muffin left
monica|oh ordered mine first
chandler|yeah much faster
monica|give
monica|give
chandler|ok
monica|go enjoy coffee
chandler|got
phoebe|hey guy never guess coming new york
monica|quick phoebe tell u swallow
phoebe|oh ok ryan guy went navy
rachel|went guy navy
phoebe|yeah met playing guitar washington square park
phoebe|ryan threw salt water taffy change
joey|hey wrote salt water taffy man
phoebe|submaring guy
phoebe|resurfaces like every couple year amazing three day together
phoebe|time coming two week
phoebe|two whole week mean yay
rachel|wait guy go like two year time
monica|thatll teach lick muffin
ross|hiii
joey|oh happened
ross|well spoke carol
ross|ben got chicken pox
ross|yeah already chance gon na get
rachel|well
joey|yeah
phoebe|well never feel left
phoebe|oh look
monica|honey made bed
monica|told
monica|camp
other|ooh guess panty raid last night totally uncalled
other|ok going take shower today singing jim crochees leroy brown
other|monica
other|hey mon question
other|leroy baddest man whole damn town fattest man whole damn town
monica|baddest
monica|otherwise song would fat fat leroy brown
monica|waiting sweetie
other|remaking bed
monica|sorry sorry
monica|know way fine
other|redoing
monica|tell think crazy
other|pretty much running risk either way
monica|ok see tag top left corner bottom right corner
other|oh well crazy
monica|easing
other|oh alright
monica|alright see little flower blossom
monica|facing well head bed sun would
monica|love
other|actually possible love
monica|really
monica|wow well come wan na show fold toilet paper point
chandler|hey look joey saying need something hold get job right entry level processor
joey|need experience job like
chandler|hard learn
chandler|people realizing idea hey actor
chandler|act like processor people think processor
other|hey chandler here morning projection
chandler|hey thanks
chandler|scott alexander joey tribbianni
chandler|joey uh fellow processor
other|kidding
joey|oh yeah yeah
joey|process
joey|people want processing one call
other|work
joey|uhh well right thing
joey|know
joey|one day processing next day much
joey|processing
chandler|telling joey opening fleischmans group
other|fleischmans group
other|whatever touch sandwich
other|ha ha ha
joey|ha ha
joey|processor dork
rachel|oh lipstick look great
monica|look fabulous honey really
phoebe|yeah
phoebe|sure really
rachel|see look beautiful
rachel|god sake dim light
phoebe|hideous
monica|gon na ok
monica|ryans water
monica|gon na glad barnicles butt
phoebe|come
other|hey baby back
phoebe|hey ryan
other|goin
phoebe|well stay back
phoebe|pox
other|chicken small
phoebe|chicken
phoebe|ironic considering vegetarian
other|home bed
phoebe|grandmother never chicken pox
phoebe|please please tell oh god forgot cute
other|sorry never em
phoebe|ohh ohh
other|one wish would build time machine go back 7 jimmy hauser chicken pox
other|would grab kid rub face
phoebe|yeah know could wish
other|please see face
phoebe|nope
phoebe|want see face covered pox
other|face could covered loch would care
phoebe|hate fish
phoebe|oh
phoebe|sweet alright
phoebe|ok alright see
phoebe|oh scary
other|sorry lightning
other|lightning unfortunate incidence
other|look lovely lovely
phoebe|hate
phoebe|tell amazing two week planned u almost everything mind lot closer
other|phoebe spent last eight month steel tube men thinking moment
other|gon na let bunch itchy spot stand u
phoebe|ok romantic disease ever
joey|hey
chandler|hey first day goin
joey|pretty good
joey|like said
joey|mostly putting number one column another column
chandler|well go
joey|hey everbody nice
joey|good talk lady red hair jeannie
chandler|jeannie head east coast operation jeannie
joey|yeah turn kid go school
joey|small world huh
chandler|weird world
chandler|kid
joey|figure character kid
chandler|ya know part sentence need explained
joey|well see acting need think stuff like
joey|character joseph processor guy two little girl ashley brittany
joey|ashley copy everything brittany
chandler|well invisible kid way sometimes
joey|yeah
joey|joseph wife karen thinking third kid
joey|ya know
chandler|really
chandler|wow
chandler|pretty powerful imaginary sperm must
other|know make itching even worse
phoebe|stop talking
other|fine
phoebe|let u play ok
phoebe|good ok
phoebe|go double six go
phoebe|go come mama getting ready roll dice
other|scratching
phoebe|luck ok
other|scratching
other|give dice
other|give dice
phoebe|ooh double six
other|can not scratch
other|know can not scar
phoebe|uhh can not stop thinking
phoebe|hard
phoebe|wan na grab house rub em body
phoebe|give
phoebe|yeah come
phoebe|know want know want come
phoebe|let u bad feel good
other|oh god help
phoebe|back
phoebe|oh come harder
rachel|oh stop stop right
ross|know might expected phoebe ryan military man
joey|milton join u boat
joey|karenll pack lunch bring kid make day
other|oh sound lovely
other|gon na set
other|oh better get back
other|hope baby feel better
joey|oh thanks thanks
joey|bye bye jeannie
other|bye bye joey
joey|phony
chandler|well sure teach lesson step dock onto nothing
chandler|hey mr
chandler|douglas
joey|sir
other|uh listen bing received memo
other|gon na receive system report next friday
chandler|well people group wan na spend holiday weekend family
other|family gon na
joey|yeah bing
chandler|cutting people little slack ya know morale
chandler|look wan na see rough number get wednesday
other|rough number
joey|company built rough number
joey|right mr
joey|douglas
other|final number desk tuesday
chandler|uh say sir
joey|joseph good
chandler|well going kill
joey|hey hey figure joseph kinda guy like mix
joey|ya know get ruffle feather
joey|look sorry joseph ok
joey|try pull somethin call
joey|tryin pull say
other|ooh duct tape
other|supposed bring something
monica|scratchy twin
monica|taped oven mit hand
other|strict
monica|good
other|know like way efficiently folded tab
other|see tape emergency could shave valuable second time
monica|exactly
monica|oh love totally neurotic around
monica|tell truth
monica|like better everything desk perpendicular
other|right angle wrong angle
monica|good
other|thank
monica|know
