char|line
other|ross kissed
other|oh god oh god oh god
other|unbelievable
other|oh god oh god oh god
other|ok right
other|want hear everything
other|monica get wine unplug phone
other|rachel end well need get tissue
other|oh ended well
other|oh
other|start without
other|start without
other|ok right let u hear kiss
other|like like soft brush lip
other|like know got ta kind thing
other|well first really intense know
other|oh god sort sunk
other|ok ok holding
other|hand like back
other|actually first started waist
other|slid hair
other|ohhhh
ross|uh kissed
joey|tongue
ross|yeah
joey|cool
other|right check bad boy
other|12 megabyte ram
other|500 megabyte hard drive
other|built spreadsheet capability modem transmits 28 000 b
other|p
other|wow
other|gon na use
other|game stuff
other|job
other|job
joey|wait here one
joey|uh would willing cook naked
other|ad naked chef
joey|willing cook naked might willing dance naked
ross|hi
other|hey oh um
other|make last night
ross|funny
ross|painfully funny
ross|wait
ross|wait yeah painful
other|wait minute
other|thought last night great
ross|yeah
ross|get home ok see july saline solution night table
ross|thinking oh god hell
ross|mean julie incredible great woman care care like gon na throw away
joey|got saline solution
other|talking rachel
other|rachel
ross|believe dreaming rachel ten year
ross|julie like julie rachel julie
ross|rachel
ross|rachel rachel
other|hey
other|good
ross|good
other|hi honey
ross|hi julie
ross|hi julie
ross|julie um
other|good
ross|good everybodys
ross|everybodys good
ross|gon na play something phoebe
other|oh well actually
ross|play
other|ok right
joey|hey julie know wore lens
ross|ssshh
other|ok um hi hello hi ok um song love triangle three people made
other|um called um two kissed last night
other|girl call betty guy let u call neil
other|can not stress point strongly story real
other|neil must decide girl cast aside
other|betty one love truly
other|one call ju
other|loolie
other|must decide must decide even though made must decide
other|nice resume
other|nice nice nice
other|muy impressivo
other|mr
other|rastatter exactly job entail
other|ad clear
other|mockolate
other|sorry
other|mockolate
other|completely synthetic chocolate substitute
other|ohh
other|go ahead
other|try piece
other|yeah think mockolate even better chocolate
other|right
other|mmm mmm
other|yeah
other|love crumbles
other|see chocolate
other|madam
other|well anyhoo getting f
other|approval day hopefully time thanksgiving
other|see way look chocolate already dominates major food preparation holiday easter christmas
other|mmm mmm
other|thinking given right marketing make thanksgiving mockolate holiday
other|wow
other|going swallow
other|waiting stop bubbling
other|yeah great
other|mmm
other|well anyhoo um looking couple chef create thanksgiving themed recipe
other|think might interested
other|abso
other|lutely
other|see love creating new recipe
other|love thanksgiving
other|well love mockolate
other|really
other|especially taste know tell ya thatll last ya till christmas
other|mockolate mousse
other|thanksgiving
other|ok pilgrim mockolate mousse
other|make pilgrim
other|put buckle
other|hey
other|hey
other|hey
other|uh ross call
other|sorry
other|call
other|gon na stay julie
other|gon na stay going hi julie ross picked gon na get married lot kid dig stuff together
other|offense sound nothing like
ross|know
ross|gon na
ross|mean like complete nightmare
other|oh know
other|must hard
other|oh
other|two woman love
other|gorgeous sexy
other|wallet u small fifty diamond shoe tight
joey|hey here thought ross
other|touch computer
other|ever touch computer
joey|ross listen
joey|got two word
joey|threesome
other|ok right look
other|let u get logical ok
other|make list
other|rachel julie pro con
other|oh
other|put name bold different font use different color column
ross|can not use pen
other|amish boy
joey|ok let u start con fun
joey|right rachel first
ross|know
ross|mean right guess say little spoiled sometimes
joey|could say
ross|guess know sometimes little ditzy know
ross|seen little look
ross|oh julie lot common paleontologist rachel waitress
other|waitress
other|got
other|guy wan na play doom
other|could keep
other|else
ross|know
joey|oh ankle little chubby
other|ok let u julie
other|wrong
ross|rachel
other|ok pumpkin pie mockolate cookie crumb crust
other|mockolate cranberry cake mockolate chip cooky
other|like indian served
other|oh god
other|oh god good
other|oh god can not believe let put mouth
other|oh oh sweet lord
other|evil must taste like
other|telling thing print
other|yes pressed button like 100 time
other|know hot line hot
other|background
other|watching star trek
joey|hey go julie
joey|break heart
ross|yes horrible
ross|cried
ross|cried
ross|threw thing hit
ross|anyway right thing
other|spock actually hug father
other|hey guy
other|hi
ross|hi
other|goin
ross|uh got back uh july
other|oh
ross|uh think
ross|um thing
other|well thing think
ross|well uh
joey|broke julie
joey|well go hug god sake
other|really
ross|really
ross|always rach
other|oh god
