char|line
chandler|hello
chandler|hello
monica|love new job
chandler|honey screaming
monica|bet as
monica|best first day ever
monica|kitchen twice big allessandros
chandler|oh great
monica|yeah clean
monica|health department clean
monica|monica clean
chandler|awesome
monica|oh people nice
monica|one guy geoffrey maitre
monica|chandler love
monica|without doubt funniest guy ever met
other|nice
phoebe|know
other|need hand
phoebe|yeah kinda
phoebe|well
joey|aaahhh look two
joey|holding hand
joey|huh getting serious
joey|talked yet
joey|making uncomfortable
joey|bigger hit huh
joey|aaaaaahhhhhh
phoebe|sorry
phoebe|sorry
phoebe|obviously way early u
phoebe|conversation
phoebe|maybe
other|okay got divorced think feel way someone really long time
other|think meet someone like
other|may crazy soon
other|want
other|gum
other|ooh five buck
other|love happens know
other|think note
phoebe|know mike keep digging
other|oh sorry
phoebe|oh key
phoebe|honest think prefer five dollar
other|apartment
phoebe|oh wow ooh
phoebe|ooh big step phoebe mike
other|yeah look want feel like give key
phoebe|oh want
other|oh thank god
phoebe|yeah
phoebe|ooh
phoebe|wow
phoebe|even started think never meet someone know wanted
phoebe|go
other|cool huh
phoebe|really
joey|oh know
joey|amazing little thing open door
joey|huh
rachel|go back work another four week would like nanny start right away emma could get chance know
other|think really smart
other|easier make transition better
rachel|great great
rachel|question u
other|really
rachel|allright
rachel|well thank much coming
ross|thank
rachel|really nice meet
rachel|call
other|oh know wait
other|one question
other|guy random drug testing
ross|boy uhm
ross|really thought
other|cool
other|gon na need three day notice
rachel|okidoki
rachel|wow
rachel|never gon na find nanny
ross|oh come rach
ross|promise
ross|interview worse come worse always reconsider uhm
ross|first one met
rachel|blonde bra
ross|blonde
ross|sec
ross|okay okay
ross|one name sandy
ross|got degree early childhood education uhm
ross|worked last family three year
rachel|okay
other|hi
other|sandy
ross|little mannish
phoebe|oh god
phoebe|david
other|hi
other|bad time
phoebe|great time come
phoebe|wow hi
phoebe|oh gosh
phoebe|back minsk
other|well couple day uhm
other|explain people gave u grant positive thing spent money uhm
other|accomplished uhm
other|nothing
phoebe|care got
other|well got new york anyway got cab airport guy said
other|gave address
other|even think
phoebe|wow
phoebe|luggage
other|damn
phoebe|allright well
phoebe|call cab company
other|wa
other|wa
other|wait
other|call later
other|stand f f moment
other|boy
other|old russian expression uhm
other|go schto ya ztez vigul
other|ui
other|roughly translated mean uhm
other|thing looking wow
phoebe|thank
phoebe|god
phoebe|see
