char|line
other|shana goldberg meehan scott silveri part ii written andrew reich ted cohen part ii transcribed eric aasen
ross|god beautiful engagement ring ever
rachel|yeah
rachel|well know
rachel|you ’ ve bought like billion ‘ em
ross|yeah didn ’ t get one
chandler|okay well tonight ’ s big night
phoebe|yeah
joey|okay listen gon na ask
chandler|going perfect
chandler|taking favorite restaurant
chandler|i ’ m going get bottle champagne really love therefore know expensive
chandler|glass full instead proposing toast i ’ m gon na propose
rachel|ohh
joey|sound perfect
chandler|yeah
joey|you ’ re gon na mess let
chandler|i ’ m gon na mess
phoebe|say ring
chandler|she ’ s gon na say
monica|hey
ross|hey
chandler|hey
phoebe|hi monica
chandler|give
phoebe|it ’ s gone
chandler|phoebe
joey|hey
chandler|hi monica
phoebe|we ’ re practically kissing
rachel|hey
chandler|hey
joey|hey rach
rachel|guy free tonight
rachel|bos hosting charity event underprivileged kid people bring better look
rachel|monica
rachel|chandler
chandler|well monica chandler can ’ t go
chandler|we ’ re going dinner remember
rachel|oh god i ’ m sorry
monica|what ’ s big deal
chandler|get mad rachel doesn ’ t remember we ’ re going
joey|going
rachel|guy
phoebe|open bar
rachel|think
phoebe|kid
joey|hey y ’ know
joey|i ’ ll come
joey|i ’ m making money it ’ s time give something back
chandler|well could also give back money owe
joey|okay
joey|benefit
ross|hey
rachel|hey
rachel|ross listen come charity event tonight
ross|oh plan elizabeth
chandler|oh you ’ re already part kid
ross|i ’ m sorry it ’ s one last night together leaf camp counselor
monica|ross let ask question
monica|joke aside relationship going
chandler|wait minute joke aside
chandler|didn ’ t agree
monica|really see long term thing
ross|don ’ t know
phoebe|y ’ know 12 year older
ross|wait minute everyone feel way
ross|uh uh wow
ross|uh thought guy like making joke idea
ross|know
ross|guy wrong
ross|uh yes chronological age difference never notice
ross|know
ross|mature
ross|besides doesn ’ t really matter guy think
ross|mean i ’ m one dating elizabeth
joey|that ’ s said last night
rachel|see
rachel|could date
chandler|marry
chandler|marry
chandler|hey marry
chandler|what ’ s going little elf
joey|it ’ s big night
joey|wanted wish good luck
ross|yeah yeah ring
chandler|yeah right pocket
chandler|pheebs
phoebe|oh
phoebe|oop
chandler|okay guy get
chandler|want surprise she ’ s gon na know
ross|yeah yeah guy
ross|get
monica|hi guy
chandler|look beautiful
monica|oh thank
monica|what ’ s going
rachel|we ’ re really excited charity event go
rachel|oh
rachel|thank
phoebe|what ’ s going
rachel|uh well uh silent auction
rachel|lay stuff write offer highest bid get
phoebe|know silent meant what ’ s going hair
rachel|uh wh
phoebe|it ’ s nice
other|nice see rachel
rachel|oh hi
other|glad brought someone
rachel|someone
rachel|brought people
rachel|mr
rachel|thompson phoebe
rachel|phoebe mr
rachel|thompson
rachel|he ’ s head department
phoebe|oh hi
rachel|also brought friend joey
joey|oh
joey|shrimp toast
rachel|well y ’ know don ’ t know
other|well hope you ’ re gon na bid thing rachel
rachel|well y ’ know
rachel|actually bid lovely trip paris
other|ohh nice choice
rachel|yeah
other|good luck
rachel|thank
rachel|okay twenty dollar
other|elizabeth two friend room named credit scene
other|i ’ m gon na guess since doesn ’ t matter one way
other|shut door
other|shut door
ross|what ’ s what ’ s going
other|guy across hall throwing water balloon u
ross|oh call police
ross|that ’ s kid building
other|it ’ s water balloon fight
other|started
ross|oh
ross|listen umm stopped see wanted see play tonight
ross|umm it ’ s supposed excellent
ross|director
other|drank kamikaze
other|nobody
other|put
other|want
ross|okay
ross|okay
ross|okay look talk second
other|yeah sure
ross|uh play umm think
ross|it ’ s it ’ s gotten great review
ross|y ’ know uh
other|attack
other|put balloon
other|put balloon
other|put balloon
ross|everybody put balloon
ross|nice suit
other|next item romantic trip paris
other|go emil alexander high high bid 2 300
rachel|ugh
rachel|close
phoebe|hey guy
phoebe|look
joey|hey
phoebe|got drink
phoebe|open bar
rachel|well it ’ s empty bar
