char|line
chandler|ohh
chandler|mmm
rachel|hi
chandler|hey got try cheesecake
rachel|oh y ’ know much sweet tooth
rachel|wow
rachel|god creamy
rachel|oh god best cheesecake ever
rachel|get
chandler|front door
chandler|got home
chandler|somebody sent u
rachel|chandler addressed
rachel|addressed mr
rachel|braverman downstairs
rachel|thief
chandler|read box opened
chandler|can not return box opened box
chandler|delicious
rachel|chandler stole cheesecake
rachel|wrong
chandler|going okay mr
chandler|braverman gon na send away free one way win
chandler|loser big cheesecake conglomerate momma ’ s little bakery
chandler|feel terrible i ’ m horrible horrible horrible person
rachel|oh i ’ m sorry
joey|right get going big day work
joey|y ’ know i ’ m coma
joey|today test turn i ’ m brain dead
joey|ah ah ah mr
joey|smartie pant it ’ s character that ’ s brain dead
joey|hey pheebs still tonight
phoebe|absolutely
joey|i ’ ll see 8 00
phoebe|okay
chandler|oh what ’ s 8 00
phoebe|oh dinner plan joey
phoebe|get together month discus rest guy
ross|wow know
ross|may say lovely look today
phoebe|duly noted
ross|thanks
ross|oh
ross|tomorrow want rent car drive together
monica|talking
ross|cousin frannie ’ s wedding tomorrow night
monica|invited
monica|god can ’ t believe
monica|mean knew mom dad invited thought
monica|mean age 7 9 frannie inseparable
chandler|well maybe since age 9 frannie ’ s made new friend
ross|well l look okay it ’ s probably mistake
ross|let call aunt sheryl okay
ross|maybe invited invitation got lost mail
monica|yeah well call tell y ’ know kid precious little frannie tried undress several time okay
monica|hadn ’ t stopped probably wouldn ’ t even wedding go
ross|y ’ know tried undress
chandler|used undress cousin glenn
phoebe|joseph francis tribbiani home yet
rachel|umm think he ’ s still
rachel|what ’ s wrong
phoebe|well i ’ ll tell rachel karen green plan joey tonight left note
rachel|pheebs can ’ t make got date
rachel|talk later
rachel|big daddy
rachel|big daddy
phoebe|oh that ’ s nickname trying
ross|hey y ’ know nickname never caught
ross|ross tron
joey|hey
phoebe|oh
phoebe|here ’ s joseph francis
joey|oh wha ho
joey|middle naming
joey|left note
phoebe|doesn ’ t give right ditch
joey|hey cancel plan friend possibility sex
ross|phoebe he ’ s right rule
phoebe|don ’ t accept rule
phoebe|make plan expect show
phoebe|okay can ’ t way kill time ‘ til meet someone better
phoebe|y ’ know boyfriend girlfriend come go life
joey|wow
joey|i ’ m sorry idea would bother much
phoebe|well
joey|okay make
joey|huh
joey|i ’ m sorry
joey|uh dinner tomorrow night
joey|i ’ ll pay
phoebe|okay wore
ross|hey joe you ’ re another beer ross tron
joey|ross back
rachel|hi
chandler|another cheesecake came
chandler|delivered wrong address
rachel|bring back downstairs what ’ s problem
chandler|can ’ t seem say goodbye
rachel|serious
rachel|chandler ate entire cheesecake two day ago want
chandler|well i ’ ve forgotten taste like okay
rachel|cheesecake
rachel|fine
rachel|buttery crumbly graham cracker crust rich yet light cream cheese filling wow
rachel|whole mouth filled saliva
chandler|y ’ know
chandler|forget
chandler|hungry
chandler|lunch
chandler|light headed
chandler|let u go lunch forget cheesecake
rachel|yeah we ’ ll drop downstairs we ’ re tempted
chandler|good idea
chandler|want go lunch
rachel|momma ’ s little bakery chicago illinois
joey|awww
joey|mel torme died
monica|joey paper ’ s like year old
joey|aw
joey|mean sam goody ’ s sale
ross|hey
joey|hey
monica|hey
ross|finally heard back aunt sheryl apparently wasn ’ t mistake
ross|ahh there ’ s there ’ s limited seating hall
monica|limited seating
monica|one tiny person
ross|well yeah doesn ’ t know
ross|mean last time saw would ’ ve turned one little wedding chair kindling
monica|limited seating
monica|oh lame excuse
monica|that ’ s reason she ’ s inviting
ross|oh what ’ s big deal
ross|wasn ’ t even invited ceremony reception
ross|y ’ know
ross|make feel better joan make appearance we ’ ll we ’ ll leave early sign protest
monica|joan
ross|yeah joan tedeski date
ross|she ’ s assistant professor linguistics department
ross|tall beautiful despite people say broad backed
monica|wait minute got ross gellar guest
monica|wasn ’ t invited got guest
joey|uh uh excuse interrupt ross ’ s behalf
joey|think rule applies y ’ know since chance get broad back
ross|broad backed
monica|wait minute y ’ know you ’ re bringing
ross|can ’ t cancel joan
ross|bec hear
ross|she ’ s assistant professor linguistics department okay
ross|they ’ re wild
ross|want come anyway
monica|she ’ s cousin
monica|mean grew together
monica|we ’ re family y ’ know
monica|well that ’ s important
ross|okay right i ’ ll take
ross|i ’ ll go call joan
joey|aww that ’ s nice
joey|family huh
joey|wedding happiest day life
monica|we ’ ll see
chandler|well thank lunch
rachel|wait minute didn ’ t pay thought paid
