char|line
phoebe|oh hey
phoebe|audition
joey|i ’ m sorry know
joey|nothing i ’ m practicing blowing i ’ m gon na big movie star
phoebe|oh
phoebe|got
joey|well yet
joey|audition went really good
joey|oh it ’ s big budget period movie three italian brother come america around turn century
joey|it ’ s really classy
joey|oh director supposed next next martin scorcese
phoebe|next next
joey|yeah there ’ s guy chicago who ’ s supposed next martin scorcese right
joey|guy ’ s right
joey|hello
other|joey
other|it ’ s estelle
other|talked casting people loved
joey|loved
other|yeah wan na see tomorrow
joey|oh god
other|there ’ s one thing
other|problem full frontal nudity
joey|kidding
joey|never rent movie without
joey|oh
joey|uh okay uh let call back
phoebe|what ’ s matter
joey|want totally naked movie
monica|wow
joey|know
joey|grandmother ’ s gon na see
phoebe|grandma ’ s gon na get line
phoebe|hey wedding close
phoebe|getting nervous
monica|yeah
monica|part also can ’ t wait ‘ til it ’ s
monica|chandler pact sex wedding
ross|sex pact huh
ross|actually one going every woman america
monica|hey phoebe give hand
phoebe|sure
monica|got ta make guest bedroom
monica|hey cousin cassie coming stay u day
ross|cassie
monica|uh hmm
ross|wow haven ’ t seen like forever
ross|wonder still carry barbie everywhere go
monica|ross she ’ s 25 year old
ross|still you ’ re probably right
rachel|hi
monica|hey
phoebe|hey
rachel|hey pheebs talk second
phoebe|yeah
monica|subtle guy
monica|know you ’ re planning surprise bridal shower
rachel|well okay well don ’ t ruin
rachel|play along least
monica|okay
monica|sorry
rachel|oh god
rachel|throw shower
monica|hey
monica|decide movie
joey|don ’ t know
joey|it ’ s like it ’ s p0rn
joey|serious legitimate movie
joey|y ’ know
joey|nudity really important story
monica|that ’ s say p0rn
joey|you ’ re right
joey|maybe shouldn ’ t even go call back
monica|lot major actor nude scene
monica|mean chance star movie
monica|come
joey|well that ’ s true
joey|naked one scene
joey|plus sound really great
joey|character ’ s catholic fall love jewish girl
joey|run away together get caught big rainstorm
joey|go barn undress hold
joey|it ’ s really sweet tender
monica|plus everyone ’ s gon na see thing
phoebe|well shower
rachel|got much going two option
rachel|friday
phoebe|well that ’ s two day away
phoebe|option
rachel|yesterday
phoebe|well make yesterday woo hoo
phoebe|we ’ re done
rachel|oh god phoebe impossible
rachel|can ’ t friday
rachel|find place
rachel|invite people
rachel|get food
rachel|there ’ s much
rachel|it ’ s impossible
rachel|can ’ t
rachel|can not
rachel|can not
phoebe|rachel calm
rachel|okay
rachel|i ’ m sorry
rachel|you ’ re right you ’ re right
phoebe|calm woman
rachel|phoebe already already
phoebe|oh okay
phoebe|right need calm little
rachel|okay
rachel|okay
rachel|think get organized
rachel|right
rachel|two day plan party
rachel|need make fast decision
rachel|okay
rachel|right gon na
phoebe|uh
phoebe|time
rachel|4 o ’ clock
rachel|food
phoebe|finger sandwich tea
rachel|ooh great
rachel|monica
phoebe|chili
rachel|ah went one far
rachel|uh flower balloon
rachel|we ’ re paying y ’ know
phoebe|neither
rachel|okay
rachel|umm theme
phoebe|lust flesh
phoebe|don ’ t know
phoebe|cowboy theme
chandler|hey
monica|hey
chandler|y ’ know i ’ m i ’ m really glad decided sleep together wedding
monica|oh boy
chandler|y ’ know thinking big fight uh broke hour
monica|yeah
chandler|technically could sex
chandler|think bossy domineering
monica|wedding sloppy immature
chandler|that ’ s
chandler|come
monica|okay
monica|wait can ’ t
monica|cousin cassie guest room we ’ re supposed lunch
chandler|well get rid obsessive shrill
monica|shrill
monica|wedding back
other|thought heard voice
other|must chandler
chandler|hi
chandler|nice meet
other|nice meet
monica|ready go
other|yeah
monica|chandler
chandler|i ’ ll right
monica|cassie need stay place
monica|purvy perverson can ’ t stop staring
ross|chandler she ’ s cousin
chandler|staring
chandler|okay
chandler|listening intently
chandler|it ’ s called good conversationalist
chandler|watch
chandler|say something
monica|staring eight inch south
ross|fine stay place
ross|way cassie even look like
monica|look exactly like aunt marilyn
chandler|umm aunt marilyn coming wedding
monica|wafer thin ice
joey|hey i ’ m back
other|hi hi joey
joey|uh reading scene
other|actually tried call
other|didn ’ t need come today
joey|oh great
joey|y ’ know would ’ ve perfect part whatever
joey|y ’ know thanks making bad decision ruining movie
joey|good day
other|wait joey
other|didn ’ t need come director saw tape yesterday loved
joey|scene
joey|huh
joey|wasn ’ t fun
joey|little improv
joey|yeah
joey|okay
joey|saying
other|well director think you ’ re really right part want meet tomorrow
joey|wow
joey|sure
joey|that ’ s great
other|oh agent said okay nudity
joey|yeah
joey|yeah sure long it ’ s handled tastefully barn cold
other|terrific
other|well uh there ’ s one thing
other|uhh uh it ’ s really important director everything movie authentic
other|yeah love scene sarah talk she ’ s never seen naked man wasn ’ t jewish
other|uh well director insisting whoever play part authentically anatomically jewish
other|know i ’ m saying
joey|yes
other|okay
other|italian catholic immigrant time would
joey|barmitsvahed
monica|get part can ’ t
joey|nope
joey|yep
monica|told weren ’ t
joey|that ’ s right
monica|wow
monica|wow
monica|it ’ s definitely gone
monica|there ’ s nothing work
monica|thinking
joey|don ’ t know
joey|really want part
joey|tell matter get asked audition say yes
joey|like want ride horse tell ‘ em
joey|figure later
monica|joey
monica|like learning ride horse
monica|like learning grow turtleneck
joey|kn know
joey|know
joey|okay
joey|apparently tomorrow go meet director take clothes see body look like
monica|oh god gon na
joey|call agent tell can ’ t part
monica|unless
joey|unless
monica|well may sound crazy maybe something could fashion
joey|like
monica|well i ’ m sure yet umm top head i ’ m thinking double sided tape sort luncheon meat
phoebe|hey
phoebe|i ’ ve got great idea party favor shower
phoebe|okay get uh mahogany box carve everyone ’ s name inside everyone ’ s individual birth stone
rachel|okay
rachel|okay
rachel|right take care
rachel|meanwhile party tomorrow still don ’ t guest list
phoebe|okay
phoebe|okay
phoebe|well okay know that ’ s coming
monica|hey
phoebe|hey
rachel|hey
rachel|what ’ s mon
monica|well uh i ’ m trying make something joey
monica|mind raid fridge
monica|okay
monica|right turkey
monica|eh won ’ t work
monica|cheese
monica|won ’ t work
monica|olive loaf
monica|hope won ’ t work
rachel|makin ’ sandwich
monica|it ’ s umm like wrap
monica|okay uh i ’ m gon na go guy
other|okay
monica|guess get back deciding get present
rachel|get present
phoebe|okay look
phoebe|look got
phoebe|it ’ s address book
phoebe|guest list
rachel|oh god you ’ re amazing
rachel|pull purse
phoebe|uh huh little seed money party
ross|cassie
other|hey ross
ross|hey
other|it ’ s long
other|last time saw setting tent line see return jedi
ross|oh
ross|oh that ’ s right
ross|see day seemed like didn ’ t
other|ah yeah sorry
ross|it ’ s okay
ross|come come
other|thanks letting stay
