char|line
monica|can not believe never done
monica|sooo good
monica|good monica
chandler|oh
chandler|look time
chandler|turn
monica|half hour
chandler|timer
monica|yknow like brag give best massage
chandler|right massage right nice
chandler|ah
chandler|ahh
chandler|ahh
monica|good
chandler|good know done deserve
monica|say good bye sore muscle
chandler|good bye muscle
chandler|telling give worst massage ever
chandler|okay like torturing information
chandler|wanted give know
joey|chandler really hurt bad tell
chandler|look first time life real relationship
chandler|okay gon na screw yknow telling truth
ross|hey
joey|whoa dude look
joey|almost crushed hat
ross|sorry
chandler|bunny got away
ross|would place explain hat
joey|oh
joey|yeah look play right
joey|part real cool like suave international guy
joey|real clothes horse
joey|figure everyone audition gon na wearing kinda yknow ultra hip high fashion stuff
chandler|gon na make disappear
joey|yeah like could find something sophisticated
chandler|done
rachel|joey wan na look good come store
rachel|help
joey|great
joey|thanks rach
rachel|sure
rachel|god please take
joey|right
ross|hey pheebs going
chandler|hey
phoebe|hey
phoebe|umm well okay got back hospital
ross|everything okay
joey|right
phoebe|oh yeah
phoebe|fine
phoebe|okay umm grandma sorta died
joey|pheebs
joey|sorry
phoebe|okay mean really incredible life
phoebe|like never gon na see yknow gon na visit
rachel|well maybe maybe u right
phoebe|yeah first day new spiritual plane gon na come coffeehouse
monica|guy
monica|guy
monica|saw two people sex car right outside
ross|uhh pheebs grandmother died
monica|ohh god sorry
phoebe|okay
phoebe|actually yknow kinda cool
phoebe|like yknow one life end another begin
monica|way
monica|happened
monica|die
phoebe|well umm okay market bent get yogurt never came back
joey|pheebs sorry
phoebe|really sweet
phoebe|last thing said okay dear go get egg gon na get yogurt meet checkout counter
phoebe|yknow
phoebe|meet checkout counter
rachel|okay joey yknow since returning stuff right audition gon na wear underwear
joey|right better show
rachel|okay missing something
rachel|ooh know
rachel|umm okay
joey|really
joey|purse
rachel|purse
rachel|shoulder bag
joey|look like woman purse
rachel|joey look
rachel|trust men wearing spring catalog
rachel|look
rachel|see look men carrying bag
joey|see look woman carrying bag
joey|odd woman purse look good man
rachel|exactly
rachel|unisex
joey|maybe need sex
joey|sex couple day ago
rachel|joey
rachel|u n sex
joey|well gon na say
phoebe|phoebe
other|oh great
other|oh
other|umm
phoebe|umm well sorta bad news come
other|umm yeah thanks
phoebe|umm well umm grandma died
other|wow
other|die like five year ago
phoebe|died today
phoebe|okay umm memorial service tomorrow
other|okay know went ready
other|well dead five year
phoebe|well lot people
phoebe|look coming memorial service
other|umm
other|see already thought dead kinda made peace
other|plus going concert tomorrow
other|invite umm two ticket left
phoebe|fine
phoebe|okay enjoy concert
other|thanks
other|enjoy funeral
joey|hey
chandler|hey
chandler|wow
chandler|look like son mr
chandler|tribbiani
joey|referring man bag
joey|first thought looked good practical
joey|check
joey|got compartment stuff
joey|wallet
joey|key
joey|address book
ross|make
rachel|joey bag
rachel|audition tomorrow
joey|yeah sandwich time right
rachel|joey yknow get mustard bag can not return
joey|would return
joey|love bag
rachel|right owe 350
joey|fine
joey|take vas mustercard
rachel|joey
joey|right relax look pay money acting job definitely gon na get thanks
ross|part anti man
rachel|hey listen
rachel|think sexy
joey|u n sexy
phoebe|well hello mr
phoebe|penella
phoebe|thank much coming
phoebe|well okay look here umm 3 glass reverend pong tell put
rachel|hi sweetie
ross|hey holding
joey|hey pheebs sorry
phoebe|hey yknow
phoebe|grandma exact bag
joey|brought flower
phoebe|thanks
chandler|pulling flower make bag look lot masculine
other|oops sorry
other|excuse
other|umm memorial
phoebe|yeah welcome
other|hello
other|hello
phoebe|umm here 3 glass
other|oh umm right
phoebe|know francis
other|well actually really seen year
other|umm well pretty tight daughter
phoebe|really
phoebe|name
other|umm frank buffay
other|yknow
other|strike
other|name uh actually joe
other|uh joe umm hill
phoebe|frank buffay
other|shh
other|joe hill
phoebe|said
other|yknow got ta go
other|thank much coming
phoebe|oh god
monica|honey
ross|happened
phoebe|dad
chandler|oh god
joey|hey guy check
joey|check
joey|like coming right
monica|oh catch
phoebe|uh huh
ross|wh say
phoebe|said nice meet glenda
phoebe|well obviously could give real name
phoebe|come saw way ran
phoebe|think
phoebe|gon na stick around talk daughter abandoned
joey|say
phoebe|well said told yknow executor person francis needed talk gon na meet coffee house later
other|could everyone please take seat
phoebe|right well can not think right
phoebe|wan na say good bye grandma
rachel|okay
monica|right let u go say good bye
joey|hey
joey|audition
joey|look
rachel|ahhh think look great
rachel|bag gon na get part
chandler|date man
joey|yknow
joey|make fun want
joey|great bag
joey|okay
joey|handy becoming
joey|understand something make wrong
joey|right
joey|guy gon na get used fact joey come bag
phoebe|right better go
phoebe|go talk dad
rachel|ooh pheebs gon na say
rachel|gon na tell
phoebe|umm first want freak
ross|well pissed
ross|mean guy abandoned
ross|got ta tell guy would serious physical danger
ross|mean walk like yo dad
ross|outside right
ross|kinda scared
monica|well least scared someone
phoebe|yknow funny think angry
phoebe|mean think wan na rip tiny little head
phoebe|fortunately past
monica|phoebe seem little tense
monica|let help
phoebe|right
phoebe|oh
phoebe|get
phoebe|ow
phoebe|oh stop
monica|talking
phoebe|masseuse human begging never anyone
monica|give good massage
monica|used give rachel time got allergic
monica|chandler love
monica|watch
phoebe|like
phoebe|hate
phoebe|pain
chandler|yes
chandler|sorry ow owww owww
monica|lying
monica|can not believe
ross|well maybe want hurt feeling
monica|minute start lie mean society
other|time ready joey
joey|well must new
joey|get table buy drink
other|sorry
other|could could try without purse
joey|yeah sure
joey|well must new
joey|maybe sorry ask something
other|sure
joey|well first purse
other|okay anytime
joey|mean thinking woman bag
joey|man bag
other|okayyyy
other|anddd go
joey|right look let show catalog
joey|see
joey|huh
joey|latest thing
joey|everyones got one
joey|men
joey|woman
joey|child
joey|everyones carrying
other|umm sell bag
joey|noooo
joey|baby sell
other|okay
other|thank
other|great
joey|yeah didn ’ t read anything
other|think seen enough
joey|okay
joey|right see ya
joey|got
joey|got
chandler|hey rachel
chandler|listen wanted apologize afternoon whole massage thing
chandler|yknow
chandler|really like em
monica|oh please stop
monica|look supposed honest
monica|wish could tell say like massage
chandler|like massage
monica|see
monica|big deal
chandler|okay see cry
monica|cry
monica|cry something happened work
monica|boyfriend said like massage
chandler|okay best everything
monica|oh god
monica|know
chandler|okay give worst massage world
monica|cry
chandler|okay hear
chandler|okay
chandler|give best bad massage
chandler|anybody looking best bad massage thinking best
chandler|go
monica|huh
monica|saying like umm award best bad massage well would get
chandler|oh would
chandler|monica
chandler|get vote
monica|maybe could umm call award monica
chandler|absolutely
monica|okay
monica|suck
chandler|yeah
phoebe|umm thank meeting
other|thank
other|right
phoebe|come sit
phoebe|sit
phoebe|sit
phoebe|umm righty get started need state official record fact frank buffay
other|oh yes
other|yes yes uh hmm
phoebe|okay
other|francis leave
phoebe|huh
other|well wanted come right
phoebe|oh yes
phoebe|yes
phoebe|yeah
phoebe|left umm lipstick
other|oh
other|huh
other|huh well oh ew used
other|umm cool
phoebe|okay
phoebe|question ask going get official form
phoebe|okay question 1 uh married francis daughter lilly correct
other|yes yes
phoebe|okay umm question 2 umm marriage end
phoebe|happily b
phoebe|medium c
phoebe|total abandonment two child
other|really say
phoebe|yeah
phoebe|see
other|well guess would would say c
phoebe|hmm okay total abandonment
phoebe|okay reason abandonment
phoebe|top secret government work b
phoebe|amnesia c
phoebe|selfish irresponsible bad bad man
other|yknow think want lipstick much
other|umm oh would favor
other|umm would would give lilly please
other|well lilly see lilly would give note
other|wanted talk memorial well pictured getting mad way got mad well chickened
other|uh wrote note would give please
phoebe|came see lilly
other|yeah yeah
phoebe|lillys dead
phoebe|dead
other|sure
phoebe|well cremating big mistake
other|can not believe
other|can not believe
other|oh god
other|long ago
phoebe|17 year ago
other|oh
other|girl
phoebe|well ursula waitress life soho
phoebe|phoebe couch
phoebe|yep lipstick daughter big day
other|phoebe umm oops
other|don ’ t don ’ t know say
other|can not believe daughter pretty
phoebe|yes
phoebe|well neither
other|would would make feel better said sorry left
phoebe|yknow doesn ’ t matter say gon na make difference anyway go
other|right
other|well yknow defense lousy father
phoebe|defense
other|yes
other|yes
other|burned formula put diaper backwards
other|mean made song help sleep made cry even
phoebe|make song
other|well one
other|stupid
other|let u see go
other|umm
other|yknow good
other|umm
phoebe|well
phoebe|yet
joey|hi
chandler|hey man audition go
joey|estelle said get
rachel|joey ready
joey|yeah thought said casting people problem
ross|kind problem
joey|well tell truth uh problem bag
chandler|oh god
ross|nooooo
joey|yknow
joey|stupid play anyway
monica|yknow joey think time give bag
joey|wan na give bag
joey|give bag
joey|rach
joey|oh think give bag
rachel|honey wait joey i ’ m sorry mean terrific think
chandler|oh hey
rachel|know world ready bag
joey|can not believe hearing
rachel|wait minute
rachel|wait minute
rachel|saying shouldn ’ t bag bag little le umm controversial
chandler|yeah umm called wallet
