char|line
monica|hey guy
other|hey
chandler|honey got u room woodford inn weekend
monica|place vermont
monica|take hint
rachel|wait can not go away weekend
rachel|emmas birthday
ross|yeah
rachel|party
monica|well can not party get back
rachel|day
rachel|real birthday
chandler|gee one idea hell birthday
ross|cmon guy really important u
monica|well sorry chandler could really use weekend away
monica|know reconnect
monica|emotionally
chandler|thing really want u
chandler|read maxim
rachel|well can not go vermont next day
ross|yeah want everyone
ross|much hate delay weird sex stuff little sister
rachel|mean know guy
rachel|big deal
rachel|mean first birthday party without aunt uncle
monica|right stay
monica|drive party
chandler|fine end maxim thing party
monica|believe
rachel|know pheebs little birthday daddy would hide present every room house would draw treasure map help find em
phoebe|oooh love family tradition like
phoebe|uhm
phoebe|ursula kid birthday stepdad would sell blood buy u food
ross|hey guy
other|hi
ross|hey brought camera emmas video
rachel|oh good good
rachel|idea make birthday video emma give 18
phoebe|oh cool
phoebe|wow like time capsule
ross|yeah
phoebe|oh think
phoebe|gon na watching video tv even invented yet
phoebe|friend right like baby
phoebe|living floating city human built escape ant people
ross|hope
ross|emma awake yet
rachel|oh still nap time
rachel|soon
ross|ah joey
rachel|said still nap time
ross|hey uncle joey
joey|hey
ross|hey say something emma 18th birthday
joey|18 uh
ross|joey
joey|hot friend
ross|see 52
joey|starting think settling
rachel|hey joey please set people put emmas present
joey|love
joey|yeah
joey|supposed bring present
phoebe|yeah
phoebe|wrote emma song
joey|oh yeah
joey|supposed know
phoebe|joey birthday party
joey|yeah one year old
joey|point
joey|day laughed like hour cup
joey|cup picture elmo dressed farmer
joey|standing next cow cow say el moo
joey|yeah
joey|funny cup
monica|hey
chandler|hey hey
chandler|birthday girl
rachel|oh still napping
chandler|oh sure probably night excited party know happening
rachel|look know guy really want get vermont really big deal really u ok
rachel|emma never first birthday
monica|right
monica|right
monica|sorry
monica|let u wake emma get fun time started
rachel|really sleep well last night can not wake
monica|freaking kidding green
other|hi
ross|hey
monica|glad came
other|can not believe emma already one
other|remember first birthday
other|ross jealous attention giving
other|pulled testicle hard
other|take emergency room
ross|something know dad
joey|hey mr
joey|mr
joey|geller
joey|let help
other|thank
joey|oh man great uh
joey|three u together
joey|know would fun
joey|gave present emma u
other|one
monica|can not believe emma still asleep
chandler|know gon na
monica|got plan
monica|got plan
monica|going ram platter really hard rib
monica|gon na scream thatll wake
chandler|going vermont monica
joey|hey pheebs know
joey|thinking
joey|since wrote song maybe could something emma using talent
phoebe|you ’ re gon na
phoebe|hit
joey|talent actor
phoebe|oh
joey|know could like maybe
joey|could dramatic reading one book
phoebe|could stick fork apple
joey|hey think emma might like
rachel|oh
rachel|emma might like
joey|um present
rachel|get
joey|actually prepared performance
phoebe|separate performance
joey|equally real
rachel|well sound like fun
rachel|well know
rachel|actually
rachel|people getting little antsy waiting emma wake nap would mind performing
phoebe|sure yeah
joey|k
rachel|right let ’ s get party started huh
rachel|joey phoebe gon na perform little something u
ross|oh great
phoebe|gon na embarrassed going nothing prepared
joey|hey every week three camera pointed whole crew waiting
rachel|joey gon na u
joey|dramatic reading one emma ’ s book
rachel|oh ok one
joey|uh it ’ s
joey|one favorite uh “ riding storm
joey|coping post partum depression ” eesh
joey|“ love forever ”
joey|love forever
joey|robert munsch
joey|published firefly book
joey|printed mexico
joey|mother held new baby slowly rocked back forth back forth back forth held sang “ i ’ ll love forever i ’ ll like always long living baby you ’ ll be ”
joey|rocked sang “ i ’ ll love forever i ’ ll like always long living baby you ’ ll be ”
rachel|wow
rachel|amazing
ross|thank much gift
other|ready today
ross|amazing
ross|amazing
rachel|oh phoebe i ’ m sorry
rachel|phoebe prepared something well
phoebe|that ’ s right prepared song emma
phoebe|heart
phoebe|there ’ s greater gift gift music
phoebe|emma
phoebe|name pose dilemma
phoebe|much else rhyme emma
phoebe|maybe actor richard crenna played commanding officer rambo
phoebe|happy birthday emma
phoebe|course
phoebe|also know prepared reading
phoebe|“ sex single mother
phoebe|finding g spot
other|hello emma
other|happy eighteenth birthday
other|right seems far away seventeen year
other|yes you ’ ll grown
other|we ’ ll
other|well grandfather might
other|that ’ s true
other|message could becoming beyond grave emma
other|parent died young
other|cholesterol ’ s chart
other|remember emma heart disease kill woman
other|ok cut
other|great
other|yeah
rachel|ross um don ’ t forget get shot emma ’ s cake
rachel|it ’ s box fridge
ross|sure
rachel|oh gon na love cake
rachel|got bakery new jersey corino ’ s
monica|oh god place creamiest frosting
monica|use hitchhike kid
rachel|well anyway make great novelty cake different shape give photo they ’ ll copy icing
monica|oh picture emma
rachel|yes
rachel|cake shaped like bunny
ross|uh rach
ross|bakery chance also bake erotic cake
ross|say bachelorette party
rachel|ross talking
rachel|oh
rachel|oh god
rachel|put baby ’ s face pen1s
other|oh
other|it ’ s party
rachel|guy funny right
rachel|wanted cake disaster would baked
other|uh
other|ok still think look delicious
other|jack look
other|know thinking judy resemblance uncanny
ross|close tugging testicle
other|ordered
other|ok
other|went way new jersey could perfect cake daughter ’ s birthday need bunny cake right
ross|ask would faster cut baby ’ s face pen1s put bunny
ross|weird sentence
rachel|oh
rachel|believe
rachel|going bring cake back even want home
rachel|joey touch
joey|confused
rachel|yes yes
rachel|still want daughter picture bunny cake
rachel|yellow cake chocolate frosting nut
chandler|fair one nut
ross|hey mon really nice loan rachel car could go get cake
monica|oh
monica|nice pull hair till dropped key
ross|well know
ross|waiting guy could tape message emma 18th birthday huh
ross|ok
chandler|hi emma
chandler|year 2020
chandler|still enjoying nap
monica|aunt monica uncle chandler way
monica|may recognize u spoken parent seventeen year
chandler|used married missed weekend away together thing kind unraveled
chandler|happy birthday
monica|ross rachel promised would
monica|seriously go want get vermont
monica|called last train leaf half hour
phoebe|know massage client soon
ross|guy please
ross|little bit longer
ross|promise rachel back cake minute
ross|monica remember
ross|frosting
ross|huh
monica|alright 5 minute
ross|hello
ross|oh
ross|happened
ross|ok ok
ross|ok right
chandler|emma
ross|rachel got pulled speeding
ross|forgot licence bring
phoebe|well leaving definitely gon na go
monica|wait
monica|anybody get go
monica|u complaining longest
ross|wait
ross|guy can not leave
ross|rachel already feel bad cake messed
ross|think gon na feel come back guy gone
chandler|know
chandler|tell u monday
ross|joey
ross|charge ok
ross|make sure nobody leaf
joey|got
joey|hey hey hey
joey|think going
chandler|bathroom
joey|alright well rest get comfortable ok gon na li
joey|wait minute window
phoebe|oh
phoebe|getting away easy
chandler|get hell
joey|well one emmas face
other|well better get going late
other|jack allowed drive night anymore
other|trouble staying lane
other|last winter went church lawn drove right manger scene
other|paper thought hate crime
other|anyway lovely seeing
joey|ok
other|bye
other|bye dear
joey|nighty night
other|nighty night
joey|bye bye
phoebe|joey
phoebe|could let leave
joey|hey hey hey hey
joey|gon na mess jack great man fought country
monica|pretended quaker get korea
joey|oh
joey|well
joey|last one go
joey|locking guy
chandler|know turn way around right
joey|oh
joey|forgot used live
joey|hello
other|joey
other|estelle
joey|hey
other|audition go today
joey|audition
other|one told last week
joey|never said anything audition
other|let start
other|got call audition
other|think still make
other|astor theatre need monologue prepared
joey|monologue
joey|got
joey|aah
joey|gon na take
phoebe|wh
phoebe|wait get leave
phoebe|got massage client waiting outside door minute
monica|yeah paid room supposed right
phoebe|well oh ok
phoebe|one u stay emma
phoebe|ok person realized get go
monica|let u figure fair way decide staying
joey|oh
joey|got
joey|ok everyone pick number one ten
joey|alright
joey|whoever get highest number get go first
monica|ok ten
joey|okay monica pick ten call nine
joey|anyone else
phoebe|let draw straw
joey|could flip coin multiply
chandler|begging stop
joey|right
monica|ok got wind toy emma birthday
monica|make race whoever come last stay
phoebe|yeah
phoebe|let u
chandler|sound fun thing going vermont
monica|everybody get toy
phoebe|ok
phoebe|want dolphin
chandler|thats bear
phoebe|excited
monica|phoebe get bear uhm joey get robot chandler get dog
monica|ok race going go
monica|one come last stay
joey|ok lady gentleman wind toy
chandler|ok mark
chandler|get set
chandler|go
phoebe|go
phoebe|go
joey|come robot
monica|barking
monica|wha
monica|hell gon na help
chandler|bought
chandler|forget
joey|way go robot
phoebe|good job alan
joey|hey good race guy
phoebe|yeah see later
monica|wait
monica|lose
monica|rule clearly stated last one cross finish line loser
monica|well dog never crossed finish line technically
chandler|left
rachel|time go bakery
rachel|gon na come home
rachel|everybody left
rachel|alright well tell emma gon na soon
rachel|bye
ross|rachel
rachel|ooh
rachel|god
rachel|sorry
ross|can not believe gave ticket
ross|good driver
rachel|emmas awake
ross|yeah
rachel|can not believe
rachel|first birthday
rachel|awake
rachel|even
rachel|everybody left
rachel|still stupid obscene cake
ross|hey maybe fix know
ross|try turn something else
rachel|oh even bother
rachel|already ruined first birthday
rachel|know important early experience ross
rachel|according back cover book gave
ross|rach going remember
rachel|guess
rachel|oh idea day would like know
rachel|emma laughing everybody gathered around cake singing happy birthday
rachel|would go
rachel|hey get road stupid student driver
rachel|learn
ross|hey
ross|bad
rachel|oh god
rachel|look
rachel|made bunny
ross|well made two thing uhm
ross|cheek
ross|split make ear
rachel|well impressed
ross|sing dance
ross|apparently turn phallic cake woodland creature
monica|another way organise stuffed animal size
chandler|sorry game emma monica
monica|game
chandler|emma even know birthday today
chandler|one
chandler|one year old little
chandler|ooh
chandler|girl
monica|old
chandler|teach
chandler|impart wisdom
monica|ooh want one
chandler|one around
chandler|take one
monica|head canada
chandler|kidding
monica|let u get going
phoebe|hey ross rachel back
chandler|yet
phoebe|oh good miss party
monica|massage client
phoebe|felt bad missing
phoebe|slipped little something know
phoebe|long back five six hour alright
joey|okay ross rachel ask whole time
joey|whole time
joey|whole time
ross|joey saw come
ross|ran past u stair
rachel|care left
rachel|glad
rachel|thanks guy
chandler|hey guy
chandler|come
chandler|got ta see emma
chandler|emma old
chandler|old today
other|wo ish
rachel|oh
rachel|emma right
rachel|many
ross|oh god
ross|daughter genius
ross|rach mean
rachel|science camp
ross|damnit
ross|put candle cake
rachel|oh
rachel|oh emma look stuffed animal lined neatly
monica|thanks
ross|okay go
ross|emmas first birthday cake
ross|well hey
ross|well blow candle
ross|come emma
chandler|let u come
ross|wrong
ross|okay
rachel|oh yeah nothing
rachel|happy tear
rachel|wanted
phoebe|hey made bunny
joey|wrong
joey|looked delicious pen1s
joey|ending credit
rachel|okay
ross|okay ready
rachel|yeah
ross|record
rachel|okay
rachel|hi emma
rachel|well first birthday really
phoebe|go go go alan
phoebe|run hairy b st rd
phoebe|end
