char|line
chandler|hey eddie
chandler|daahh
chandler|doin
other|nothin roomie watchin sleep
other|make feel um peaceful heh heh please
chandler|can not sleep
other|want sing
chandler|look want want apartment
other|woah woah woah talkin man
chandler|hannibal lecter
chandler|better roommate
other|see think fair
other|mean one night see get scared mean night see huh
other|last night went got drink water nice enough hide behind door huh
chandler|realize
other|yeah
chandler|get
other|ok really want
chandler|yes please
other|ok want hear say want hear say want
chandler|want
other|wan na hear lip
chandler|hear
other|oh right right know pallie understand consider gone know time get home work tomorrow
other|heard
joey|hey
monica|hey
rachel|hey
rachel|whe ell look finally got time machine workin huh
joey|seriously like
joey|guy sellin 8th avenue looked em though know
monica|mirror
joey|fine make fun
joey|think jaunty
monica|wow guy recently lost job awfully good mood
joey|hey alright
joey|mean like starting sqare one
joey|dr
joey|drake remoray day life
joey|heh
joey|mean got ta kind cache
monica|cache
monica|jaunty
joey|chandler gave word day toilet paper
joey|gon na get coffee
phoebe|hey
monica|hey
rachel|hey
phoebe|oooh read book
monica|oh god incredible
phoebe|like totally speak
rachel|woah woah woah book
monica|rachel read book
monica|called windkeeper
monica|woman need become empowered
phoebe|yeah oh wind wind make u goddess
phoebe|know take wind
phoebe|men take
rachel|men take wind
phoebe|ya huh time cause lightning bearer
rachel|wow
phoebe|yeah
rachel|well sound kinda cool kinda like hobbit
monica|nothing like hobbit
monica|like reading every relationship ever except richard
phoebe|oh yes richard would never steal wind
phoebe|yummy
monica|yes
monica|one
phoebe|oh yes
phoebe|oh part always like drinking pool inner power god forbid take sip
joey|anybody want croan
phoebe|ok typical lightning bearer thing
phoebe|right like um hello want one fallic shaped man cake
other|worry already
other|thing happen
joey|mad getting fired everything
other|joey look look
other|lipstick teeth
joey|get back
other|look honey people get fired left right business
other|already got audition another world
joey|alright
joey|cab driver number two
other|welcome
joey|dr
joey|drake remoray
joey|go bein neurosurgeon drivin cab
other|thing change roll em
joey|two line part like takin step backwards
joey|gon na
other|joey gon na tell thing told al minser pyramid dog
other|take job get make floor
joey|sorry
joey|see ya
rachel|oh god oh god mean
rachel|uhh mean like reading life
rachel|mean book could called windkeeper rachel
phoebe|think would sold million copy would made nice gift
ross|hey guy
monica|hey
ross|uh sweetie got ta go
rachel|always everything according time table
ross|actually movie theatre time schedule
ross|miss beginning
rachel|see movie theatre stealing wind
monica|go girl
monica|can not pull
ross|excuse wind
rachel|yes wind
rachel|expect grow let blow
ross|know problem
rachel|ok really need right
rachel|sorry
phoebe|um um um um
rachel|right apologize
rachel|sorry
rachel|damnit
ross|know got stuff wind tree kind sacred pool
ross|mean really get pretty upset
joey|see date woman read
joey|uh oh
joey|visa bill
joey|envelope one two
joey|can not good
ross|open open
joey|oh god
ross|woah
joey|look spend much money
ross|uh joey minumum amount due total due
joey|ahh
ross|woah woah 3500 porcelain safari
joey|animal
joey|hey guy said suited spoke accent confused
joey|know gon na
ross|well guess start drivin cab another world
ross|audition
joey|two line part
ross|joey owe 1100 love lucite
ross|suck man job money
joey|hey look need getting judgemental condescending pedantic
ross|toilet paper
joey|yeah
ross|look thing ok realistic
joey|well knock supposed friend
ross|friend
joey|well tell thing like joey fine hang somethin bigs fonna come along know
ross|know
ross|know owe 2300 chromantic
joey|hey ross aware owe
ross|ok well get sense
ross|mean took 10 year get job know long gon na till get another
joey|look wan na hear right
ross|huh saying
joey|well say
ross|ya know maybe maybe go
joey|ok
ross|ok
ross|see ya later
ross|think ok
joey|need think
joey|dr
joey|drake remoray
joey|huge
joey|big thing gon na happen see
joey|ross still
other|hey pal
chandler|ahhhh gaaaahhh
chandler|eddie still doin
other|ah basic dehydrating fruit vegetable
other|man alive thing fantastic
chandler|look eddie forgetting anything
other|oh yeah right look got u new goldfish
other|lot fiestier last one
chandler|maybe last one made pepperidge farm
chandler|look eddie something else supposed right
other|well unless got something dehydrating man right dehydrating maniac
chandler|look help
chandler|thought deal
chandler|thought time
other|ah ah ah know
chandler|last roommate kidney
other|tomato
other|one definitely go display
joey|hey gunther let get lemonade go
other|lemonade
other|ok man
joey|ah career stuff
joey|know heard killed character show
other|oh bad
joey|fell elevator shaft
other|suck
other|buried avalanche
other|used bryce child
chandler|daaahhhh
monica|aaahhhhhhh
monica|aaahhhh
chandler|must everybody watch sleep
chandler|therell watching sleep watching
monica|wa
chandler|uuuh
other|hey man check got great stuff dehydrate
other|got grape got apricot thought would really cool see happens water balloon
chandler|get
chandler|get get get get get get
chandler|move
chandler|take fruit stupid small fruit get
other|want want move
chandler|uh huh
other|uh got ta tell man mean uh kinda blue mean think
chandler|blue smack dab middle blue
other|ohhhh
other|relax take easy buddy
other|tell twice want go
