char|line
other|ben wei
other|kitty mitten one fitzhugh little guy cat condo jinkys
chandler|yeah
chandler|that ’ s lot cat jolene
chandler|single ya
chandler|chandler bing
joey|hey
joey|come you ’ re answering phone
joey|where ’ s crazy assistant
chandler|what ’ s joe
joey|okay
joey|wanted always together
chandler|braid other ’ s hair ride horseback beach
joey|get home tomorrow night gon na wizard – knicks game courtside
chandler|courtside
chandler|oh god
joey|yeah maybe michael jordan dive ball break jaw knee
chandler|cool
chandler|i ’ ll let monica know
monica|hello
chandler|joey called
chandler|he ’ s got courtside knicks ticket tomorrow night
monica|really
monica|tomorrow night ’ s one get restaurant
monica|go game won ’ t another night together week
chandler|it ’ s courtside
chandler|cheerleader gon na right
chandler|that ’ s way convince
monica|look
monica|don ’ t want one wife say “ you can ’ t go game ” “ you spend time me ” realize
chandler|know
chandler|you ’ re right
chandler|wan na see
chandler|i ’ ve got figure way tell joey
chandler|he ’ s really looking forward
monica|tell haven ’ t seen wife long time
monica|tell long distance relationship really difficult
monica|tell little time precious
chandler|yeah yeah yeah
chandler|i ’ ll think something
ross|wow
ross|look er hm mean it ’ s er dress
ross|er
rachel|hope end sentence good
ross|they ’ re good
ross|it ’ s long since i ’ ve seen like
ross|clean good
rachel|ahh
rachel|well thank
rachel|ha ha
rachel|okay – stop looking like
rachel|last time happened happened
ross|oh right
ross|ah
ross|excited er first night away emma
rachel|yeah
rachel|phoebe gon na much fun
rachel|thank watching baby way
ross|oh it ’ s fine
ross|actually invited mike
rachel|phoebe ’ s mike
ross|yeah
rachel|didn ’ t know guy hung
ross|don ’ t
ross|thought would nice get know
ross|know
ross|little dinner drink conversation
rachel|awww
rachel|that ’ s cute
rachel|ross mike ’ s first date
rachel|going awkward
rachel|guy gon na talk
ross|well know lot common know erm play piano played keyboard college he ’ s divorced experience area
rachel|yeah
phoebe|hi
other|hi
phoebe|ooh
phoebe|you ’ re first night indeed
rachel|okay think emma properly night need anything ross
ross|rach rach rach we ’ ll fine
ross|go fun
rachel|okay
rachel|hope score
rachel|bye
other|bye
ross|welcome
other|i ’ ve got beer
ross|i ’ ve got bottled breast milk
other|ahhh
other|don ’ t start beer
ross|okay
ross|phoebe tell er play piano
other|yeah
ross|know
ross|used play keyboard college
other|yah one
other|okay
other|ahhh
ross|erm know i ’ m divorced
ross|er phoebe said you ’ ve divorced
other|yeah
other|i ’ m sorry
other|don ’ t really like talk
ross|yeah er that ’ s okay
ross|we ’ ll talk something else
other|you ’ re palaeontologist right
ross|yeah
other|cousin ’ s palaeontologist
ross|ah
ross|well would probably lot talk
monica|hi
chandler|hey
monica|welcome home
chandler|oh well look
monica|think
chandler|well it ’ s great well i ’ m wearing thing underneath
chandler|look
joey|ooh
joey|hey come door ’ s locked
monica|second
chandler|joey can ’ t know
chandler|didn ’ t know tell couldn ’ t go knicks game told stay tulsa
monica|lied
chandler|eh always better lie complicated discussion
chandler|except
joey|hey
joey|open door
joey|what ’ s going
monica|hi
joey|dressed like
monica|erm well chandler ’ s gon na home couple day thought would er practice art seduction
joey|thought heard man ’ s voice
monica|chandler ’ s side conversation y ’ know like “ hi ” “ how look ” “ really sexy ” “ could turned
monica|”
joey|woah woah woah
joey|two glass wine
monica|one
monica|okay bye bye
chandler|know it ’ s funny
chandler|i ’ ve practising art seduction well
chandler|hya
monica|might wan na keep practising
chandler|yeah
chandler|it ’ s joey
chandler|hey joe
joey|dude come home
joey|come home
chandler|look can ’ t
chandler|what ’ s going
joey|don ’ t know tell think monica ’ s cheating ya
joey|told shouldn ’ t married someone much hotter
joey|chandler look monica
joey|nod put ear back phone
joey|joey walk apartment monica ’ s door right look
joey|can ’ t come home deal gon na
joey|heard
chandler|hear
joey|right i ’ m going
chandler|wait
joey|heard
chandler|right
chandler|stay
chandler|coming home
joey|great
joey|i ’ ll see get
joey|i ’ m gon na wait hall case dude come
chandler|really necessary
joey|absolutely
joey|you ’ d
joey|you ’ d ever ‘ co know keep woman completely satisfied
ross|shouldn ’ t pizza
ross|said 30 minute le
ross|long
other|eleven minute
other|twelve
other|like beer
ross|although actually lager
other|oh
other|what ’ s difference beer lager
ross|don ’ t know
ross|look
other|thing get wild
phoebe|oh god
phoebe|remember girl ’ night used
phoebe|sitting around talking ross
rachel|oh god
rachel|seems like forever ago
phoebe|know
phoebe|what ’ s going ross
rachel|well um don ’ t know
rachel|mean long time nothing
rachel|know actually right picked ross little thing
phoebe|woah
phoebe|oh god
phoebe|love thing
phoebe|happened
rachel|well um first told liked looked erm little erm eye contact
phoebe|eye contact
rachel|uh huh
phoebe|hope using protection
other|excuse um two gentleman end bar
phoebe|send something back
phoebe|yes let ’ s
phoebe|let ’ s send mashed potato
rachel|wait don ’ t
rachel|it ’ s gon na make think come
rachel|we ’ re meet guy
rachel|boyfriend
rachel|baby ross
phoebe|yeah um nothing happen
phoebe|fun
phoebe|know everything go far ‘ eye contact ’
monica|chandler tell joey tulsa
chandler|don ’ t think it ’ s better think you ’ re cheating think cheating
chandler|heard
monica|don ’ t want think affair
chandler|alright
chandler|i ’ ve got plan
chandler|i ’ ll go fire escape
monica|yes
monica|good plan start “ i ’ ll go fire escape ”
chandler|hear woman
chandler|i ’ ll go fire escape i ’ ll wait
chandler|come back stair it ’ ll like got back tulsa
chandler|joey come see guy
monica|aren ’ t afraid joey ’ s going figure
monica|heard
chandler|gon na wait little
monica|scary pigeon ’ s back
chandler|it ’ s huge
rachel|oh god
rachel|can ’ t believe live building
rachel|grandmother life building ida green
rachel|sense personal space
rachel|kinda smell chicken
rachel|look like potato
other|spud grandmother
rachel|yeah
rachel|that ’ s muppy
other|we ’ re way couple party
other|maybe get number give call find something fun
phoebe|yeah i ’ m sorry
phoebe|weren ’ t really looking anything happen guy
phoebe|boyfriend
other|alright
other|that ’ s big deal
other|boyfriend
other|situation
rachel|oh it ’ s complicated
rachel|don ’ t actually boyfriend erm
other|number
rachel|i ’ m sorry
other|okay
rachel|oh sure
phoebe|oh god
phoebe|you ’ re giving real number
other|okay thanks
other|i ’ ll give call later tonight
rachel|great
other|bye
other|bye
phoebe|wow
phoebe|great
phoebe|bill ross emma going happy together
phoebe|thinking
rachel|don ’ t know
rachel|cute liked
rachel|impulse
phoebe|ross
phoebe|moment
phoebe|don ’ t want talk ross
rachel|‘ co know exactly conversation going go
rachel|“ hey ross ” “ you know think moment before ” “ yeah um too ” “ well i ’ m sure really wan na anything
rachel|” “ yeah um um neither
rachel|” “ ross continue live together really tell we ’ re really feeling
rachel|” “ yeah work um um
rachel|”
phoebe|yeah see mean
phoebe|way nice ross imitation
phoebe|rachel whiney enough
rachel|hey
phoebe|better
rachel|point maybe stop waiting around waiting moment ross
rachel|move life
phoebe|really
phoebe|moving ross
rachel|dunno decide right
phoebe|kinda
phoebe|guy ’ s gon na call tonight
phoebe|ross going pick phone
phoebe|that ’ s pretty clear message
rachel|oh god
rachel|ross
rachel|ross gon na pick phone
