char|line
phoebe|oh hey guy could get reservation night birthday dinner thursday night instead
joey|thursday
joey|halloween
joey|spooky
ross|mike coming dinner
phoebe|first birthday boyfriend work
phoebe|uch get mad think little soon show true color
rachel|pheebs would make reservation five one u stay home watch emma
rachel|one u go dinner
phoebe|oh rachel
ross|actually um thinking maybe u could go
phoebe|oh yay
ross|thanks put lot extra thought gift
phoebe|alright okay go
phoebe|fun
phoebe|hey know
phoebe|together six u long time
monica|talking
monica|together right
rachel|um mon chandler
monica|oh dear god
chandler|good morning everyone nice see team together first time
chandler|get started question
chandler|yes ken
other|right
other|true reason tulsa fell asleep meeting took job without realizing saying yes
chandler|well believe everything hear ken
chandler|yeah true
chandler|alright let u get started take look last quarter figure
chandler|ah claudia not you supposed blow smoke boss as
other|sorry
other|smoke bother
chandler|smoked year quit
chandler|right can not remember
chandler|allowed smoke office
chandler|right
other|yes oklahoma legal smoke office fifteen people le
other|would like one
chandler|alright lo
chandler|look
chandler|smoke anymore
chandler|rest want light go ahead fine
chandler|smoke
chandler|almost rude
other|true
other|wan na smoke
chandler|ken please
chandler|can not can not smoke
chandler|smoke wife would kill
other|sorry wife back new york
chandler|always liked ken
phoebe|trick treat
monica|hey
phoebe|ooh treat
monica|hmhmm
phoebe|wow glad changed
phoebe|almost weared
phoebe|outfit can not contain breast
monica|wearing
monica|ovulating chandler gon na home minute thought would try dinner
phoebe|ohh
phoebe|oh wait
phoebe|guy late dinner
monica|believe chandler seen week
monica|probably first one
phoebe|kay see
phoebe|happy humping
phoebe|hey
phoebe|hey
phoebe|oh wow somebody smoked
phoebe|oh god people know allowed smoke public space
chandler|actually oklahoma smoking legal commune area office fewer fifteen people
phoebe|smoked
chandler|happened tdo lot trivia smoking different state
chandler|example hawaii cigarette called leyhallalookoos
phoebe|chandler stink cigarette
chandler|uch think monica gon na able smell
phoebe|kidding
phoebe|woman nose bloodhound
phoebe|breast great goddess
chandler|pheebs
phoebe|gon na go
chandler|okay something cover smell
chandler|oven cleaner
chandler|unscented
monica|welcome home
monica|missed
monica|join bedroom
chandler|thanks good
monica|kay wan na play way
chandler|right
chandler|know
chandler|actually get plane feeling kinda gross
chandler|maybe take shower
monica|need shower
chandler|alright truth soiled turbulence
monica|smell
monica|smell smoke
monica|huh smoke
chandler|yes one
chandler|two
chandler|two tiny cigarette
chandler|okay five
chandler|pack
chandler|two pack
chandler|carton
chandler|three big fat carton two day
chandler|made decision gon na smoke anymore
ross|alright uh see get
ross|bye
ross|huh mom stuck terrible traffic
rachel|okay well third sign leave emma
ross|oh two
rachel|well let u see
rachel|first one want
rachel|know going
ross|know first time leaving baby
ross|hey know hard
ross|emma gon na fine
ross|mom gon na
ross|great kid
ross|ya
rachel|monica
ross|hey heard monicas side
ross|little fatso terror
rachel|ish
rachel|think bear
ross|rachel know
rachel|uch
ross|really would good fact go ahead restaurant wait mom meet
rachel|oh
ross|really
ross|go
ross|go
ross|go
ross|go
ross|really world oyster
ross|kick heel
ross|paint town red
rachel|need learn new slang
ross|serious
ross|cmon go
ross|uh uh go
rachel|oh
ross|know
ross|baby fine scram
ross|yeah story walking
rachel|going say left key
ross|oh holy moly pickle
phoebe|everyone
phoebe|forty minute late
joey|know u uch
phoebe|starving
phoebe|know coming tonight ate nothing day
joey|one lunch today
other|soo expecting rest party shortly
phoebe|yes expected presently
phoebe|yeah yeah um arrival offing
other|right
other|table two available perhaps would comfortable
joey|comin waitin right
phoebe|joseph
phoebe|thou need worry shall long
other|large party waiting
phoebe|one really stick one as
phoebe|one
monica|smoke day age
monica|seen ad little kid walk grandpa chilling
chandler|messed meeting everybody smoking
monica|power
chandler|power
chandler|watch home movie eating ding dong without taking tin foil
monica|said sexy
chandler|kay look drop
chandler|gon na smoke
monica|right forbid smoke
chandler|forbid
monica|mhmm
chandler|know flew long way see loving wife
chandler|way
monica|joke okay
monica|upset right
chandler|oh would say upset could
monica|yes
chandler|might well
chandler|really sure
monica|well tell gon na already late phoebe birthday dinner point put cigarette gon na put fight hold go sex
chandler|fine
monica|sex
monica|last day ovulating wait till next month
chandler|serious
monica|oh yeah
chandler|right fine talking
monica|huh cuddling
chandler|kissing neck
monica|oh good hate
chandler|lot kissing neck
ross|okay well
ross|home
rachel|uch
ross|oh oh wait mother gon na minute
ross|key
rachel|alright can not can not wait long
rachel|something knock door
ross|would bruise like peach
ross|besides
ross|know everything gon na fine
ross|baby sleeping
rachel|jumped basinet
ross|can not hold head yeah jumped
rachel|oh god left water running
ross|rach leave water running
ross|please pull together okay
rachel|ah leave stove
ross|never cooked since 1996
rachel|window open
rachel|window open bird could fly
