char|line
other|go
rachel|thank
other|say rachel wondering you ’ d like go movie sometime
other|lover
other|nnnsch
other|maybe you ’ d like ah get something eat sometime
other|lover
other|hi
rachel|hi
rachel|right let ’ s go shoppin ’
other|um yknow go ah there ’ s something need say
rachel|oh okay
other|i ’ ve kinda ah crush
other|since ross didn ’ t anything
other|you ’ re i ’ d really like ask sometime
other|that ’ s that ’ s i ’ m
rachel|wow
rachel|umm
other|dropped cup
other|yknow that ’ s within year voice recognition gon na pretty much standard computer buy
other|yknow could like like ‘ wash car
other|’ ‘ clean room
other|’ it ’ s gon na able thing it ’ ll understand you ’ re saying
monica|oh great
other|yeah
monica|right
monica|bye
monica|hello people live
monica|gave key emergency
phoebe|doritos
ross|hey how ’ d date go mr
ross|millionaire
chandler|mr
chandler|millionaire new snooty plaything
chandler|third wife sold separately
monica|he ’ s great
monica|mean good time together
monica|he ’ s funny sooo sweet i ’ m attracted
ross|still
monica|noo
monica|it ’ s driving crazy
monica|mean every way he ’ s like perfect guy everything
monica|plus
monica|actually everything
chandler|life sized imperial storm trooper sharper image
monica|two
chandler|wow
chandler|joey put fight
joey|oh mommie oh daddie big old baddie
joey|oh mommie oh daddie big old baddie
ross|guess musta gotten part play
other|oh
chandler|yeah either gloria estefan right eventually rhythm going get
other|joe
other|how ’ s going
joey|good
joey|hey
other|hi
joey|oh you ’ re playing adrienne huh
other|yes
other|one retarded cousin
joey|oh
joey|ah playing husband victor
joey|i ’ m joey tribianni
other|hi nice meet
other|kate miller
joey|ah play ’ s pretty great huh
other|oh yeah
other|love jennifer van murray ’ s work
other|she ’ s brilliantly incisive come deconstructing psyche american middle class
joey|oh forget
joey|rock
other|know
joey|dr
joey|drake remoray
joey|day life
joey|voted datable neurosurgeon teen beat
other|that ’ s
other|you ’ re soap actor
other|well must pretty exciting real play hmm
joey|hey i ’ ve done play
joey|i ’ m serious actor
other|info mercial
other|milk carton spout thing
other|you ’ re you ’ re you ’ re guy doesn ’ t know pour milk
joey|see actually pour milk got believing couldn ’ t
joey|see that ’ s acting
other|right end choked cookie
joey|yeah real
phoebe|wow
phoebe|can not believe mark asked
rachel|know
phoebe|gon na tell
rachel|well told would think i ’ m gon na tell
phoebe|huh
rachel|mean think i ’ d say anybody right
rachel|oh strange
rachel|mean i ’ m standing charming cute guy who ’ s asking go i ’ m allowed felt guilty
rachel|yknow like i ’ d cheating ross something
phoebe|wow
phoebe|okay maybe mean you ’ re ross yet issue father
rachel|don ’ t issue father
phoebe|okay it ’ s probably ross thing
joey|hate woman
joey|hate
joey|told everyone company info mercial keep asking open drink
joey|okay whenever can ’ t they ’ re like like laughing
ross|hello
other|hey
ross|rachel called
ross|want see
ross|going minute
joey|wow think want
ross|well maybe crazy fog lifted realises life without
ross|suck
chandler|it ’ s possible
chandler|loveable i ’ d miss broke
chandler|trying supportive
ross|supportive like guy
chandler|broke i ’ d miss
ross|hi
rachel|hi
ross|ah wanted see
rachel|yeah
rachel|ahh here ’ s box stuff
rachel|oh yknow it ’ s like hat shirt cd ’ s sort stuff you ’ ve left
ross|trying hurt
ross|something
rachel|ross seems yknow it ’ s time yknow move
rachel|mean mean don ’ t ’ think
ross|yes
rachel|yeah
ross|yes
rachel|good
ross|yeah really
ross|hey
ross|gift
rachel|ross got free museum gift shop
ross|it ’ s still gift
ross|got gift shop
rachel|okay right give mug
rachel|i ’ ll keep mug
ross|yknow yknow don ’ t favour
ross|fact where ’ s rest stuff
ross|huh
ross|like like umm hey book mine
ross|shirt sleep
ross|i ’ d like back
ross|yes
rachel|know much love shirt
rachel|never even shirt
ross|i ’ m trying help move
rachel|oh petty man
rachel|petty petty
ross|petty
rachel|petty
ross|petty
rachel|petty
ross|petty
rachel|small
ross|small
rachel|spite
ross|awwwahuh
rachel|huh
ross|i ’ m i ’ m gon na wear time
ross|love shirt
rachel|worn shirt since 15
rachel|doesn ’ t even fit anymore
ross|oh yeah yeah yeah yeah
rachel|yeah yeah yeah
ross|oh oh okay okay
ross|don ’ t mind i ’ m gon na rest stuff relax favourite shirt
ross|pleasant evening
phoebe|you ’ re like zillionaire
chandler|you ’ re age
chandler|you ’ re age
phoebe|yknow like buy state name
other|like pete dakota
phoebe|yeah missis pete
joey|oh oh got
joey|pete chicago
chandler|that ’ s state joe
joey|oh missis pete
other|got go ah i ’ ll see guy later
chandler|you ’ re age
other|ah tomorrow
monica|absolutely
monica|get
monica|okay i ’ m running place touch
monica|look something wrong
monica|mean attracted guy there ’ s future
monica|either they ’ re old they ’ re young there ’ s pete who ’ s who ’ s crazy who ’ s absolutely perfect there ’ s like zip going
monica|mean seriously sound like something ’ s wrong
phoebe|yeah kinda
other|happy
other|i ’ m supposed vic
other|happy
joey|well don ’ t tell you ’ re supposed
joey|huh
joey|sure hell can ’ t figure
joey|talk nothin ’
joey|look it ’ s nothin ’
joey|nothing
other|tasty
other|i ’ m really starting feel like guy history it ’ s it ’ s nice
other|question scene
other|yes
other|well don ’ t understand adrienne ’ s attracted victor
other|peel onion
other|first he ’ s good looking
joey|yeah
other|think character ’ s gon na need little bit reason
joey|oh hey one
joey|ah it ’ s say script
joey|yknow ah don ’ t know character like either mean say script you ’ re bitch
other|doesn ’ t say script
joey|mine
chandler|blow dry
chandler|put gel
chandler|doesn ’ t matter still wind little cowlicky thing middle part head
chandler|it ’ s annoying
chandler|bug
ross|bug
chandler|chance didn ’ t see
chandler|ross
chandler|got ta stop
chandler|okay
chandler|can ’ t stare peep hole three hour
chandler|you ’ re gon na get peep eye
ross|knew
ross|knew
ross|always knew liked
ross|yknow she ’ d say
ross|right
ross|broke first thing
chandler|didn ’ t break
ross|hey it ’ s like three week
chandler|slept somebody three hour thought broke
chandler|mean bullet left gun slower
ross|come come
ross|oh ho kiss goodnight i ’ m gon na kill swear
ross|can ’ t can ’ t watch
ross|come date
ross|date
ross|uh oh go she ’ s going
chandler|okay
ross|she ’ s going
ross|wait
ross|he ’ s going
ross|he ’ s going
ross|door ’ s closed
ross|can ’ t see anything door closed
chandler|inventor door rest happily grave
ross|okay something
ross|mean stop
chandler|stop
ross|don ’ t know ah feeling
ross|i ’ ll go borrow something
ross|juice
ross|need juice
chandler|can ’ t
ross|look must stopped
chandler|friend gon na let
chandler|surprisingly strong
ross|need juice
ross|people need juice
chandler|look man
ross|people need juice
chandler|listen
ross|juice need
chandler|she ’ s moving
chandler|okay it ’ s guy it ’ s gon na somebody else
chandler|unless you ’ re thinking subletting peep hole going get used fact relationship
chandler|okay man
chandler|it ’ s
ross|yeah okay
chandler|okay
ross|it ’ s miss much
chandler|know
other|you ’ re coffee mug number bottom
rachel|oh
rachel|that ’ s monica keep track
rachel|way one missing like ‘ where ’ s number 27
rachel|’
rachel|yknow
other|don ’ t think i ’ m gon na want
rachel|can ’ t
other|yep
other|yep that ’ s didn ’ t want know
rachel|well oh mark i ’ m wrong reason yknow
rachel|i ’ m get back ross
rachel|i ’ m sorry it ’ s fair
other|ahh
other|fair schmair
other|yknow
other|look want get back ross
other|really
other|say say say get back right couch
other|right
rachel|oh god
rachel|i ’ m sorry
other|that ’ s okay
rachel|sure
