char|line
phoebe|hey
phoebe|watcha guy doin
other|monicas making u watch old yeller
phoebe|guy upset
phoebe|old yeller happy movie
ross|talkin
phoebe|cmon happy family get dog frontier fun
ross|yeah phoebs end
phoebe|yeller save save family wolf everyones happy
rachel|end
phoebe|yu huh
phoebe|mother would shut tv say end
monica|part rabies
phoebe|rabies baby
phoebe|mom said
other|uh phoebe think mom would want see happen
phoebe|happen
phoebe|never seen part
phoebe|hey travis watcha doin gun
phoebe|oh travis put gun
phoebe|buddy yeller end end
monica|hey guy eaten uh richard finished got leftover
monica|chicken potato
monica|wearing
monica|actually nothing rubber glove
joey|ya know one time gon na really naked gon na come
monica|alright got leg three breast wing
chandler|well find clothes fit
joey|oh hey monica got question
monica|alright bizillionth time yes see woman shower gym look
joey|one
joey|trying figure bring knicks game tonight extra ticket
chandler|yeah ross can not go friend eric prower breath issue dan poking
chandler|see play
chandler|want beer
chandler|spike lee
monica|ok
monica|hey ask richard
joey|ok uh hey richard extra ticket knicks game choose friend smell one bruise would pick
other|wow
other|well huge knicks fan think take someone huge knicks fan
chandler|ok eric
other|glad help
other|match
monica|meant take richard game
joey|know
monica|cmon
monica|keep finger always minty fresh
chandler|know richards really nice everything uh know really well ya know plus ya know old er people uh younger building
monica|little older big deal mean important
monica|ya know ask might take jag
joey|say yes make seem like doin ride cool car
chandler|ok could tough
joey|ok ok ok ok
joey|monica bring take jaguar
chandler|ooh almost
ross|fine fine
other|hello
ross|hi
other|hey
other|hi honey
ross|oh guy gon na believe happened
ross|ok sitting playing floor grab table pull
ross|pulled
ross|standing man
ross|sorry guy missed tape guy want see
other|uhh know already last week
other|watch tape want
ross|believe
ross|miss miss first time everything
ross|missed first time rolled first time crawled
ross|else miss
ross|spoken yet driving favorite liquour
other|actually getting closer talking thing
other|can not quite say mama yet said yuman
ross|ooh sick missing stuff
ross|ya know want day want whole weekend
ross|listen mean feel like
other|great
other|would fine
ross|really
ross|mean whole speach prepared
other|oh shout would fun
ross|oh look see
ross|see
ross|waved waved never waved never waved
ross|yes
ross|good
phoebe|hey
rachel|hey phoebs whatcha got
phoebe|ok love story brians song term endearment
monica|wow need killing field guacamole got part ay
phoebe|yeah talked grandma old yeller incident told mom used show u end sad movie shield u pain sadness
phoebe|know killed
chandler|hey
joey|hey
rachel|hey
monica|hey
monica|richard
monica|ditch
joey|yeah right stole lunch money gave wedgie
joey|matter parking car
monica|sod guy fun
chandler|boyfriend cool
monica|really
chandler|yeah let u drive jaguar
chandler|joey 12 block 15
rachel|wow must like best
joey|oh thing tipped guy showed u seat
joey|never even saw money like
joey|hey chandler thanks showing u seat
chandler|welcome
chandler|hey joey thanks parking car
joey|problem
joey|hey chandler
chandler|think get
joey|ok
chandler|man
joey|eyy
other|hey gettin better
other|gon na keep way
joey|ok
joey|kept dollar
monica|first whole weekend without ben guy gon na
other|uh going colonial williamsburg
other|yeah woman went college became first female blacksmith
ross|well ya know little behind time colonial williamsburg
other|think better go mommy start weeping
ross|buy mommy
other|love
other|buy
ross|good time
ross|ok ben
monica|ross
ross|yeah
monica|look
monica|joey know see
joey|come richard look much cooler one
ross|well starter may want light lose spatula
monica|know think cute trying like richard
joey|like per se un like
ross|look artist formerly known chandler
chandler|tryin somethin ya know
monica|joey grow moustache
joey|oh flipped
joey|got cigar got moustache
joey|figured grew look like dork
ross|yeah really sidestepped land mine
chandler|hey listen got ta go promised richard meet downstairs
monica|meeting richard
joey|yeah goin ranger game
chandler|yeah tell ya
monica|well told going guy know guy
chandler|hear
chandler|guy
joey|guy
monica|moustache chandler remind aunt sylvia
ross|thank
ross|hi visitiing
ross|ben da da
ross|da da
ross|say da da
ross|look gon na tell momies said anyway might well try
rachel|luck huh
ross|naa
ross|ago got sah thought ya know might turn sah condary caregiver
