char|line
other|eric b aasen
rachel|go pheebs
rachel|else want one special homemade brownie
chandler|one
chandler|okay i ’ m gon na one
ross|neither
phoebe|it ’ s tooth
chandler|right i ’ ll one
ross|what ’ s matter need dentist
ross|i ’ ve got good one
phoebe|thanks good one
phoebe|can ’ t see
chandler|see problem invisible dentist
ross|can ’ t go
phoebe|every time go dentist somebody dy
chandler|weird every time go dentist i look hygienist ’ s blouse
rachel|phoebe
rachel|umm
phoebe|yeah yeah first aunt mary there umm john mailman cowboy friend ‘ albino bob ’
rachel|people actually died
phoebe|yes chair
phoebe|that ’ s take good care teeth yknow it ’ s oral hygiene i floss save life
ross|pheebs come didn ’ t kill anybody people just happened die went dentist
ross|it ’ s it ’ s it ’ s ah coincidence
phoebe|well tell
phoebe|oh
phoebe|can ’ t dead
ross|thanks gunther
ross|hey
ross|umm get napkin
other|oh like don ’ t already everything
phoebe|ow
phoebe|ow
rachel|phoebe pain would go dentist just go
phoebe|right fine fine you ’ re next victim don ’ t come back poltergeist like suck tv set
rachel|promise
phoebe|although don ’ t feel like can ’ t visit
joey|hey chandler
ross|he ’ s
monica|guy joey saw janice kissing ex husband
ross|going
ross|mean going tell chandler
joey|well thinking think best way would
rachel|joey can ’ t keep know tell
joey|it ’ ll kill
joey|mean it ’ ll it ’ ll kill
phoebe|well could wait ‘ til go dentist maybe i ’ ll kill
joey|ewww
joey|ugly naked guy using his new hammock
joey|it ’ s like play doo fat factory
phoebe|well i ’ m going dentist listen okay the look anything fall fall
phoebe|right look
phoebe|okay um also wan na wan na tell that um
ross|okay problem go work few hour kid messed homo sapien display
ross|well painted word ‘ sapien ’ one thing then rearranged figure let ’ s leave
monica|want watch ben
ross|yes that ’ s going ask thank
rachel|whoa
rachel|wait
rachel|hello
ross|want watch ben
ross|yes
ross|that ’ d great wanted ask monica know empty life
joey|hey hey ross
ross|yeah
joey|i ’ ve got science question
ross|hmm
joey|homo sapiens fact ‘ homo sapien ’ why extinct
ross|joey homo sapiens people
joey|hey hey i ’ m judging
rachel|look benny spoon
rachel|spoon
rachel|come
rachel|right yknow think he ’ s bored
monica|ben wan na play airplane game you wan na show rachel
monica|come
monica|we ’ re gon na do something fun
monica|okay
monica|weee
monica|weee
monica|who ’ s brave you ’ re brave yes you ’ re brave
rachel|okay
rachel|okay honey he ’ s fine he ’ s fine let ’ s put him
rachel|come ben
rachel|see that ’ s good boy
rachel|could
rachel|ross trusted going say
monica|he ’ s gon na say anything we ’ re gon na tell
rachel|we ’ re
monica|we ’ re
rachel|right like
monica|okay
rachel|we ’ re okay we ’ re okay we ’ re okay aren ’ t
rachel|we ’ re okay we ’ re okay there ’ s a bump there ’ s bump
monica|oh god
monica|well push
monica|push
rachel|can not push
monica|okay we ’ re gon na need distraction
rachel|okay okay okay
monica|got
rachel|okay
monica|second ross walk door want take back bedroom whatever that make go rweee
rachel|could put hat head
monica|hat
monica|yes
monica|need hat
rachel|need hat
monica|gon na find tiny little hat
rachel|oh oh oh i ’ ll get ‘ rainy day bear ’
monica|he ’ ll know
monica|oh god you ’ re genius
rachel|oh god oh god it ’ s sowed though
monica|give
monica|give
rachel|okay
other|oh
rachel|oh it ’ s like bloodbath today
chandler|hey
chandler|hold minute hold second
chandler|think pearl nice
joey|i ’ d really prefer mountain bike
chandler|janice ’ s birthday coming want get her something speacial
chandler|come
joey|whoa whoa whoa wait whoa
joey|ah want get her something speacial get flower get candy get her gum girl love gum
chandler|that ’ s good idea ‘ dear janice hubba bubba birthday ’
chandler|would like get something serious
joey|oh want something serious
joey|yknow get one um barium enema
joey|dead serious
chandler|right
chandler|look i ’ m gon na go don ’ t buy anything ever
joey|can ’ t can ’ t okay can ’ t can ’ t buy pearl can ’ t can ’ t can ’ t
joey|oh god
joey|uh okay here ’ s thing thing okay the thing
chandler|thing
joey|okay
joey|went ‘ mattress king ’ showroom saw janice kissing ex husband
joey|office
chandler|well wouldn ’ t she ’ s she ’ s
joey|i ’ m telling man saw
chandler|yeah well you ’ re wrong
chandler|okay you ’ re wrong
joey|i ’ m wrong
joey|wish
joey|i ’ m sorry
joey|bet barium enema doesn ’ t sound bad huh
monica|make sense ensemble
rachel|right
monica|besides take focus hat
phoebe|oh
phoebe|you ’ re alive
phoebe|you ’ re alive
rachel|see pheebs promised one would die didn ’ t
phoebe|yeah well we ’ ll see
phoebe|use phone
phoebe|i wan na call everyone know
monica|sure money go ahead
phoebe|‘ hey
phoebe|you ’ re dead
phoebe|okay see ya
phoebe|’
other|monica
monica|oh god
monica|said name
monica|hear
other|monica bang
rachel|okay heard
monica|say ‘ monica bang ’
rachel|uh huh
monica|oh god
monica|he ’ s gon na rat
other|monica bang
monica|oh ho ho sweetie sweetie got ta stop saying
monica|it ’ s big deal it ’ s even worth mentioning see time
monica|see watch ben ben ben
monica|ow monica bang
monica|everybody bang
monica|ben bang
monica|rachel bang
monica|bang rachel bang
monica|oh isn ’ t fun
rachel|look
rachel|look
rachel|okay i ’ m stopping
monica|okay
rachel|oh yeah
rachel|yknow it ’ s headboard it ’ s worth
other|how ’ s bing ling
chandler|ah don ’ t know tell
chandler|anything ah wan na tell ah would tell
other|eye white
chandler|tell
chandler|maybe it ’ s fooling with ex
chandler|oh
other|oh god
chandler|right
other|know
chandler|joey told saw two kissing
other|park
chandler|office
chandler|many kiss
other|two
chandler|wh wh wh kissing
chandler|kissing
other|oh i ’ m sorry honey i ’ m haaaaa
other|i ’ m so sorry haaaaaa
other|oh happened can ’ t breathe
other|get bag something
other|receipt
chandler|i ’ ll take
chandler|right look got ta know
chandler|finished
chandler|finished with
chandler|still love
chandler|still love
chandler|right look i ’ m gon na need actual answer okay him
other|don ’ t know
phoebe|okay
phoebe|you ’ re alive answer phone
monica|okay ben won ’ t tell daddy ice cream dinner don ’ t tell little bonking incident
rachel|monica number one don ’ t think ben understands the concept bribery number two
joey|said number two
rachel|also said number one
joey|know
ross|hey
ross|everyone
rachel|hi
ross|how ’ s little boy
rachel|he ’ s perfect he ’ s never better
ross|what ’ d take him whaling
other|monica
ross|oh god said name that ’ s great
ross|good job ben
other|monica bang
monica|oh that ’ s right that ’ s i ’ d sound like exploded
phoebe|woo hoo
phoebe|curse broken
phoebe|called everybody i know everyone alive
joey|uh
joey|ugly naked guy look awfully still
phoebe|oh god
phoebe|killed
phoebe|killed another one
phoebe|this curse getting stronger bring something big
rachel|well maybe he ’ s taking nap
joey|i ’ m tellin ’ ya hasn ’ t moved since morning
monica|right call somebody
ross|tell
ross|naked guy stare time isn ’ t moving
rachel|well got ta find he ’ s alive
monica|gon na
monica|there ’ s way
joey|well one way
joey|window ’ s open say poke
joey|hey
joey|yknow ah save chopstick no reason get get chinese food
chandler|yeah
joey|well got reason
joey|well we ’ re fashioning long poking device
chandler|right
joey|hey uh what ’ s matter
chandler|talked janice
joey|oh god going back
chandler|doesn ’ t know
chandler|say love u
chandler|yknow i woke morning love well happy
chandler|yknow serf right buying twelve pack of condom
chandler|can ’ t even return she choked reciept
joey|ah gon na
chandler|don ’ t know yknow
chandler|would
joey|well doesn ’ t matter would
chandler|come tell
joey|right you ’ re probably gon na want hear ah if would ah would bow
chandler|are talking
joey|kid together yknow
joey|they ’ re like they ’ re like a family don ’ t know there ’ s chance could make that work know wouldn ’ t want guy stood way
joey|okay
joey|wan na ah come poke nude guy
ross|well he ’ s finally alseep
ross|ah bump head
rachel|sure it ’ s ah new bump
rachel|mean offense i ’ ve always thought ben fairly bumpy headed child
ross|it ’ s okay bump head kid bump head the time yknow first time babysitting figured you best could
ross|know
ross|i ’ m saying watch time
rachel|watched
rachel|watched
rachel|watched monica bang his head thing
ross|monica
ross|monica
monica|yeah
ross|umm notice anything wierd ben today
ross|well playing yknow doing alphabet song used really good but suddenly he ’ s leaving ‘ e ’ ‘ f
ross|’ it ’ s like ah don ’ t know fell head
monica|really
ross|oh also he ’ s he ’ s walkin ’ kind funny left leg is moving lot faster right leg he ’ s just sort yknow
monica|oh god wrecked baby
rachel|hope it ’ s still funny you ’ re hell
monica|jerk
monica|know how much love kid
ross|monica bang
ross|monica bang
ross|ow
rachel|i ’ ll get hat
chandler|janice something need tell want you let get it ’ s it ’ s it ’ s gon na easy
other|okay
chandler|think go back gary
chandler|don ’ t wan na be guy break family yknow parent split guy
chandler|whenever would see always think yknow ‘ you ’ re reason are reason together
chandler|’ hated guy
chandler|didn ’ t matter nice happy made dad
other|wow
chandler|yeah well
chandler|it ’ s right thing
other|oh
other|you ’ re right
other|oh god
other|say ‘ good bye ’ there ’ s something really need know chandler
other|way feel it ’ s like finally understand lionel richie ’ s singing
other|yknow i mean it ’ s like movie love you ’ re soulmate can ’ t believe we ’ re going spending rest of life together
chandler|don ’ t leave
chandler|forget said babbling
chandler|pick
other|right right
other|mean i ’ ve got to give marriage another chance
chandler|don ’ t
chandler|say give your divorce another chance
other|i ’ m sorry
chandler|ohhh
chandler|don ’ t go
other|got ta go
other|honey honey people looking
chandler|don ’ t care
chandler|don ’ t care
other|yeah um i ’ m i ’ m leaving
chandler|can ’ t leave
chandler|shoe
other|good bye chandler bing
other|rachel burgendy
joey|right remember something big long going to difficult manouver fortunately lot experience area
ross|please focus naked man ’ s life hang the balance
phoebe|i ’ m telling he ’ s dead
phoebe|here dead fat guy stick
joey|right lady gentleman let ’ s poke
joey|steady
joey|steady
joey|okay little higher
joey|careful angle
joey|okay okay we ’ re approaching the window thread needle
joey|thread needle
phoebe|he ’ s alive
phoebe|he ’ s live
monica|yet we ’ re still poking
joey|okay retract device retract device
ross|look happy
rachel|hey hey he ’ s showing u poking device
joey|hey that ’ s never gon na make way buddy
chandler|‘ i ’ ll hold close arm
chandler|i can ’ t resist charm
chandler|love
chandler|’
phoebe|‘ love
phoebe|’
other|‘ i ’ ll fool
other|i ’ m sure know i don ’ t mind
other|’
chandler|‘ no know don ’ t mind
chandler|’
other|‘ yes
other|mean world world
other|oh
other|’
chandler|‘ i know
chandler|’
phoebe|‘ i know
phoebe|’
chandler|‘ i ’ ve found
chandler|’
phoebe|‘ i ’ ve found
phoebe|’
other|‘
other|endless love
other|’ ‘ my endless love
other|’
