char|line
joey|hey
rachel|hey
rachel|well y ’ know thinking moving couch
joey|would want
rachel|decent place sit
joey|rach decent place
rachel|lap count
rachel|okay
rachel|come help move
joey|rosita move
rachel|i ’ m sorry rosita
joey|rosita move
rachel|joey it ’ s chair
rachel|what ’ s big deal
joey|big deal exact equal distance bathroom kitchen it ’ s perfect angle don ’ t get glare coming stevie
rachel|stevie tv
joey|problem
rachel|oh know
rachel|come rosita u chicha got stick together
rachel|bitch
ross|hey y ’ know what ’ s weird
ross|guy get married introduce people you ’ re gon na say brother law ross
ross|friend ross brother law ross
ross|that ’ s weird isn ’ t
chandler|couldn ’ t say ross
ross|sure whatever want
monica|hey ross
monica|checking uh real estate section
ross|yeah
monica|look
ross|oh look like mom dad ’ s house
ross|oh even tree broken limb front uh window attic oh god
phoebe|happened window attic
monica|can ’ t believe mom dad selling house
ross|can ’ t believe didn ’ t even tell u
phoebe|can ’ t believe still don ’ t know happened window attic
ross|uh hello dad
ross|monica saw house paper
ross|yes we ’ re surprised
ross|leave message
chandler|sorry
rachel|joey joey sorry
joey|told move
joey|rach would feel say wanted move mom said don ’ t anyway head fell
rachel|okay come joey i ’ ll buy new one
rachel|right
rachel|we ’ ll go store right we ’ ll we ’ ll get new chair
joey|she ’ s even cold yet
rachel|don ’ t think rosita would ’ ve wanted move
rachel|mean y ’ know always put comfort first
joey|that ’ s true
rachel|okay
rachel|ready
joey|yeah don ’ t want stevie see like
ross|can ’ t believe say goodbye house grew
ross|man stranger ’ s gon na living room
monica|well 15 year mom dad keeping shrine it ’ s time velvet rope came
ross|kept room
monica|oh please
monica|dad turned room gym 20 minute moved
monica|got ta say tanning bed stack victoria ’ s secret catalogue gym
ross|come know love
monica|much love
ross|first born
ross|thought barren
ross|it ’ s fault
phoebe|hey
ross|hey
monica|hey
phoebe|ugh hate year
ross|what ’ s wrong year
phoebe|well okay it ’ s already february i ’ ve given two massage worst tipper world
monica|ross
phoebe|oh that ’ s right
ross|hey y ’ know want pick extra cash
ross|friend mine made good money telemarketing
monica|oh that ’ s great idea
monica|you ’ re really good phone
phoebe|yeah yeah would probably better last telephone job
phoebe|y ’ know probably wouldn ’ t say spank much
phoebe|oh yeah like never called
other|basically easy
other|read script try sell much toner possibly
phoebe|okay
phoebe|oh way love office
other|don ’ t trial run
phoebe|oh okay
phoebe|umm right
phoebe|hi phoebe empire office supply speak supply manager please
other|i ’ m supply manager
phoebe|umm okay would like talk toner need
other|don ’ t need toner
phoebe|oh okay well i ’ m sorry bother
phoebe|bye bye
phoebe|yeah you ’ re right easy
other|okay wrong call
phoebe|oh well right um offense kind rude
other|they ’ re always going tell don ’ t need toner that ’ s okay whatever say find answer script
phoebe|oh
other|think you ’ re ready sell toner last question
phoebe|oh wait yes
phoebe|one question
phoebe|toner
chandler|joey
chandler|joe
chandler|full bag
chandler|beer ’ s still cold
chandler|something terrible must ’ ve happened
chandler|oh
chandler|stevie never
ross|dad
other|i ’ m
ross|hey
other|hi
other|god seems like yesterday guy used come watch work
ross|dad can ’ t believe you ’ re selling house
other|well it ’ s time new family start memory hopefully check clear find crack foundation asbestos ceiling
ross|let ’ s grab stuff get hell
other|i ’ m sorry can ’ t store childhood thing anymore
monica|oh that ’ s okay can ’ t wait see everything
monica|memory
other|well don ’ t know what ’ s box know six seven easy bake oven attic
monica|used love play restaurant
ross|yeah much used love play uncooked batter eater
monica|hey unreasonable expect child wait light bulb cook brownie
other|think you ’ re box
ross|wow
ross|great
ross|wait dad who ’ s cigarette
other|don ’ t know
other|must mother ’ s please please don ’ t ask
other|i ’ ll throw away
ross|cool
ross|dad
ross|report card
ross|hey check dad math
ross|science
ross|history
ross|gym oooh rock polisher
other|oh look look there ’ s old makeup kit
ross|it ’ s clown kit
ross|clown kit
other|well white seems untouched
other|uh oh
other|y ’ know garage flood every spring
ross|ever going sell place
other|think accidentally used monica ’ s box keep water away porsche
ross|oh
ross|dad
ross|dad
ross|oh god everything ’ s ruined
ross|dad she ’ s gon na crushed
other|don ’ t secretly smoke
other|it ’ s mother
phoebe|hi phoebe empire office supply speak supply manager please
phoebe|earl thanks
phoebe|hi earl phoebe empire office supply i ’ d like talk toner need
other|don ’ t need toner
phoebe|i ’ m hearing you ’ re saying price everyone need toner
phoebe|may ask
other|wan na know
other|wan na know
phoebe|surely
other|okay don ’ t need toner i ’ m going kill
phoebe|umm you ’ re toner
other|okay toner today
other|thanks anyway bye bye
phoebe|wait wait
phoebe|can ’ t let hang
phoebe|please talk
other|well one thing today
other|guess could push back
phoebe|yeah
phoebe|want kill
other|it ’ s uh working ten year meaningless dead end job nobody even know exist
phoebe|chandler
other|i ’ m sorry
phoebe|look i ’ m sure people know exist
other|oh yeah
other|work cubicle surrounded people
other|i ’ ve talking five minute killing one ’ s even looked desk
other|hang hang
other|hey everybody
other|uh i ’ m gon na kill
other|i ’ ll get back ya
other|got nothing
other|wait
other|uh hey marge
other|ehh nothing
other|nothing
chandler|chair
chandler|anybody asks name rosita
rachel|like
joey|won ’ t
rachel|don ’ t even know
joey|know like don ’ t like
joey|it ’ s thing
rachel|well look don ’ t like
joey|don ’ t know say soon
rachel|come joey bought new chair
rachel|expensive one store
rachel|hey y ’ know thinking
rachel|could name francette
joey|francette
joey|couch
joey|poor thing
joey|cut prime
rachel|joey new chair hour
rachel|maybe actually move rosita
