char|line
chandler|hey
joey|hey
chandler|hey hey hey
chandler|happened
chandler|forest tick
joey|yknow we ’ re always saying need place mail
chandler|yeah
joey|well started building one
joey|decided take next step
chandler|you ’ re building post office
joey|entertainment unit mail cubby built right
joey|it ’ s one day job max
chandler|okay
chandler|word
chandler|snug
joey|oh yeah
joey|old work pant sergio valente ’ s
joey|power saw kinda got away
rachel|hey pheebs
phoebe|hey
rachel|sign brother
phoebe|he ’ s always late
rachel|thought met
phoebe|yeah
phoebe|think sound yknow big sistery yknow ‘ frank ’ s always late
phoebe|’
rachel|well relax he ’ ll
phoebe|know i ’ m nervous
phoebe|yknow it ’ s yknow mom ’ s dead don ’ t talk sister grandma ’ s sleeping lot lately
phoebe|it ’ s like last desperate chance family yknow kinda thing
phoebe|you ’ re sweet wait
rachel|well actually gunther sent
rachel|you ’ re allowed cup it ’ s thing
chandler|anyone else think david copperfield cute
monica|told think fox
chandler|right janice like
chandler|fact like much put freebie list
chandler|well deal get pick five celebrity sleep one can ’ t get mad
ross|ah heart every healthy relationship
ross|honesty respect sex celebrity
monica|chandler who ’ s list
chandler|ah kim basinger cindy crawford halle berry yasmine bleeth ah jessica rabbit
rachel|realize she ’ s cartoon way league
chandler|know know always wondered could get eye pop head
joey|hey monica would
monica|first need boyfriend list
joey|it ’ s game mon
joey|rach
rachel|oh don ’ t know guess chris o ’ donnel john f
rachel|kennedy jr
rachel|daniel day lewis sting parker stevenson
ross|spiderman
rachel|hardy boy
chandler|peter parker
ross|thank
rachel|honey would list
ross|well kind thing requires serious thought
ross|first i ’ ll divide perspective canidates catergories
chandler|geek
phoebe|everbody frank
phoebe|half brother frank
phoebe|everybody
phoebe|ross
ross|hey
phoebe|chandler
chandler|hi
other|hi
phoebe|joey
joey|hey hey
other|hey
phoebe|monica
other|whoa
phoebe|rachel
rachel|hi
other|whoa
phoebe|i ’ m gon na get coffee
other|hey guy get anything done
chandler|don ’ t really
rachel|well guy lot big plan
phoebe|oh yeah
phoebe|yeah we ’ re gon na connect yknow bond everything
other|yeah thinking maybe could go time square pick ninja star
other|oh um friend larry want take picture hooker
chandler|know don ’ t really take advantage living city
joey|know
joey|oh i ’ m sorry
joey|get ‘ ya
chandler|didn ’ t get
chandler|it ’ s electric drill get kill
joey|calm want unit
chandler|want unit
joey|well should ’ ve told i ’ m mind reader
joey|hey we ’ re beer
joey|i ’ m going monica ’ s
chandler|fine
monica|hey
monica|‘ ya headin ’ pant
monica|1982
joey|oh monica listen ah saw hardware store got designer tile sale
joey|ever want redo bathroom floor
monica|what ’ s wrong bathroom floor
joey|nothing
joey|it ’ s old dingy that ’ s
monica|highly doubt
joey|oh yeah
joey|ah move hamper see color tile used
joey|yeah
monica|can ’ t live like
monica|gon na
monica|gon na
joey|relax
joey|hold
joey|old stuff come right
monica|that ’ s little wanted see
joey|aw
joey|look every inch stuff glued
joey|it ’ d take forever pry
joey|ah leave
monica|can ’ t leave
monica|gouged hole dingy floor
joey|eh
joey|go
monica|know that ’ s nice yknow could put back surgeon remove colon
phoebe|oh ew
phoebe|yeah know wanted ask
phoebe|um roll tongue
phoebe|mom couldn ’ t thought yknow figured something got dad
other|wait mean like
phoebe|yeah yeah
phoebe|oh right yeah okay mom could can ’ t
phoebe|don ’ t
other|when ’ s birthday
phoebe|feburary 16th
other|know guy who ’ s 18th
phoebe|wow that ’ s close
phoebe|when ’ s
other|october 25th
phoebe|that ’ s month halloween
phoebe|um kinda thing like home
other|melt stuff
ross|okay i ’ ve got three five
rachel|three five
ross|celebrity i ’ m allowed sleep
rachel|oh god
rachel|giving lot thought
ross|yeah it ’ s hard okay two spot left
chandler|right got narrowed
ross|okay elizabeth hurely
chandler|oooh hoo attractive forgiving
ross|susan sarandon
chandler|eh yknow she ’ s political probably wouldn ’ t let unless donated four can food first
ross|isabella rosselini
chandler|ooh hoo
chandler|hot sexy
chandler|ah yknow she ’ s international yknow she ’ s never gon na around
chandler|got ta play odds pick somebody who ’ s gon na country like time
rachel|yeah ‘ cause that ’ s won ’ t get isabella rosselini geography
phoebe|okay melting meant melting
other|yeah
phoebe|like art
other|yeah melt art
other|hey use phone
phoebe|um yeah sure
phoebe|wan na call mom
other|wan na melt
phoebe|oh well um right
phoebe|yknow i ’ m gon na go bed think fume giving headache
other|yeah
phoebe|g ’ night bro
other|g ’ night
phoebe|yknow case
other|oh excellent
monica|kind karate
phoebe|kind
phoebe|make
monica|how ’ s going guy
phoebe|far kinda blow
phoebe|don ’ t know thought yknow he ’ d feel like brother yknow like ross like close connected
monica|oh honey we ’ re close wouldn ’ t believe year nugies wedgie flying wedgie atomic wedgie
monica|that ’ s waistband actually go head
phoebe|ah
monica|oh used drive crazy playing shadow game
phoebe|oh play shadow game
monica|oh play shadow game
phoebe|asked
monica|asked
phoebe|don ’ t time
monica|game
phoebe|gave really quickly
chandler|seen joey
monica|what ’ s matter
chandler|oh
chandler|y ’ know it ’ s fault really couch usually keep varnish
joey|hey somebody wan na hand one tile
chandler|what ’ s going
monica|he ’ s retiling floor
chandler|yo
chandler|spackel boy
chandler|get
monica|ah ah ah started finish
chandler|started mine first
phoebe|build unit cinderelly lay tile cinderelly
other|whoa
other|big octopus
phoebe|yeah
phoebe|‘ hello
phoebe|oh god totally forgot
phoebe|well can ’ t someone else
phoebe|company
phoebe|yeah look that ’ s right i ’ ll come
phoebe|’ um frank i ’ m really sorry go work
phoebe|it ’ s it ’ s one regular he ’ s insisting ‘ um
other|hey kind work
phoebe|oh
phoebe|i ’ m masseuse
phoebe|give people massage stuff
other|work one massage parlor
phoebe|well yknow don ’ t call yeah
other|wow
other|that ’ s wild
other|idea
phoebe|righty
phoebe|i ’ ll back little bit
phoebe|unless wan na come
other|mean like watch
phoebe|get one
phoebe|it ’ ll house
phoebe|yknow big sister
other|well don ’ t think yknow
phoebe|wouldn ’ t mean would weird
phoebe|yeah i ’ ll get one girl
phoebe|oh much fun
phoebe|hey
phoebe|excited
other|yeah
other|hey monica rachel work
monica|it ’ s beautiful
monica|it ’ s like first bathroom floor ever
monica|whoa
monica|going
chandler|like number
ross|hey
chandler|hi
chandler|bye
ross|okay i ’ m done choice final
rachel|well it ’ s time
joey|ooh official
ross|oh yeah well yknow chandler printed computer
monica|laminated
ross|would
rachel|right let see
rachel|uma thurman winona ryder elizabeth hurely michelle pfieffer dorothy hammel
ross|hey it ’ s list
rachel|okay honey realize spin like ice
other|ow
other|ow
other|ow
other|ow
other|ow
other|ow
other|ow
other|ow
other|ow
other|yknow ow
phoebe|hey
phoebe|hey
phoebe|what ’ s going
other|broke arm
other|touched fanny
other|touched mine first
other|that ’ s job
other|wait what ’ s deal sex can ’ t touch
other|ewww
phoebe|can ’ t sex
other|what ’ d think hooker
other|masseuse it ’ s cool i ’ m cop
phoebe|okay jasmine ask mr
phoebe|whiffler wait like five minute
other|fine
other|don ’ t like
phoebe|that ’ s thought
phoebe|god
phoebe|that ’ s
other|wait that ’ s that ’ s that ’ s
phoebe|nooo
phoebe|would think
other|don ’ t know mean yknow city yknow mean don ’ t know
phoebe|whatever it ’ s perfect end perfect weekend anyways
other|oh wait right perfect can ’ t believe screwed bad
phoebe|really thought perfect
other|well maybe maybe wasn ’ t perfect yknow pretty cool yknow ‘ cause great talk yknow
phoebe|yeah um one particular great
other|well yknow tongue thing yknow told like dislike
phoebe|don ’ t
other|like melt stuff dislike stuff doesn ’ t melt
phoebe|right okay um mm
other|yeah yknow feel like really talk ‘ cause yknow you ’ re sister yknow
phoebe|yeah guess yeah
other|go feel friend make mad
phoebe|well wasn ’ t hopping mad yknow
other|hopped little bit
other|yeah really sorry
phoebe|okay
phoebe|right favourite part weekend right
phoebe|uh huh
other|oh come went went time square found ninja star almost got arm broken hooker
phoebe|wasn ’ t hooker
other|well tell friend
chandler|okay three
chandler|one
chandler|two
joey|don ’ t go two
chandler|two
joey|it ’ s faster
chandler|yeah coulda counted three like four time without ‘ two ’ talk
rachel|oh
joey|right future
ross|okay
ross|okay
rachel|come
ross|heavy thing getting lighter
chandler|okay one
chandler|two
joey|going two
chandler|oh good job joe
joey|wow it ’ s big
chandler|yeah yeah big actually make door look smaller
joey|maybe ruler ’ s wrong
phoebe|maybe ruler wrong
joey|look it ’ s bad
joey|block little door little door
chandler|yeah yknow got better idea
chandler|‘ bout block none mine door lot
joey|yeah listen forget side still wet
rachel|okay sir um mm let see got right
rachel|ah half caf double tall easy hazel nut non fat foam whip extra hot latte right
rachel|okay great
rachel|freak
ross|thank
other|um coffee go please
ross|isabella rosselini
monica|serious
monica|oh god
ross|damn
ross|can ’ t believe took list
monica|‘ cause otherwise you ’ d go
ross|yeah maybe
rachel|oh oh lie
ross|don ’ t think i ’ d go
rachel|ross took ten year finally admit liked
ross|yeah well missy better glad list laminated
rachel|know honey go ahead we ’ ll call alternate
ross|okay hold crawler
rachel|okay
monica|rach really gon na let
rachel|honey he ’ s go hit isabella rosselini
rachel|i ’ m sorry don ’ t got popcorn
ross|hi
ross|hi i ’ m ross don ’ t know i ’ m big big fan
ross|mean blue velvet woo oo hoo
ross|um wondering could um maybe buy cup coffee
ross|maybe reimburse one
other|aren ’ t girl
ross|well yeah kinda
ross|um that ’ s okay see understanding um see list five famous people i ’ m allowed sleep
ross|it ’ s flattery
other|i ’ m sorry
ross|oh wait wait isabella
ross|don ’ t don ’ t dismiss fast
ross|mean lifetime opportunity
other|yeah
other|list
ross|um yeah
other|may see
ross|um
other|come
ross|okay
other|i ’ m list
ross|um see that ’ s final draft
other|it ’ s laminated
ross|yeah um okay see list friend chandler brought good point international bumped wynona rider local
other|yknow it ’ s ironic
other|list five goofy coffee house guy yesterday bumped guy
ross|we ’ re gon na friend
joey|yknow
chandler|umm
joey|bet ‘ ya ya could fit
chandler|i ’ ve got five buck say can ’ t
joey|get checkbook mister
chandler|oh think cash
joey|dogged man
joey|totally fit
chandler|yeah got
chandler|i ’ m five big one
chandler|go
joey|thank
joey|cha ching
joey|oh well hello mr
joey|lincoln
joey|better luck next time buddy
joey|drink
