char|line
chandler|y ’ know
chandler|seems like sudden much happened
joey|know
joey|ross getting married
chandler|phoebe making people
joey|everybody ’ s stuff
chandler|sit
chandler|mean die way people would even know would as print chair
chandler|look something
chandler|okay
chandler|something huge
joey|could climb mt
joey|everest
chandler|something stupid something huge
joey|saw ad video people climb thing everyday
joey|could totally
chandler|mean it ’ s it ’ s climbing
chandler|it ’ s it ’ s steep
joey|yeah
chandler|we ’ re going everest
chandler|okay would nice leave as print everest
phoebe|hey
joey|hey
phoebe|what ’ s
joey|we ’ re gon na climb mt
joey|everest
chandler|yeah baby
phoebe|really
phoebe|looked
phoebe|yeah mean cost like 60 000 y ’ know die
phoebe|would die
chandler|yeah well
joey|could get everest video though
chandler|yeah could without y ’ know risking life
joey|we ’ re video store know else could rent
joey|die hard
joey|oh y ’ know
joey|remembered everest thing available mail order
chandler|oh well
phoebe|guy ’ ll stay hang
chandler|yeeeeahhhh
joey|yeah
joey|yeah
chandler|i ’ ll tell something
chandler|one day we ’ re get buts rent die hard
joey|yeah
other|decide
other|uncle nathan get invite
ross|ohh god nobody like he ’ s cheap he ’ d never fly london million year
ross|yeah invite
ross|hey neat enough
other|yeah they ’ re fine
ross|yeah
other|anyone asks we ’ ll say ben addressed
other|oh
other|invited rachel
ross|sure
other|really
ross|yeah
other|don ’ t think i ’ d comfortable old lover
ross|wait wait wait think maybe shouldn ’ t invite
other|oh y ’ know absolutely adore rachel it ’ s well might awkward
other|it ’ s absolutely decision
other|tea
ross|yeah sure
other|earl grey
ross|huh
ross|yeah fine invite whoever want
ross|want single okay
ross|wan na married
chandler|want million dollar
monica|rachel
rachel|oh god monica hi
rachel|went building guy big hammer said might
monica|okay everybody rachel another lincoln high survivor
monica|everybody chandler phoebe joey remember brother ross
rachel|hi sure
ross|hi
ross|know probably know back high school um major crush
rachel|knew
ross|oh
ross|always figured thought monicas geeky older brother
ross|oh
ross|listen think try let intense vulnerability become kind factor think would okay asked
ross|sometime
ross|maybe
rachel|yeah maybe
ross|okay
ross|okay maybe
ross|see see
ross|big passion future
rachel|really
rachel|oh ross great
joey|never gon na happen
ross|hey question
ross|well actually much question
ross|general wondering
ross|ment
rachel|ok
ross|ok
ross|umm wanting um
rachel|ohhh
ross|yes yes right
rachel|oh look little cat
rachel|look
ross|ow
other|top world looking creation explanation find
rachel|right listen missy
rachel|want cart gon na take
rachel|yes
rachel|see
