char|line
rachel|oh monica best thanksgiving dinner ever
rachel|think killed u
ross|could possibly eat another bite
joey|need something sweet
phoebe|anyone wan na watch tv
phoebe|monica remote work
monica|phoebe lift point
phoebe|oh
phoebe|aw forget
rachel|yeah know
rachel|play game everyone say one thing thankful
joey|ooh ooh
joey|thankful beautiful fall
monica|nice
chandler|sweet joey
joey|yeah day bus stop lovely fall breeze came nowhere blew chick skirt right
joey|oh
joey|reminds also thankful thong
joey|mean much underpant feat engineering
joey|mean amazing much little material
joey|way play mind
chandler|aware still talking
monica|anyone thankful anything else besides thong
ross|huh know pick
ross|thankful divorce eviction
ross|hmm
phoebe|wow
phoebe|see think able come anything
ross|sorry
ross|worse thanksgiving ever
chandler|king bad thanksgiving
chandler|can not swoop bad marriage take away
rachel|oh gon na tell whole story parent got divorced
ross|oh god
joey|oh come
joey|wan na hear
joey|would thanksgiving without chandler bumming u
chandler|tradition like parade
chandler|parade decided gay moved abandoned entire family
other|chandler dear father getting divorce mean love
other|mean would rather sleep house boy
other|turkey mr
other|chandler
ross|right
ross|worse
ross|king bad thanksgiving
phoebe|know
phoebe|got one worse
chandler|really
chandler|worse turkey mr
chandler|chandler
phoebe|oh little rich boy problem butler
phoebe|yes mine worse
other|bandage
other|bandage
other|please get bandage
other|man dying oh
ross|life phoebe
phoebe|oh life
phoebe|oh okay chandler worse
joey|man must cool remembering stuff like
joey|past life memory
phoebe|course sweetie
phoebe|brand new
rachel|know monicas worst thanksgiving
monica|oh let u tell story
phoebe|oh know
phoebe|know
phoebe|one joey got monicas turkey stuck head
rachel|joey got turkey stuck head
joey|hey like sound
chandler|exactly like sound
joey|hello
phoebe|hello
joey|phoebe
phoebe|joey
phoebe|going
joey|look
phoebe|oh god
joey|know
joey|stuck
phoebe|easy
phoebe|step
phoebe|get
joey|put scare chandler
phoebe|oh god
phoebe|monicas gon na totally freak
joey|well help get
joey|plus smell really bad
phoebe|well course smell really bad
phoebe|head dead animal
monica|hey
phoebe|hey
monica|hey get turkey basted oh god
monica|oh god
joey|joey
monica|supposed funny
phoebe|supposed funny supposed scary
monica|well get
joey|can not
joey|stuck
monica|well care
monica|turkey feed 20 people parent house gon na eat head
phoebe|right hold
phoebe|okay let u think
monica|okay got
monica|phoebe
monica|right pull
monica|gon na spread leg wide
monica|joey
monica|time
joey|sorry
joey|sorry
monica|okay count three
monica|1
monica|2
monica|3
chandler|arghhhhhh
joey|worked
joey|scared ya knew
joey|ha ha
chandler|big guy
joey|yeah
joey|scared
chandler|look like idiot
joey|hey one looked like idiot
joey|right
joey|remember ross tried say butternut squash
joey|came squatternut buash
ross|yeah
monica|worse thanksgiving
phoebe|oh wait
phoebe|can not one rachel talking
phoebe|even know happened
phoebe|one
monica|umm really want tell story
chandler|oh come monica reliving past pain getting depressed thanksgiving
chandler|yknow anyway
chandler|course indian
monica|look umm people want tell story
other|monica
other|think rachel
monica|get
monica|happy thanksgiving
other|chip broke
other|oh
other|happened
other|well know parent town chip going come
other|yeah yeah going yknow flower
other|okay monica call sex
other|really creep call
other|okay way guy thing called tenderness
other|believe
other|hi
other|hi rachel
other|happy thanksgiving
other|sweethart
ross|hey
other|oh
ross|uh everyone chandler
ross|roommate lead singer band
other|ross
ross|oh monica
other|hi ross little sister
chandler|okay
other|glad could come chandler got plenty food hope hungry
ross|oh mom
ross|mom
ross|chandler hate thanksgiving eat thanksgiving food
other|oh well glad brought
other|umm chandler want make macaroni cheese dinner
chandler|well long pilgrim eat
other|dammit
ross|uh rach
ross|feel weird around
ross|yknow since away college
other|oh
other|really
ross|well cool
other|ugh
other|can not believe chip dumped slut nancy branson
other|never going
other|care much begs
other|think begging day going nancy branson
other|yknow
other|high school boy
other|silly
other|silly stupid boy
other|going start dating men
ross|umm sorry judy could find bowl jack looking
other|call mom dad loser
ross|monica
other|hey chandler
other|like macaroni cheese
chandler|oh yeah great
chandler|chef
other|okay
other|guess
other|stuff nancy branson slut rumor chip dumped want come house tonight
other|oh great
other|know
other|oh gosh listen chip tonight promise tell everything
other|oh totally totally
other|yknow big deal already kinda yknow
other|know yknow time gon na definitely know whether
other|know know
other|oh time chip promised time last least entire song
ross|i ’ m thinking asking rachel tonight
ross|yknow maybe play song wrote last week
chandler|emotional knapsack
ross|yeah
chandler|right
chandler|oh
chandler|uh don ’ t take long okay
chandler|uh gon na test fake id tonight right clifford alverez
ross|listen roland chang thing go well i ’ m gon na night
chandler|dude
ross|right cool stay
ross|parent mind
chandler|want stuck night fat sister
ross|hey
other|monica finish pie
other|room left fridge
other|thank
other|well judy
other|finally full
chandler|called fat
chandler|even remember
monica|well
chandler|sorry
chandler|really
chandler|idiot back
chandler|rushed stage wham concert cry loud
phoebe|oh can not believe called fat
ross|can not believe let george michael slap
chandler|really sorry
chandler|terrible
chandler|sorry
rachel|actually yknow thanksgiving talking
monica|yes
rachel|actually
monica|okay thanksgiving let u get ready christmas
monica|want go get christmas tree
phoebe|oh cutest christmas story
chandler|wan na hear monicas thanksgiving story
phoebe|fine right mine dwarf got broke half yknow whatever
other|rachel mom tell changed major
rachel|oh yeah
rachel|never parking psychology building
other|hi rachel
rachel|oh hi
other|wow love new nose
other|jack
other|dr
other|wilson artist
other|removed mole cluster
other|wan na see
other|get
rachel|god
rachel|please let
rachel|hey
ross|hey
ross|happy thanksgiving
other|god hair sure different
chandler|yeah talking
chandler|can not believe stupid used look
ross|uh monica
other|upstairs
other|monica
other|come
other|everyones
other|ross rachel boy hate thanksgiving
monica|hi chandler
chandler|oh god
monica|matter
