char|line
chandler|wait
chandler|go want know love
chandler|great time honeymoon can ’ t wait go spend rest life together
monica|you ’ re really sticking shell necklace huh
phoebe|hi
joey|hey
joey|you ’ re back
monica|hi sweetie
phoebe|come
phoebe|honeymoon
monica|oh much fun
monica|best part met incredible couple way back
phoebe|best part
phoebe|good honeymooning tiger
monica|really cool
monica|honeymoon
chandler|they ’ re terrific live right city
monica|yeah go call
monica|soon call
monica|wan na call
chandler|i ’ m sorry we ’ re kinda excited finally couple hang
monica|know
joey|couple
joey|like two people
joey|like one two people
monica|different
monica|greg jenny relationship
phoebe|oh greg jenny yuck
phoebe|hi greg i ’ m chandler monica
phoebe|hi monica jenny
phoebe|hi jenny
phoebe|hi greg
chandler|listen really great
chandler|got chance
joey|y ’ know
joey|don ’ t give u souvenir get hell
chandler|really didn ’ t get chance
phoebe|got kidding
monica|didn ’ t get anything anyone
joey|hm mm
joey|yeah nice necklace
other|tradition broken commercial immediately opening credit show
rachel|hi
ross|hello
rachel|welcome home
ross|honeymoon
monica|great
monica|great
monica|mean you ’ re baby
rachel|oh
rachel|look
rachel|sonogram picture
monica|oh great
chandler|ross
chandler|it ’ s got wavy black line
monica|right ross know tell u y ’ know happened
monica|mean happen
monica|many time happen
phoebe|monica
phoebe|that ’ s right
phoebe|start
rachel|well happened six week ago uh got home work ross already ‘ cause guess hanging joey
joey|you ’ re welcome buddy
ross|yeah thanks
rachel|lot work ross nice guy offered help
rachel|little wine got talking next thing know nowhere ross come
ross|umm that ’ s that ’ s little misleading
ross|lie told
rachel|came
ross|there ’ s one
rachel|mean let ’ s honest
ross|yes let ’ s
ross|y ’ know
ross|uh it ’ s it ’ s important
ross|important we ’ re baby
ross|it ’ s doesn ’ t matter came
joey|that ’ s right
rachel|know kissed first
ross|begging kiss
ross|sending signal place
rachel|sending signal
ross|yeah
rachel|oh please
rachel|okay anyone room think would send ross begging symbol please show hand
ross|y ’ know
ross|doesn ’ t matter
ross|doesn ’ t matter believe
ross|matter happened
rachel|okay
rachel|signal ross explain ‘ cause maybe need careful
rachel|mean sending signal right
ross|y ’ know
ross|y ’ know
ross|rachel drop
rachel|please show begged
ross|show videotape
ross|it ’ s expression
phoebe|can ’ t believe taped two sex
joey|yeah
joey|got ta tell girl tape
joey|rookie mistake
chandler|y ’ know great video camera
phoebe|greg jenny
monica|still wan na call ‘ em
monica|wan na call ‘ em
chandler|let ’ s call ‘ em
joey|yeah
joey|ask brought friend souvenir
monica|hello
monica|eighth street deli
joey|hey hang
joey|get food poisoning talkin ’ place
monica|uh sorry wrong number
chandler|go
monica|hello
monica|it ’ s deli
joey|right
joey|i ’ ll sandwich
monica|don ’ t think number ’ s right
phoebe|got fake numbered
monica|people don ’ t
joey|oh think
monica|gave u fake number
monica|would
chandler|don ’ t know
chandler|delight talk
chandler|asked insightful great question
monica|you ’ ve never funnier
monica|joke joke joke hoot
joey|y ’ know
joey|don ’ t worry still got phoebe
phoebe|excuse don ’ t want greg jenny ’ s reject
ross|rachel won ’ t talk
ross|won ’ t even open door
phoebe|hmm wonder
phoebe|pervert
ross|okay listen pervert
phoebe|that ’ s like pervert motto
phoebe|yeah
phoebe|yeah
phoebe|raise right hand put left hand pant repeat
ross|filming rachel something planned
ross|okay look here ’ s happened joey back
ross|right month half ago came problem
ross|umm personal thing
joey|personal thing
joey|personal thing
joey|don ’ t know
ross|sex
ross|hadn ’ t sex month
joey|yeah knew talkin ’
ross|hey
joey|hey
ross|minute
ross|i ’ d like talk something i ’ m i ’ m really uncomfortable talking
joey|sure
joey|uh showering mom
ross|actually topic mind
ross|i ’ m i ’ m kinda going dry spell sex wise
joey|whoa like month
ross|five lying six
joey|six month
joey|whoa that ’ s rough
ross|well mean it ’ s bad
ross|i ’ m learning appreciate uh smaller thing life
ross|like sound bird color sky
joey|sky ’ s blue ross sex yesterday
ross|please help
ross|date tonight
ross|go well okay i ’ m scared health
joey|okay
joey|okay
joey|umm ooh
joey|oh oh got something
joey|it ’ s story came romantic
joey|swear woman hears they ’ re like putty
ross|really
ross|well tell
joey|okay
joey|you ’ re gon na want sex hear remember story
ross|i ’ ll try control
joey|okay
joey|year ago backpacking across western europe
ross|backpacking across western europe
joey|nice six month ross
ross|okay
ross|okay
ross|okay
ross|i ’ m sorry
ross|please please western europe
joey|outside barcelona hiking foothill mount tibidabo
joey|end path came clearing lake secluded
joey|tall tree around
joey|dead silent
joey|gorgeous
joey|across lake saw beautiful woman bathing cry
other|umm great wine
ross|it ’ s france europe western europe
ross|y ’ know umm year ago actually backpacking across western europe
other|really
ross|uh hmm wait
ross|get better
ross|um yeah barcelona
other|studied year barcelona
ross|anyway umm um hiking
other|love hiking
ross|oh that ’ s great
ross|hiking along foothill mount tibidaybo
other|think tibidabo
ross|okay
ross|wan na tell story
joey|whoa
joey|date go
ross|great
ross|i ’ m across street sex right
ross|story suck
joey|hey
joey|look didn ’ t work it ’ s didn ’ t tell right
joey|show
ross|don ’ t don ’ t want
joey|long since you ’ ve seen girl naked
ross|backpacking across western europe
joey|i ’ m feeling
ross|outside barcelona hiking
joey|ross
joey|i ’ m hot
joey|hot
ross|it ’ s six month
ross|i ’ m always hot
joey|well you ’ re selling story
joey|it ’ s like it ’ s like don ’ t believe
joey|look got ta go
joey|got date try
joey|i ’ m preparing audition
joey|okay
joey|i ’ ll set video camera record see you ’ re wrong
ross|i ’ ll try
joey|right right you ’ re set
joey|you ’ re good go
joey|hit record
joey|right
ross|thanks
joey|good luck
ross|thanks
ross|hey joe
joey|yeah
ross|listen ever problem lady know i ’ ll help
joey|mean lot man
ross|hello
ross|get anything
ross|huh
ross|lens cleaner
ross|battery okay
ross|rachel
rachel|oh ross
ross|hi
rachel|thank god you ’ re
rachel|help
rachel|talking
ross|that ’ s le embarrassing yes
ross|yes
ross|came got distracted totally forgot camera
ross|kept rolling recorded everything
chandler|yeah we ’ re gon na need see tape
monica|yeah definitely
ross|great idea
ross|get rachel forgive
joey|y ’ know
joey|fair
joey|let ’ s forget tape
ross|thank
joey|you ’ re right
ross|joey
joey|loud clear
monica|still get greg jenny would give u fake number
joey|y ’ know knew probably didn ’ t give real name either
monica|okay maybe people give fake number don ’ t give fake name
joey|oh yeah
joey|hi ken adam nice meet
phoebe|regina philange
chandler|still don ’ t get didn ’ t anything wrong
monica|know
monica|although tell awful lot joke
chandler|thought said joke funny
chandler|joke
chandler|joke
chandler|joke
monica|joke
monica|joke
monica|blah
monica|blah
chandler|well maybe question
monica|question
chandler|sheer volume like flying riddler
monica|oh i ’ m sorry
monica|another joke
chandler|another question
rachel|hey
rachel|ross still
joey|uh rach he ’ s gone
joey|listen told u happened sound like honest mistake
rachel|oh really
rachel|well would like sex taped
rachel|oh forget
rachel|oh father child p0rn king west village
ross|look accident
ross|okay
