char|line
other|sherry bilsing graham ellen plummer story brian buckner sebastian jones directed gary halvorson transcribed eleonora pheeboh roni vanessa
joey|monica hey borrow porsche
monica|ok
joey|alright
monica|ehm
joey|place entertain lady friend
monica|else
joey|place eat spaghetti
monica|good
monica|need anyway
joey|oh well powerball lottery upto 300 million sell ticket new york
rachel|oh
rachel|driving connecticut
joey|yeah connecticut
joey|west virginia
monica|hey maybe drive
monica|like buy ticket
joey|uh
monica|yeah chandler getting paid could really use 300 million dollar
chandler|yeah old job say 300 million
chandler|thank
phoebe|hey get ticket
rachel|yeah
rachel|oh
rachel|idea
rachel|pitch 50 buck pool money together win split
other|yeah thats great idea
ross|thanks
phoebe|wan na win lottery
ross|uh
ross|sure also wan na king country find happened amelia earhart
chandler|still amelia earhart
ross|woman vanished
joey|seriously ross want
ross|know odds winning lottery
ross|mean better chance struck lightning 42 time
chandler|yes six u get struck lightning 7 time
joey|like odds
ross|seriously guy can not believe going spend 250 dollar lottery mean bunch boohaki
chandler|ask
chandler|boohaki
ross|oh oh think emma start talking trying careful word use front
rachel|yeah get ready hear alot ehm
rachel|boohaki goshdarnit brotherpucker
monica|know gon na start talking
rachel|well talk almost feel like understands saying
chandler|kinda like joey
monica|god
monica|look ticket
monica|exciting
monica|know anything since sixth grade
chandler|pie eating contest
monica|oh
monica|assume heavy way could win something
chandler|saw picture covered blueberry
monica|good day
ross|towing car towing car
monica|parked garage morton
ross|towing car
ross|seeing
ross|spot
joey|oh god ross
joey|emma
joey|rachel emma
joey|emma
joey|emma
rachel|joey relax
rachel|mother picked two hour ago
other|yes talked
rachel|dropped casserole
joey|oh yeah
joey|casserole lady
monica|come watch u win big buck
ross|yeah uh
ross|figured win could go balcony see night rainbow gremlin dancing top
chandler|touch phone
chandler|get get get
ross|think washed hand
chandler|hello
chandler|hey charlie know
rachel|going
monica|chandler supposed find getting assistent job ad agency
monica|15 intern hiring three
joey|ooh
joey|tough odds
ross|yeah sure thing like 24 state lottery
joey|look coming around
chandler|damnit
chandler|alright call know
joey|get
chandler|one slot got filled
chandler|sense tone
chandler|kid nate got
monica|oh
monica|hate guy
monica|mean come kid
monica|pull pant
chandler|yeah know
rachel|well two spot left right
chandler|yeah
chandler|mean want much
chandler|mean wan na get one want friend charlie get one
chandler|except care charlie
phoebe|hey guy
phoebe|ok going believe
phoebe|saw psychic said definitely gon na win lottery tonight
monica|hey reminds thought could use extra luck brought wishbone home work
ross|psychic wishbone
ross|guy
ross|give someone else chance
monica|alright want
phoebe|oh
phoebe|vegetarian never get wishbone
phoebe|really fair either
phoebe|know eat meat mean like play carcass
monica|ok hey rach
rachel|oh good wan na get turkey smell hand
joey|get casserole stink mine
phoebe|hope win
monica|well really matter
monica|wishing thing right
joey|can not tell wishing
joey|else
joey|know
joey|come true
monica|right
monica|know wishing
joey|can not really say
monica|understand wishing think wishing
joey|really comfortable question
other|please
phoebe|one two three
joey|hey
ross|know sure wish gon na come true guy case maybe genie come rub lamp
ross|ah
ross|thing get hot
rachel|know ross keep making joke
rachel|gon na feel actually win
ross|uh gon na win
rachel|oh know know odds u somebody win could u
rachel|gon na feel
rachel|know gon na like oh everybody let u take helicopter cape gon na like oh can not guy meet guy got ta gas hyundai
ross|ok heard tape sound nothing like
chandler|see headline lottery winner friend filled regret eats arm
ross|would eat arm
chandler|well would paper print whatever want
monica|know ross
monica|gon na throw 50 buck
monica|know think lottery boohaki gon na watch number fun
monica|brother want part
ross|pay
ross|fact want fun guy sweet
ross|come
phoebe|get room
chandler|ok gon na win
ross|know probably invest
chandler|ooh
chandler|calm
joey|seriously fantasy
joey|invest
ross|oh sorry say invest
ross|meant cool piss away
joey|ooh ooh know
joey|pool money buy knicks
rachel|really care knicks
joey|oh pick starting forward
rachel|would
rachel|never get picked
chandler|know sure sport team way go
joey|gon na let buy knicks
joey|can not believe taking away
chandler|right dream 15 second
ross|uh long announce number mommy
chandler|take one uh
chandler|mommy
ross|oh gotten habit calling rachel mommy around emma
ross|realize
rachel|hoping hears enough first word
ross|although gon na probably call daddy
phoebe|oooh like daddy
ross|talking rachel
phoebe|oooh daddy getting angry
phoebe|daddy gon na spank
ross|well depends
ross|baaad gi
ross|can not
chandler|hello
chandler|hello
chandler|oh hey charlie
chandler|anybody else hear
chandler|susan got
chandler|oh man would slept
chandler|alright bye
joey|dude sorry
joey|hey one spot left right
chandler|well charlies gon na get
monica|hey say
monica|got good chance anybody else getting job
chandler|boss son
monica|come lottery
rachel|ooh guy start like 20 minute
monica|ok go
monica|need sort ticket quickly possible see
monica|anybody idea organize
monica|ok divide 6 group 40 remaining 10 read whoever finish pile first
rachel|ooh another idea
monica|sorry idea time
phoebe|ok well ticket bowl
monica|yeah
chandler|one nightstand
monica|ticket nightstand
chandler|yes saw minute ago
monica|un
monica|must mistaken
chandler|honey like 20 ticket nightstand
monica|chandler sense tone
rachel|well well well look mommy found
monica|ok fine
monica|bought 20 extra ticket chandler
phoebe|uh
phoebe|psychic also said would betrayed
ross|can not believe thought together
monica|hey got 5 minute ago
ross|3 minute ago
ross|know important
joey|whole time connecticut even get
monica|reading dirty magazine without taking plastic
joey|show
rachel|ok well monica suppose one special ticket win
rachel|gon na feel win lottery lose friend
monica|please
monica|win lottery guy gon na leave
monica|someone gave basket mini muffin last week could get rid 3 day
rachel|chandler would tell wrong
chandler|right bought ticket u
monica|ahhh
chandler|let finish
chandler|however look like gon na get job can not afford principle screw ticket
monica|man married
rachel|right believe
rachel|win lottery last gon na hear u
monica|fine
monica|friend
monica|buy new friend
monica|yeah pay plastic surgery look like
rachel|oh
rachel|alright know
rachel|want share ticket
joey|yeah want ticket
joey|buying knicks
joey|steffi graff ah ah
ross|want mine
ross|win gon na put low yield bond
phoebe|oh guy
phoebe|got keep ticket together
monica|divide get extra used card buy
joey|hey anybody get extra ticket
joey|thing idea
chandler|oh yeah
chandler|thanks inventing lottery
rachel|ok
rachel|giveem
rachel|split
joey|oh
phoebe|ooooohhhhh
ross|hey hey
phoebe|ooooohhhhh
phoebe|fine can not take anymore
phoebe|putting end
rachel|oh jump get ticket
phoebe|together
phoebe|say goodbye ticket
phoebe|come closer
chandler|come little bit closer valuable thing getting squished
phoebe|important friend money
other|friend
monica|money
monica|friend
phoebe|hey monica extra ticket
monica|even five hid bra
ross|monica
phoebe|ok good
phoebe|guy scared
phoebe|way gon na dump
phoebe|oh god
phoebe|think broke bowl
ross|go go go
phoebe|beautiful night running around street looking ticket
phoebe|wind sure made fun
monica|phoebe lost half
phoebe|monica winning ticket
phoebe|psychic said gon na win remember
ross|weird
ross|psychic mention anything scary pigeon
phoebe|matter fact said going die
phoebe|excuse little skittish
chandler|hey two message
chandler|could work
monica|oh play
chandler|ok go
other|hello
other|th pigeon balcony calling apologise sh
other|knocked ticket pretty lady hand
other|fault
other|bye
other|coo
phoebe|well bet hard
other|hey chandler charlie
chandler|shhh
other|listen oh
other|turn got last spot
other|really sorry man lot fun working
other|give call want
monica|oh god sorry honey
rachel|oh unfair
rachel|like time promoted sandra work
chandler|oh related ralph lauren
rachel|much better job
phoebe|guy drawing start
rachel|know
rachel|call mum house say goodnight emma go
ross|oh yeah good idea
monica|honey really strong know badly wanted job
chandler|yeah know really thought deserved
chandler|let u go win lottery
chandler|mean still 130 chance win right
monica|131
ross|goodnight sweetheart
ross|love
ross|remember daddy little girl
ross|phoebe totally ruined
rachel|hi mum put back
joey|rach come
joey|announcing number
joey|god already feel changing
other|official powerball number
other|53
chandler|got
ross|oh one
monica|roll people
ross|come
rachel|mum please
rachel|know love new lip barely understand
rachel|would please let say goodnight daughter
other|number 29
other|go
other|powerball 7
monica|check number
monica|make rich
rachel|guy gon na believe
rachel|saying goodnight emma said first word
joey|say
rachel|said gleba
monica|make rich
rachel|amazing
ross|oh yeah
ross|great
rachel|excited
ross|oh rach
ross|oh
ross|gleba word
rachel|oh course
ross|okay mean
rachel|know word
ross|glad miss daughter first word
ross|yes gleba word
ross|ok use sentence
rachel|ok
rachel|emma said gleba
ross|word
rachel|okay okay okay fine gon na look
ross|oh oh ok great
ross|know said another word day look pbbqqt
rachel|alright okay okay gleba gleba
rachel|gleba
rachel|ha
rachel|fleshy spore bearing inner mass certain fungi
ross|gon na scientist
joey|damnit
joey|anybody got anything
phoebe|still looking mine
monica|double checking
monica|hello
monica|hold
monica|bos
chandler|ah sorry rejected phone call
chandler|used getting guy
chandler|hey steve
other|chandler hi
other|sure heard filled three position
other|felt maturity experience would happy someone assistant
chandler|oh love somebody assistant
chandler|answering phone getting coffee live stuff
chandler|mature
chandler|fart booby butt crack
other|chandler strongest person program
other|offering position junior copywriter
chandler|guy said butt crack
other|yes right
other|excited level sophistication bringing job
chandler|ok well thanks regret
chandler|see tomorrow
chandler|oh yeah gon na junior copywriter
other|oh god congratulation
monica|oh sweetie proud
chandler|mean get good loving tonight
monica|bet
monica|tv anything
joey|hey great job
chandler|thanks man
joey|like think little something
chandler|really
joey|well wishbone
joey|wish would win lottery wished get job
chandler|oh yeah
chandler|listen tell monica rip heart right
joey|oh yeah
rachel|know
rachel|little part really thought gon na win
ross|much dinosaur amelia earhart theme park
phoebe|guy powerball number
other|seven
monica|let see
phoebe|tear
ross|phoebe first five number
phoebe|know look got powerball number 3 dollar
chandler|wow think get 20 year go big payout
phoebe|care never anything can not believe
rachel|pheebs going 3
phoebe|mine
phoebe|get 50 cent
monica|know
monica|mine
ross|guess everybody else
joey|hey guy called powerball hotline believe
joey|nobody
phoebe|beg differ
other|maybe nobody jackpot guy earlier found ticket street right outside 10 000
phoebe|coo
phoebe|blame pretty lady
phoebe|fault
phoebe|pigeon coo
phoebe|seriously stop staring
