char|line
joey|well thing clearing way
joey|right
joey|ah ha
joey|ah ah
joey|damn fridge
rachel|hi joey ya doin ’
joey|great
joey|roomie
rachel|huh yeah guess roommate
joey|yeah
joey|well brought fridge broken
joey|get new one
joey|checked around half 400
joey|thanks lot
rachel|i ’ m paying half
rachel|i ’ m staying apartment get fixed
joey|look rach parent bought fridge born okay
joey|never problem
joey|show break
joey|tell ya ’
rachel|refrigerator don ’ t live long people
joey|right know atm let take 300 time i ’ ll take check hundred
rachel|you ’ re jokin ’ right
joey|course i ’ m jokin ’
joey|don ’ t take check
rachel|thank god you ’ re pretty
rachel|hey
rachel|guy know cute guy
chandler|well course
chandler|good friend joey
joey|oh i ’ m sorry
joey|thank chandler
rachel|anyway there ’ s big charity ball weekend ralph lauren bought table kinda go
monica|what ’ s charity
rachel|don ’ t know something either tree disease ralph mumble lot
monica|ralph mumble you ’ re paying attention
rachel|yeah
rachel|it ’ s weird
rachel|thing need find date
phoebe|well kind guy looking
rachel|well someone tux ability rent tux
chandler|male least 50
joey|ooh
joey|close
ross|hey everybody
ross|hey uh elizabeth
other|oh hi
other|i ’ m student
chandler|isn ’ t cute
phoebe|y ’ know probably none business weren ’ t guy supposed seen public together
other|oh we ’ re together
ross|oh we ’ re two people happen run coffee house
phoebe|oh sly
other|well really wanted meet guy run
other|i ’ ll see later
other|bye ross
ross|bye
other|oops
other|mean run like sir
ross|oh quite right ma ’ am
chandler|leaving
chandler|school night lot homework
ross|yes molecular epidemiology paper due tomorrow
chandler|oh tell good luck
ross|anyone else
ross|huh
ross|bring ‘ em
rachel|oo
rachel|when ’ s birthday
ross|don ’ t know rachel
rachel|well y ’ know it ’ s long since i ’ ve chuckie cheese
monica|oh like elizabeth
ross|well thanks
monica|yeah
monica|fact like much tell want cooky early year
monica|y ’ know box thin mint tag longs
joey|hey hey come guy give break
joey|ross seriously how ’ s going
ross|well actually it ’ s great
ross|she ’ s 20 she ’ s looking anything serious perfect right
monica|well great
monica|seriously seems nice
ross|thanks
ross|know guy like give hard time really mean lot like
ross|knowing guy
phoebe|okay got good one
phoebe|okay umm
phoebe|like 12
monica|chandler think talk relationship enough
chandler|yeah
chandler|fruit roll ups
phoebe|hey
monica|hey
phoebe|okay thought perfect guy rachel take thing
chandler|oh that ’ s funny found someone
phoebe|oh that ’ s good guess she ’ ll choice guy weirdo
chandler|would guy weirdo
phoebe|‘ cause that ’ s taste
monica|rachel going pick stupid guy
phoebe|oh yeah
monica|yeah
phoebe|guy lawyer volunteer work
phoebe|one
chandler|face as
phoebe|chin dimple
monica|well uh y ’ know guy work chandler he ’ s really nice smart he ’ s great dresser
phoebe|seen guy ’ s body
chandler|guy floating head
phoebe|well guy spectacular
phoebe|okay
phoebe|he ’ s massage client one time umm table looked
phoebe|mean
monica|you ’ re supposed look
phoebe|oh yeah like police
chandler|wait
chandler|look
chandler|massaged
phoebe|know
monica|right fine guy may great body guy really funny
phoebe|oh chandler funny
monica|guy ’ s great dancer
phoebe|guy well read
chandler|guy great hair
phoebe|guy great teeth
chandler|guy smell incredible
monica|want guy guy
chandler|hey
joey|huh
chandler|well don ’ t look good joe
joey|fridge broke
joey|eat everything
joey|cold cut ice cream lime hey brown jar
chandler|that ’ s still
joey|anymore
joey|anyway want pay
chandler|service you ’ re providing
joey|new fridge new fridge
chandler|new fridge
chandler|don ’ t live anymore
joey|look suppose divorced couple
chandler|uh huh
joey|got custody kid right
joey|suppose kid dy got ta buy new kid
chandler|okay
joey|give 400
other|professor geller
ross|hmm
ross|oh student don ’ t know
other|wondering could talk moment
ross|yes yes course would regarding
other|making office
ross|shh
ross|course don ’ t go inside
ross|oh ooh
ross|doorknob
ross|doorknob
other|oh
other|sorry
other|umm actually need talk
ross|oh okay
other|spring vacation
ross|spring vacation
other|yeah time lot people going trip
other|professor geller
ross|yes professor feesen sen stenlger i ’ ll one moment
ross|take one box thin mint
ross|don ’ t understand
ross|elizabeth ask go trip
ross|taking slow
ross|i ’ m ready
ross|okay
ross|tell
chandler|tell truth
chandler|tell you ’ re ready
ross|oh oh get upset
chandler|distract barbie doll
joey|y ’ know
ross|hell
joey|hell
joey|broke fridge
ross|even know broken
joey|oh ho ho think don ’ t know break fridge
joey|excuse
joey|well know
joey|broken
joey|that ’ ll 400
chandler|joey saw push
joey|pushed
ross|joey break
ross|okay
ross|broken
joey|right
joey|chandler remember told fridge
chandler|uh huh
joey|still haven ’ t gotten check half yet
ross|give money
joey|i ’ m talking
joey|broke fridge
other|wanted see professor geller
ross|yes
ross|yes
ross|please come
ross|oo oo
other|doorknob
ross|yeah kinda grows
ross|actually wanted finish talking uh spring vacation
other|oh good
ross|look look i ’ m great time don ’ t want u move fast put much pressure u
