char|line
monica|mmh
monica|cake amazing
rachel|god get room
monica|would get room cake
monica|think could show cake good time
phoebe|would give food sex
monica|sex
chandler|seriously answer faster
monica|oh sorry honey know said sex thinking sex
chandler|like giant hug
phoebe|ross
phoebe|would give sex food
ross|food
phoebe|ok
phoebe|uhm
phoebe|sex dinosaur
ross|oh god
ross|like sophies choice
rachel|oh god
rachel|joe
rachel|would give sex food
joey|uhm
joey|oh
joey|know hard
rachel|got ta pick one
joey|oh
joey|food
joey|sex
joey|food
joey|sex
joey|food
joey|se know
joey|good god know want girl bread
rachel|got ta see latest picture emma
phoebe|oh cute
rachel|yeah
phoebe|oh look like little doll
rachel|oh
rachel|doll
phoebe|oh thank god thing really creepy
phoebe|look chandler
rachel|oh
rachel|blonde pretty
phoebe|oh
phoebe|affair
rachel|affair
phoebe|know always right thing
rachel|last week thought ross trying kill
phoebe|well sorry hard believe anyone would tell story dull tell
phoebe|see something going
phoebe|look getting car
rachel|oh mean anything
phoebe|oh yeah
phoebe|well let u see
phoebe|ok duck
chandler|hello
phoebe|oh hi chandler
phoebe|phoebe
phoebe|uhm
phoebe|know monica working today
phoebe|wondering want come movie rachel
chandler|oh uhm
chandler|work
chandler|yeah stuck office day
phoebe|oh well shame miss movie gon na see know either liar liar betrayal
phoebe|affair remember
chandler|really old
phoebe|ok maybe uhm
rachel|dude car
rachel|caaar
phoebe|okay talk later
phoebe|okay bye
rachel|geez
phoebe|ok
phoebe|quick
phoebe|got ta find cab follow
rachel|oh yeah ok
rachel|let grab night vision goggles stun gun
phoebe|got
chandler|hi
monica|hey
monica|smell like perfume cigarette
chandler|car nancy day
monica|nancy doesn ’ t smoke
chandler|well least perfume mine thankful
monica|think house
chandler|it ’ s perfect
chandler|it ’ s everything we ’ ve looking
monica|isn ’ t
monica|amazing wainscotting crown molding dormer window attic
chandler|wiggle wharms zip zorps
chandler|thing said
monica|don ’ t love huge yard
chandler|fireplace bedroom
monica|nancy said really price guy lost job move parent
chandler|bringing lovely color
monica|think get
chandler|don ’ t know
chandler|think
monica|think
monica|huge
chandler|know
monica|bad wan na smoke right
chandler|don ’ t know mean giant talking cigarette
chandler|oh way phoebe called getting nancy ’ s car asks work day
monica|gotcha
monica|tell
chandler|don ’ t
chandler|hundred percent
chandler|mean upset everybody nothing
monica|okay
monica|right
monica|oh god gon na hard
chandler|know
chandler|gooooood luck
ross|can ’ t see chandler cheating
rachel|i ’ m telling guy followed house westchester went like forty five minute came looking pretty happy
joey|chandler
joey|forty five minute
joey|well something right
joey|can ’ t believe would monica
ross|know baby coming
phoebe|tell
ross|don ’ t know
ross|phoebe one u saw mike another woman would want u tell
phoebe|who ’ d seen
ross|one i ’ m saying
phoebe|tell know
ross|know nothing
ross|mike ’ s great guy hypothetical
phoebe|right
phoebe|good guy
phoebe|you ’ re right wouldn ’ t cheat
ross|believe see someone there ’ s way
other|see
rachel|oh look happy
monica|smaller one clean one
joey|hey uhm
joey|chandler
monica|he ’ s picking dinner what ’ s
phoebe|well look whatever happens we ’ re love
other|right
ross|think chandler might affair
rachel|phoebe saw chandler blonde woman today outside street followed house westchester
phoebe|went together
phoebe|sorry
monica|oh god
monica|oh god that ’ s awful
monica|think house
joey|monica understand saying right
monica|yeah sure
monica|uhm devastated obviously
monica|think neighborhood homey
chandler|hey
joey|son bitch
chandler|greeting gone downhill around
monica|phoebe rachel saw nancy today
monica|em
monica|think affair
rachel|nancy
ross|going
monica|ok alright guy better sit pretty big
chandler|yeah affair
chandler|nancy realtor
joey|knew could woman 45 minute
phoebe|realtor
monica|uhm showing u house outside city
rachel|serious
monica|found gon na get baby chandler started talking decided want raise kid city
phoebe|gon na move
ross|oh god
joey|vote stuff like
rachel|wrong raising kid city
rachel|ross sarah jessica parker
monica|great guy want lawn swingset
chandler|street kid ride bike maybe ice cream truck go
ross|wan na buy house 50
phoebe|thought would giving
phoebe|can not move city want chinese food 5am
phoebe|fake rolex break soon rain asian hooker sent right door
ross|know wan na look house okay
joey|listen
joey|gon na thump
ross|ok get system okay going realize place wan na
chandler|actually already found house love
monica|hour ago made offer
chandler|bet wish affair huh
ross|put offer house
monica|sweet
monica|really
monica|big yard lead stream old maple tree
phoebe|wha
phoebe|nature
phoebe|beaver
chandler|know really hard really sorry
joey|come without knocking eat food
joey|stop really really think
chandler|know reason joe
monica|think saw understand
monica|mean guy
monica|beautiful
rachel|yeah
joey|hell doin
rachel|well right
rachel|today kept thinking can not believe chandler screwing woman man would nice place live
phoebe|yeah
ross|yeah mean moved leave
ross|mean leave place
rachel|cmon daddy listen
rachel|life everyone always told shoe
rachel|shoe shoe shoe
rachel|today stopped said wan na shoe
rachel|wan na purse yknow
rachel|hat
rachel|want buy hat saying ha metaphor daddy
ross|see trouble
rachel|well maybe stay monica
monica|well guess established staying monica
ross|money mine green
rachel|fly open geller
phoebe|guy know realized
phoebe|joker poker j
phoebe|coincidence
chandler|hey
chandler|joincidence c
phoebe|eww look
phoebe|ugly naked guy lit bunch candle
rachel|ow hurt
phoebe|hey it ’ s thanksgiving yknow instead watching football could help
monica|okay rachel wan na put marshmallow concentric circle
rachel|mon want put concentric circle
rachel|want
monica|every year
joey|stuck
phoebe|easy
phoebe|step
phoebe|get
joey|put scare chandler
phoebe|oh god
phoebe|monicas gon na totally freak
joey|smell really bad
phoebe|well course smell really bad
phoebe|head inside turkey as
monica|hey get turkey bast oh god
monica|oh god
joey|joey
monica|got
monica|win get rid rooster
rachel|oooohh that ’ s interesting
chandler|win give bird
joey|dah
chandler|win get apartment
joey|oooooh
monica|deal
ross|monica ’ s nickname field hockey goalie
joey|big fat goalie
ross|correct
ross|rachel claim favorite movie
chandler|dangerous liaison
ross|correct
ross|actual favorite movie
joey|weekend bernie ’ s
ross|monica categorizes towel
ross|many category
joey|everyday use
chandler|fancy
joey|guest
chandler|fancy guest
ross|two second
joey|uhh 11
ross|11 unbelievable 11 correct
ross|chandler old first touched girl ’ s breast
rachel|14
ross|19
chandler|thanks man
ross|joey imaginary childhood friend
ross|name
monica|maurice
ross|correct profession
rachel|space cowboy
ross|correct
ross|chandler bing ’ s job
rachel|ow
rachel|oh gosh
ross|10 second need lose game
monica|it ’ s umm something transponding
rachel|oh oh oh he ’ s transponce transpondster
monica|that ’ s even word
monica|nooooooooo
rachel|y ’ know mean boy mean
joey|hey don ’ t get mad u
joey|one forced raise stake
rachel|true
rachel|forced
monica|hey would still living hadn ’ t gotten question wrong
rachel|well stupid unfair question
ross|don ’ t blame question
chandler|would stop yelling apartment
chandler|ruining moving day u
ross|chandler
ross|chandler
ross|chandler saw window
ross|chandler saw sister
ross|get
chandler|wow
chandler|listen good run
chandler|know
chandler|four
chandler|five month
chandler|mean people lifetime
chandler|good bye take care bye bye
monica|hey ross
monica|bro
ross|hell
rachel|hey going
chandler|well think think ross know monica
joey|dude
joey|right
ross|thought best friend sister
ross|best friend sister
ross|can not believe
chandler|look messing around
chandler|love
chandler|okay love
monica|sorry find way
monica|sorry iit t true love
ross|best friend sister
ross|can not believe
monica|well last box clothes
monica|i ’ m gon na label thinking
rachel|funny gon na go across hall write chandler
phoebe|ok guy don ’ t mean make thing worse umm don ’ t want live rachel anymore
phoebe|you ’ re mean
phoebe|don ’ t want end like rachel
phoebe|still like
rachel|well phoebe that ’ s fine i ’ m moving
monica|whoa whoa whoa phoebe got ta take
monica|y ’ know said really bad stuff y ’ know rachel good quality make good roommate
monica|get ton catalog umm she ’ ll fold page thing think i ’ d like
phoebe|else
monica|take shower leaf little note mirror
rachel|yeah
phoebe|that ’ s nice
phoebe|like thing read bathroom
monica|fall asleep couch reading cover blanket
rachel|well y ’ know don ’ t want cold
monica|told gon na moving chandler really supportive
monica|great
monica|made easy
monica|leave
monica|live boy
chandler|hey
monica|really left
chandler|know
monica|thank
chandler|problem roomie
monica|ask question
chandler|sure
monica|hell dog
chandler|little toast
chandler|know exactly kind thanksgiving planned really great know think involve divorce projectile vomiting
chandler|anyway thinking mean gone vail guysd family syphilis stuff would together know
chandler|guess trying say thankful thanksgiving sucked
ross|hey here lousy christmas
rachel|crappy new year
rachel|can not move
rachel|can not
joey|rachel right
joey|guy belong
phoebe|yeah wan na live westchester
phoebe|like worst chester
ross|know sometimes alone apartment look guy
ross|dinner
ross|watching tv something
ross|make feel better
ross|look gon na see
ross|gottliebs yang
ross|make feel good
rachel|yeah
rachel|move okay
rachel|stay
rachel|maybe close blind night
chandler|hello
chandler|nancy responded offer
chandler|okay thanks
chandler|passed
chandler|said would go penny asking price
monica|can not afford
chandler|know
monica|well go
joey|really sorry guy
ross|yeah
ross|sorry
ross|even sorry phone call come told looking window
rachel|yeah gon na let alone
phoebe|gon na okay
monica|yeah okay
ross|love guy
joey|know really sorry supportive
chandler|okay understand
joey|nancy thing
joey|sleeping
monica|know therell house
monica|love one much
chandler|yeah
chandler|well good thing got
chandler|got house
monica|oh god
chandler|want tell front
monica|oh god
monica|god
monica|got house
chandler|getting house
chandler|getting house
monica|baby
chandler|growing
monica|sure
chandler|gon na tell
chandler|damn
monica|rachel
rachel|aah
chandler|see
monica|right everybody open
rachel|ooh
rachel|oh wow beautiful
phoebe|oh
phoebe|one looking store
monica|know
ross|love
joey|meatball sub
joey|thanks
ross|seriously guy going
chandler|well know tell
chandler|got house
monica|enjoy
joey|say
