char|line
other|yet
other|baby
other|sure everythings fine
other|water broke yet
ross|know spoke said already passed mucus plug
joey|know
other|joey gon na baby
joey|gon na waitin room handing cigar
other|yes joeys made arrangement baby movie 50
ross|god believe
ross|could giving birth cab
other|oh ross relax
other|probably like two dollar first contraction fifty cent additional contraction
other|ok chandler
other|pick moment
other|miss miss
ross|even yet
other|guitar
other|thought might awhile
other|know thing might get musical
ross|hell
other|stopped gift shop
other|looking stuffed animal susan wanted chunky
ross|susan wanted chunky
ross|baby ok baby stop chunkys
other|used bumper sticker
other|see mean
other|stopped chunky
other|let go ross
other|got extra one
other|want
other|hey favorite parenting team
ross|dr
ross|franzblau hi
other|understand thinking baby
other|well see nine month pregnant
other|good start
other|contraction
other|oh love
other|one like little party uterus
other|every four minute last 55 second
ross|59 second
ross|quartz ha
other|swiss quartz ha ha
other|allowed drink anything
other|ice chip ice chip
other|nurse station
ross|get
other|getting
other|right back
ross|got getting
other|hi thought might like ice chip
other|thanks
other|need anything else believe met
other|hi
other|uh rachel green
other|carol
other|ex husband
other|sister roommate
other|nice meet
other|dr
other|franzblau
other|roommate
other|brother
other|ex wife obstetrician
other|oh funny
other|want baby
other|mmmm
other|tonight honey
other|got early day tomorrow
other|get
other|come
other|let u get coffee
other|oh ok never
joey|shoot
joey|shoot
joey|shoot
joey|shoot fall
joey|good
other|knick fan
joey|oh yeah
other|oh boy suck
joey|hey listen lady
joey|whoa
other|look look man ewing
other|nice shot
other|know could hit water standing boat
joey|oh yeah
joey|like
other|celtic
joey|celtic
joey|ha
joey|could hit boat
joey|wait
joey|suck alright
other|oh shut
other|know rebuilding year
other|waah
joey|wha
joey|wha
joey|aa
joey|let get father
joey|hey need father
joey|need father
other|father
joey|oh oh oh sorry
other|ok ok
other|fine
other|oh
joey|oh uh ok
joey|right way
joey|pregnant woman seem goin
other|ok
other|tiny chubby sweet touch soon grow resent much
other|yelling know cry cry cry
other|cry cry cry
other|thanks ross
ross|yeah
ross|paying stop
other|ok
other|oh look twin
other|hi guy
other|oh cute cute
other|fair
other|even one
other|come get two
other|get one
other|oh yeah
other|right
other|tell
other|40 neither one u married say get together one
other|married 40
other|oh
other|meant hypothetically
other|ok hypothetically married 40
other|something fundamentally unmarriable
other|uh uh
other|well
other|dear god
other|parachute knapsack
other|hey
other|hey
other|ooh look dressy dress
other|go home change
other|yeah well important day
other|wan na look nice
other|um uh dr
other|franzblau
other|seen
other|well
other|supposed
other|baby need
other|rachel deal doctor anyway
other|like father doctor
other|yeah
other|reason
other|mom
other|calling
other|care kid guy jerk
other|alone
other|joeys
other|mean joey
other|joey
joey|tribbiani
other|joey tribbiani
other|yes ok
other|hold
other|want talk
other|take phone
joey|hi yeah
joey|oh friend
joey|yeah single
joey|25
joey|actor
joey|hello
other|much phone person
joey|yeah uh uh deal father guy mean someone havin baby somewhere wan na know know
other|hey knick fan interested view fatherhood
other|uh
joey|ok look maybe go
other|maybe
joey|good luck uh take care huh
joey|know celtic problem
joey|let player run team
other|oh true
joey|oh
ross|breathe
other|breathe
ross|breathe
other|breathe
ross|breathe
other|breathe
other|gon na kill
ross|15 second 14 13 12
other|count faster
other|gon na ok remember jordie
other|keep focusing jordie
ross|hell jordie
other|son
ross|son named jordie
ross|agreed son name jamie
other|well jamie name susans first girlfriend went back jordie
ross|whoa whoa whoa whoa mean back jordie
ross|never landed jordie
ross|passed whole jessy cody dylan fiasco
other|ow ow ow ow leg cramp leg cramp leg cramp
ross|got
other|got
ross|got
ross|hey get sleep get cramp
other|right
other|want
other|started
ross|started
other|care
other|trying get person body making easier
other|go
ross|thanks lot
other|see
ross|yeah listen
other|breathe breathe breathe
other|oh
joey|ew
joey|something exploded
other|water breaking
other|calm
joey|water breaking mean
joey|water breaking
other|breathe breathe breathe
ross|please
ross|fault
other|fault
ross|look carol never threw room came along
other|yeah
other|well lot thing carol never came along
ross|tryin clever
ross|funny lady
other|know problem
other|threatened
ross|oh threatened
other|yes
other|hey hey ok right
other|get
other|come
other|god guy believe
other|child coming world building negative fighting noise first thing hearing
other|stop yelling stop
ross|yeah susan
other|make like voice like
other|ok want hear something ironic
other|help
ross|baby
ross|ok everyone stand back
ross|ow
other|yet
other|honey worry going find ok
other|ok
other|ok
other|ok
other|ok anyway telling paris sound fascinating
other|really
other|great little pastry shop right hotel
other|go dear
joey|come lydia
joey|push
joey|push em push em harder harder
joey|push em push em way
joey|let u get ball really move hey hey ho ho
joey|let u yeah right
joey|push
joey|push
other|gon na suck door open
ross|help
ross|help
other|found body next day found body next
other|la la la la la la
other|help
other|mom everythings going fine really
other|yeah ross great
other|uh whole place
other|gone
other|fly back really
other|mean might chance
other|would stop
other|26 even thinking baby yet
joey|oh baby
other|mazel tov
other|know could hour could three relax great
other|uh tell currently involved anyone
other|moment
other|hard enough get woman go
other|right yeah heard cute doctor
other|really
other|suppose spend much time know
other|oh
other|try let work affect personal life hard
other|like uh
other|well instance
other|waitress
other|ok right well time come home end day like see one cup coffee
other|yeah
other|gotcha
other|gon na go check friend
other|ok
other|fine
other|know even
other|mom called
other|loaner
other|sorry
other|doctor nurse helper guy
other|see game
other|yeah knicks 10
other|suck
other|yeah bad
ross|come come
ross|damnit damnit damnit damnit
ross|fault
ross|supposed like greatest day life yknow
ross|son born know instead stuck closet
other|woman love baby today
other|waiting much
ross|believe
ross|one waiting much ok
ross|know funny thing
ross|day get go home baby ok
ross|leave
other|get baby father
other|everyone know
other|mother day father day
other|lesbian lover day
ross|every day lesbian lover day
other|great
ross|wan na explain
other|mean well growing know dad left mother died stepfather went jail barely enough piece parent make one whole one
other|here little baby like three whole parent care much fighting get love
other|even born yet
other|luckiest baby whole world
other|sorry fighting
other|sure soon
other|yeah honey would miss
joey|relax
joey|nine centimeter
joey|baby zero station
other|really frightening
other|somebody wan na help tryin rip heart
other|uh great
other|anybody seen nipple
other|right ten centimeter go
other|right honey time start pushing
other|yet
other|sorry can not tell baby wait
other|oh god
ross|ok got vent open
other|hi ben
other|hospital worker ben
other|ben
other|rescue
ross|ben ready
ross|right gim me foot
ross|ok three ben
ross|one two three
ross|ok ben
other|see
other|well susan see appears dark vent
other|wait
other|yes fact dark vent
ross|phoebs open
ross|open
other|wait
other|forgot leg
ross|long story honey
other|right carol need keep pushing
other|need excuse could
other|right right many people room one anybody ex husband lesbian life partner go
other|let ask carol lesbian life partner
other|right crowning
other|come
ross|let see got ta see got ta see
ross|oh head
ross|oh huge
ross|carol
other|helping
other|great fine
ross|hello
ross|oh sorry
other|see
other|see
ross|got head got shoulder got arm got oh look little finger oh chest stomach
ross|boy definitely boy
ross|right
ross|ok leg knee foot
ross|oh oh
ross|person
other|oh look
other|look like
ross|kinda like uncle ed covered jello
other|really
other|guy beautiful
ross|oh thanks pheebs
other|shouting still need name little guy
ross|bout ben
other|like ben
other|ben
other|ben
other|ben good
other|come never mentioned ben
ross|uh cooked
other|hi
ross|hey
other|come
ross|know know
ross|everybody someone like meet
ross|yeah
ross|ben
ross|ben everybody
other|susan look like
other|thanks
other|oh god can not believe one u actually one
other|know still one
other|ross
ross|head head
ross|got ta
other|hi ben
other|hi
other|aunt monica
other|yes
other|aunt monica
other|always gum
other|ben want know may time may around like
other|still always come back like
other|sometimes may away longer like
other|still always come back like
other|sometimes want steal third go like
other|amazing
other|oh know
other|look
joey|ben ben hey ben
joey|nothing
joey|think name
other|oh look look closing eye
other|look opening eye
joey|much
ross|pretty much
other|guy wan na get coffee
ross|right see guy later
other|oh look closing eye
