char|line
chandler|said would guy
chandler|guy
rachel|chandler there ’ s guy right
chandler|that ’ s mailman
chandler|that ’ s mailman
chandler|hi
chandler|ya
rachel|chandler don ’ t worry
rachel|doesn ’ t make le guy
rachel|sitting
rachel|hate think woman scratching broke
chandler|hey know used nail like
rachel|hmm
other|oh gawd
monica|joey let ask question
monica|light switch
joey|ohh nothing
monica|didn ’ t drive crazy switch know
joey|know
joey|nothing
monica|wouldn ’ t put didn ’ t something
monica|care
joey|like
rachel|well here ’ s another question ya
rachel|uhh know silver knob toilet
joey|sure
joey|flush
rachel|okay good
rachel|since know come would mind actually using
chandler|hello
joey|hey
joey|ah
rachel|guess ran today
monica|janice
chandler|isn ’ t amazing
other|oh well i ’ m divorced
phoebe|ohhh wow
other|yeah i ’ m riding alimony pony
other|came say hi
other|hi
other|sweetie i ’ ll see tonight
chandler|okay
chandler|bye
other|bye
chandler|bye
other|bye
chandler|bye
other|bye
chandler|b bye
other|bye bye
chandler|bye
chandler|can ’ t stand woman
phoebe|thought crazy
chandler|yeah know little annoying thing fell love
chandler|like voice laugh personality well they ’ re back
chandler|y ’ know
chandler|she ’ s picked like nine new one
joey|bringing
joey|there ’ s people
chandler|don ’ t worry
chandler|i ’ m taking care tonight
rachel|never able break
chandler|well don ’ t break time
chandler|we ’ re involved
chandler|i ’ m going pre emptive strike
chandler|i ’ m going end start
chandler|as like frozen
joey|yeah try sticking freezer 20 minute
joey|i ’ m tellin ’ ya
other|can ’ t believe really walk alone
other|mean hear story new york
ross|it ’ s really bad
ross|mean one feel perfectly safe
ross|help
ross|help
ross|help
ross|help
other|ross
other|ross friend mine home
other|liam devon ross
other|hey mate
other|ya man
ross|oh hey good one huh
ross|help
ross|help
other|i ’ ve meaning ring ever since arrived umm well i ’ ve rather busy
other|realise seen since night u2 concert
other|oh god
other|think you ’ re right
other|well actually last time saw morning
other|oh liam
ross|oh liam
ross|uh guy playing soccer something call football
other|playing rugby
other|fact we ’ re playing game park tomorrow
other|you ’ re welcome play want
other|ross play rugby
other|don ’ t think
ross|what ’ s ah what ’ s funny
other|well mean you ’ re american start
other|don ’ t even rugby
