char|line
ross|happy birthday
monica|happy birthday
monica|it ’ s birthday
other|hey
chandler|she ’ s pretty 29
other|m
other|green would like establish ground rule come
other|would appreciate don ’ t use word old downhill still look pretty damn good
phoebe|rachel
phoebe|come
phoebe|monica made breakfast
monica|chocolate chip pancake
ross|we ’ ve got present
rachel|good one
monica|came list handed u two week ago
rachel|well keep present still 29
joey|come rach
joey|look turning thirty big deal
ross|oh really
ross|felt turned thirty
joey|god
joey|deal
joey|let others grow old
rachel|y ’ know i ’ m still 29 guam
ross|hey 30 old
ross|know old earth
rachel|late thirty
rachel|oh come guy
rachel|overreacting
chandler|rach it ’ s
chandler|thirtieth birthday certainly wasn ’ t much fun
joey|chandler
joey|we ’ re gettin ’ old
joey|u
monica|rach you ’ re great place life
monica|come you ’ ve got great job
monica|good friend
joey|yeah roommate soap opera star
rachel|look y ’ know know life ’ s going pretty well look around see many people who ’ ve accomplished many goal time they ’ re thirty
phoebe|yeah shouldn ’ t compare
rachel|go
phoebe|one mile hippity hop
phoebe|that ’ s
phoebe|that ’ s everything wanted thirty
phoebe|oh except wanted patch thing sister
phoebe|oh well
phoebe|yay
phoebe|girl thing godsend know mean
rachel|thirty
rachel|ugh mean thirty
rachel|monica remember mean old mr
rachel|kreeger fifth grade
rachel|thirty
other|come let ’ s fun
other|huh
other|want today
rachel|nothing
rachel|don ’ t want anything
monica|well nothing thirtieth better something stupid like ross
ross|hey
ross|practical purchase
ross|needed car transportation
ross|okay
ross|child
ross|hot look huh
chandler|ross sport car
chandler|wouldn ’ t cheaper stuff sock
ross|that ’ s okay
ross|sport car enthusiast
ross|always car
joey|hey what ’ s horsepower thing
ross|don ’ t know look shiny
monica|can ’ t believe bought
rachel|really
rachel|god ross thinking
rachel|know it ’ s really shallow part want
phoebe|oh well get line missy
phoebe|ride stud
ross|hop
ross|get ready smoothest ride life
ross|damnit
phoebe|okay who ’ s next
rachel|y ’ know
rachel|going something today
rachel|i ’ m gon na sit around like old lady
rachel|i ’ m gon na get something pierced
rachel|like uh like nose tongue something
phoebe|really
phoebe|‘ cause y ’ know hurt
rachel|y ’ know
rachel|way see ow
rachel|son bitch
other|look rachel know you ’ re going
other|i ’ m totally freaked turning 25
rachel|get get apartment
monica|right rach it ’ s worth think you ’ re great
monica|mean y ’ know let ’ s face one handle well
phoebe|least
other|you ’ d
monica|weren ’ t asked leave sonny
chandler|would put back
chandler|monica ’ s gon na minute
joey|hurt ’ s joey ’ s apple
chandler|okay last time
chandler|it ’ s named individual man
other|you ’ ve done wonderful job party chandler
other|everything look lovely
chandler|oh well lovely
chandler|mean can ’ t believe would thirty year old daughter
chandler|can ’ t believe would tux that ’ s thirty year old
other|it ’ s older
other|ross actually conceived right near tuxedo
chandler|ohh
rachel|hey
rachel|everybody hide
rachel|hide
rachel|saw
rachel|she ’ s coming
chandler|okay
chandler|okay
chandler|everybody
chandler|everybody
other|crap
chandler|okay everybody stay
chandler|find what ’ s going
monica|heyyy
monica|got door open
chandler|hey hey drunk
monica|nooo
monica|okay
monica|whoa
monica|okay
monica|see little nervous turning thirty
monica|bus boy took drink
monica|wan na puke later
chandler|okay thing
chandler|thrown formal surprise party
chandler|friend parent
monica|noo
chandler|yes
monica|noo
chandler|yes
monica|oh
monica|parent never seen drunk
monica|know
chandler|okay here ’ s thing
chandler|we ’ re gon na get coffee never know you ’ re drunk
monica|really
monica|promise
chandler|yeah i ’ ll take care
monica|okay
monica|love much
chandler|okay something breath
monica|breath
chandler|that ’ s still
chandler|okay remember it ’ s surprise party
chandler|go act surprised
monica|okay
chandler|okay
ross|okay forward
ross|forward stop
ross|okay back stop
ross|okay forward stop
ross|stop
ross|stop
monica|ross forget
monica|guy ’ s got totally wedged
joey|well actually
ross|it ’ s mine
ross|it ’ s it ’ s mine
joey|dude soooo need car
phoebe|okay
phoebe|okay here ’ s we ’ re gon na
phoebe|okay i ’ m gon na break mini van put neutral
phoebe|guy push forward ross drive spot
phoebe|okay
phoebe|right go
phoebe|haul as
phoebe|happy thirtieth birthday
phoebe|it ’ s child woman
phoebe|happy thirtieth
other|right keep saying
phoebe|it ’ s thirtieth birthday
other|yeah we ’ re thirty
other|we ’ re 31
other|okay
phoebe|wait
other|oh it ’ s
phoebe|yeah
other|yeah we ’ re thirty we ’ re 31
phoebe|nu uh
other|yea huh
other|that ’ s say birth certificate
phoebe|birth certificate
other|yeah got big box family stuff mom died
phoebe|mom
other|right
other|okay
phoebe|birth certificate
other|sold swedish runaway
phoebe|oh god
phoebe|oh god 31
other|yeah
phoebe|lost whole year life
other|okay
phoebe|middle name pamela
other|yes
phoebe|well never knew mine
phoebe|remember
other|yes
other|phoebe
phoebe|that ’ s first name
other|right okay
chandler|okay start celebration monica go put party dress
monica|yay
chandler|see
chandler|go
other|happy birthday sweetie
other|give u hug
other|don ’ t get jack
other|safety pin blow
monica|paul
chandler|phil
monica|phil
chandler|dress laid bed
chandler|okay you ’ re great
chandler|you ’ re great
chandler|you ’ re fine
phoebe|hey what ’ s going
chandler|monica ’ s little drunk
phoebe|yay
phoebe|love drunk monica
monica|awwwww
chandler|go change
chandler|doesn ’ t want parent know she ’ s drunk
phoebe|ohh
phoebe|right
phoebe|right
phoebe|here ’ s we ’ ll i ’ ll get twice drunk monica one even notice
rachel|what ’ s what ’ s going
rachel|phil ’ s really pissed
chandler|monica ’ s wasted
ross|maybe liven party
chandler|okay go help change please
rachel|okay taking care drunk naked woman seems like job joey
joey|yep
other|one ’ s
rachel|ahh
other|wasn ’ t list hopefully you ’ ll think it ’ s really fun
rachel|scooter
ross|stick list
ross|always stick list
rachel|love
rachel|thank
chandler|okay open next
chandler|open next
rachel|okay
joey|you ’ re couple don ’ t get two present guy
chandler|last birthday gave hug
chandler|okay read card
chandler|read card
rachel|okay
rachel|happy birthday grandma
rachel|it ’ s better hill buried
rachel|love monica chandler
rachel|that ’ s funny yeah
chandler|joke
rachel|know
rachel|get
rachel|it ’ s funny
chandler|you ’ re grandmother
rachel|know grandmother married child don ’ t thing
rachel|that ’ s it ’ s funny
monica|buy card
ross|hey
ross|look who ’ s back
ross|it ’ s birthday girl
ross|how ’ s birthday girl feeling
rachel|well feel fine think you ’ re bumming rest kid
rachel|okay
rachel|y ’ know
rachel|realized stupid get upset husband kid
rachel|really needed plan
rachel|see wan na three kid
phoebe|oh let guess wan na time wan na brother
rachel|saying probably first three kid time i ’ m 35 give five year
rachel|love plan
rachel|wan na marry plan
phoebe|could i ’ d marry hippity hop
rachel|wan na kid i ’ m 35 don ’ t get pregnant i ’ m 34
rachel|give prada four year start making maternity clothes
rachel|oh wait want married year get pregnant
monica|really
monica|long
monica|look want it ’ s happening
rachel|don ’ t get married i ’ m 33
rachel|that ’ s three year that ’ s three whole year oh wait minute though
