char|line
phoebe|hi guys
ross|hey
ross|oh oh go
phoebe|um good
phoebe|walked subway said
rachel|said good right
monica|uh
monica|loosely translated means never see naked
rachel|since
joey|since always
joey|like dating language
joey|yknow like means
chandler|nice guy means gonna dating leather wearing alcoholics complaining
phoebe|yknow um think see people means ha ha already
rachel|everybody knows
joey|yeah
joey|cushions blow
chandler|yeah like kid parents put dog sleep tell went live farm
ross|funny uh parents actually uh send dog live farm
monica|uh ross
ross|wh hello
ross|millners farm connecticut
ross|millners unbelievable farm horses rabbits could chase w
ross|oh god chi chi
chandler|feel knowing die
joey|warden five minutes pain
joey|live knowledge sent honest man die
chandler|hey really good
joey|thanks
joey|let us keep going
chandler|okay
chandler|whaddya want damone huh
joey|wanna go back cell
joey|cell smoke
chandler|smoke away
chandler|think probably damone smokes cell alone
chandler|relax hand
chandler|much
joey|whoah
chandler|hey
joey|hey
chandler|alright try taking puff
chandler|alright
chandler|okay
chandler|give
joey|giving cigarette
chandler|fine fine
chandler|look wanna get part
chandler|think cigarette
chandler|think thing missing hand
chandler|holding feel right
chandler|feel complete
joey|ymiss
chandler|nah much
chandler|alright smoke
chandler|oh
chandler|god
monica|say distance tip guys thumb tip index finger
joey|ridiculous
ross|use
ross|either thumb
rachel|alright tell tell
rachel|decaf cappucino joey
rachel|coffee black
rachel|late
rachel|iced tea
rachel|getting pretty good
rachel|good
joey|yokay phoebe
phoebe|yeah worked bank
phoebe|nothing okay
phoebe|going mail open monthly know statement
ross|easy
phoebe|five hundred extra dollars account
chandler|oh satans minions work
phoebe|yes go deal
joey|talking
joey|keep
phoebe|mine earn kept would like stealing
rachel|yeah spent would like shopping
phoebe|okay
phoebe|okay let us say bought really great pair shoes
phoebe|know hear every step took
phoebe|mine
phoebe|mine
phoebe|mine
phoebe|even happy okay skipping mine mine mine mine
monica|got
phoebe|okay
phoebe|never able enjoy
phoebe|would like giant karmic debt
rachel|chandler
monica|hey
monica|whaddya
chandler|smoking
chandler|smoking smoking
phoebe|oh cannot believe
phoebe|good three years
chandler|reward
ross|hold second alright
ross|think went last time quit
chandler|okay time quit
chandler|right
chandler|putting putting
phoebe|oh
phoebe|cannot drink
monica|alright
monica|gonna go change got date
rachel|alan
rachel|goin
monica|sgoing pretty good yknow
monica|nice fun
joey|get meet guy
monica|let us see todays monday
monica|never
monica|happened steve
chandler|talking
chandler|love schhteve
chandler|schhteve schhexy
chandler|sorry
monica|look even know feel yet
monica|give chance figure
rachel|well meet
monica|nope
monica|schhorry
monica|mean let meet
monica|mean bring guy home within five minutes
monica|mean like coyotes picking weak members herd
other|listen
other|someone seen fair share bad beef tell terrible thing
other|mean friends looking
monica|know
monica|wish bring guy home actually liked
other|well realise odds happening little slimmer never get meet guy
joey|let go ross
ross|yeah well know chi chi
monica|promise
monica|chandler
monica|promise good
joey|come filter tipped little buddy stay outside
ross|hey pheebs
phoebe|dear ms
phoebe|buffay
phoebe|thank calling attention error
phoebe|credited account five hundred dollars
phoebe|sorry inconvenience hope accept football phone free gift
phoebe|believe
phoebe|thousand dollars football phone
rachel|bank
monica|hey
other|alan
joey|chandler
monica|okay please good please
monica|remember much like
monica|hi
monica|alan everybody
monica|everybody alan
other|hi
other|heard schho much guyschh
monica|thanks
monica|call tomorrow
monica|okay
monica|okay let us let alan bashing begin
monica|gonna take first shot hmm
monica|cmon
ross|go
ross|let us start way kept picking sorry cannot cannot
ross|loved
monica|wait minute
monica|talking someone going
rachel|notice
other|yeah
joey|know great
joey|way smile kinda crooked
phoebe|yes yes
phoebe|like man shoe
ross|shoe
phoebe|nursery rhyme
phoebe|crooked man crooked smile lived shoe
ross|think alan become yardstick future boyfriends measured
rachel|future boyfriends
rachel|nono th think could yknow
monica|really
chandler|oh yeah
chandler|marry david hasselhof impression alone
chandler|know gonna parties right
ross|know like though
ross|way makes feel
monica|hi
monica|game
ross|well
monica|fantastic
monica|one question possible
joey|alan
ross|unbelievable
ross|like bugs bunny cartoon bugs playing positions right instead bugs first base alan second base alan third base
rachel|mean like like made us team
chandler|yep sure showed hassidic jewellers thing two softball
monica|ask guys question
