char|line
rachel|hi
ross|hey
monica|hey
rachel|i ’ m apartment soap opera digest crossword puzzle guess clue three
joey|three day life star blank tribbiani
joey|that ’ s
joey|i ’ m blank
monica|cool
monica|know three
monica|i ’ m touching three
joey|yeah baby
monica|three know i ’ m married what ’ s three doin ’
rachel|call tell name ’ s gon na
joey|really like
joey|want big profile said
ross|why ’ d say
joey|remember happened last time interview
joey|said write lot line writer got mad made character fall elevator shaft
joey|know might say time
chandler|something head control thing say
rachel|oh come joey
rachel|totally keep check time plus y ’ know publicity would really good career
rachel|deserve
rachel|interview mention oh don ’ t know gal pal rachel green
chandler|gal pal spelled l e r
rachel|okay don ’ t listen
rachel|please
joey|fine
joey|right i ’ ll
joey|hey
joey|guy next table stop y ’ know start say something stupid
ross|time ‘ cause job y ’ know
rachel|come
rachel|whole time
rachel|remember gal pal rachel green
rachel|ha ha
rachel|i ’ m gon na soap opera digest
rachel|dumb crossword puzzle
rachel|seriously proud
joey|yeah
other|really appreciate taking time
joey|oh
joey|happy
monica|think we ’ re obvious
chandler|we ’ re four people neck problem
chandler|talk like
other|y ’ know think great wanted meet
other|y ’ know people hear magazine paying want go big fancy restaurant
joey|actually didn ’ t know magazine paying
joey|wouldn ’ t mattered i ’ m fan free food
other|get anything
other|umm i ’ ll cup coffee
joey|i ’ ll muffin
phoebe|hey
ross|shhh
ross|we ’ re talking
phoebe|oh
phoebe|finally
phoebe|oh
other|according bio you ’ ve done quite bit work day life
other|anything you ’ re particularly proud
other|folk ever happened
other|go refrigerator get nice glass milk darn carton flingin flangin hard open
joey|oh said mike
joey|aw
joey|got better way
other|kevin
other|first time he ’ s ever used product never used product gon na see easy
other|go ahead
other|work milk carton
joey|wow easy
joey|milk everyday
other|victor
joey|yeah guess
joey|i ’ m gon na get spaceship i ’ m gon na go blargon 7 search alternative fuel
joey|return 200 year you ’ ll long gone
joey|won ’ t aged
joey|tell great great granddaughter look adrienne baby i ’ m gon na want meet
joey|shh ok come come
joey|see comin fix copier can not get copier thinkin watch em sex
joey|say wait here line know bad paper tray
chandler|nice work friend
joey|thank
joey|wait wait wait wait see
joey|hang guy butt blockin
joey|well many thing it ’ s hard pick one
phoebe|i ’ m gon na get coffee anyone want anything
rachel|oh yeah i ’ d actually love blueberry muffin chamomile tea
ross|uh double latte extra foam
chandler|bagel
phoebe|polite
other|okay you ’ re working
other|spare time
joey|look clown
joey|he ’ s got bigger boat think take whole river
joey|get way jackass
joey|name boat coast guard anyway
rachel|coast guard
joey|coast ’ s way
chandler|hey
phoebe|hey
phoebe|check
phoebe|unbelievable
phoebe|joey holding breath almost four minute
joey|dude
joey|yo trying kill
chandler|well see productive day
chandler|think cowboy hat little much
ross|come fun
chandler|right
chandler|woman hat
joey|dude stop talking crazy make u tea
chandler|y ’ know turn p0rn
joey|think you ’ re right
chandler|right ready
joey|one
chandler|two
other|three
joey|that ’ s kinda nice
chandler|yeah that ’ s kinda relief
joey|yeah
chandler|wan na see still
joey|yeah
chandler|free p0rn
joey|yeah
chandler|free p0rn
joey|spare time uh read blind
joey|i ’ m also mento kid
joey|y ’ know mento role model
other|mento
joey|right
other|like candy
joey|matter fact
other|well umm another thing reader always want know soap star stay great shape
other|kind fitness regime
joey|uh star try eat right get lot exercise
joey|wow
joey|realize throwing ball without dropping like hour
ross|serious
joey|yeah
joey|realized half hour ago want say anything want jinx
ross|wow
ross|pretty good
joey|yeah
ross|hey
ross|totally forgot lunch
joey|oh think first time ever missed meal
joey|yeah pant little loose
chandler|what ’ s wrong
joey|nothing
joey|well got blinding pain stomach lifting weight uh passed uh haven ’ t able stand since
joey|um don ’ t think it ’ s anything serious
chandler|sound like hernia
chandler|go doctor
joey|way
joey|‘ kay look go doctor anything it ’ s gon na thing sticking stomach
joey|start working
joey|damn 15
rachel|it ’ s trifle
rachel|it ’ s got layer
rachel|first there ’ s layer ladyfinger layer jam custard made scratch
rachel|raspberry ladyfinger beef sautéed pea onion little custard banana put whipped cream top
ross|taste like foot
joey|like
ross|kidding
joey|what ’ s like
joey|custard
joey|good
joey|jam
joey|good
joey|meat
joey|goooooood
joey|fridge broke
joey|eat everything
joey|cold cut ice cream lime hey brown jar
chandler|that ’ s still
joey|anymore
rachel|oh
rachel|yay
rachel|look
rachel|there ’ s piece doesn ’ t floor
chandler|stick side
rachel|hey come
joey|right havin ’
joey|uhh don ’ t believe crazy diet y ’ know everything moderation
other|muffin
joey|i ’ ll take go
joey|kid
other|oh know wanted ask
other|show year ago killed
other|happened
joey|stupid said stuff interview shouldn ’ t said
joey|believe that ’ s gon na happen today
other|understood
other|what ’ d say back
joey|well said
joey|guy shelley she ’ s interviewing soap opera digest shelley friend
rachel|hi
rachel|i ’ m gal pal rachel green want dirt i ’ m one come
rachel|might joey ’ s baby know
rachel|i ’ m kidding seriously gal pal rachel green
ross|lost respect unborn child
other|umm i ’ m gon na go get warmed
joey|okay
monica|joey
monica|you ’ re great
ross|yeah far nothing stupid
chandler|mento
joey|thanks
other|joey ’ s friend anything guy think reader ought know
ross|uh great guy
rachel|yeah that ’ s gon na get soap opera digest
rachel|well would like say joey truly enriched day life
phoebe|umm think don ’ t expect someone hot sweet
other|oh
other|like
other|what ’ s name
phoebe|umm phoebe buffay
other|spell
other|get right
phoebe|oh okay it ’ s p phoebe h hoebe oebe e ebe b bee bee e ‘ ello mate
other|great
other|well nice meeting
ross|yeah
chandler|thanks
monica|bye
other|seems like lot friend would say best friend
joey|come two
chandler|well one
joey|get
chandler|can not
chandler|listen know much mean also know jewelry fact best bud
joey|wow friendship
joey|think
joey|check bracelet buddy
chandler|call u
rachel|oh joey
rachel|sorry
joey|that ’ s right
joey|don ’ t worry
rachel|oh look
rachel|that ’ s gon na leave stain
joey|rach
joey|hey
joey|it ’ s fine
joey|you ’ re joey ’ s
rachel|really
joey|yeah
joey|look
rachel|i ’ ve never lived like
joey|know
joey|right don ’ t waste mean still food
ross|right feeling incredibly guilty wan na good friend damnit good friend
ross|shut close eye
joey|wow good friend course audition morning get
joey|hell kiss
joey|rachel lucky girl
joey|right
joey|let u get contestant isolation booth
phoebe|get foot contestant
phoebe|judge
joey|judge rule violation
phoebe|ohhh
joey|duck get nutter butter
phoebe|hey hey nutter butter old wonton
joey|judge rule nutter butter
phoebe|ohh tough call
joey|yeah
joey|i ’ d seen thing discovery channel
ross|wait minute
ross|saw
ross|discovery channel yeah
ross|jellyfish
ross|ewwww
ross|peed
other|ewwww
monica|can ’ t say
monica|don ’ t know
monica|mean thought gon na pas pain
monica|anyway tried couldn ’ t
monica|bend way
other|ewwww
joey|that ’ s right stepped
joey|she ’ s friend needed help
joey|i ’ d pee anyone
joey|umm
joey|best friend
joey|lot close friend
other|umm back show
other|feel huge gay fan base
joey|really
joey|wow
joey|don ’ t even know huge gay people
chandler|hurt
chandler|physically hurt
other|record you ’ re
joey|referring man bag
joey|first thought looked good practical
joey|check
joey|got compartment stuff
joey|wallet
joey|key
joey|address book
ross|make
ross|okay
ross|climb front we ’ re face face climb back we ’ re we ’ re butt face
joey|think face face
ross|would say
joey|face face yeah
ross|okay go
joey|right
joey|oh much weigh ross
ross|prefer answer right i ’ m still carrying little holiday weight
joey|y ’ know talked face face don ’ t think thought way
joey|hey pheebs
phoebe|hey
joey|check
joey|much man
phoebe|wow
phoebe|nice
phoebe|manly also kind slut
chandler|you ’ re turning woman
joey|i ’ m
joey|would say
joey|that ’ s mean
chandler|i ’ ve upset
chandler|say
joey|it ’ s said
joey|it ’ s way said oh god i ’ m woman
joey|great nap
ross|really
joey|uh
joey|gay
joey|number close friend
other|let ’ s talk woman
other|i ’ m sure female reader interested know romantic life
joey|oh oh oh oh look woman say hey doin ’
phoebe|oh please
joey|hey doin ’
joey|hey
joey|doin ’
other|amazing porsche
joey|i ’ d love show ya tucked
joey|she ’ s sleeping
joey|hey uh would two girl like go drink
other|hi rachel
other|i ’ m sister
rachel|oh god jill
other|oh god rachel
chandler|oh god introduce u
rachel|chandler
other|hi
rachel|know monica ross
ross|hi jill
rachel|that ’ s phoebe that ’ s joey
joey|hey doin ’
rachel|don ’ t
other|mean really nice guy happy roommate friend yknow feel way
joey|oh
joey|see happened
joey|trying repel
joey|right
joey|believe feel lot different turned
other|think
joey|oh
joey|doin
other|okay
joey|oh dear god
joey|much tell i ’ m really shy
other|that ’ s
other|guess that ’ s need
other|thank much
other|think running beginning next month
joey|oh great
joey|great
joey|thank
other|bye
joey|bye bye
rachel|yeah
ross|amazing
ross|amazing
other|oh wait
other|almost forgot
other|ask everybody
other|day life what ’ s favorite soap opera
joey|oh don ’ t watch soap opera
joey|excuse life y ’ know
other|thank
other|reader soap opera digest happy hear
joey|oh good know
joey|close
rachel|wow
rachel|can ’ t believe didn ’ t put part said didn ’ t watch soap opera
joey|yeah called lady
joey|told joking
joey|pretty nice
monica|slept didn ’ t
joey|little bit yeah
ross|wow
ross|picture sure steamy
joey|oh yeah that ’ s little something huge gay fan base
ross|wink
joey|hey you ’ re one love picture
