char|line
other|ok pretty much happened far
other|ross love rachel since know forever every time tried tell something kind got way like cat italian guy
other|finally chandler like forget ross china dig chandler let slip ross love rachel
other|like oh god
other|went airport meet came back know ross getting plane another woman
other|uh oh
other|pretty much everything need know
other|enough u
other|howve
rachel|oh god
rachel|oh god
rachel|excuse
rachel|emergency
rachel|excuse
ross|rache
rachel|oh
rachel|hi
rachel|oh china
ross|great
ross|oh happened
ross|bleeding
rachel|oh look yes
rachel|enough enough mr
rachel|back orient
rachel|wan na hear everything
ross|well start
ross|julie
ross|julie rachel
rachel|welcome country
other|thank
other|new york
rachel|ok well problem
rachel|use stop bleeding
rachel|ok
rachel|baggage claim
rachel|ok
monica|telling went airport gon na go ross
phoebe|oh god
phoebe|huge
phoebe|bigger huge
phoebe|like right bigger huge
joey|um
phoebe|yes
monica|guy got hair cut
chandler|yes yes thanks vidal buffay
phoebe|know look good look good
phoebe|love voice
rachel|airport airport
rachel|ross alone julie arm around
rachel|cramp cramp
chandler|ok think trying tell u something
chandler|quick get verb
rachel|said liked
rachel|slowpoke
ross|right rache got bag
ross|hi hello
ross|julie sister monica chandler joey
ross|everyone julie
other|hi met
other|make much better first impression tomorrow 20 hour cab plane
ross|bus
other|oh god
ross|got ta hear story
other|bus easily 200 year old guy
rachel|chicken poop lap
rachel|oh sorry
rachel|gave away ending
rachel|oh
rachel|heard story cab think
monica|amazing
monica|mean happen
other|well ross grad school together
ross|seen since
ross|well land china guess charge dig
rachel|julie
rachel|julie great
rachel|mean kick crotch spit neck fantastic
monica|expression
ross|well wanted say quick hi gon na go see baby
other|got ta get sleep
ross|yeah really 6 00 tomorrow night time
chandler|well listen tell u gon na happen like surprised
ross|hey rache get coffee
rachel|yeah sure
ross|thank
chandler|hey rache get
rachel|talk
chandler|yet
chandler|hell happened china
chandler|mean last left totally love know
ross|know know always little voice inside kept saying never gon na happen move
ross|know whose voice
chandler|god
ross|pal
chandler|well maybe god
ross|look right
ross|look see friend
ross|met julie know havin great time
ross|never would gone
chandler|well owe one big guy
rachel|here lemonade
ross|order lemonade
rachel|oh
rachel|well better go take back gon na charge
rachel|go go go go come
rachel|well find
chandler|said said great time
chandler|sorry
chandler|silver lining wan na see made decision without outside help whatsoever
ross|silver lining
chandler|really wan na see
ross|ironically guy picked last gym
monica|phoebe know thinking
phoebe|oh ok
phoebe|long since sex wondering changed
monica|although thinking
phoebe|right thinking
monica|well thinking gave guy great haircut thought maybe like mine
phoebe|oh
phoebe|incredibly l unbelievable control freak
phoebe|know trying spare feeling
joey|hello
joey|oh hi
joey|yeah hold second
joey|ross julie
ross|hello
ross|hi
chandler|hi
chandler|anybody know good tailor
joey|need clothes altered
chandler|looking man draw chalk
joey|go see frankie
joey|family goin forever
joey|first suit 15
joey|wait 16
joey|scuse 15
joey|right 1990
chandler|stop q tip resistance
ross|ok ok sweetheart see later
ross|ok bye
ross|oh sweet
ross|ok hang
ross|ok ok one two three
ross|well hang either
ross|ok hang
rachel|sorry thought talking
ross|rachel
ross|call back
rachel|ok ok ok
rachel|happen
rachel|happen
rachel|week ago two week ago fine
rachel|ross ross guy
rachel|rrrooossss oh really great guy can not
monica|sweetie wanted
rachel|know
rachel|gon na deal gon na deal
rachel|got ta get
chandler|ok care guy say somethings bothering
joey|know think sixteen
monica|please little bit back
phoebe|still
rachel|uh morning
rachel|guy think could close eye sec
joey|fallin
phoebe|goin
rachel|well sorta stupid thing last night
chandler|stupid thing
other|bon giorno tutti
phoebe|ewww
rachel|ok paulo go get dressed way ok bye bye
monica|rachel happen
rachel|know kinda ran last night
rachel|apartment
rachel|juice
joey|whoa whoa
joey|fact dumped hit phoebe
rachel|know know pathetic loser
monica|honey pathetic sad
chandler|people stupid thing upset
monica|god nickel every guy wish horrible mistake
ross|hi
ross|sorry late well touching
phoebe|hey hey ross
ross|hey paulo
other|raquel
ross|uh back
rachel|yeah back
rachel|problem
ross|problem
rachel|glad problem
phoebe|ok gon na touch as
chandler|well spite yummy bagel palpable tension got pant need altered
joey|hey chandler see frankie tell joey say hello
joey|know mean
chandler|sure gon na able crack code
monica|know funny last time paulo hair much shorter cuter
phoebe|right
phoebe|ok promise like control bossy monica
monica|promise
phoebe|right
phoebe|gon na get cut
phoebe|promise none gon na feel thing
