char|line
monica|hey hon could help get plate
chandler|yeah
chandler|hey here idea use wedding china today
monica|think save china something really special
monica|like queen england come
chandler|honey keep canceling u take hint
monica|something get broken expensive
chandler|point never use
monica|ok something get broken queen come
chandler|explain
monica|laugh oh yeah like going let talk queen
joey|wow parade really good year
joey|man horse crap
other|next marching band muskogee ok
chandler|muskogee
chandler|like four hour tulsa
chandler|woo hoo
chandler|tv announcer here float star popular daytime soap day life
joey|oh god
chandler|one star popular daytime soap day life
joey|yeah
joey|totally forgot supposed
joey|can not believe forgot
joey|usually write stuff like arm
chandler|going
joey|guess going come really good reason
joey|producer going mad
joey|sat u yesterday said everyone 6 00 sharp mean tribbiani
joey|like
joey|like kind idiot
chandler|well proved wrong
other|yeah
other|oh emma
other|going first thanksgiving
other|thankful
other|mommy bobby
ross|lot people thankful
ross|knock door
other|hello
other|rachel
other|favorite sister
other|jill
other|amy
rachel|hide ring
rachel|oh
rachel|open door preparing happily say amy
rachel|happy thanksgiving
other|hair straightener
rachel|um
rachel|hi
other|oh
other|hi
other|go rachel open arm
rachel|aw
other|hair straightener
rachel|seen like
rachel|year
other|oh know know
other|crazed
rachel|oh well yeah
rachel|um
rachel|baby
other|decorated dad office
rachel|oh
rachel|yeah
rachel|well unless pushed desk v g1n shake head thing
other|listen um hair straightener honey
other|really need one
other|going dinner boyfriend house
other|oh god
rachel|mh hmm
other|emmett
other|pointing emma
rachel|uh
rachel|emma
other|girl
ross|hey amy
rachel|oh amy remember ross
other|really
other|much cuter geeky guy used date
other|creepy guy high school huge crush since like ninth grade
other|still
other|talking
other|rachel fat friend brother bad afro remember
other|amy
other|going save time ok
other|spin finger around circle
monica|careful
monica|hand chandler china plate careful
monica|careful
chandler|tell rest life careful told otherwise
chandler|look china hey wait minute china picked
monica|know left store chose different one
monica|well offense honey taste little feminine
chandler|oh suddenly flower feminine
chandler|phoebe come
phoebe|hey everybody
phoebe|happy thanksgiving
joey|hey happy thanksgiving
joey|pheebs
joey|motion come
phoebe|hey going joe
