char|line
joey|okay ross realise expect walk see
joey|let explain okay
rachel|anything
joey|rach saw u
rachel|shhh
joey|saw extent okay
joey|one kiss
rachel|come lie
rachel|also kissed barbados
other|dude chill
other|okay also kissed barbados plan okay
other|reason happened saw kissing charlie
rachel|yeah started
rachel|got chill
joey|look probably talked ever happened
rachel|feel terrible ross
joey|yeah happen
joey|ross
rachel|ross
rachel|close door
rachel|ross say something
rachel|anything
ross|two
other|yeah
ross|ed
ross|walked would
joey|probably
rachel|ross wanted find
rachel|every right go nut
ross|going nut
ross|see go nut
rachel|know mean
ross|hey hey hey
ross|two happy happy
ross|fine
joey|really
ross|absolutely
ross|fine
ross|totally fine
ross|know coming loud squeaky really fine
ross|saying little surprised see guy kissing
ross|mean first like
ross|time absorb lovin
joey|ross
ross|working
ross|charlie two
ross|know
rachel|calm
ross|dinner
ross|yes tomorrow night
ross|cook
joey|look think little weird
ross|weird
ross|weird
ross|thing weird would someone like mexican food making fajitas
joey|like fajitas
monica|god adoption stuff overwhelming
monica|inter country adoption dependency adoption
monica|many way go like biggest decision life
chandler|hair coffee
phoebe|hey guy
monica|hey
phoebe|hey seen frank jr
phoebe|meeting triplet
chandler|know funny
chandler|every time say triplet immediately think three hot blonde 19 year old
monica|sweet
monica|drink hair
phoebe|hey stuff
monica|oh brochure different adoption agency
phoebe|ooh baby
phoebe|oh one cute get one
monica|really work
phoebe|oh work
monica|know
phoebe|well hard time talk friend bill colleen
phoebe|adopted kid
phoebe|sure help
monica|thanks would great
monica|hey honey would great
other|alright alright alright
other|remember talked
other|public place certain rule
other|talked
phoebe|hey
other|hey
phoebe|good see
other|good see
monica|hi frank
other|hi doin
monica|oh goodness gotten big
monica|one
other|oh frank jr
other|jr
other|pulling tampon lady purse
other|chandler climbing chandler leslie throwing bagel
other|willing adopt triplet
joey|ah say know ross cool first date
rachel|well would
joey|take romantic night
joey|champagne fancy dinner feel carriage ride home
rachel|feel
joey|carriage
joey|hey charlie
rachel|hey
other|hi hi
other|dreading
rachel|oh bet
joey|bring little something ross
other|actually
other|stuff left apartment
joey|oh
joey|oh thanks
other|know give stuff whenever want
joey|yeah throw
ross|thought heard voice
ross|hi charlie
ross|hi joey
ross|oh
ross|gon na introduce new girlfriend
ross|kidding know rachel know
ross|come please come
ross|come
rachel|okay well brought wine
ross|oh
ross|thoughtful
ross|keeper
ross|bring
joey|uh actually
ross|underwear toothbrush van halen cd
ross|use thing
other|gosh ross know seem little
ross|fine
ross|see
ross|else fine
joey|okay listen hey ross
joey|try relax okay
joey|maybe drink
ross|know
ross|good idea
ross|gon na go make pitcher margarita
phoebe|oh god
phoebe|adorable
phoebe|look sleeping like angel
other|yeah really cherish moment know gon na awake
phoebe|well may handful cute
other|yeah
phoebe|oh god last time babysat funniest thing
other|slept four year
phoebe|long time
other|know hard phoebe
other|many
other|know two handle
other|two great
other|hold one hand third one run bike helmet
other|got hand protect area
other|three phoebe three
phoebe|yeah know frank
phoebe|counted coming area
other|sometimes think
other|oh can not say horrible
other|can not
phoebe|oh god frank thinking leaving
phoebe|triplet could run
other|oh
other|would never
other|thinking know maybe could take one
phoebe|can not separate
phoebe|terrible
phoebe|one
monica|thank much seeing u
monica|phoebe told u great thing guy
other|oh please happy help
other|went thing adopting
chandler|lot malfunctioning wee wee hoo hoos room huh
chandler|mean lovely home
monica|well appreciate anything tell u
other|well actually think might help
other|pretty much information need
monica|oh god
other|everything broken category cross referenced colour coded correspond form back
monica|thank
monica|think tiny orgasm
other|know process frustrating worth
other|adopting owen best thing ever happened u
chandler|great
chandler|see book
chandler|want wash hand first
monica|pretty white
other|bathroom hall left
other|would told
monica|adopt
chandler|hey must owen
other|yeah
chandler|chandler
chandler|hey scout
chandler|yeah fact father den mother
other|huh
chandler|know use compass
other|badge
chandler|fantastic
other|wan na see
chandler|love got ta get back talking parent
chandler|telling u adopted
other|adopted
chandler|got nothing
ross|first batch margarita great second batch gooooood
rachel|well maybe next batch could get
ross|oh guy fun
ross|know
ross|four u
ross|hangin
joey|dude okay
joey|fajitas gon na ready
ross|fine
ross|hey great
ross|proud u
ross|weirdness tension
rachel|awareness
ross|make great foursome
ross|stuff together
ross|ooh
ross|let u take trip
ross|okay think go
ross|fajitas
rachel|look charlie want know
rachel|ross little trouble adjusting thought joey
rachel|know normally drink like
other|oh know
other|nothing
other|father raging alcoholic
other|oh sorry made evening uncomfortable
ross|fajitas
ross|careful hot plate hot plate
rachel|ross even oven mitt
ross|gon na hurt tomorrow
phoebe|okay well crazy
phoebe|can not seriously talking taking one kid
other|course
phoebe|insane
other|know
phoebe|alice would never go right
other|oh know pretty tired think got onboard
phoebe|well know argument sake know hypothetically
phoebe|one would willing give
other|huh
phoebe|frank jr
phoebe|jr
other|oh getting really good one
other|mean know really funny
other|like day made joke
phoebe|uh huh
other|green say hey frog
other|talking frog
other|oh can not funny
phoebe|well alright fine
phoebe|leslie
other|oh
other|leslie
other|one know burp alphabet
phoebe|alright leaf chandler
other|oh can not chandler
other|little genius
other|got big hope
other|gon na doctor realtor
phoebe|wow frank
phoebe|think ran kid
other|oh think right
other|oh wow
other|phoebe think give one
other|mean know drive crazy baby
phoebe|sorry frank
phoebe|realise thing bad
phoebe|know help
phoebe|babysit time want
phoebe|name day
other|tomorrow
phoebe|well good
phoebe|know move stuff around
phoebe|alice take whole day together
other|u
phoebe|kidding
phoebe|sister
other|look
other|aw
other|love much
other|oh crap wake wake
chandler|bill colleen
monica|kitchen getting something eat
monica|believe nice
chandler|leave
monica|bathroom
chandler|get bathroom
chandler|bumped owen way know adopted
chandler|slight chance may told
monica|oh god purse
monica|know
monica|replace everything
monica|get binder let u go
other|hey
other|little snack everybody
other|oh eat sour worm
other|owen
other|go get second
other|way know told adopted yet
chandler|kid intuitive
chandler|think level already know
other|adopted
chandler|see
chandler|intuitive
other|hear
other|told
other|paid 50 dollar tell
chandler|technically give back
other|told adopted
chandler|sorry sign something
chandler|least whisper people come door
chandler|owen know adopted also think santa real
other|get baby
ross|everyone
ross|would like make toast rachel joey
rachel|ooy
ross|love
ross|ah love
ross|l v e love
ross|l life
ross|life without love
rachel|oh god supposed answer
ross|oh wow
ross|v surprising turn event still fine way
ross|e extremely normal find
ross|two together
ross|one day might get married child
joey|dude okay
ross|totally
rachel|ross seem okay
other|sorry must pressure entertaining
other|think everyone would feel better flan
other|wait ross
other|ross
other|take
other|sorry really early class morning lovely
ross|thought would awkward joey never really liked rachel
other|fire
other|call morning okay
ross|okay
other|alright
other|god rachel ross said
rachel|oh okay girl tend like
other|bye
ross|okay guess flan three
ross|hey hey rhymed
rachel|know ross
rachel|think gon na take
ross|oh oh
ross|course
ross|god stupid
ross|guy couple
ross|mean probably want alone
rachel|getting late
ross|hey hey fine
ross|totally fine
ross|got plenty margarita
ross|good
ross|even know
joey|know
joey|think gon na stay make sure okay
rachel|yeah probably good idea
joey|yeah
joey|see morning
rachel|uh huh
rachel|okay
rachel|know joey think ever gon na okay
joey|look good
joey|morning
joey|go
ross|thanks
ross|stay night
joey|yeah
ross|took pant shoe
joey|actually dancing chicago soundtrack
joey|look ross rachel
joey|listen worry okay
joey|nothing gon na happen
ross|mean
joey|well said beginning gon na anything unless okay
joey|clearly
ross|hey talking
ross|fine
joey|okay ross alright
joey|totally understand
joey|course fine
joey|ross rachel
ross|except
ross|mean couple like six year
ross|oh god right
ross|long
joey|hear yeah
ross|crazy
ross|mean six year
ross|guy gon na together
ross|ask something
ross|really thing rachel
joey|come mean know know
ross|joey
joey|crazy
ross|feel way
joey|think
ross|well maybe time moved
joey|yeah ross mean okay
ross|wan na
ross|hey
ross|besides charlie right
ross|oh god still charlie
ross|mean see dance
joey|sure
ross|yeah sure
joey|okay
monica|hey phoebs
phoebe|hey
monica|uhm wan na give head
monica|bill colleen hate u
chandler|owen know adopted monica told
phoebe|still find sometime
chandler|yeah would like someone told triplet gave birth
chandler|gon na go tell emma accident
