char|line
joey|morning roomie
rachel|hey
rachel|remembered put clothes morning
joey|fifth day charm
rachel|oh joey great back
rachel|got ta tell making easy emma
joey|hey great back
joey|know stay long want stop cry night
ross|hey naked
ross|hey rach expect see tonight
rachel|well probably back pick around six bedroom ready go
rachel|actually fall back sleep
joey|probably exhausted adorable screaming last night
rachel|bye
ross|bye
ross|hey hope emma making hard
joey|hey great
ross|yeah
joey|yeah
joey|look want know rachel staying everything feeling totally okay
joey|even accidentally walk woman using breast pump
ross|yeah thatll
joey|wow
ross|okay
joey|really
ross|sure mean wish rachel living together would worked
ross|course
ross|know disappointed like divorce
joey|well actually
ross|divorce divorce
ross|anyway think rachel need know get life maybe maybe start seeing people
joey|wow really
ross|yeah sure
ross|fact know anyone would good
joey|sure know lot girl
ross|yeah
ross|name come mind
joey|ooh name
phoebe|hey
joey|hey
joey|gon na get something eat
joey|want something
phoebe|got
other|okay let u see got strained pea strained carrot
other|ooh
other|strained plum
other|tried yet
phoebe|goodie
phoebe|thanks
phoebe|living rachel
phoebe|mean apart great food
joey|fine fine weird happening ross
joey|know yesterday asked fix somebody
phoebe|oh god rachel asked knew anyone
phoebe|know
phoebe|perfect crazy
joey|know crazy
joey|jar
joey|like two bite
phoebe|wish realise together
joey|know know
joey|moved back together figured yknow thing headed
phoebe|know
phoebe|family
phoebe|get married child
joey|yes name one kid joey
joey|may kid someone got ta carry family name
phoebe|know
phoebe|maybe start dating see realise good
joey|yeah slim picking
joey|date last night yuck
joey|probably keep still bedroom
phoebe|gon na
phoebe|gon na go ahead set people
joey|know push apart
phoebe|yeah
phoebe|oh know
phoebe|could set ross rachel horrible date realise good together
joey|ooh great plan
phoebe|yeah know best part
phoebe|get plan laugh
joey|shhh
joey|loud wan na wake uh
rachel|hey
monica|hey
rachel|guy anything tonight
chandler|see would assume
chandler|married
chandler|know hip happening people
chandler|excuse get back reading obituary
rachel|asking need someone watch emma tonight
monica|sure
rachel|well phoebe set date
monica|oh god
chandler|wow
rachel|big deal
monica|figured ross
rachel|slept together year half ago
rachel|yeah set
chandler|well think great going date know
chandler|mean sound healthy
chandler|mean need
chandler|embrace womanhood
monica|want job
monica|turn oprah send resume
rachel|bring around seven
rachel|okay
monica|oh perfect
rachel|oh guy gon na much fun
rachel|cute age
rachel|oh couple thing
rachel|eating solid food poop around clock
rachel|watch hair like grab
rachel|oh also phase leave room scream bloody murder ah
rachel|thanks guy
rachel|fun
other|suddenly wish reading name
phoebe|ooh joey
joey|hey
phoebe|hey
phoebe|excited set rachel worst guy tonight
joey|right
phoebe|well guy used massage
phoebe|massage mean hold would turn flash
other|okay okay
other|wait till hear got ross
phoebe|oh yeah
joey|really boring woman
joey|teacher
phoebe|teacher
joey|yeah yeah really history foreign movie
joey|oh oh love puzzle
joey|huh
joey|come love puzzle
phoebe|well ross
phoebe|ruining plan
phoebe|joey fixed perfect woman
joey|oh god right
phoebe|yeah
joey|even read pleasure
phoebe|even know woman like
joey|allowed know smart woman
phoebe|joey
joey|met library
joey|went pee
joey|well okay call tell date cancelled find somebody else
phoebe|find somebody else
phoebe|tell date tell ross go restaurant get stood
joey|ooh
joey|hear bad
phoebe|ooh great
phoebe|rachel gon na terrible date ross get stood realise good together
joey|ah yes plan
phoebe|santa plan
joey|yeah know fun
phoebe|think killed
chandler|emma
chandler|emma
chandler|look
chandler|well think go downstairs
chandler|okay okay
chandler|go
chandler|cry bit
chandler|uncle chandler funny
monica|okay know gon na ovulating tomorrow sixth touch next 48 hour
chandler|try stop
chandler|wait say sixth
monica|yeah
chandler|today sixth
chandler|yes also 2003
monica|oh god
monica|today sixth
monica|may done ovulating
monica|may also served questionable meat restaurant
chandler|okay
chandler|go take test see okay
monica|okay
chandler|tough crib
monica|hey ovulation stick
monica|one
chandler|might checked see ovulating couple time
monica|chandler
chandler|working
chandler|much around
ross|excuse woman waiting bar
ross|someone average height dark hair perhaps puzzle
other|uh drunk chinese guy
ross|well still hour buy drink
other|get another glass wine
ross|nah know
ross|wan na drunk go home alone
other|got stood huh
ross|yeah big deal
ross|blind date
other|worried date came saw left
monica|okay
monica|still ovulating
chandler|oh good four clock afternoon
monica|let u
chandler|think
monica|come
monica|know eighteen anymore give minute
chandler|emma
monica|oh god emma
monica|oh sweetie forgot
