char|line
joey|hey
chandler|hey
monica|hey
joey|guy
chandler|oh wanted finish crossword went bed
chandler|hey know six letter word red
joey|dark red
chandler|yeah think wrong connect dot later
chandler|hey maroon
monica|yes smart
joey|aww guy cute
monica|know
joey|right see morning
other|okay
other|yknow love crossword puzzle honey
other|aww
other|let u finish go bed
other|okay
other|one left three letter word dog
other|cat
other|yes
other|smart
other|love
other|love
rachel|uhh still need tip
phoebe|right
phoebe|hold
phoebe|got
phoebe|nickel
phoebe|much need
rachel|couple buck
phoebe|okay dime
phoebe|guy probably keep talking could take
phoebe|oh wait
phoebe|look
phoebe|whoa
phoebe|oh god police badge
monica|wow
chandler|oh cool
chandler|would cop come though
chandler|serve donut
chandler|yknow actually could discover badge
chandler|think come something better
rachel|phoebe bet somebody missing badge
phoebe|yeah probably take back
phoebe|ooh know
phoebe|police station could check ten wanted list friend fritzy like number 11 forever could year
joey|hey guy
chandler|hey
rachel|hey joey
monica|hey
joey|hey
joey|uh sweatshirt
monica|oh yes
monica|sorry borrowed cold
monica|hope okay
joey|well uh uh yknow gon na wearing someone sweatshirt boyfriend i ’ m
monica|sorry give back
joey|mean gon na smelling like monica
monica|saying smell bad
joey|smell like meadow
joey|sorry
chandler|oh yknow
chandler|last time joey went meadow mother shot hunter
rachel|ugh
ross|yeah still know
ross|sorry wan na make sure bought right couch
ross|need couch say kid welcome
ross|also say come
rachel|say kid
ross|come yknow lady
rachel|ross honey nice couch
rachel|magic couch
other|picked great couch
ross|yeah
other|yeah
other|could sign right please
ross|oh sure
ross|whoa whoa
ross|delivery charge almost much couch
rachel|wait
rachel|ridiculous
rachel|come life three block away
ross|yeah yknow
ross|take thank
ross|right rach let u go
rachel|yeah
rachel|kiddin
ross|oh come three block
ross|heavy try
ross|come
ross|come
rachel|oh
rachel|oh
ross|yeah
other|two really gon na enjoy couch
ross|oh yeah uh yeah together
other|ohh okay
other|something quite add
rachel|ross
ross|supposed mean
rachel|ross
other|well mean yknow
other|like yknow
ross|business go
other|really
other|two
ross|yeah
ross|rach
rachel|come really want right
rachel|carrying heavy couch
ross|tell quickly
rachel|fine
rachel|went
ross|go 298 time
rachel|ross
rachel|oh ugh
rachel|kept count
rachel|loser
ross|loser 298 time
phoebe|oh
phoebe|oh
phoebe|madam
phoebe|excuse madam
other|yes
phoebe|can not put cigarette tree
other|yeah worked real well
phoebe|ever
other|next cigarette
phoebe|hold
phoebe|n
phoebe|p
phoebe|freeze punk
phoebe|yeah right busted
phoebe|book em
other|talking
phoebe|save red
phoebe|unless wan na spend night slammer apologize tree
other|going apologize tree
phoebe|apologize tree right calling backup
phoebe|backup
phoebe|backup
other|sorry
other|sorry
phoebe|okay cancel backup
phoebe|cancel backup
ross|okay
rachel|ross say elevator
ross|uhh yes
ross|okay go
ross|okay go left
ross|left
ross|left
rachel|okay yknow
rachel|left left
ross|oh okay lift straight head
ross|straight head
ross|okay
ross|got
rachel|yeah
ross|good good good
rachel|oh oh
ross|yeah got right
ross|got right
ross|got
rachel|chance think couch look good
phoebe|guy buffay homicide
phoebe|cool
monica|phoebe supposed take back
phoebe|know much fun good deed
chandler|okay impersonating police officer serious thing
chandler|could get arrested
phoebe|could get arrested right
phoebe|right yeah got ta take back
phoebe|totally drunk power
phoebe|hey
joey|hey
joey|oh
chandler|hi joe
joey|yeah didn ’ t know guy going
monica|hey joey sweetie taste
monica|going
joey|nothing
chandler|oh come
chandler|acting strange day
joey|right
joey|something
joey|kinda dream want talk
chandler|whoa whoa whoa whoa whoa martin luther king said
chandler|kinda dream
chandler|don ’ t want talk
joey|well involved monica
chandler|dream girl seeing
chandler|oh cool
chandler|can not tell many time dreamt girl seeing
chandler|anyway talking dream
chandler|love
chandler|dream
joey|worry sex anything
joey|dreamt like since found two ish
monica|dream
joey|well okay
joey|girlfriend crossword puzzle
joey|yknow like guy last night
joey|love monica moving
monica|wait joey
monica|joey
monica|doesn ’ t mean love
joey|doesn ’ t
chandler|mean anything
chandler|like uh sudden jealous become apartment stud
joey|kinda sound like dream dude
monica|could mean saw chandler together yknow close stuff want someone
joey|dream enjoy closeness
monica|um hmm
chandler|joey look attracted monica
chandler|right right attracted
joey|really
chandler|well
monica|well sure
monica|wearing sweat
monica|good love want girlfriend
joey|think getting girlfriend
joey|yknow
joey|mean yeah get girlfriend
joey|yeah could sit chair crossword yknow ever going yknow closeness like like guy
chandler|well yknow monica friend started dating
chandler|maybe maybe
joey|friend first
joey|interesting
monica|become friend
joey|never done either
rachel|hey umm guy tape measure
chandler|oh yeah actually bedroom
monica|right
rachel|joey
joey|doin
phoebe|excuse car
other|yeah
phoebe|well think nice park yknow blocking entrance
other|worry
other|problem
phoebe|well problem mean problem cop
phoebe|ohh
phoebe|oh okay cop mean park anywhere know cop
phoebe|right keep good work
phoebe|10 4
other|hey wait second
other|wait precinct
phoebe|umm 57th
other|oh know guy homicide
phoebe|vice
phoebe|yeah fact undercover right
phoebe|whore
other|else vice
phoebe|umm know umm sipowicz
other|sipowicz
other|think
phoebe|yeah big guy kinda bald
other|know
phoebe|don ’ t try call anything
phoebe|umm partner died
other|wow umm tell sipowicz real sorry loss
phoebe|sure take care
other|hey way sure sipowicz gon na right
other|heard kid silver spoon really good
other|find badge
phoebe|oh
rachel|hey
rachel|joey would mind giving ross hand moving couch
joey|oh love got acting class
joey|yknow
joey|guess blow
rachel|thanks
joey|uh hey rach let ask something
joey|uh talking monica chandler boy really tight
rachel|know
joey|yeah bad situation got going
joey|thinking getting one
rachel|joe
joey|well reason think monica chandler great
rachel|yeah
joey|friend first
joey|yknow
joey|asked friend
joey|phoebe saw first
rachel|saying
joey|saying maybe crank notch
rachel|yknow honey umm uh flattered uh saw first uhh think cranking anything
joey|treat real nice
rachel|yeah well yknow umm honey listen think great idea become friend someone date think way yknow meet someone become friend build foundation ask date
rachel|hit existing friend
joey|take longer
rachel|yeah
rachel|yeah
rachel|oh find ohh worth wait
joey|yeah
joey|understand
joey|understand
joey|man wish saw phoebe first
ross|come
ross|come
rachel|hey ross
rachel|brought reinforcement
ross|oh great
ross|brought joey
rachel|well brought next best thing
chandler|hey
ross|chandler
ross|brought chandler
ross|next best thing would monica
chandler|yknow would offended monica freakishly strong
ross|look drew sketch gon na
ross|okay rach
ross|couch
rachel|whoa oh
ross|oh
rachel|wow
rachel|certainly think lot
ross|arm
chandler|oh see
chandler|thought really really liked new couch
ross|yknow
ross|follow lead
rachel|okay
chandler|okay
ross|come chandler
ross|right
ross|okay go
ross|right ready
chandler|yeah
ross|turn
chandler|okay
ross|turn
ross|turn
chandler|okay think turn anymore
rachel|ross think going fit
ross|oh yeah
ross|come
ross|yes
ross|go
ross|pivot
ross|pivot
ross|piv ot
ross|piv et
ross|piv ett
ross|piv et
chandler|shut
chandler|shut
chandler|shut
ross|okay think going pivot anymore
other|think
ross|right let u uh let u bring back try
chandler|okay yeah think really stuck
ross|can not believe work
rachel|know neither
rachel|mean sketch
chandler|oh yknow mean said pivot
joey|hey
rachel|hey
rachel|going
rachel|make new friend
joey|yeah yeah met woman
chandler|hey whoa whoa
chandler|like
joey|uhh well really good bed
monica|joey thought gon na try friend first
joey|well look hey fault
joey|well give advice
joey|gave pickup line
joey|soon told wanted yknow build foundation friend first
joey|suddenly fault became irresistible
joey|roommate
monica|closeness
joey|closeness shmoshness
joey|three u cry loud
joey|right
joey|hey want pizza
chandler|ooh
joey|oh great
joey|believe found second floor
other|n
other|p
other|oh god
joey|uhh minute officer
other|looking phoebe buffay
phoebe|ooh god
phoebe|cop
phoebe|god can not believe
phoebe|found
rachel|oh god phoebe gon na go jail
phoebe|well going taking
phoebe|harboring fugitive
phoebe|one three year minimum
phoebe|good luck chandler
phoebe|okay arrest
phoebe|fine
phoebe|never make stick know
other|yeah kinda choice job
other|mean understand right
phoebe|yep
phoebe|long understand going call lawyer put stand make look like fool
phoebe|fool
other|like looking foolish
other|yknow
other|maybe uh arrest today
other|maybe came
phoebe|would love
other|okay since umm going jail tonight wondering would like go dinner
other|yeah
other|ever since flashed badge kinda can not stop thinking
other|prettiest fake undercover whore ever seen
other|nice
phoebe|wow
phoebe|see coming
phoebe|asking
other|yeah
other|mean coulda done better people keep staring
phoebe|umm yeah like go officer
other|gary
phoebe|gary
other|okay date
phoebe|yeah
phoebe|ooh got ta ask though
phoebe|know find
other|well fingerprint badge ran computer listed last known address checked
phoebe|ohh impressive
other|impressive
other|got ta tell looked record done pretty weird stuff
phoebe|yeah talk dinner
other|okay
other|come couple hour pick
phoebe|right can not wait
other|okay
other|worry gon na take donut
chandler|gun
ross|like return couch
ross|satisfied
other|wan na return couch
other|cut half
ross|telling
other|cut couch half
ross|couch cut half
ross|would like exchange one cut half
other|telling couch delivered like
ross|look reasonable man
ross|accept store credit
other|give store credit amount four dollar
ross|take
