char|line
chandler|done
monica|aunt syl stop yelling
monica|saying told vegetarian lasagna would made vegetarian lasagna
monica|well meat every third layer maybe could scrape
joey|ross really read baby book
ross|yup
ross|could plunk middle woman uterus compass find way like
phoebe|ooh cool
phoebe|say part world people actually eat placenta
chandler|done yogurt
phoebe|sorry
monica|aunt syl favor caterer
monica|want dozen lasagna
monica|nice talk aunt syl
monica|kiss uncle freddie mouth
joey|hey ross listen know right baby big
joey|baby
joey|hi daddy
ross|hello
joey|come live mommy
joey|come mommy life lady
joey|lesbian
rachel|honey say poconos poconos like poc no
other|ah poke nose mmm
other|mma mma mmaah
monica|hear poconos
rachel|yes sister giving u place weekend
phoebe|woo hoo first weekend away together
monica|yeah big step
rachel|know
chandler|ah weekend big deal
ross|supposed fling huh
ross|flung
rachel|mean way past fling thing mean feeling thing read danielle steele book know
rachel|mean totally totally
ross|nauseous physically nauseous
ross|supposed huh
ross|call immigration
ross|could call immigration
joey|love baby little baby shoe little baby toe little baby hand
chandler|ok going stop forever
joey|need new table
chandler|think
other|hey hey come
ross|hey hello
ross|mmwa
ross|brought book monica sends love along lasagna
other|oh great
other|vegetarian susan eat meat
ross|pretty sure
other|got result amnio today
ross|oh tell tell everything uhh
other|totally completely healthy
ross|oh great great
ross|hey susan meet huey lewis
other|uh friend tanya
ross|course friend tanya
other|want know sex
ross|sex
ross|um enough trouble image susan together throw tanya yaw
other|sex baby ross
ross|oh know sex baby
ross|oh oh oh oh
other|want know
ross|want know absolutely
ross|think know think know look say oop
other|oh hello ross
ross|susan
other|hear
ross|yes everythings ok
other|oh
other|really
other|know
other|yes certainly going
ross|oh hey hey hey ho ho ho hello guy want know standing right
other|oh well thought would
other|mm hmmm
ross|ok
ross|ok think going
ross|want know want know
ross|ok know probably probably go
other|well thanks book
ross|problem ok mmmwa oh mmmwa susan
other|right call first folk deb rona
other|hello
ross|uh never mind want know
chandler|ok table buy new one
joey|rule
chandler|rule
chandler|rule anything owe table
joey|get
chandler|well believe piece furniture fine little breakfast adventure angela delvecchio
joey|knew
chandler|well let u say impression made butter left little imagination
joey|ok ok split
chandler|mean like buy together
joey|yeah
chandler|think ready something like
chandler|well pretty big commitment mean one u want move
joey|moving
chandler|moving
joey|tell moving right
chandler|yeah yeah last roommate kip
joey|aw know kip
chandler|bought hibachi together ran got married thing got pretty ugly
joey|well let ask something kip better roommate
chandler|aw
other|got couple change schedule
other|4 00 herbal massage pushed back 4 30 miss somerfield canceled 5 30 shiatsu
phoebe|ok thanks
other|oh come 3 00
other|mean sound unprofessional yum
other|buon giorno bella phoebe
phoebe|oh paolo hi
other|uh racquela tell massage eh
phoebe|well racquelas right yeah
phoebe|oh okay know said let u get started
other|uh uh naked
phoebe|um really decision mean people prefer know take
phoebe|oh whoop
phoebe|naked
rachel|can not believe want know
rachel|mean could know mean doctor know carol know susan know
monica|monica know
ross|wha heh could know even know
monica|carol called thank lasagna asked told
joey|gon na
ross|wait oh hey huh oh great know know
monica|sorry excited aunt
joey|uncle
other|hey phoebe
ross|hi pheebs
rachel|pheebs
phoebe|fine
monica|phoebe matter
phoebe|nothing sorry sort
other|hey get cappuccino
rachel|oh right
joey|hey chandler table place close 7 come
chandler|fine
monica|phoebe
phoebe|right know paolo
ross|familiar work yes
phoebe|well made move
joey|whoa store open tomorrow
chandler|coffee please
monica|well happened
phoebe|well came massage everything fine
other|ooooohh
ross|god
monica|sure
phoebe|oh yeah sure
phoebe|sudden hand problem anymore
phoebe|oh boy scout could camped
other|oooooo
rachel|ooo
phoebe|uma thurman
monica|oh
ross|actress
ross|thanks rach
chandler|gon na
ross|tell
ross|tell
ross|moral obligation friend woman think feminist issue
ross|guy
ross|guy
chandler|oh yeah tell
joey|feminist issue
joey|went
phoebe|gon na hate
ross|yeah well
joey|pick one pick one
joey|one
chandler|patio furniture
joey|like people gon na come think uh oh outside
joey|course
chandler|bird
joey|know bird say hello sit eat something
chandler|pick one
joey|right ladybug
chandler|oh forget bird big red insect suggest fine dining
joey|fine want get bird get bird
chandler|like
chandler|kip would liked bird
phoebe|hey
rachel|hi pheebs
phoebe|moving
rachel|suitcase
rachel|one paolos
phoebe|um um rachel talk sec
rachel|well sure
rachel|sec though paolos way
phoebe|oh
phoebe|ok um ok um
rachel|oh pheebs pheebs
phoebe|ok um known long time um three thing know
phoebe|one friend important thing life two never lie three make best oatmeal raisin cooky world
rachel|ok thanks pheebs oh god never tasted
phoebe|oh make lot think fair cooky
rachel|right well right best oatmeal cooky ever
phoebe|prof never lie
rachel|guess
phoebe|paolo made pas
chandler|think
ross|think beautiful table ever seen
chandler|know
monica|work going balance plate little guy head
joey|care eat sink
joey|come let u play
monica|head ross
monica|score
monica|suck
phoebe|okay
rachel|need milk
phoebe|ok got milk go
phoebe|oh
phoebe|better
rachel|oh feel stupid
rachel|oh think day guy oh paolo great make feel
rachel|oh god embarrassed
phoebe|embarrassed one hit
rachel|pheebs never met never would happened
other|sorry
other|sorry
other|sorry
other|sorry
phoebe|wait oh sorry
rachel|know
rachel|right pig
phoebe|pig
rachel|oh god pig
phoebe|oh like
rachel|like big disgusting
phoebe|like
rachel|pig
rachel|pig man
phoebe|yes good
phoebe|ok
rachel|oh pig man
rachel|see
phoebe|oh
phoebe|know
phoebe|gorgeous charming look
rachel|ok ok pheebs
phoebe|end
rachel|oh god
phoebe|told
rachel|trust much better know
rachel|uh liked better better
phoebe|think took pretty well
phoebe|know paolos right
monica|get see okay
monica|one
monica|second
monica|score
monica|game
monica|come
ross|ah
ross|ooh
ross|well look like uh kicked butt
joey|kicked butt
joey|could olympic standing team
ross|come two one
chandler|still
chandler|broke guy time swoop
joey|yes swoop
joey|got ta make sure paolo walk first guy rachel see got ta know everything
joey|like like anti paolo
chandler|catholic friend right
chandler|distraught
chandler|pick piece usher age ross
other|cold cold
ross|going
monica|stare
monica|finished throwing clothes balcony lot gesturing arm waving ok either could
monica|enormous breast
monica|come
phoebe|ooh
other|uh uh say good bye
phoebe|oh ok bye bye
monica|paolo really hate rachel still five heat 375 cheese bubble
other|grazie
ross|paolo want tell think speak everyone say
phoebe|oh look
ross|oh guy really think one u go overwhelmed
monica|oh right
ross|really think
ross|hey
rachel|hey
ross|right
rachel|ooh better
ross|come
ross|listen deserve much better
ross|know mean guy know
rachel|oh ross
rachel|sick guy
rachel|want look another guy want think another guy even want near another guy
ross|huh
rachel|oh ross great
ross|ohhhh
monica|ooh
monica|hey honey right
rachel|oh
phoebe|ok
rachel|medium
rachel|hmm
rachel|cooky left
phoebe|yep
ross|see rach uh see think swearing guy altogether answer
ross|really
ross|think need develop sophisticated screening process
rachel|need know
rachel|got figure want
ross|uh see
ross|guy going paolo
rachel|know know sure little boy going grow one
ross|boy
rachel|uh
rachel|fact boy
ross|wha boy
ross|huh boy
other|yes boy
ross|boy
ross|oh boy
chandler|wha
joey|wha
ross|boy
ross|boy
joey|hey
chandler|hey
other|already knew
ross|son
ross|um
monica|yes
monica|would shut
other|shut
monica|guy going
monica|come one game
joey|uh 2 30 morning
chandler|yeah get
monica|guy always hanging apartment
monica|come use left hand huh
monica|come wussies
monica|right ok got ta go
monica|going gone
chandler|one game
joey|oh yeah
