char|line
joey|hey rach listen know pregnancy finger swell twice size never go back
rachel|oh god
rachel|let see
joey|fall every time
phoebe|hey
rachel|hi
phoebe|brought old maternity clothes
rachel|oh pheebs that ’ s sweet ooh cute
phoebe|yeah
phoebe|look see expand baby grows
phoebe|baby ’ s born they ’ re great shoplifting melon
monica|oh good you ’ re
monica|thanksgiving tomorrow four o ’ clock
monica|oh guess invited
monica|remember guy colbert high school
monica|ross ’ s class marching band kinda overweight
monica|well really overweight
monica|mean thin friend
rachel|wow
rachel|don ’ t remember
rachel|honey sure you ’ re talking imaginary boyfriend
monica|jarred
monica|wow
monica|haven ’ t thought long time anyway umm will ’ s will ’ s business didn ’ t place go invited
rachel|oh that ’ s nice
monica|oh way he ’ s lost bunch weight
monica|mean look goo ood
monica|okay mean really really gorgeous
monica|still love chandler
joey|want say
monica|right okay know i ’ m gon na make turkey year
monica|well phoebe doesn ’ t eat turkey
joey|phoebe
phoebe|turkey ’ s beautiful intelligent animal
joey|they ’ re
joey|they ’ re ugly stupid delicious
monica|right
monica|okay it ’ s phoebe
monica|will ’ s still diet chandler doesn ’ t eat thanksgiving food rachel ’ s aversion poultry
rachel|remember leave room day roast chicken
joey|yeah
joey|thought put whole thing hand made walk across table
monica|anyway doesn ’ t seem worth make whole turkey three people
monica|okay
monica|it ’ s lot work
joey|got ta turkey thanksgiving
joey|mean thanksgiving turkey like like fourth july apple pie
joey|friday two pizza
monica|right fine
monica|mean much
monica|there ’ s gon na ton left
joey|won ’ t
joey|promise finish turkey
monica|right you ’ re telling eat entire turkey one sitting
joey|that ’ s right
joey|‘ cause i ’ m tribbiani
joey|mean may great thinker world leader don ’ t read lot run fast damnit
joey|eat
monica|hey isn ’ t weird think next year time they ’ ll little baby table
monica|rachel ’ s
monica|good know you ’ re
phoebe|hey
monica|hey
phoebe|happy thanksgiving
phoebe|anything help
monica|actually
monica|chandler usually help he ’ s really game don ’ t want bother
monica|could help fold napkin
phoebe|sure
monica|i ’ m gon na go across hall check yam
phoebe|okay
monica|sweetie
monica|like
