char|line
joey|tellin ya girl totally winked
chandler|huh
ross|say tupolo honey van morrison
rachel|nooo way
rachel|romantic song ever way
phoebe|see think one elton john wrote um guy bos
rachel|song pheebs
phoebe|hold close young tony dan za
phoebe|hi monica
ross|hey mon
rachel|hey mon
phoebe|oh god slept
ross|nope
rachel|three night row
ross|yeah finally stopped cry yesterday found one richards cigar butt terrace
phoebe|oh okay explains
phoebe|got call two morning could hear like high squeaky sound thought okay like mouse opossum
phoebe|realized would mouse opossum get money make phone call
chandler|morning
joey|morning hey made pancake
chandler|yeah like way could ever
other|monica rachel syrup get man cheer
other|good morning joey
joey|good morning
chandler|hey know here thought
chandler|stay home work today hang
other|oh wish
other|look honey report finish got ta go see lawyer
chandler|believe going someone getting divorced
chandler|grown
other|got ta go got ta go
other|okay without kiss
chandler|well maybe kiss stay
joey|kiss
joey|kiss
other|see later sweetie
other|bye joey
joey|b bye janice
joey|ya dumpin
chandler|nope time
joey|come quite yankin
chandler|yanking
joey|janice
chandler|yeah know
chandler|make happy
joey|okay
joey|right
joey|look eye tell without blinking breaking
joey|blinking
chandler|breaking
monica|god look found drain
monica|richards hair
ross|getting away would job one
monica|weird know wan na throw away
monica|mean like left gross drain hair
monica|ooh
phoebe|ooh
phoebe|oh
phoebe|look like like tiny little person drowning cereal
monica|god wrong
ross|need get sleep
monica|need get richard
rachel|monica broke reason
monica|know know
monica|tired missing
monica|tired wondering called
monica|called
phoebe|maybe told
monica|memory woman
joey|breaking
joey|chandler janice
joey|breaking
joey|blink anything
rachel|well know surprised
rachel|mean seen together really cute
joey|cute
joey|janice
joey|remember janice
rachel|yes joey remember annoying know girlfriend
rachel|mean
joey|go
joey|spirit looking
joey|huh
joey|right first
joey|huh
joey|ross
ross|well thinking chandler friend janice make happy say adult accept
joey|yeah call plan b
joey|right
rachel|honey wondering
ross|hmm
rachel|still um navy uniform
ross|nooo return costume place
rachel|hmm
ross|think old band uniform high school
rachel|remember sex high school right
ross|yeah
rachel|well honey
rachel|mean fun know fantasy type thing
rachel|come got ta one
ross|nope
rachel|ross know
rachel|tell might
ross|okay umm
ross|ever see um return jedi
rachel|yeah
ross|remember scene um jabba hut
ross|well jabba prisoner um princess leia
rachel|oooh
ross|princess leia wearing um gold bikini thing
ross|pretty cool
phoebe|yeah oh princess leia gold bikini every guy age loved
rachel|really
phoebe|um um
phoebe|huge
phoebe|yeah moment know stopped princess became like woman know
rachel|ever leia thing
phoebe|oh yeah um mm
phoebe|oh
rachel|really
rachel|great huh
phoebe|got new pager vibrate
phoebe|see ya
ross|hey
rachel|hi guy
ross|look found standing outside szechwan dragon staring parking meter
rachel|mon
rachel|hi
monica|hi
rachel|work
monica|oh sent home
monica|work szechwan dragon
ross|okay
rachel|really really need get sleep honey
monica|know
ross|hi
rachel|hi
ross|guess
ross|published paper
rachel|oh really let see let see
phoebe|rach look
phoebe|oh hi
phoebe|strong ross skywalker come rescue
chandler|hey
joey|wheel
joey|fortune
joey|guy stupid
joey|count rushmore
chandler|know really go show
chandler|right listen got three ticket ranger tonight
chandler|whatd ya say
joey|say
joey|cool
joey|aw ross going
chandler|janice
joey|jan ice
joey|feel bad ross know always go together like three hocke teers
chandler|know may way limb problem janice
joey|yeeees
joey|god say
joey|oh hi know girl greek restaurant hair
chandler|ooh girl hate eww drive crazy eww eww oh
joey|look hate janice lot take know
chandler|well go
joey|oh hey
joey|come man look like used drive nut remember
chandler|well crazy
chandler|think could real thing
chandler|capital r
chandler|capital
chandler|worry right letter
joey|look want say
chandler|want say like
joey|can not
joey|like chemical thing know
joey|every time start laughing wan na pull arm something throw
chandler|thanks trying
chandler|oh way count rushmore
joey|yeah guy painted face mountain
ross|could told
rachel|ross think would big deal
ross|oh think would big deal
rachel|okay talking
ross|look supposed like private personal thing u
rachel|okay ross phoebe girlfriend okay tell everything
rachel|know mean come guy thing mean locker room stuff
ross|different okay
ross|like uh dated stripper
ross|back staton island ferry
rachel|joey
ross|yeah
ross|look talk like know girlfriend intimate stuff
rachel|even best friend
ross|noo
rachel|sad
rachel|missing much ross
rachel|mean bonding sharing know
rachel|knowing someone else going thing
ross|hmph
ross|tell everything
rachel|pretty much
ross|talk night five time
ross|tell people night five time
rachel|uh honey yeah carol
ross|know still worth mentioning think
phoebe|relax every muscle body
phoebe|listen plinky plunky music
phoebe|okay close eye think happy place
phoebe|okay tell happy place
monica|richards living room drinking wine
phoebe|right
phoebe|richard thing put glass
phoebe|get
monica|sorry happy place
phoebe|well okay fine use happy place
phoebe|okay gon na ask move anything
monica|right try
phoebe|okay right meadow million star sky
monica|think breaking huge mistake
phoebe|right question happy place
phoebe|okay warm breeze moonlight flowing tree
monica|bet totally bet fine
phoebe|right betting wagering kind sure permitted happy place
phoebe|okay
phoebe|know lovely waterfall trickling fountain
phoebe|calming sound babbling brook
monica|okay working
monica|still awake pee
other|hear hate
joey|ah never said hate careful
other|little birdie told something wanting rip arm throw
joey|got hate
joey|taking big leap
other|right fine fine fine fine fine got something little situation joey
other|idea spending quality time together
joey|gon na
other|chandler
joey|okay
other|okay
other|right
other|gon na call joey janices day fun
joey|whole day
other|yes long take love
joey|yeah know sleep next room
monica|went post office turn video ordered richard civil war
monica|loved civil war
phoebe|monica want u take home
monica|uh huh
monica|maybe galaxy far far away
ross|woman tell everything
ross|know
chandler|umm yeah
ross|chandler everything
ross|like stuff like stuff like technique stamen girth
chandler|girth
chandler|wh would
ross|rachel say sharing great supposedly know outta
ross|wan na
chandler|gon na talk girth
ross|nooo
chandler|yeah okay
ross|yeah
chandler|yeah
chandler|right
chandler|go first
ross|okay okay go first
chandler|okay
ross|uh night rachel bed talking fantasy happened describe particular star war thing
chandler|princess leia gold bikini
ross|yes
chandler|know
ross|yes
ross|wow well easy
ross|okay go
chandler|okay
ross|okay
chandler|okay know know bed woman
ross|hmph
chandler|ah know fooling around
chandler|get like mental image brain know like elle macpherson girl xerox place
ross|belly button ring
ross|oh muhawa
chandler|know sudden mom pop head
chandler|like mom get outta
chandler|know course like can not possibly think anything else can not know stop
chandler|kinda like know
chandler|know
chandler|know
ross|mom telling telling mom matter
chandler|said
ross|said share scare
ross|go sit
other|baack
joey|hey
chandler|guy together
other|joey janices day fun
chandler|really
joey|yeah yeah
joey|went mets game got chinese food know love woman
joey|got competition buddy
other|came give kiss go pick baby
other|see later sweetheart chandler
chandler|still can not stand
joey|sorry man tired really
chandler|well know appreciate giving shot
joey|hey look know good thing spent whole day together survived even amazing
joey|bat day shea stadium
chandler|well guess something
joey|man huge
joey|know stand around mean get hang kinda whole point anyway
chandler|okay
joey|oh hey chandler ah stopped coffee shop ran ross
chandler|oh god
joey|hey make feel better
chandler|really
joey|oh yeah always picture mom sex
other|april twelve eighteen hundred sixty one 4 30
other|tuesday united state garrison fort sumter fired upon bombardment
monica|hi dad
other|well mother bridge night thought would come city little monicuddle
other|since start smoking cigar
monica|like smell
monica|uh really dad
other|well wanted make sure okay
monica|make think might okay
