char|line
joey|hey monica watchin business channel
monica|going day saw stock initial meg well sometimes watch two three hour come pretty exciting
rachel|ok honey really need job
ross|mon speaking dad say know someone call interview
monica|really
phoebe|ok right
phoebe|third sign today
phoebe|right
ross|behalf everyone like say behuh
phoebe|said dad everywhere go today keep getting sign telling go see father
phoebe|like walking passed buffet
phoebe|father last name
other|ahh
phoebe|serving frank first name minus end
phoebe|rotisserie spinning chicken
monica|indian name
phoebe|chickened last time tried meet
phoebe|mean coincidence
phoebe|think
ross|freakish
monica|wow
joey|freaky
monica|weird weird
rachel|ok uh want last hamburger
phoebe|oh alright go see
phoebe|hamburger
phoebe|mcdonalds
phoebe|old macdonald farm dad pharmacist
chandler|man beat
ross|oh yeah
chandler|hey wan na forget raquetball hang
ross|yeah alright
other|hey seat
ross|oh sorry know
other|hey sitting
chandler|ok one way say know
other|supposed funny
chandler|actually going colorful
other|guy
ross|uh nothing nothing
ross|enjoy coffee
chandler|happened
other|took hat
other|see funny
other|joke took hat
chandler|funny
chandler|back
ross|ok ok know
ross|think funny
ross|kudos hat joke
ross|come guy give back hat
ross|special hat
ross|see bought feeling really one day got hat cheer ya know
ross|chandler
chandler|stop talking stop talking
chandler|let get straight
chandler|actually stealing hat
other|got problem
chandler|wan na make sure page
rachel|hey interview go
monica|bit
monica|50 theme restraunt
monica|cook costume dance counter
monica|mean chef cafe de artiste
monica|mean could take job make something called laverne curly fry
monica|127 bank
joey|monica relax go get beer
monica|want beer
joey|said
other|hhhiiii
rachel|matter
chandler|mean guy coffee house took hat
rachel|noo
joey|kiddin
ross|ridiculous
ross|ya know guy bully actual bully ya know
ross|grown ups kinda stuff supposed happen anymore
rachel|oohhh
ross|hi
rachel|hi
chandler|ohhh oh wait minute one
joey|hey woah let u go get hat back
chandler|na forget probably stripped sold part
monica|hey went
monica|stock meg went 2 point
monica|hey guy realize invested 127 yesterday like
monica|lot today
monica|ya know gon na
monica|put money
rachel|monica talking
rachel|know first thing stock market
monica|know
monica|buy sell high low bear bull
monica|yes manhattan
monica|yeah telephone number stock
monica|selling store
joey|see tell ya pillow would good idea
phoebe|oh god go
phoebe|first time life gon na say hi birthfather
rachel|love
joey|yeah good luck good luck
phoebe|thanks
joey|hey rach uh want sandwich
rachel|ohh
joey|olive loaf ham spread mayo
rachel|mayo would make gross
phoebe|hey hey oh oh
rachel|run phoebe run
