char|line
rachel|phoebe
phoebe|yeah
rachel|look guy window wow
phoebe|he ’ s awfully short think he ’ s talking
phoebe|completely honest he ’ s good bed
rachel|oh wrong lately
rachel|mean it ’ s like every guy see mean look
rachel|look guy example mean normally that ’ s someone would would attracted right way i ’ m feeling want rip sweatpants fanny pack
phoebe|wait second
phoebe|fourth month pregnancy right
rachel|yeah
phoebe|completely normal around fourth month hormone start going crazy
rachel|really
rachel|happened
phoebe|oh absolutely yeah
phoebe|oh keep mind carrying triplet y ’ know medical term thrice randy
rachel|wow
rachel|explains much
rachel|last weekend went store store sitting santa ’ s lap
phoebe|yeah
phoebe|yeah remember trying steal cardboard cutout evander holyfield foot locker
rachel|ah
phoebe|yeah
rachel|well y ’ know
rachel|go see doctor tomorrow i ’ ll ask
rachel|maybe give pill something
phoebe|yeah
phoebe|yeah that ’ s need good pill
other|hey
other|hey
ross|hi
other|hi
other|look
other|got picture developed rockefeller center
ross|oh great
ross|hey hey joey want check picture mona ice skating
joey|oh uh ordinarily would love swamped right
ross|hey picture creepy pretzel vendor took u together
other|oh yeah probably end
other|oh god
other|took picture breast
joey|i ’ m missin ’ picture time
phoebe|y ’ know face ross
other|okay
other|okay here ’ s good one u
ross|wow
ross|good one
ross|wow look like like holiday card y ’ know tree middle skater snow
other|y ’ know every year say i ’ m gon na send holiday card never
other|wan na wan na send one together
ross|together
ross|like like people
other|yeah y ’ know
other|happy holiday mona ross
other|it ’ ll cute okay
ross|okay
other|oh got ta get work
other|call later
ross|uh sure sure
other|bye guy
phoebe|bye
joey|congratulation
joey|got married
ross|know
ross|believe
phoebe|wait i ’ m i ’ m sorry
phoebe|what ’ s big deal holiday card
ross|married couple send card family send card people dating couple month send card
ross|crazy
joey|hey hey hey hey that ’ s wife you ’ re talking
other|bing
other|ho
other|bing ette
chandler|honey remember bos doug right
monica|yes hi
other|hi
other|good news divorce final
other|signed paper
chandler|didn ’ t know carol getting divorced i ’ m sorry
other|sorry
other|finally chewed leg bear trap
other|hey congratulation guy though
monica|leg chewing u sir
other|oh well give time
other|divorce marriage we ’ ve got lot celebrate
other|go dinner tomorrow night
monica|can ’ t think anything we ’ re
monica|can ’ t think anything we ’ re
other|tomorrow night court six
other|keep throwing sexual harassment case keep knocking park
monica|okay i ’ ll see tomorrow
monica|know we ’ re seeing tomorrow
monica|can not spend another evening man
monica|remember behaved wedding
monica|that ’ s wasn ’ t invited way behaved engagement party
chandler|oh yeah
chandler|boy urine cut right ice sculpture doesn ’ t
other|hi
ross|hey
other|hey went photo shop take look mockup card
other|think
ross|huh
ross|wow great
other|think say love ross mona
ross|well haven ’ t said yet guess okay say people
other|many want
other|i ’ m getting hundred
ross|hundred
ross|well guess i ’ ll take mona uh i ’ m sure whole uh card thing
other|really
ross|sending holiday card together mean don ’ t know we ’ re really quite yet
other|oh y ’ know didn ’ t think way
other|you ’ re right
other|you ’ re right
other|ask question
ross|yeah
ross|huh
other|y ’ know like
other|relationship going
ross|hmm
other|mean love spending time y ’ know hope we ’ re moving forward
other|mean probably talk
other|don ’ t think
ross|let ’ s card
ross|card
ross|think we ’ re
other|okay
other|think still conversation
ross|really
ross|mean even card
other|hi
rachel|hi
other|know dr
other|long can ’ t today called hospital dr
other|schiff seeing
rachel|oh okay
rachel|hey ask question
rachel|guy took blood sample really cute
rachel|y ’ know i ’ m talking bald haircut hairy finger
other|hi rachel
other|i ’ m dr
other|schiff
rachel|yes
other|how ’ s going
rachel|oh really really good
rachel|enough come
other|i ’ m doctor
rachel|right
rachel|right
rachel|actually meant spare time cook
rachel|ski
rachel|hang wife girlfriend
other|uh don ’ t wife girlfriend like ski
rachel|oh love ski
rachel|amazing
other|experiencing discomfort
rachel|i ’ m comfortable
other|painful gas
rachel|shoot dr
rachel|schiff kind question
other|okay would like lie table
rachel|well would like lie table
other|i ’ m sorry something going
rachel|feel
rachel|hi
phoebe|oh hey
phoebe|doctor ’ s appointment go
rachel|well let ’ s see
rachel|uh gave cute doctor today middle exam put pinky chin dimple
phoebe|oh god
phoebe|okay remember little problem fourth month pregnancy
monica|oh yeah evander holyfield phase
monica|oh man hard practically came
phoebe|wish
monica|hey could ’ ve wanted
phoebe|oh yeah
phoebe|come get
rachel|okay even turning
ross|hey
rachel|oh hey
rachel|hey ross
rachel|hey how ’ s how ’ s going mona
rachel|guy still together
ross|oh yeah yeah we ’ re moving forward
ross|you ’ ll getting card
monica|mona holiday card together
ross|yeah we ’ re card
ross|y ’ know also want conversation relationship going
phoebe|ugh
phoebe|woman
ross|know
ross|know
ross|guy need conversation
ross|huh
ross|mean self respecting man would ask woman going
rachel|uh ross
rachel|asked
ross|hey
ross|closed book
ross|okay
ross|i ’ m mind reader
ross|besides hate conversation
ross|i ’ m horrible
ross|really
ross|maybe maybe need kind gesture
ross|y ’ know something say we ’ re moving forward without talk
monica|like asking move
ross|smaller
monica|making mixed tape
ross|uh bigger
phoebe|give key apartment
ross|whoa hello
ross|closer mixed tape
monica|right
monica|said love
monica|could say love
ross|yeah don ’ t don ’ t think i ’ m quite yet could say looove spending time
phoebe|hate
monica|slap face
ross|forget
ross|y ’ know
ross|i ’ ll conversation
ross|i ’ ll say like thing way hope best
ross|think rach
rachel|think little colder could see nipple sweater
other|bing
other|we ’ re set tonight 8 o ’ clock
chandler|oh uh turn can ’ t
chandler|monica work
other|oh ex wife didn ’ t work unless call turning mother work
other|fine
other|tomorrow night
chandler|oh uh well tomorrow ’ s good either
other|oh
chandler|it ’ s semi final botchy ball tournament
other|what ’ s going bing
other|uh wife problem something
chandler|well you ’ re talking crazy
other|can ’ t three u go together
chandler|uh split
chandler|monica split
chandler|hold
other|good god bing well can ’ t say i ’ m altogether surprised saw way looked love
other|way looked pure lust
chandler|y ’ know would really help tough time choking something
chandler|choke ya
other|bing boy we ’ re gon na get
other|here ’ s plan grab coat we ’ re going strip club
chandler|oh monica would freak
chandler|hell bitch
ross|go
ross|mona umm think it ’ s time conversation thing u
other|yeah think suggested
ross|aw umm well like love umm y ’ know hanging
ross|mean i ’ m lot fun
other|okay
ross|mean there ’ s point spending time someone it ’ s fun
ross|it ’ s got ta it ’ s got ta going somewhere right
ross|going
