char|line
monica|okay great
monica|bye
monica|guess who ’ s coming thanksgiving dinner
chandler|sidney poitier
chandler|hehheh
monica|miss rachel
monica|parent
chandler|oh
chandler|that ’ s great haven ’ t seen place since moved
monica|yeah y ’ know could mention live together would great
monica|thinking would eat around four
chandler|can ’ t tell live together
monica|don ’ t know we ’ re dating
monica|think eat kitchen
chandler|haven ’ t told
monica|um well going really
monica|um somewhere nowhere didn ’ t
chandler|haven ’ t told
chandler|wouldn ’ t happy
monica|dinner kitchen around four
monica|i ’ ll see
chandler|wouldn ’ t happy
monica|well um mainly um don ’ t like
monica|i ’ m sorry
monica|maybe used aloof you ’ re really sarcastic y ’ know joke around time
monica|take clothes throw couch
chandler|don ’ t like don ’ t like
monica|look know should ’ ve told
monica|know shouldn ’ t care think
monica|i ’ m sorry
chandler|y ’ know it ’ ll okay
chandler|it ’ ll okay
chandler|come charming make fall love we ’ ll tell ‘ em
monica|really think that ’ ll work
chandler|hey pretty charming babe didn ’ t
monica|don ’ t think you ’ ll ever get parent drunk
chandler|hey
chandler|oh good ross
chandler|you ’ re parent like right
ross|yes course like
chandler|well monica told don ’ t
ross|yeah don ’ t like
chandler|know
ross|dunno maybe it ’ s you ’ re really sarcastic
ross|maybe it ’ s cause uh
chandler|well people don ’ t know shouldn ’ t guess
chandler|great another thanksgiving nothing give thanks
joey|maybe could give thanks shuttin ’ eh
chandler|maybe could give thanks taking playstation new apartment
joey|well maybe love ya ’
other|hey
chandler|hey
other|hey guy
ross|don ’ t want play video game joey
other|guy going chandler ’ s thanksgiving
joey|yeah
joey|yeah
joey|what ’ s
other|well dancer friend thinking thanksgiving uptown
other|thought guy might like come
ross|real
other|go chandler ’ s
other|none u know cook we ’ ll probably end drinking day
joey|ye ye go
ross|yeah see stop across hall it ’ s sister
ross|uh uh y ’ know actually growing sister nice really helped understand woman
ross|yeah tell friend
other|okay
joey|got three woman marry i ’ ll never know
phoebe|hey
rachel|hey
rachel|hey pheebs check
rachel|yeah desert chosen make traditional english trifle
phoebe|wow sound great
phoebe|making monica case rachel ’ s dessert
phoebe|good eat
phoebe|there ’ s none left anybody else
monica|nothing
rachel|nothing
monica|sweetie trust
rachel|mess there ’ s nothing else dessert
monica|you ’ re gon na mess
rachel|wow monica love really faith
rachel|thank
rachel|technical question know uh butter ’ s done
monica|well it ’ s done two minute look like
other|hey
joey|oh ooh food smell great mon
ross|place look nice
joey|yeah hey hey happy thanksgiving everybody
ross|happy thanksgiving
other|happy thanksgiving
joey|well great
ross|see ya
monica|whoa whoa whoa
monica|where ’ re goin ’
ross|oh oh say we ’ d stop little thing joey ’ s roommate
monica|oh janine really hot dancer girl
ross|would say she ’ s attractive yes
phoebe|else going
joey|uh friend yeah
rachel|dancer friend
joey|yes right
joey|hot dancer friend gon na they ’ re gon na drinkin ’ dancin really wan na go
ross|dude good
monica|you ’ re gon na go anywhere said gon na eat you ’ re gon na eat
phoebe|yeah leaving u go see hot dancer girl thanksgivingy
ross|oh uh it ’ s like first thanksgiving indian pilgrim uh sat dinner
joey|yeah yeah indian taught pilgrim meant hot new world
other|hello everybody
other|hi
monica|dad mom
monica|look
monica|look it ’ s chandler
other|oh yes course hello chandler
chandler|mr
chandler|mr
chandler|geller look wonderful great hear let u take coat
chandler|whoa snowing
other|monica food look wonderful think living
other|ok dandruff
other|there ’ s need laugh point
monica|dad chandler laughing joke
other|joke wasn ’ t funny
phoebe|rach rach remembered
phoebe|dream mr
phoebe|geller last night
rachel|really
phoebe|yeah dreamt saved burning building brave strong
phoebe|it ’ s making look totally differently
phoebe|y ’ know mean used y ’ know “ jack geller monica ross ’ s dad ” he ’ s he ’ s “ jack geller dream hunk
rachel|dunno
rachel|y ’ know he ’ ll always “ jack geller walk you ’ re changing
rachel|”
monica|y ’ know dad chandler one ross ’ s best friend
chandler|yeah ross sure great guy y ’ know i ’ ve always felt young man turn reflection father
other|always thought
other|tell father
chandler|he ’ s headliner gay burlesque show
joey|rach you ’ re killin ’ u ya serve dessert already
joey|drunken dancer waiting
rachel|look isn ’ t beautiful
ross|yeah yeah
rachel|it ’ s trifle
rachel|it ’ s got layer
rachel|first there ’ s layer ladyfinger layer jam custard made scratch raspberry ladyfinger beef sauteed pea onion little custard banana put whipped cream top
ross|w one right banana
rachel|beef
rachel|yeah weird
rachel|y ’ know thought “ well there ’ s mincemeat pie ” mean that ’ s english dessert people put strange thing food y ’ know
rachel|oh
rachel|way borrow rum place
joey|sure
rachel|i ’ m gone don ’ t boy sneak taste
other|okay
ross|beef dessert
ross|way
joey|know one layer jam
ross|oh god page stuck together
joey|chandler
ross|oh god made half english trifle half
ross|sheperd ’ s pie
joey|oh man
joey|she ’ s gon na start
joey|we ’ re never gon na get introduce hot girl new world
ross|won ’ t tell messed
joey|let serve beef custard thing
ross|yeah it ’ ll like funny thanksgiving story
joey|vomiting story funny
rachel|joey god apartment like hundred degree
joey|make wan na walk around underwear
joey|still hot enough
phoebe|rachel
rachel|yeah
phoebe|okay look
phoebe|look strong hand
phoebe|oh wouldn ’ t give condensed milk
monica|mom uh chandler saying beautiful sweater
other|oh thank chandler
other|bought
chandler|oh yes
chandler|well it ’ s beautiful
chandler|it ’ s cream colored tight don ’ t mean tight mean it ’ s tight looking
other|what ’ s matter
other|think he ’ s stoned
ross|dude need talk sec
ross|okay think might know parent don ’ t like
ross|okay remember young
ross|hey spring break sophomore year got high bedroom parent walked smelled told gotten stoned jumped window
ross|don ’ t know aheh your ’ s first name popped head i ’ m i ’ m sorry
ross|didn ’ t think would matter
chandler|could matter
ross|supposed know we ’ d end friend college let alone would living sister
chandler|“ friend forever ” stuff
ross|don ’ t know high
monica|mom dad sent find trying get ross stoned
chandler|parent caught ross smoking pot college blamed
monica|ross can ’ t believe you ’ d
chandler|reason haven ’ t told we ’ re together hate okay
chandler|fix
ross|okay okay i ’ ll tell ‘ em wasn ’ t chandler got high
ross|say
monica|it ’ s like it ’ s big deal
monica|don ’ t still anything
ross|alright alright say tricked
monica|dad please don ’ t pick teeth
monica|alright you ’ re gon na put foot don ’ t sit
phoebe|monica leave alone
joey|hurry
joey|hear told janine ’ s friend dancer
joey|they ’ re going drinking alot
rachel|tell it ’ s romantic
joey|well you ’ re whippin ’ slow
joey|can ’ t faster
rachel|joey
rachel|come
rachel|don ’ t wan na make mistake alright
rachel|dessert screw everybodys gon na like “ oh remember thanksgiving rachel screwed trifle
rachel|”
rachel|don ’ t let worry making trifle worry eating alright
joey|oh
monica|ross don ’ t tell
ross|okay fine
joey|ross
joey|talk second
ross|oh uh wait second joey
ross|tell parent something
ross|can ’ t
ross|okay
joey|okay look think tell rachel messed dessert
ross|everybody
ross|it ’ s thanksgiving
ross|truth day
joey|look everyone eats
joey|banana meat thing they ’ re gon na ’ make fun want
ross|okay okay we ’ ll get everyone act like like
ross|way noone make fun still get go sweet potatoe pie
joey|dude they ’ re object
joey|kiddin ’ i ’ ll talk distract rach
ross|hey rach talk outside second
rachel|okay
rachel|what ’ s ross
ross|um
ross|thanksgiving
ross|holiday season upon u hm
rachel|yeah
ross|um
ross|look nice today
rachel|oh
rachel|ross don ’ t
rachel|don ’ t think u getting back together good idea
ross|eh
rachel|thought might happen today
rachel|ross know holiday rough
rachel|y ’ know
rachel|it ’ s probably really hard alone right
ross|you ’ re alone
rachel|live phoebe
rachel|mean you ’ re alone alone
rachel|it ’ s time u
rachel|i ’ m sorry
ross|ah well can ’ t blame guy trying
joey|oh okay uh anyone need help pretending like learned something acting class try uh rubbing stomach uh saying “ mmm ” uh oh oh
joey|smiling okay
chandler|yeah i ’ m gon na pay acting class anymore
joey|rachel
joey|come let ’ s serve dessert already
rachel|joey you ’ re gon na stop rushing know
rachel|don ’ t get dessert
joey|really
rachel|i ’ m kidding would never
rachel|okay everybody it ’ s trifle time
phoebe|rach traditional english trifle isn ’ t
rachel|sure
phoebe|wow
phoebe|make beef eggplant
rachel|beef
phoebe|can ’ t
phoebe|know don ’ t eat meat
phoebe|ohhh
rachel|alright monica want first taste
monica|really
rachel|oh oh oh wait
rachel|got whipped cream
rachel|ya got ta take bite layer
monica|okay
rachel|op
rachel|wait dropped pea
rachel|well
monica|mmmm
monica|it ’ s good
rachel|really
rachel|good
monica|it ’ s good feel really selfish one who ’ s eating think everyone taste good
monica|especially ross
chandler|yeah good i ’ m gon na go enjoy balcony enjoy view whilst enjoy dessert
other|i ’ ve got ta call friend mary tell good monica ’ s room
other|i ’ ll help dial
monica|i ’ m gon na go bathroom look mirror eat
rachel|okay
rachel|taste good
rachel|let try
ross|wha
ross|ah
ross|gone
ross|good
ross|maybe chandler left
ross|taste like foot
joey|like
ross|kidding
joey|what ’ s like
joey|custard
joey|good
joey|jam
joey|good
joey|meat
joey|gooooood
rachel|bird grabbed tried fly away dropped street
chandler|yes it ’ s consolation bird dropped seemed enjoy
phoebe|rachel come
phoebe|okay starting take thanksgiving nap another dream jack
rachel|oh phoebe wan na hear
phoebe|dunno let ’ s see
phoebe|okay dreamt gon na get married left becuz go fight fire
phoebe|um okay went night club saw making girl
rachel|oh god dream cheated
phoebe|yeah jacques cousteau came kicked as betraying
phoebe|soo cool
phoebe|took diving introduced pet seahorse way totally coming please gon na happen
other|boy i ’ m glad wore big belt today
phoebe|five minute ago line like would ’ ve floored
phoebe|nothing
phoebe|well nothing still woman
monica|ross
monica|let ’ s go
ross|oh yeah telling mom dad thinking maybe writing letter
monica|alright know
monica|that ’ s
monica|you ’ ve chance
ross|wha
monica|mom
monica|dad
monica|ross smoked pot college
ross|tattletale
ross|mom dad remember time walked room smelled marijuana
other|yes
ross|well told chandler smoking pot
ross|i ’ m sorry
monica|dad y ’ know mailman got fired
monica|didn ’ t steal playboy
monica|ross
ross|yeah well hurricane gloria didn ’ t break porch swing monica
monica|ross hasn ’ t worked museum year
ross|monica chandler living together
monica|ross married rachel vega
monica|got divorced
phoebe|love jacques cousteau
rachel|wasn ’ t supposed put beef trifle
joey|wan na gooooooo
other|that ’ s alot information get thirty second
other|alright joey wan na leave leave
other|rachel weren ’ t supposed put beef trifle
other|taste good
other|phoebe i ’ m sorry think jacques cousteau dead
other|monica felt hide fact important relationship beyond
other|kinda figured porch swing
other|ross drug
other|divorced
other|happened son
ross|uh got tricked thing
other|chandler
other|you ’ ve ross ’ s best friend year stuck drug problem
other|you ’ ve taken monica well
other|well don ’ t know say
other|you ’ re wonderful human
chandler|thank
other|thank
other|monica ross
other|don ’ t know i ’ m gon na two
chandler|i ’ ll talk
rachel|guy
rachel|banana cream beef
rachel|can not believe ate wouldn ’ t feel bad
monica|well actually didn ’ t eat mine
monica|it ’ s still bathroom
joey|isn ’ t ate
other|well left monica ’ s bedroom
joey|nope got got
