char|line
joey|oh uh hey rach
joey|uh coming uh oh wait don ’ t lie don ’ t live anymore
joey|uh i ’ m eating food
rachel|ross date sister shut drape two half hour ago
joey|whoa didn ’ t know could date sister
monica|joey know steal food
chandler|i ’ m good
monica|oh drape still closed hon
rachel|yeah
rachel|y ’ know should ’ ve shut drape
rachel|perverted old couple two door
chandler|swing
rachel|oh don ’ t even ask
chandler|yuck
joey|can ’ t believe ross went rachel ’ s sister
joey|chandler made sister mad 10 year
chandler|like 5 year ago
joey|yeah got 5 year left
chandler|joey
joey|wan na make 6
rachel|oh ross hi
rachel|hey ya
ross|hey
rachel|i ’ ll take coffee
rachel|big date last night
ross|uhh okay
ross|yeah fun
rachel|yeah fun
rachel|great
rachel|uh guy hit
ross|guess
rachel|uh anything happen
rachel|rumor guy shut drape
ross|nothing happened
ross|shut drape uh show slide favorite fossil
rachel|oh slide
rachel|really nothing happened
ross|something could ’ ve happened
ross|right
ross|really dug slide
ross|definitely giving vibe
rachel|right
rachel|please don ’ t show another picture trilobite vibe
ross|anyway wasn ’ t would ask
rachel|asked asked
ross|yeah uh huh
ross|tomorrow night valentine ’ s day romantic day year
ross|know could happen
ross|might shutting drape show slide know mean
rachel|okay okay okay okay okay okay okay
rachel|got
rachel|got
rachel|got
rachel|can ’ t
rachel|can ’ t
rachel|can ’ t
rachel|can not go sister thing
rachel|okay
rachel|can ’ t
rachel|it ’ s weird right
rachel|imagine two together freak
rachel|freak
rachel|can ’ t
rachel|can ’ t
ross|okay
ross|okay
ross|okay
ross|it ’ s okay
ross|it ’ s okay
ross|hey it ’ s weird won ’ t see
rachel|thank
rachel|yeah
ross|mean tomorrow night
rachel|please ross can ’ t
rachel|can ’ t
rachel|it ’ s gon na freak
ross|okay
ross|okay
ross|ooh hey hey hey
ross|okay
ross|okay
ross|okay
ross|i ’ ll i ’ ll tell tonight can ’ t see anymore
rachel|ross thanks
ross|want call right
rachel|oh
rachel|mean come that ’ s that ’ s crazy mean that ’ s crazy
rachel|what ’ s what ’ s going
rachel|going
ross|well umm oh
ross|might teaching another class semester
rachel|yeah call right
monica|favorite part
phoebe|yeah
phoebe|oh y ’ know what ’ s sadder
phoebe|bambi
phoebe|cried three day movie
phoebe|wait two
phoebe|third day mother killed partly cry
chandler|well see see cry bambi cartoon
joey|didn ’ t cry bambi ’ s mother died
chandler|yes sad guy stopped drawing deer
monica|chandler there ’ s nothing wrong cry
monica|mean don ’ t macho time
chandler|i ’ m macho
monica|yeah you ’ re right
monica|don ’ t know thinking
chandler|guess never really cried
chandler|y ’ know
chandler|i ’ m cry kind guy
joey|come man there ’ s got ta something get choked
joey|like uh uh oh saw three legged puppy
chandler|i ’ d sad sure wouldn ’ t cry
joey|okay puppy said help chandler
joey|puppy pick
chandler|cry
chandler|found talking puppy i ’ m rich
monica|oh i ’ ve got
monica|got
monica|picture childhood
monica|get going good
phoebe|right what ’ s going
chandler|oh that ’ s parent ’ s day first grade
chandler|that ’ s janitor martin
monica|parent
chandler|oh didn ’ t want come
phoebe|oh chandler
monica|poor thing
phoebe|story doesn ’ t make cry
chandler|look don ’ t cry
chandler|it ’ s big deal
chandler|okay
joey|it ’ s okay
joey|it ’ s okay
joey|you ’ re dead inside
other|excuse
phoebe|yeah
other|phoebe buffay
phoebe|yeah
other|get autograph i ’ m biggest fan
phoebe|oh you ’ re biggest fan
phoebe|i ’ ve always wanted meet
phoebe|hi
phoebe|sure
phoebe|yeah
other|wow
other|wow thanks lot
other|wan na say think you ’ re really talented
phoebe|you ’ re saying you ’ re biggest fan
phoebe|joey listen take good care guy okay
phoebe|he ’ s fan
phoebe|bye
joey|saw day life huh
joey|want want little dr
joey|drake remoray ya
other|idea you ’ re talking
other|got phoebe buffay ’ s autograph
joey|oh you ’ re phoebe ’ s fan
other|oh yeah
other|i ’ ve seen movie
joey|movie
other|phoebe buffay p0rn star
joey|don ’ t think
other|sex toy story 2 lawrence alabia got autograph
other|guy comic book store aren ’ t gon na believe
joey|hey gunther don ’ t let guy anymore
joey|said phoebe ’ s p0rn star
other|well wouldn ’ t call star she ’ s really good
other|check inspecther gadget
other|hey
rachel|hey
other|you ’ ll never believe happened ross totally blew didn ’ t even tell
rachel|ohhh well
rachel|y ’ know honey
rachel|best thing get guy start dating someone else
rachel|oh
rachel|great guy love work named bob
rachel|he ’ s real comer human resource
other|y ’ know thanks trying cheer i ’ m gon na date random guy work
rachel|it ’ s random it ’ s bob
other|it ’ s probably mature enough
other|smart enough
other|maybe doesn ’ t like way dress can ’ t
other|it ’ s really got ta smart thing
other|oh i ’ m stupid
other|i ’ m like incredibly pretty stupid girl
rachel|honey okay okay wan na know ross canceled date
rachel|asked
other|asked
rachel|hm mmm
rachel|sister ross huge history
other|don ’ t understand want go ross
other|don ’ t want don ’ t want
rachel|y ’ know bob human resource
other|ugh
other|can not believe
other|doubting smart
other|doubting fashion sense
rachel|look big deal
rachel|don ’ t date ross
rachel|there ’ s million guy
other|hey
other|right tell
rachel|i ’ m telling
rachel|telling
other|jealous
rachel|jill jealous
rachel|brat
rachel|wanting can ’ t
other|can ’ t
other|excuse thing can ’ t dairy
rachel|right right well blew chance dating bob
rachel|human resource
rachel|jealous
rachel|mean think
rachel|princess caroline
monica|you ’ re jealous princess caroline
rachel|castle
ross|hey
ross|uh phoebe ’ s
monica|oh great
monica|get movie
joey|uhhh yeah
joey|yeah
joey|uh don ’ t think it ’ s kind you ’ re gon na like
chandler|didn ’ t get movie gon na u reaching tissue night
joey|sort
monica|guy what ’ s going
joey|phoebe ’ s p0rn star
chandler|phoebe buffay buffay vampire layer
rachel|oh god
monica|that ’ s phoebe
monica|get
joey|well adult video place bleaker
ross|saw joey go ran ahead surprise pretended didn ’ t know
rachel|wow
rachel|mean can ’ t can ’ t believe
rachel|y ’ know mean think know someone even even phoebe who ’ s always somewhat question mark
monica|bizarre
monica|guess kinda make sense though y ’ know terrible childhood
chandler|hey terrible childhood don ’ t p0rn
monica|yes dead inside
joey|right well i ’ d better take back
monica|wh
joey|can ’ t watch
joey|mean that ’ s phoebe
monica|yeah you ’ re right can ’ t shouldn ’ t watch
rachel|absolutely
monica|y ’ know maybe little bit
rachel|probably first half
joey|hey
joey|wrong guy
joey|phoebe ’ s friend
joey|well i ’ m gon na watch
ross|yeah
ross|good joe
joey|yeah
other|ah thought i ’ d find nasforatool
other|buffay going plunge stake dark place
other|actually kinda hoping would way around
monica|hold second
monica|ankle
chandler|ankle you ’ re watching
rachel|well it ’ s hard tell oh god would stop moving
chandler|she ’ s job
joey|sick bastard
rachel|oh it ’ s tattoo
rachel|that ’ s weird phoebe doesn ’ t wait that ’ s ursula
rachel|that ’ s phoebe ursula
joey|watch
joey|rewind
joey|rewind
phoebe|hey
phoebe|what ’ s
phoebe|oh god
monica|hey sweetie
chandler|hey
monica|chicken soup soul
chandler|there ’ s back couch
monica|reading
monica|hate kind stuff
chandler|yeah know figured shot y ’ know
chandler|maybe one story would make cry wouldn ’ t think y ’ know dead inside
monica|oh that ’ s sweet
monica|look chandler don ’ t care can ’ t cry love
chandler|oh make feel warm hollow tin chest
monica|stop
chandler|mean come seriously think get married we ’ re altar i ’ m like
monica|won ’ t care know feeling
chandler|yeah
monica|yeah
monica|baby one day doctor hand delivery room don ’ t cry
monica|take college come home see empty room first time got nothing won ’ t matter
chandler|okay well won ’ t uh worry anymore
monica|die long illness
monica|you ’ re writing eulogy open desk drawer find note say always still can ’ t shed one tiny tear know you ’ ll cry river inside
chandler|aww love
monica|wrong
monica|can ’ t shed tear dead wife
monica|left note beyond
chandler|didn ’ t mean
monica|robot
ross|damn kid
ross|ring bell one time swear ohh uh jill
ross|umm that ’ s little game play kid hall
ross|umm they ’ ve really taken liking
ross|uhh what ’ s what ’ s what ’ s matter
other|rachel really big fight come
other|mean know we ’ re supposed see anymore i ’ m okay it ’ s don ’ t know anybody city really need somebody talk
ross|course happened
other|don ’ t want talk
ross|okay umm
other|know might really cheer
other|seeing super cool slide
ross|wow
ross|really
other|totally love
other|maybe could finish telling different kind sand
ross|well i ’ d love
ross|wait right i ’ ll go get projector note
other|oh great
other|thanks ross you ’ re good friend
ross|ohh
rachel|hey
rachel|guy seen jill
rachel|can ’ t find anywhere
monica|haven ’ t
rachel|well ross home
rachel|maybe i ’ ll call see he ’ s actually seen
phoebe|it ’ s phoebe
phoebe|phoebe
other|hey
phoebe|oh god
phoebe|you ’ re making p0rn movie
other|i ’ m
other|we ’ re still rolling
phoebe|you ’ re making one right
other|let ’ s go phoebe
phoebe|you ’ re using name
other|yeah help something
other|phoebe come
phoebe|look i ’ m talking right
phoebe|you ’ re mean
other|y ’ know twin stuff always real big seller
other|yeah talk giving like 30 dollar
phoebe|way
phoebe|stop using name
phoebe|shame
phoebe|shame
phoebe|you ’ re disgusting
phoebe|especially
ross|slide almost ready
other|yeah
other|ooh know missing
other|alcohol
ross|uh okay well there ’ s there ’ s wine kitchen
other|oh great
ross|hello
rachel|sister
rachel|drape shut
ross|okay rach calm calm okay
ross|she ’ s really upset we ’ re talking
rachel|ross
rachel|think trying make something happen get back
ross|that ’ s reason could huh
ross|couldn ’ t anything fact maybe i ’ m good listener uh put great slide show
rachel|ross telling using get back
ross|y ’ know
ross|think take care i ’ ll talk later
ross|good bye
ross|whoa
ross|uh sister actually
ross|think you ’ re using
phoebe|hey
joey|hey
phoebe|came company ursula work
joey|oh
phoebe|went pick phoebe buffay ’ s check lot
joey|nice
phoebe|um mmm won ’ t go anymore gave correct address
joey|that ’ s great isn ’ t gon na bother people still think you ’ re p0rn star
phoebe|oh
phoebe|know handle
phoebe|yeah
phoebe|you ’ re trying figure know
phoebe|right i ’ ll give hint
phoebe|p0rn
phoebe|okay
phoebe|yeah pervert boyfriend watched porno movie
phoebe|see
joey|yeah
chandler|hey
ross|uh may right jill
rachel|oh
rachel|knew
rachel|happened
ross|umm kissed
rachel|kissed
chandler|maybe give privacy
monica|shhhh
ross|look uh tried kiss okay
rachel|well doesn ’ t sound like
rachel|mean it ’ s pretty easy kiss someone don ’ t kiss
rachel|see look u right kissing
ross|let finish okay
ross|started kissing didn ’ t stop
ross|guess wasn ’ t thinking
rachel|yeah that ’ s right weren ’ t thinking
rachel|y ’ know
rachel|let give something think
ross|oh wait hold
ross|started thinking stopped kissing
rachel|oh well thank taking tongue sister ’ s mouth long enough tell
ross|look realize anything happen jill nothing could ever happen u
ross|mean look don ’ t know anything going happen u
ross|ever
ross|don ’ t want know never could
ross|stopped got mad broke projector
rachel|wow
rachel|don ’ t even know say
rachel|thank
ross|you ’ re welcome
monica|oh god
monica|cry
chandler|don ’ t see two can ’ t work thing
other|right i ’ m leaving
other|i ’ m going spend one day someone whose sabotage every move
other|that ’ s rachel
rachel|yeah got
other|throw say gay
ross|take care jill
other|okay see ya
rachel|bye bye e
monica|bye
chandler|can ’ t believe jill ’ s gone
chandler|can ’ t help opened gate
