Ross|6|She's not here yet|she is not here yet
Ross|6|She's not here|she is not here
Ross|6|She's having my baby and she's not here|she is having my baby and she is not here
Monica|2|I'm sure everything's fine|i am sure everythings fine
Monica|2|Has her water broke yet|has her water broke yet
Ross|6|I don't know, but when I spoke to her, she said she had already passed the mucus plug|i do not know but when i spoke to her she said she had already passed the mucus plug
Joey|3|Do we have to know about that|do we have to know about that
Monica|2|Joey, what are you gonna do when you have a baby|joey what are you gonna do when you have a baby
Joey|3|I'm gonna be in the waitin' room, handing out cigars|i am gonna be in the waitin room handing out cigars
Chandler|4|Yes, Joey's made arrangements to have his baby in a movie from the 50's|yes joeys made arrangements to have his baby in a movie from the s
Ross|6|God, I don't believe this|god i do not believe this
Ross|6|She could be giving birth in the cab|she could be giving birth in the cab
Rachel|1|Oh, Ross, relax|oh ross relax
Rachel|1|It's probably like two dollars for the first contraction, and then fifty cents for each additional contraction|it is probably like two dollars for the first contraction and then fifty cents for each additional contraction
Rachel|1|What, it's ok when Chandler does it|what it is ok when chandler does it
Chandler|4|You have to pick your moments|you have to pick your moments
Phoebe|5|Did I miss it, did I miss it|did i miss it did i miss it
Ross|6|She's not even here yet|she is not even here yet
Monica|2|What's with the guitar|what is with the guitar
Phoebe|5|I just thought we might be here for awhile|i just thought we might be here for awhile
Phoebe|5|You know, things might get musical|you know things might get musical
Ross|6|Where the hell have you been|where the hell have you been
Susan|0|We stopped at the gift shop|we stopped at the gift shop
Carol|0|I was looking at stuffed animals, and Susan wanted a Chunky|i was looking at stuffed animals and susan wanted a chunky
Ross|6|Susan wanted a Chunky|susan wanted a chunky
Ross|6|We're having a baby, ok, a baby, you don't stop for Chunkys|we are having a baby ok a baby you do not stop for chunkys
Chandler|4|I used to have that bumper sticker|i used to have that bumper sticker
Chandler|4|You see what I mean|you see what i mean
Ross|6|Stopped for a Chunky|stopped for a chunky
Carol|0|Let it go, Ross|let it go ross
Susan|0|I got an extra one|i got an extra one
Susan|0|You want this|you want this
Ross|6|No|no
Dr. Franzblau|0|Hey, how's my favorite parenting team doing|hey how is my favorite parenting team doing
Ross|6|Dr|dr
Ross|6|Franzblau, hi|franzblau hi
Dr. Franzblau|0|So, I understand you're thinking of having a baby|so i understand you are thinking of having a baby
Dr. Franzblau|0|Well, I see you're nine months pregnant|well i see you are nine months pregnant
Dr. Franzblau|0|That's a good start|that is a good start
Dr. Franzblau|0|How you doing with your contractions|how you doing with your contractions
Carol|0|Oh, I love them|oh i love them
Carol|0|Each one's like a little party in my uterus|each ones like a little party in my uterus
Susan|0|They're every four minutes and last 55 seconds|they are every four minutes and last seconds
Ross|6|59 seconds|seconds
Ross|6|Quartz, ha|quartz ha
Susan|0|Swiss quartz, ha, ha|swiss quartz ha ha
Carol|0|Am I allowed to drink anything|am i allowed to drink anything
Dr. Franzblau|0|Ice chips, just ice chips|ice chips just ice chips
Dr. Franzblau|0|They're at the nurses' station|they are at the nurses station
Ross|6|I'll get it|i will get it
Susan|0|No, I'm getting it|no i am getting it
Susan|0|I'll be right back|i will be right back
Ross|6|I got it—I'm getting it|i got it i am getting it
Rachel|1|Hi, I thought you might like some ice chips|hi i thought you might like some ice chips
Carol|0|Thanks|thanks
Rachel|1|And if you need anything else, I——do not believe we've met|and if you need anything else i do not believe we have met
Rachel|1|Hi|hi
Rachel|1|I'm, uh, Rachel Green|i am uh rachel green
Rachel|1|I'm Carol's|i am carols
Rachel|1|ex-husband's|ex husbands
Rachel|1|sister's roommate|sisters roommate
Dr. Franzblau|0|It is nice to meet you|it is nice to meet you
Dr. Franzblau|0|I'm Dr|i am dr
Dr. Franzblau|0|Franzblau|franzblau
Dr. Franzblau|0|I'm your roommate's|i am your roommates
Dr. Franzblau|0|brother's|brothers
Dr. Franzblau|0|ex-wife's obstetrician|ex wifes obstetrician
Rachel|1|Oh, that's funny|oh that is funny
Monica|2|I want a baby|i want a baby
Chandler|4|Mmmm|mmmm
Chandler|4|Not tonight, honey|not tonight honey
Chandler|4|I got an early day tomorrow|i got an early day tomorrow
Monica|2|Get up|get up
Monica|2|Come on|come on
Monica|2|Let's get some coffee|let us get some coffee
Chandler|4|Oh, ok, 'cause we never do that|oh ok because we never do that
Joey|3|Shoot|shoot
Joey|3|Shoot|shoot
Joey|3|Shoot|shoot
Joey|3|Shoot, or just fall down|shoot or just fall down
Joey|3|That's good too|that is good too
Lydia|0|Knick fan|knick fan
Joey|3|Oh, yeah|oh yeah
Lydia|0|Oh, boy, do they suck|oh boy do they suck
Joey|3|Hey, listen, lady|hey listen lady
Joey|3|whoa|whoa
Lydia|0|Look, look at your man, Ewing|look look at your man ewing
Lydia|0|Nice shot|nice shot
Lydia|0|You know what, he couldn't hit water if he was standing on a boat|you know what he could not hit water if he was standing on a boat
Joey|3|Oh yeah|oh yeah
Joey|3|And who do you like|and who do you like
Lydia|0|The Celtics|the celtics
Joey|3|The Celtics|the celtics
Joey|3|Ha|ha
Joey|3|They couldn't hit a boat if|they could not hit a boat if
Joey|3|wait|wait
Joey|3|They suck, alright|they suck alright
Lydia|0|Oh, shut up|oh shut up
Lydia|0|You know, it's a rebuilding year|you know it is a rebuilding year
Lydia|0|You|you
Lydia|0|waah|waah
Joey|3|Wha|wha
Joey|3|Wha|wha
Joey|3|aa|aa
Joey|3|Let me get the father|let me get the father
Joey|3|Hey, we need a father over here|hey we need a father over here
Joey|3|We need a father|we need a father
Lydia|0|There is no father|there is no father
Joey|3|Oh, oh, oh, sorry|oh oh oh sorry
Lydia|0|Ok, that's ok|ok that is ok
Lydia|0|I'm fine|i am fine
Lydia|0|I'm|i am
Lydia|0|oh|oh
Joey|3|Oh, uh, ok|oh uh ok
Joey|3|Right this way|right this way
Joey|3|All the other pregnant women seem to be goin' in here|all the other pregnant women seem to be goin in here
Lydia|0|Ok|ok
Phoebe|5|Thanks, Ross|thanks ross
Ross|6|Yeah|yeah
Ross|6|I'm paying you to stop|i am paying you to stop
Phoebe|5|Ok|ok
