Ross|6|And here's little Ben nodding off|and here is little ben nodding off
Monica|2|Awww, look at Aunt Monica's little boy|awww look at aunt monicas little boy
Phoebe|5|Oh, look, he's got Ross's haircut|oh look he is got rosss haircut
Rachel|1|Oh, let me see|oh let me see
Rachel|1|Oh, God, is he just the sweetest thing|oh god is he just the sweetest thing
Rachel|1|You must just want to kiss him all over|you must just want to kiss him all over
Ross|6|That would be nice|that would be nice
Rachel|1|Pardon|pardon
Chandler|4|Nothing, just a little extra air in my mouth|nothing just a little extra air in my mouth
Chandler|4|Pffft|pffft
Chandler|4|Pffffffft|pffffffft
Joey|3|Hey, Chan, can you help me out here|hey chan can you help me out here
Joey|3|I promise I'll pay you back|i promise i will pay you back
Chandler|4|Oh, yeah, right, OK|oh yeah right ok
Chandler|4|inlcuding the waffles last week, you now owe me|inlcuding the waffles last week you now owe me
Chandler|4|17 jillion dollars|jillion dollars
Joey|3|I will, really|i will really
Joey|3|I'll pay you back this time|i will pay you back this time
Chandler|4|And where's this money coming from|and where is this money coming from
Joey|3|Well|well
Joey|3|I'm helping out down at the N|i am helping out down at the n
Joey|3|Y|y
Joey|3|U|u
Joey|3|Med School with some|med school with some
Joey|3|research|research
Ross|6|What kind of research|what kind of research
Joey|3|Oh, just, y'know|oh just yknow
Joey|3|science|science
Ross|6|Science|science
Ross|6|Yeah, I think I've heard of that|yeah i think i have heard of that
Joey|3|It's a fertility study|it is a fertility study
Monica|2|Oh, Joey, please tell me you're only donating your time|oh joey please tell me you are only donating your time
Joey|3|Alright, come on you guys, it's not that big a deal|alright come on you guys it is not that big a deal
Joey|3|Really|really
Joey|3|I mean, I just go down there every other day and|i mean i just go down there every other day and
Joey|3|make my contribution to the project|make my contribution to the project
Joey|3|Hey, hey, but at the end of two weeks, I get seven hundred dollars|hey hey but at the end of two weeks i get seven hundred dollars
Ross|6|Hey|hey
Phoebe|5|Wow, ooh, you're gonna be making money hand over fist|wow ooh you are gonna be making money hand over fist
Monica|2|OK, we got the cole slaw, we got the buns|ok we got the cole slaw we got the buns
