Rachel|1|Okay, okay, I checked|okay okay i checked
Rachel|1|We have: Earl Grey, English Breakfast, Cinnamon Stick, Camomile, Mint Medley, Blackberry, and|we have earl grey english breakfast cinnamon stick camomile mint medley blackberry and
Rachel|1|oh, wait, there's one more, um|oh wait there is one more um
Rachel|1|Lemon Soother|lemon soother
Rachel|1|You're not the guy that asked for the tea, are you|you are not the guy that asked for the tea are you
Rachel|1|Okay|okay
Monica|2|Mail call, Rachel Green, bunk seven|mail call rachel green bunk seven
Rachel|1|Thank you|thank you
Rachel|1|Oh, cool|oh cool
Rachel|1|Free sample of coffee|free sample of coffee
Monica|2|Oh good|oh good
Monica|2|'Cause where else would we get any|because where else would we get any
Rachel|1|Oh|oh
Rachel|1|Right|right
Rachel|1|Oh great|oh great
Monica|2|What is it|what is it
Rachel|1|Country club newsletter|country club newsletter
Rachel|1|My mother sends me the engagement notices for 'inspiration|my mother sends me the engagement notices for inspiration
Rachel|1|' Oh my God|oh my god
Rachel|1|Oh my God, it's Barry and Mindy|oh my god it is barry and mindy
Monica|2|Barry who you almost|barry who you almost
Rachel|1|Barry who I almost|barry who i almost
Monica|2|And Mindy, your maid of|and mindy your maid of
Rachel|1|Mindy, my maid of|mindy my maid of
Rachel|1|Oh|oh
Monica|2|That's Mindy|that is mindy
Monica|2|Wow, she is pretty|wow she is pretty
Monica|2|Lucky|lucky
Monica|2|To have had a friend like you|to have had a friend like you
Ross|6|Marcel|marcel
Ross|6|Bring me the rice, c'mon|bring me the rice cmon
Ross|6|Bring me the rice, c'mon|bring me the rice cmon
Ross|6|Good boy|good boy
Ross|6|Good boy|good boy
Ross|6|C'mere, gimme the rice|cmere gimme the rice
Ross|6|Thank you, good boy|thank you good boy
Ross|6|Well, I see he's finally mastered the difference between 'bring me the' and 'pee in the'|well i see he is finally mastered the difference between bring me the and pee in the
Ross|6|'Bring me the' and- Rach|bring me the and rach
Rachel|1|What|what
Ross|6|Hi|hi
Rachel|1|Oh, I'm sorry|oh i am sorry
Rachel|1|Oh, this is so stupid|oh this is so stupid
Rachel|1|I mean, I gave Barry up, right|i mean i gave barry up right
Rachel|1|I should be happy for them|i should be happy for them
Rachel|1|I am, I'm happy for them|i am i am happy for them
Ross|6|Really|really
Rachel|1|No|no
Rachel|1|Oh, oh, I guess it would be different if I were- with somebody|oh oh i guess it would be different if i were with somebody
Ross|6|Whoah, uh, what happened to, uh, 'Forget relationships|whoah uh what happened to uh forget relationships
Ross|6|I'm done with men|i am done with men
Ross|6|' The whole, uh, penis embargo|the whole uh penis embargo
Rachel|1|Oh, I don't know|oh i do not know
