Rachel|1|Ow ow ow|ow ow ow
Rachel|1|Ow ow ow ow|ow ow ow ow
Rachel|1|Ow ow ow|ow ow ow
Rachel|1|Ow|ow
Rachel|1|Ow|ow
Rachel|1|Ow|ow
Rachel|1|Ow|ow
Monica|2|Hi|hi
Monica|2|Uh, my friend here was taking down our Christmas lights, and and she fell off the balcony and may have broken her foot or or ankle or something|uh my friend here was taking down our christmas lights and and she fell off the balcony and may have broken her foot or or ankle or something
Nurse|0|My god|my god
Nurse|0|You still have your Christmas lights up|you still have your christmas lights up
Nurse|0|Fill this out and bring it back to me|fill this out and bring it back to me
Rachel|1|Ow ow ow|ow ow ow
Rachel|1|Ow ow ow|ow ow ow
Rachel|1|Ow ow ow|ow ow ow
Monica|2|Okay, ooh, alright|okay ooh alright
Monica|2|Name, address|name address
Monica|2|Okay, in case of emergency, call|okay in case of emergency call
Rachel|1|You|you
Monica|2|Really|really
Rachel|1|Yeah|yeah
Monica|2|Oh, that is so sweet|oh that is so sweet
Monica|2|Oh gosh, love you|oh gosh love you
Monica|2|Insurance|insurance
Rachel|1|Oh, yeah, check it|oh yeah check it
Rachel|1|Definitely, I want some of that|definitely i want some of that
Monica|2|you don't have insurance|you do not have insurance
Rachel|1|Why, how much is this gonna cost|why how much is this gonna cost
Monica|2|I have no idea, but X-rays alone could be a couple hundred dollars|i have no idea but x rays alone could be a couple hundred dollars
Rachel|1|Wel-wel-well what are we gonna do|wel wel well what are we gonna do
Monica|2|Well there's not much we can do|well there is not much we can do
Rachel|1|Um|um
Rachel|1|unless, unless I use yours|unless unless i use yours
Monica|2|Hah, no no no no no no no no no no|hah no no no no no no no no no no
Rachel|1|"well, now, wait a second, who did I just put as my ""In case of emergency"" person"|well now wait a second who did i just put as my in case of emergency person
Monica|2|That's insurance fraud|that is insurance fraud
Rachel|1|Well, alright, then, forget it|well alright then forget it
Rachel|1|Might as well just go home|might as well just go home
Rachel|1|Ow ow ow ow|ow ow ow ow
Monica|2|Okay, okay|okay okay
Monica|2|I hate this|i hate this
Rachel|1|Thank you|thank you
Rachel|1|Thank you|thank you
Rachel|1|I love you|i love you
Monica|2|Hi,  um, I'm gonna need a new set of  these forms|hi um i am gonna need a new set of these forms
Nurse|0|Why|why
Monica|2|I am really an idiot|i am really an idiot
Monica|2|you see, I was filling out my friend's form, and instead of putting her information,  I put mine|you see i was filling out my friends form and instead of putting her information i put mine
Nurse|0|You are an idiot|you are an idiot
Monica|2|yep, that's me,  I am that stupid|yep that is me i am that stupid
Ross|6|I had a dream last night where I was playing football with my kid|i had a dream last night where i was playing football with my kid
Chandler|4|That's nice|that is nice
Joey|3|That's nice|that is nice
Ross|6|No, no, with him|no no with him
Ross|6|I'm on this field, and they, they hike me the baby|i am on this field and they they hike me the baby
Ross|6|and I, I know I've gotta do something 'cause the Tampa Bay defence is comin' right at me|and i i know i have gotta do something because the tampa bay defence is comin right at me
Joey|3|Tampa Bay's got a terrible team|tampa bays got a terrible team
Ross|6|Right, but, it is just me and the baby, so I'm thinkin' they can take us|right but it is just me and the baby so i am thinkin they can take us
Ross|6|And so I uh, hah-hah, I just heave it down field|and so i uh hah hah i just heave it down field
Chandler|4|What are you crazy|what are you crazy
Chandler|4|That's a baby|that is a baby
Joey|3|He should take the sack|he should take the sack
Ross|6|Anyway, suddenly I'm down field, and I realise that I'm the one who's supposed to catch him, right|anyway suddenly i am down field and i realise that i am the one who is supposed to catch him right
Ross|6|Only I know there is no way I'm gonna get there in time, so I am running, and running, and that, that is when I woke up|only i know there is no way i am gonna get there in time so i am running and running and that that is when i woke up
Ross|6|See I, I am so not ready to be a father|see i i am so not ready to be a father
Chandler|4|Hey, you're gonna be fine|hey you are gonna be fine
Chandler|4|You're one of the most caring, most responsible men in North America|you are one of the most caring most responsible men in north america
Chandler|4|You're gonna make a great dad|you are gonna make a great dad
Joey|3|Yeah, Ross|yeah ross
Joey|3|You and the baby just need better blocking|you and the baby just need better blocking
Joey|3|Oh, have either one of you guys ever been to the Rainbow Room|oh have either one of you guys ever been to the rainbow room
Joey|3|Is it real expensive|is it real expensive
Chandler|4|Well, only if you order stuff|well only if you order stuff
Joey|3|I'm takin' Ursula tonight|i am takin ursula tonight
Joey|3|It's her birthday|it is her birthday
Ross|6|Wo-wo-whoa|wo wo whoa
Ross|6|What about Phoebe's birthday|what about phoebes birthday
Joey|3|When's that|when is that
Ross|6|Tonight|tonight
Joey|3|Oh, man|oh man
Joey|3|What're the odds of that happening|what are the odds of that happening
Ross|6|You take your time|you take your time
Chandler|4|There it is|there it is
Chandler|4|So what're you gonna do|so what are you gonna do
Joey|3|What can I do|what can i do
Joey|3|Look, I don't want to do anything to screw it up with Ursula|look i do not want to do anything to screw it up with ursula
Chandler|4|And your friend Phoebe|and your friend phoebe
Joey|3|Well, if she's my friend, hopefully she'll understand|well if she is my friend hopefully she will understand
Joey|3|I mean, wouldn't you guys|i mean would not you guys
Chandler|4|Man, if you tried something like that on my birthday, you'd be starin' at the business end of a hissy fit|man if you tried something like that on my birthday you would be starin at the business end of a hissy fit
Dr. Mitchell|0|you add a pinch of saffron, it makes all the difference|you add a pinch of saffron it makes all the difference
Dr. Mitchell|0|Okay, errrr, Monica|okay errrr monica
Monica|2|Yes|yes
Monica|2|yes, she is|yes she is
Rachel |0|Hi, this is my friend Rachel|hi this is my friend rachel
Monica |0|Hi|hi
Dr. Mitchell|0|Hi, err Rachel|hi err rachel
Dr. Mitchell|0|I'm Dr|i am dr
Dr. Mitchell|0|Mitchell|mitchell
Dr. Rosen|0|And I'm his friend, Dr|and i am his friend dr
Dr. Rosen|0|Rosen|rosen
Rachel|1|Aren't you a little cute to be a doctor|are not you a little cute to be a doctor
Dr. Rosen|0|Excuse me|excuse me
Rachel|1|I meant er,  young, young, I meant young, young to be a doctor|i meant er young young i meant young young to be a doctor
Rachel|1|Oh good, Rach|oh good rach
Monica |0|Thank you|thank you
Rachel |0|Right|right
Rachel|1|so, he said it was just a sprain, and that was it|so he said it was just a sprain and that was it
Monica|2|Uh, you left out the stupid part|uh you left out the stupid part
Rachel|1|Not stupid|not stupid
Rachel|1|"The very cute, cute, cute doctors asked us out for tomorrow night, and I said ""yes"|the very cute cute cute doctors asked us out for tomorrow night and i said yes
Rachel|1|""""|
Monica|2|I think it's totally insane, I mean, they work for the hospital|i think it is totally insane i mean they work for the hospital
Monica|2|It's like returning to the scene of the crime|it is like returning to the scene of the crime
Monica|2|You know, I say we blow off the dates|you know i say we blow off the dates
Rachel|1|What|what
Rachel|1|Monica, they are cute, they are doctors,  cute doctors, doctors who are cute|monica they are cute they are doctors cute doctors doctors who are cute
Chandler|4|Alright, what have we learned so far|alright what have we learned so far
The Whole Party|0|SURPRISE|surprise
Ross|6|What the hell are you doing|what the hell are you doing
Ross|6|You scared the crap outta me|you scared the crap outta me
Rachel|1|Was that the cake|was that the cake
Ross|6|Yeah, yeah|yeah yeah
Ross|6|I got a lemon schmush|i got a lemon schmush
Monica|2|Come on, she'll be here any minute|come on she will be here any minute
Rachel|1|I hope it's okay|i hope it is okay
Monica|2|Oh|oh
Chandler|4|"""Happy Birthday Peehe"|happy birthday peehe
Chandler|4|""""|
Monica|2|Well maybe we can make a, a, a 'B' out of one of those roses|well maybe we can make a a a b out of one of those roses
Ross|6|Yeah, we'll just use our special cake tools|yeah we will just use our special cake tools
Phoebe|5|Hey, what's going on|hey what is going on
Ross|6|Oh, we just|oh we just
Phoebe's Friends|0|Surprise|surprise
Phoebe|5|oh, oh, oh|oh oh oh
Phoebe|5|This is so great|this is so great
Phoebe|5|Oh my god|oh my god
Phoebe|5|This was not at all scary|this was not at all scary
Phoebe|5|Hi everybody|hi everybody
Phoebe|5|Hi Betty|hi betty
Phoebe|5|Betty, Hi|betty hi
Phoebe|5|You found Betty|you found betty
Phoebe|5|Oh my god|oh my god
Phoebe|5|This is great|this is great
Phoebe|5|Everybody I love is in the same room,  Where's Joey|everybody i love is in the same room where is joey
Chandler|4|Did you see Betty|did you see betty
Mr. Geller|0|I tell you one thing, I wouldn't mind having a piece of this sun-dried tomato business|i tell you one thing i would not mind having a piece of this sun dried tomato business
Mr. Geller|0|"Five years ago, if somebody had said to me, here's a tomato that looks like a prune, I'd say ""get out of my office"|five years ago if somebody had said to me here is a tomato that looks like a prune i would say get out of my office
Mr. Geller|0|""""|
Ross|6|Dad, before I was born, did you freak out at all|dad before i was born did you freak out at all
Mr. Geller|0|I'm not freaking out, I'm just saying, if somebody had come to me with the idea andndash;|i am not freaking out i am just saying if somebody had come to me with the idea andndash
Ross|6|Dad, dad, dad, I'm talkin' about the whole uh, baby thing|dad dad dad i am talkin about the whole uh baby thing
Ross|6|Did you uh, ever get this sort of|did you uh ever get this sort of
Ross|6|"panicky, ""Oh my god I'm gonna be a father"" kind of a thing"|panicky oh my god i am gonna be a father kind of a thing
Mr. Geller|0|No|no
Mr. Geller|0|Your mother really did the work|your mother really did the work
Mr. Geller|0|I was busy with the business|i was busy with the business
Mr. Geller|0|I wasn't around that much|i was not around that much
Mr. Geller|0|Is that what this is about|is that what this is about
Ross|6|No, no, Dad, I was just wondering|no no dad i was just wondering
Mr. Geller|0|'Cause there's time to make up for that|because there is time to make up for that
Mr. Geller|0|We can do stuff together|we can do stuff together
Mr. Geller|0|You always wanted to go to that Colonial Williamsburg|you always wanted to go to that colonial williamsburg
Mr. Geller|0|How 'bout we do that|how bout we do that
Ross|6|Thanks, Dad, really, I ju|thanks dad really i ju
Ross|6|you know, I just, I just needed to know, um|you know i just i just needed to know um
Ross|6|when did you start to feel like a father|when did you start to feel like a father
Mr. Geller|0|Oh, well, I, I guess it musta been the day after you were born|oh well i i guess it musta been the day after you were born
Mr. Geller|0|We were in the hospital room, your mother was asleep, and they brought you in and gave you to me|we were in the hospital room your mother was asleep and they brought you in and gave you to me
Mr. Geller|0|You were this ugly little red thing, and all of a sudden you grabbed my finger with your whole fist|you were this ugly little red thing and all of a sudden you grabbed my finger with your whole fist
Mr. Geller|0|And you squeezed it, so tight|and you squeezed it so tight
Mr. Geller|0|And that's when I knew|and that is when i knew
Mr. Geller|0|So you don't wanna go to Williamsburg|so you do not wanna go to williamsburg
Ross|6|No, we can go to Williamsburg|no we can go to williamsburg
Mr. Geller|0|Eat your fish|eat your fish
Monica|2|Rachel, the cute doctors are here|rachel the cute doctors are here
Rachel|1|Okay, coming|okay coming
Monica|2|Hi, come on in|hi come on in
Dr. Mitchell|0|Hey|hey
Monica|2|Hi, Geoffrey|hi geoffrey
Rachel|1|Hi|hi
Dr. Rosen|0|Ah here, we brought wine|ah here we brought wine
Dr. Mitchell|0|Look at this, it's from the cellars of Ernest and Tova Borgnine, so how could we resist|look at this it is from the cellars of ernest and tova borgnine so how could we resist
Rachel|1|Oh, that's great|oh that is great
Rachel|1|Look at that|look at that
Dr. Rosen|0|So, Monica, how's the ankle|so monica how is the ankle
Monica|2|It's uh|it is uh
Monica |0|well, why don't you tell them|well why do not you tell them
Monica |0|After all it, is your ankle|after all it is your ankle
Rachel |0|You know what, it's feeling a lot better, thank you, um|you know what it is feeling a lot better thank you um
Rachel |0|Well, listen, why don't you two sit down and, and we'll get you some glasses|well listen why do not you two sit down and and we will get you some glasses
Rachel |0|okay|okay
Rachel |0|STAT|stat
Rachel|1|Okay, listen, I'm thinking, why don't we just tell them who we really are|okay listen i am thinking why do not we just tell them who we really are
Rachel|1|I mean, it'll be fine, I really think it'll be fine|i mean it will be fine i really think it will be fine
Monica|2|It will not be fine|it will not be fine
Monica|2|We'll get in trouble|we will get in trouble
Rachel|1|Oh, Monica|oh monica
Rachel|1|Would you stop being such a wuss|would you stop being such a wuss
Monica|2|A wuss|a wuss
Monica|2|Excuse me for living in the real world, okay|excuse me for living in the real world okay
Dr. Mitchell|0|So|so
Dr. Rosen|0|So|so
Dr. Rosen|0|they sss-still seem normal|they sss still seem normal
Dr. Mitchell|0|That's because they are|that is because they are
Dr. Rosen|0|okay, but you have to admit that every time we go out|okay but you have to admit that every time we go out
Dr. Rosen|0|Women we meet at the hospital|women we meet at the hospital
Dr. Rosen|0|It turns into|it turns into
Dr. Mitchell|0|Willya relax|willya relax
Dr. Mitchell|0|Look around|look around
