Joey|3|How could someone get a hold of your credit card number|how could someone get a hold of your credit card number
Monica|2|I have no idea|i have no idea
Monica|2|But look how much they spent|but look how much they spent
Rachel|1|Monica, would you calm down|monica would you calm down
Rachel|1|The credit card people said that you only have to pay for the stuff that you bought|the credit card people said that you only have to pay for the stuff that you bought
Monica|2|I know|i know
Monica|2|It's just such reckless spending|it is just such reckless spending
Ross|6|I think when someone steals your credit card, they've kind of already thrown caution to the wind|i think when someone steals your credit card they have kind of already thrown caution to the wind
Chandler|4|Wow, what a geek|wow what a geek
Chandler|4|They spent $69|they spent
Chandler|4|95 on a Wonder Mop|on a wonder mop
Monica|2|That's me|that is me
Phoebe|5|Oh|oh
Phoebe|5|The yuk|the yuk
Phoebe|5|Ross, he's doing it again|ross he is doing it again
Ross|6|Marcel, stop humping the lamp|marcel stop humping the lamp
Ross|6|Stop humping|stop humping
Ross|6|Now Marcel, come back-  come here, Marcel-|now marcel come back come here marcel
Rachel|1|Oh no, not in my room|oh no not in my room
Rachel|1|I'll get him|i will get him
Monica|2|Ross, you've got to do something about the humping|ross you have got to do something about the humping
Ross|6|What|what
Ross|6|It's, it's just a phase|it is it is just a phase
Chandler|4|Well, that's what we said about Joey|well that is what we said about joey
Ross|6|Would you all relax|would you all relax
Ross|6|It's not that big a deal|it is not that big a deal
Rachel|1|Stop it|stop it
Rachel|1|Marcel|marcel
Rachel|1|Bad monkey|bad monkey
Ross|6|What|what
Rachel|1|Let's just say my Curious George doll is no longer curious|let us just say my curious george doll is no longer curious
Rachel|1|Oh, Monica|oh monica
Rachel|1|You are not still going over that thing|you are not still going over that thing
Monica|2|This woman's living my life|this womans living my life
Rachel|1|What|what
Monica|2|She's living my life, and she's doing it better than me|she is living my life and she is doing it better than me
Monica|2|Look at this, look|look at this look
Monica|2|She buys tickets for plays that I wanna see|she buys tickets for plays that i wanna see
Monica|2|She, she buys clothes from stores that I'm intimidated by the sales people|she she buys clothes from stores that i am intimidated by the sales people
Monica|2|She spent three hundred dollars on art supplies|she spent three hundred dollars on art supplies
Rachel|1|You're not an artist|you are not an artist
Monica|2|Yeah, well I might be if I had the supplies|yeah well i might be if i had the supplies
Monica|2|I mean, I could do all this stuff|i mean i could do all this stuff
Monica|2|Only I don't|only i do not
Rachel|1|Oh, Monica, c'mon, you do cool things|oh monica cmon you do cool things
Monica|2|Oh really|oh really
Monica|2|Okay, let's compare, shall we|okay let us compare shall we
Rachel|1|Oh, it's so late for 'Shall we'|oh it is so late for shall we
Monica|2|Do I go horseback riding in the park|do i go horseback riding in the park
Monica|2|Do I take classes at the New School|do i take classes at the new school
Rachel|1|Nooo|nooo
Monica|2|This is so unfair|this is so unfair
Monica|2|She's got everything I want, and she doesn't have my mother|she is got everything i want and she does not have my mother
Chandler|4|How about Joey|how about joey
Chandler|4|Pepponi|pepponi
Joey|3|No, still too ethnic|no still too ethnic
Joey|3|My agent thinks I should have a name that's more neutral|my agent thinks i should have a name that is more neutral
Chandler|4|Joey|joey
Chandler|4|Switzerland|switzerland
Joey|3|Plus, y'know, I think it should be Joe|plus yknow i think it should be joe
Joey|3|Y'know, Joey makes me sound like I'm, I dunno, this big|yknow joey makes me sound like i am i dunno this big
Joey|3|Which I'm not|which i am not
Chandler|4|Joe|joe
Chandler|4|Joe|joe
Chandler|4|Joe|joe
Chandler|4|Stalin|stalin
Joey|3|Stalin|stalin
Joey|3|Stalin|stalin
Joey|3|do I know that name|do i know that name
Joey|3|It sounds familiar|it sounds familiar
Chandler|4|Well, it does not ring a bell with me|well it does not ring a bell with me
Joey|3|Joe Stalin|joe stalin
Joey|3|Y'know, that's pretty good|yknow that is pretty good
Chandler|4|Might wanna try Joseph|might wanna try joseph
Joey|3|Joseph Stalin|joseph stalin
Joey|3|I think you'd remember that|i think you would remember that
Chandler|4|Oh yes|oh yes
Chandler|4|Bye Bye Birdie, starring Joseph Stalin|bye bye birdie starring joseph stalin
Chandler|4|Joseph Stalin is the Fiddler on the Roof|joseph stalin is the fiddler on the roof
Rachel|1|Hey|hey
Phoebe|5|Hey|hey
Monica|2|Hi|hi
Monica|2|Hi, uh, yes, this is Monica Geller|hi uh yes this is monica geller
Monica|2|Um, I believe I'm taking some classes with you and I was wondering what they were|um i believe i am taking some classes with you and i was wondering what they were
Phoebe|5|What are you doing|what are you doing
Monica|2|Alright, great|alright great
Monica|2|Thanks a lot|thanks a lot
Monica|2|I'm going to tap class|i am going to tap class
Rachel|1|What, what, so that you can dance with the woman that stole your credit card|what what so that you can dance with the woman that stole your credit card
Monica|2|This woman's got my life, I should get to see who she is|this womans got my life i should get to see who she is
Rachel|1|Go to the post office|go to the post office
Rachel|1|I'm sure her picture's up|i am sure her pictures up
Rachel|1|Okay, Monica, y'know what, honey, you're kinda losing it here|okay monica yknow what honey you are kinda losing it here
Rachel|1|I mean, this is really becoming like a weird obsession thing|i mean this is really becoming like a weird obsession thing
Phoebe|5|This is madness|this is madness
Phoebe|5|It's madness, I tell you, for the love of God, Monica, don't do it|it is madness i tell you for the love of god monica do not do it
Phoebe|5|Thank you|thank you
Monica|2|What d'you think|what dyou think
Phoebe|5|Lotsa things|lotsa things
Rachel|1|Which one do you think she is|which one do you think she is
Teacher|0|May I help you|may i help you
