Ross|6|Guys|guys
Ross|6|There's a somebody I'd like you to meet|there is a somebody i would like you to meet
Monica|2|W-wait|w wait
Monica|2|What is that|what is that
Ross|6|'That' would be Marcel|that would be marcel
Ross|6|You wanna say hi|you wanna say hi
Monica|2|No, no, I don't|no no i do not
Rachel|1|Oh, he is precious|oh he is precious
Rachel|1|Where did you get him|where did you get him
Ross|6|My friend Bethel rescued him from some lab|my friend bethel rescued him from some lab
Phoebe|5|That is so cruel|that is so cruel
Phoebe|5|Why|why
Phoebe|5|Why would a parent name their child Bethel|why would a parent name their child bethel
Chandler|4|Hey, that monkey's got a Ross on its ass|hey that monkeys got a ross on its ass
Monica|2|Ross, is he gonna live with you, like, in your apartment|ross is he gonna live with you like in your apartment
Ross|6|Yeah|yeah
Ross|6|I mean, it's been kinda quiet since Carol left, so|i mean it is been kinda quiet since carol left so
Monica|2|Why don't you just get a roommate|why do not you just get a roommate
Ross|6|Nah, I dunno|nah i dunno
Ross|6|I think you reach a certain age, having a roommate is kinda pathe-|i think you reach a certain age having a roommate is kinda pathe
Ross|6|sorry, that's, that's 'pathet', which is Sanskrit for 'really cool way to live'|sorry that is that is pathet which is sanskrit for really cool way to live
Phoebe|5|So you guys, I'm doing all new material tonight|so you guys i am doing all new material tonight
Phoebe|5|I have twelve new songs about my mother's suicide, and one about a snowman|i have twelve new songs about my mothers suicide and one about a snowman
Chandler|4|Might wanna open with the snowman|might wanna open with the snowman
Monica|2|So, how'd it go|so how did it go
Joey|3|Ahhhhhh, I didn't get the job|ahhhhhh i did not get the job
Ross|6|How could you not get it|how could you not get it
Ross|6|You were Santa last year|you were santa last year
Joey|3|I dunno|i dunno
Joey|3|Some fat guy's sleeping with the store manager|some fat guys sleeping with the store manager
Joey|3|He's not even jolly, it's all political|he is not even jolly it is all political
Monica|2|So what are you gonna be|so what are you gonna be
Joey|3|Ah, I'm gonna be one of his helpers|ah i am gonna be one of his helpers
Joey|3|It's just such a slap in the face, y'know|it is just such a slap in the face yknow
Rachel|1|Hey, do you guys know what you're doing for New Year's|hey do you guys know what you are doing for new years
Rachel|1|Gee, what|gee what
Rachel|1|What is wrong with New Year's|what is wrong with new years
Chandler|4|Nothing for you, you have Paolo|nothing for you you have paolo
Chandler|4|You don't have to face the horrible pressures of this holiday: desperate scramble to find anything with lips just so you can have someone to kiss when the ball drops|you do not have to face the horrible pressures of this holiday desperate scramble to find anything with lips just so you can have someone to kiss when the ball drops
Chandler|4|Man, I'm talking loud|man i am talking loud
Rachel|1|Well, for your information, Paolo is gonna be in Rome this New Year, so I'll be just as pathetic as the rest of you|well for your information paolo is gonna be in rome this new year so i will be just as pathetic as the rest of you
Phoebe|5|Yeah, you wish|yeah you wish
Chandler|4|It's just that I'm sick of being a victim of this Dick Clark holiday|it is just that i am sick of being a victim of this dick clark holiday
Chandler|4|I say this year, no dates, we make a pact|i say this year no dates we make a pact
Chandler|4|Just the six of us- dinner|just the six of us dinner
Chandler|4|Y'know, I was hoping for a little more enthusiasm|yknow i was hoping for a little more enthusiasm
Rachel|1|Phoebe, you're on|phoebe you are on
Phoebe|5|Oh, oh, good|oh oh good
Rachel|1|Okay, hi|okay hi
Rachel|1|Ladies and gentlemen, back by popular demand, Miss Phoebe Buffay|ladies and gentlemen back by popular demand miss phoebe buffay
Rachel|1|Wooh|wooh
Phoebe|5|Thanks, hi|thanks hi
Phoebe|5|Um, I wanna start with a song that means a lot to me this time of year|um i wanna start with a song that means a lot to me this time of year
Max|0|No|no
Max|0|No, that's- that's okay|no that is that is okay
Phoebe|5|Well, c'mon, if it's important enough to discuss while I'm playing, then I assume it's important enough for everyone else to hear|well cmon if it is important enough to discuss while i am playing then i assume it is important enough for everyone else to hear
Chandler|4|That guy's going home with a note|that guys going home with a note
David|0|Noth- I was- I was just saying to my-|noth i was i was just saying to my
Phoebe|5|Could you speak up please|could you speak up please
David|0|Sorry, I wa- I was just saying to my friend that I thought you were the most beautiful woman that I'd ever seen in my- in my life|sorry i wa i was just saying to my friend that i thought you were the most beautiful woman that i would ever seen in my in my life
David|0|And then he said that- you said you thought|and then he said that you said you thought
Max|0|Daryl Hannah|daryl hannah
David|0|Daryl Hannah was the most beautiful woman that he'd ever seen in his life and I said yeah, I liked her in Splash, a lot, but not so much in- in Wall Street, I thought she had kind of a|daryl hannah was the most beautiful woman that he would ever seen in his life and i said yeah i liked her in splash a lot but not so much in in wall street i thought she had kind of a
Max|0|Hard quality|hard quality
David|0|-hard quality|hard quality
David|0|And uh, while Daryl Hannah is beautiful in a conventional way, you are luminous with a kind of a delicate grace|and uh while daryl hannah is beautiful in a conventional way you are luminous with a kind of a delicate grace
David|0|Then, uh, that-that-that's when you started yelling|then uh that that that is when you started yelling
Phoebe|5|Okay, we're gonna take a short break|okay we are gonna take a short break
Joey|3|Hey, that guy's going home with more than a note|hey that guys going home with more than a note
Ross|6|Come here, Marcel|come here marcel
Ross|6|Sit here|sit here
