Phoebe|5| Ready?
Rachel|1| Yeah.
Phoebe|5| Okay.
Rachel|1| Hi...
Phoebe|5| it's...
Rachel|1| Rachel...
Phoebe|5| and…
Rachel|1| Phoebe’s...
Phoebe|5| please...
Rachel|1| leave...
Phoebe|5| leave…
Rachel|1|" Wait, I-I just said ""leave."" "
Phoebe|5|" Yeah, I know because you have all the good words. What do I get? I get ""it’s,"" ""and"" oh I'm sorry, I have ""A."" Forget it."
Rachel|1| Phoebe, come on that's silly.
Phoebe|5| All right, so let's switch.
Rachel|1| No, I have all of the good words. OK, fine, fine, we can switch.
Phoebe|5| Okay.
Rachel|1| Okay.
Phoebe|5| Hi…
Rachel|1| Everybody…
Phoebe|5| It's…
Rachel|1| Rachel…
Phoebe|5| and…
Rachel|1| Phoebe’s…
Phoebe|5| Please...wait, how did you do that?
Rachel|1| What?
Phoebe|5| Oh, you're no ordinary roommate are you?
Rachel|1| Phoebe, come on can we finish this later? Cause I wanna go running before it gets dark. Oh! Why don't you come with me?!
Phoebe|5| Really?
Rachel|1| Yeah, it'll be fun. We'll run in the park. It'll be like our first y’know roommate bonding thing.
Phoebe|5| Okay, let's go running!
Rachel|1| Yeah and there's really cute guys there.
Phoebe|5| Let's run towards them!
Rachel|1| OK!
Phoebe|5| All right, wait just one more second. Hi, it's Phoebe and Rachel's. Please leave a message, thanks! 
Rachel|1| Now wait a minute. You just took all the words!
Phoebe|5| Uh-huh. You've met your match Rachel Green.
Ross|6| So, I just finished this fascinating book. By the year 2030, there'll be computers that can carry out the same amount of functions as an actual human brain. So theoretically you could download your thoughts and memories into this computer and-and-and live forever as a machine.
Chandler|4|  And I just realized I can sleep with my eyes open.
Monica|2| Hey!
Ross|6|
Chandler|4|
Monica|2|  Honey, that's a great idea nailing the boxes to the floor!
Chandler|4| I didn't nail the boxes to the floor.
Monica|2| Oh, So you can move them!
Chandler|4| Yes, and while I'm doing that, Ross has a great computer story for you. 
Joey|3| Hey everybody! Uh, I'd like you to meet Janine. She's-she's gonna be my new roommate!
Janine|0| Hi.
Ross|6| Hi! 
Janine|0| Hi
Joey|3| Yeah, she's gonna live with me!
Monica|2| It's nice to meet you. Janine...?
Janine|0| Lecroix. Janine Lecroix
Joey|3| I didn't know that! Well, what a pretty last name!
Chandler|4| So, uh, wh-where ya from?
Janine|0| Australia, I just moved here a couple of weeks ago.
Joey|3|  From the land down under? I didn't know that either!
Ross|6| So uh, wha-uh, what do you do?
Janine|0| I'm a dancer.
Joey|3| You're a dancer? She-she's a dancer!
Janine|0| Well, I think I'll go and unpack.
Joey|3| Oh, hey let me. 
Monica|2| Joey, did you even interview this woman before you asked her to move in?
Joey|3| Of course I did.
Monica|2| Uh-huh, what exactly did you ask her?
Joey|3|" ""When can you move in?"""
Ross|6| Thank you for bringing her into our lives.
Chandler|4| Unbelievable
Monica|2| Oh, so you like her too Chandler?
Chandler|4| Hey, look at all the boxes!
Joey|3| Ugh, I cannot wait to ask her out!
Monica|2| Wait a minute...Joey. Joey you can't ask her out, she's your roommate. It-it'll be way too complicated. 
Ross|6| Yeah, yeah man don't do it. I mean if you date her, then-then-then I can't date her.
Chandler|4| All right, think about it. Now remember when you were going out with that girl Donna and you guys broke up. Remember how horrible it was when you guys bumped into each other at the supermarket?
Joey|3| Oh God, yeah.
Chandler|4| Now imagine you live at the supermarket.
Joey|3|  Okay!
Chandler|4| No-no
Joey|3| Oh, Oh, you're right! I don't want that. I can't date her!
Monica|2| Yeah and you better watch the flirting too, cause you know, in such close quarters, it could be trouble.
Joey|3| Well, that's gonna be tough Mon. I mean it's hard for me to be around an attractive woman and not flirt.
Monica|2|  Hmm, well you're around me all the time and you don't flirt.
Joey|3| You a little sad about that sweetheart?
Phoebe|5| I have to tie my shoe, so you go ahead, I'll catch up.
Rachel|1| Okay. 
Phoebe|5| Okay.  Come on! That's not running! Let's go! 
Rachel|1| You guys, I'm telling you, when she runs, she looks like a cross between Kermit The Frog and The Six Million Dollar Man.
Ross|6| Monica had such a crush on him. Yeah, she used to kiss his poster every night before she went to bed.
Rachel|1| Oh! I used to do that too!
Monica|2| Did you also have his album, It's Not Easy Being Green?
Rachel|1| Aw, Mon...
Monica|2| So, Phoebe runs weird huh?
Rachel|1| Yeah, yeah and you know what, I know she's gonna wanna run again, I just don't know how to get out of it, I mean, I live with her.
Monica|2| Why don't you just be straight with her? Tell her the truth.
Ross|6| Yeah.
Rachel|1| You're right, you're right. I should just tell her the truth.
Phoebe|5| Hey!
Ross|6| Hey!
Rachel|1| Pheebs, Monica tripped me, I don't think I can ever run again, ever!
Phoebe|5| Why? Why would you do that?
Monica|2| I don't know. Rachel I'm-I'm sorry that I hurt your ankles.
Rachel|1| Ankle.
Monica|2| We'll see.
Chandler|4| OK, I'm officially unpacked. Thanks for helping me man.  Joe?  Well, I guess Joey went home. Oh and look, there's still one box that I have to unpack. 
Joey|3|  I Gotcha!!
Chandler|4|  Oh my God! You-almost-gave-me-a-heart-attack.
Joey|3| Boy, it was so hard not to laugh, I tell ya. Hey, hey, the place looks great!
