Phoebe|  Hi, you guys.
Chandler| Hey!
Monica| Hi!
Rachel| What’s the matter?
Phoebe| Well it’s just—it’s one of those situations that I just hate. Y’know? A massage client gave me three tickets to the Helmet-Pelts exhibit at the Morgan Chase museum.
Joey|  Now you’re thinking you gotta sleep with him.
Phoebe| No! No! It’s just that he gave me three tickets and there are six of us!
Chandler| I’ll give up my ticket.
Joey| Me too.
Phoebe| Okay that’s so generous!
Chandler| And I think Ross is generous too.
Phoebe| Great! Okay then it’s just us girls!
Monica| 
Rachel| 
Phoebe| Yeah.
Rachel| So what-what is the exhibit.
Phoebe| It’s mostly just photographs of lesbian love scenes interspersed with video games and free sandwiches.
Joey| Oh man! 
Ross|  Hey!
Rachel| Hi!
Chandler| Hey!
Joey| Hey Ross listen Chandler got you out of going to the lesbian sandwich museum this weekend!
Ross| Thanks? But I have plans; Elizabeth and I are going out of town.
Monica| Oh that’s great!
Ross| Yeah.
Monica| I mean think about all the money that you’re gonna make!
Ross| Why? What?
Monica| Well, her father pays you for baby-sitting right?
Ross| No, no, that’s funny. But maybe it’s time to move on, let it go, y’know? Stop it! Besides, Rachel is going out with Elizabeth’s father, so ah, he’s much older than she is. Looks like I’m not the only one interested in fossils, huh?
Rachel| I mean Ross all that does is remind us that you are interested in fossils.
Ross| Okay, okay. Uh, well uh, Rachel is going to need to yell sweet nothings  in his ear. 
Chandler| Ross.
Ross| Oh, come on you guys; that’s funny! Y’know? Because he’s need—he’s got like a hearing aide y’know, ‘cause-‘cause y’know, ‘cause he’s all old, and… 
Paul| Okay look, Ross, just so you know that since Lizzie likes you so much, I’ve decided to accept the fact that you’re going out with her.
Ross| Really? That okay, that’s great.
Paul| Yeah. But then I changed my mind. I’m funny like that. So I told Lizzie, now I’m telling you, I don’t want you seeing my daughter anymore.
Ross| All right look, I-I realize it upsets you.
Paul| Yes it does.
Ross| But, Elizabeth and I are-are both adults and so I don’t think there’s really anything you can do about it.
Paul| I’ll call the university and tell them about your relationship and have you fired.
Ross| Ohh! A man with a plan!
Phoebe| Oh, this is so exciting! You get your picture back up on the wall of fame! Eek!
Joey| I know. It was so cool when I was up there before. Me and Jim Belushi would just be crackin’ up about something… Then I get fired off of Days Of Our Lives and he takes me down. Now he’s just laughing at me. Look at him, that smug Belushi bastard, I’ll…
Phoebe|  Ohh, okay maybe they put your picture back up they can put you next to Matt Lauer. Look at him, smiling at me.  Yeah I know; we’d be great together!
Joey| Hey! So I’m back.
The Dry Cleaner| Who are you?
Joey| Joey Tribbiani! From the wall!  Okay, maybe this will jog your memory, huh?  Huh? Okay eh-ah-anyway, I’m ready to go back up on the wall I’m the star of a new TV show.
The Dry Cleaner|  Show me in the table.
Joey| Oh well, it’s not on TV yet.
The Dry Cleaner| Well, then it’s not on the wall yet.
Joey| Okay, fine, I will bring you a tape, huh? 
Phoebe| So umm, now do you have any of Matt Lauer’s clothes here? Maybe? Just ones that haven’t been cleaned yet? 
Monica| Oh, I love museums!
Rachel| Umm.
Monica| Soakin’ up all the culture.
Rachel| Yeah.
Monica| Where do you want to start?
Rachel| Ooh, the gift shop!
Monica| Yeah!
Phoebe| Hey, and then lunch.
Rachel| Oh, wait yes, but I can’t eat too much. Paul is taking me out to dinner tonight, he said he has a big surprise planned.
Phoebe| Oh wow. What, do you think maybe he’s gonna tell you that he’s gay?
Rachel| What?! No! Why?!
Phoebe| No reason! That would just be a really big surprise, right?
The Museum Official|  You can put the aisle over here , and put the wedding ceremony right over here. 
Rachel| I didn’t know you could get married here.
Monica| This would be a beautiful place to get married, yeah, but I wouldn’t put the aisle there and I would never have the ceremony there!  I mean you’d have the ceremony under this big beautiful arch.  
The Museum Official|  May I help you?
Rachel| Oh sorry didn’t mean to interrupt. It’s just such a beautiful space; do you do a lot of weddings here?
The Museum Official| Yes. We’re very popular. There’s a two-year waiting list. Sorry! 
Rachel| Monica, you should totally put your name down on the list
Monica| What?! Are you crazy?! I’m not getting married! I’m not even engaged.
Phoebe| Yeah, but there’s a two-year wait. And then what if you get engaged in two years and then you got to wait another two years for this place. That’s four years. Chandler’s not gonna wait that long. He’s gonna find somebody else, y’know? Someone, someone who did put their name on the list. 
Rachel| Yeah hon, it can’t hurt to put your name down! I mean in if two years if you’re not engaged you just don’t use it.
Monica| Well, I mean I guess there is no harm in putting my name down.
Rachel| I’m gonna do it too!
Phoebe| Me too!
Rachel| Really? Who would, who would you marry?
Phoebe| I don’t know, I don’t have anyone right now. Y’know?
Rachel| Oh Pheebs.
Phoebe| Don’t feel too sorry for me. At least my boyfriend isn’t gay.
Monica| Phoebe, that stuff is…
Phoebe| Don’t even get me started on yours!
Joey|  Hey! So, did you watch the tape of my show?
The Dry Cleaner| I did.
Joey| All right, let’s get me back up there! 
The Dry Cleaner| No! It don’t go up on the wall!
Joey| What—But you saw the show!
The Dry Cleaner| Yes, it was very offensive to my people!
Joey| Dry cleaners?
The Dry Cleaner| Russians! It showed them as terrorists and villains!
Joey| Okay! Okay, look! You-you-you got Harrison Ford up there!
The Dry Cleaner| That’s right. Mr. Ford is a very good customer, he brings us a lot of clothes; you bring us nothing!
Joey| Okay well that may be true. But, in-in okay, Air Force One the Russians were terrorists! And evil! And plus he kills a bunch of them! That-that-that’s offensive to Russians.
The Dry Cleaner| I’ve never seen it!
