Joey| Well that thing is clearing in the way! All right. Ah-ha!  Ah-ah!! Damn fridge! 
Rachel| Hi Joey, how ya doin’?
Joey| Great! Roomie!
Rachel| Huh, yeah I guess we are roommates now.
Joey| Yeah! Well, now that you brought it up, our fridge is broken. We have to get a new one. Now, I checked around and your half is $400. Thanks a lot.
Rachel| I’m not paying for half of that! I’m only staying here until my apartment gets fixed.
Joey| Look Rach, my parents bought this fridge just after I was born, okay? Now, I have never had a problem with it. Then you show up and it breaks! What does that tell ya’?
Rachel| That refrigerators don’t live as long as people.
Joey| All right, now you know that the ATM will only lets you take out 300 at a time, I’ll take a check for the other hundred.
Rachel| You’re jokin’ right?
Joey| Of course I’m jokin’! I don’t take checks.
Rachel| Thank God you’re pretty. 
Rachel| Hey!
All| Hi! Hey!
Rachel| Do you guys know any cute guys?
Chandler| Well, of course I do! My good friend Joey over here. 
Joey| Oh, I’m sorry. Thank you Chandler.
Rachel| Anyway, there’s this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go…
Monica| What’s the charity?
Rachel| I don’t know, something either trees or disease—Ralph mumbles a lot.
Monica| Does Ralph mumble when you’re not paying attention?
Rachel| Yeah! It’s weird. But the thing is need to find a date.
Phoebe| Well, what kind of guy are you looking for?
Rachel| Well, someone that has his own tux, or has the ability to rent a tux.
Chandler| So he has to be a male who has at least $50.
Joey| Ooh! So close.
Ross| Hey everybody!
All| Hi!
Ross| Hey uh, this is Elizabeth.
Elizabeth| Oh hi!
All| Hi!
Elizabeth| I’m the student.
Chandler|  Isn’t she cute?  No!
Phoebe| Y’know, this is probably none of my business, but weren’t you guys supposed to not be seen in public together?
Elizabeth| Oh, we’re not together.
Ross| Oh no-no-no, we’re just two people who happen to run into each other here at the coffee house. 
Phoebe| Oh, sly.
Elizabeth| Well, I really wanted to meet you guys, but I have to run. I’ll see you later?
All| Okay!
Elizabeth| Bye Ross.
Ross| Bye.
Elizabeth| Oops! I did not mean to run into you like that sir.
Ross| Oh that is quite all right ma’am. 
Chandler| So, why is she leaving? Is it a school night and she has a lot of homework to do?
Ross| Yes, her molecular epidemiology paper is due tomorrow.
Chandler| Oh, tell her good luck with that.
Ross| Anyone else? Huh? Bring ‘em on!
Rachel| Oo! When’s her birthday?!
Ross| I don’t know Rachel, why?
Rachel| Well, y’know it’s just been so long since I’ve been to Chuckie Cheese.
Monica| Oh, I like Elizabeth.
Ross| Well thanks!
Monica| Yeah. In fact, I like her so much you tell her I want my cookies early this year! Y’know, a box of Thin Mints and some Tag-a-Longs.
Joey| Hey-hey come on you guys, give him a break. Ross, seriously, how’s it going with her?
Ross| Well, actually it’s been great. She’s 20 so she’s not looking for anything too serious, which is perfect for me right now.
Monica| Well that is great. And seriously, she seems very nice.
