Rachel| So, which of this kitchen stuff is mine?
Monica| This bottle opener. 
Rachel| And?
Monica| And it’s a magnet!
Rachel| Look at that!
Ross| How weird is that? Y’know? You’re moving in with me and have the one thing I don’t have. It’s like uh, in a way you-you complete me  kitchen.
Rachel| What?!
Ross|  You complete me kitchen, matey!
Phoebe| Ross, I know what you’re thinking.
Ross| What?
Phoebe| That she’s gonna move in with you and maybe then she’ll fall in love with you and then when she finds out you’re already married, she’ll just be happy. Y’know? You’re just, you’re very sad.
Ross| Oh…my…God! I-I see what this is! You are in love with Rachel!
Phoebe| What?!!
Ross|" Of course! It all adds up! I mean you you’re obsessed with her. It’s always, ""Ross, what are you gonna do about Rachel?"" ""Ross, why-why are you moving in with Rachel?"" ""When are you gonna confess your secret marriage to Rachel?"" You want her!"
Phoebe| No! 
Ross|  Uh-oh, saved by the bell.  Hello?
Monica| Hey Rach, aren’t these candlesticks  mine?
Rachel| No-no, I bought those.
Monica| Ohh! Yeah, I forgot.
Rachel| Yeah. 
Monica|  That you’re a liar. 
Ross|  No-no-no, that’s great! I’ll be there Monday. And thank you again!  Okay.   Umm, that was the head of the Paleontology department at N uh, Y, uh U!
Monica| Wow! Uh what, did he uh, say?
Ross| Well remember that paper I had published last year on sediment flow rate, huh? They loved it. 
Rachel| Well, who wouldn’t?!
Ross|" I know! Anyway, they asked me to be a guest lecturer! I mean it’s temporary, but uh, if they like me it could lead to a full time job. How great would that look great on a mailbox, huh? ""Professor Geller."""
Phoebe| Yeah, Professor and Mrs.
Rachel| And Mrs.?!
Phoebe| Oh! Yeah, y’know you and Ross are still married.
Rachel| What?!!
Phoebe| Just kidding!
Rachel| Ohh! Oh God!  
Phoebe|  Saved your ass.
Chandler| Hey!
Phoebe| Hi.
Monica| Hey!
Chandler| Oh, what’s the matter?
Phoebe| Well, you know that psychic I see?
Chandler| Yeah?
Phoebe| Well, she told me that I’m gonna die this week, so I’m kinda bummed about that.
Chandler| What?!
Phoebe| Yeah, and I know you guys don’t know a lot about psychic readings, but that one is pretty much the worse one you can get.
Monica| Phoebe that’s crazy!
Joey| I can’t believe she would say that too you.
Rachel| Yeah honey you don’t believe her do you?
Phoebe| I don’t—she said y’know that I’d have triplets! But she also said one of them would be black.
Chandler| Just out of curiosity did she tell you how you’re gonna go?
Phoebe| No, ‘cause she didn’t tell me I was gonna die until the very end of the session, and I was not gonna waste a whole another hour there! I mean I’ve only got a week left, y’know? I’ve really gotta start living now! , leans back, and starts reading.)
Ross|  Hey everyone!
Chandler| Oh hi!
