Joey| Okay, pick a card, any card.  All right, now memorize it. Show to everybody. Got it?
Monica| Um-mm.
Joey| All right, give it back to me.  5 of hearts.
Ross| Real magic does exist.
Rachel| Wow.
Monica| Wow. Joey,  how do you do it?
Joey| I can’t tell you that, no.
Ross| Ah, somebody’s at the door on the ceiling.
Rachel| Noo, that’s our unbelievably loud upstairs neighbor.
Monica| He took up the carpet, and now you can hear everything.
Phoebe| Why don’t you go up there and ask him to ‘step lightly, please?’
Monica| I have like five times, but the guy is so charming, that I go up there to yell and then I end up apologizing to him.
Phoebe| Ooh, that is silly.  I’ll go up there, I’ll tell him to keep it down.
Monica| All right, be my guest.
Rachel| Good luck.
Joey| All right, all right, all right, all right, all right, you really wanna know how I did it, I’ll show ya. When you handed me back the card, what you didn’t see was, I looked at it so fast that it was invisible to the naked eye.  I just did it.  I just did it, again. Here, I’ll slow it down so that you guys can see it. 
All| Oh, I got it.
Phoebe|  Yeah, look I was with my friend downstairs and we hear everything up here that you do, and I am sick and tired... .
Guy|  Whoa, you are very beautiful.
Phoebe|  Oh, thank you.
Chandler|  Hey, anybody got a length of rope about six feet long with a little nouse at the end?
Monica| Honey, what’s the matter?
Chandler| I just saw Janice. 
All| Oh.
Chandler| Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid’s pretzel at them.
Joey| Man, I remember the first time I saw that girl Katherine, after we broke up. She was just walking with her friend Donna, just laughing and talking. God, it killed me.
Chandler| Yes, but you ended up having sex with both of them that afternoon.
Joey| Sorry, I just, any excuse to tell that story y'know....
Ross| Hey Chandler, there’s a party tomorrow, you’ll feel better then.
Chandler| Oh, y'know what, I’m gonna be okay, you don’t have to throw a party for me.
Monica| It’s Joey’s birthday.
Chandler| Oh, well then, if anybody should have a party it should be him.
Monica| Sush!! I cannot believe she is still up there.
Chandler| Okay, well he totally screwed up the punch line. Y'know, it’s supposed to be arrghh-eh og-errigh.
Mr. Kaplan|  How’s that coffee comin,’ dear?
Rachel|  Yeah, right away Mr. Kaplan.
Mr. Kaplan| I’m not supposed to drink coffee, it makes me gassy.
Rachel| I know!
Mr. Kaplan| I’ll bet your thinking, ‘What’s an intelligent girl who wants to be in fashion, doing making coffee?’ Eh?
Rachel| Op.
Mr. Kaplan| Eh.
Rachel| Oh, you got me.
Mr. Kaplan| Well, don’t think I haven’t noticed your potential. Well, I’ve got a project for you that’s a lot more related to fashion. How does that sound?
Rachel| Oh, that sounds great.
Mr. Kaplan| Come on over here, sweetheart. 
Rachel| Oh thank you so much Mr. Kaplan, thank you so much.
Mr. Kaplan|  I need these hangers separated ASAP.  You’re welcome.
Rachel| Oh God, I hate my job, I hate it, I hate my job, I hate it.
Monica| I know honey, I’m sorry.
Rachel| Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because it’s remotely related to the field they’re interested in.
Monica|  Gee, I don’t know Rach. Order up!! I got a Yentel soup, a James Beans, and a Howdy hold the Dowdy!
Rachel| Oh honey, come on, I’m sorry, I didn’t.... I don’t mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom.
Rachel|  Hi! Is my misery amusing to you?
Guy| I’m sorry, I wa, I wa, I was just ah.... 
Rachel| It’s not funny, this is actually my job.
Guy| Oh believe me, I-I-I’ve been there. I had to sort mannequin heads at that Mannequins Plus.
Rachel| Oh well then, so I’m just going to go back to talking to my friend here. And you can go back to enjoying your little hamburger.
Guy| Ah, just one other thing.
Rachel| Yes?!
Guy| I ah, I work at Bloomingdale’s and I might know of a job possibility if your, if your interested?
Rachel|   Do you want my pickle?
Gunther|  Hey guys.
Monica| Hey Gunther. Hi.  I mean you’re going out on a date with the noisy guy upstairs?
Phoebe| Well, he’s very charming.
Monica| I know, he’s too charming, but if you two start going out, then it’s just gonna make it so much harder for me to hate him.
Phoebe| Well, you’re just gonna have to try.
Monica| Joey, where are the Jell-o shots?
Joey| I don’t know, Chandler is supposed to be passin’ ‘em around...
Joey| Chandler!
Chandler| Hello-dillillio!!
Ross| Oh, somebody’s feeling better.
Monica|  Stick out your tongue.
Chandler|  Take off your shirt!
Monica| Oh my!!
Joey| Oh my God! How many of these things did you have? These are pure vodka.
Chandler| Yeah, Jell-o just like Mom used to make.
Rachel|  The most unbelievable thing happened to me today.
Ross| Hi!
