Gunther| Here you go.
Rachel| Thank you.
Gunther| Say Rachel, I was wondering if you’d like to go to a movie with me sometime. As my lover! Nnnsch, to out there. Maybe you’d just like to ah, get something to eat with me sometime? As my lover.
Mark|  Hi!
Rachel| Hi! All right, let’s go shoppin’!!
Mark| Um, y'know, before we go ah, there’s something I need to say.
Rachel| Oh, okay.
Mark| I’ve kinda of had this ah, this crush on you.  But since you were with Ross, I-I didn’t do anything about it. But, now that you’re not, I’d really like to ask you out sometime. So-so that’s-that’s what I’m doing, now.
Rachel| Wow! Umm....
Gunther| I dropped a cup.
Pete| ...so y'know, that’s why, within a few years, that voice recognition is gonna be pretty much standard on any computer you buy. Y'know, so you could be like-like, ‘Wash my car.’ ‘Clean my room.’ It’s not gonna be able to do any of those things, but it’ll understand what you’re saying.
Monica| Oh, this is so great.
Pete| Yeah, it was.
Monica| All right then.  Bye.
Monica| Hello, people who do not live here.
All| Hi! Hello!
Monica| I gave you a key for emergencies!
Phoebe| We were out of Doritos.
Ross| Hey, how’d the date go with Mr. Millionaire?
Chandler| Mr. Millionaire, new from Snooty Playthings! Third wife sold separately.
Monica| He’s great! I mean we have such a good time together! He’s so funny, and sooo sweet, and I’m not attracted to him at all!!
Ross| Still?!
Monica| Noo!! It’s driving me crazy. I mean every other way he’s like the perfect guy, he has everything. Plus! He actually has everything.
Chandler| Life-sized Imperial Storm Troopers from Sharper Image?
Monica| Two.
Chandler| Wow!! Can Joey and I put them on and fight?
Joey|  Oh mommie, oh daddie, I am a big old baddie! Oh mommie, oh daddie, I am a big old baddie! 
Ross| I guess he musta gotten the part in that play.
Monica| Oh.
Phoebe| Oh.
Chandler| Yeah, either that, or Gloria Estefan was right, eventually, the rhythm is going to get you.
The Director| Joe. How’s it going?
Joey| Good.  Hey.
Kate| Hi.
Joey| Oh, so you’re playing Adrienne, huh?
Kate| Yes. Are you one of the retarded cousins?
Joey| Oh, no. Ah, I playing your husband, Victor. I’m Joey Tribianni.
Kate| Hi, nice to meet you. Kate Miller. 
Joey| So the ah, play’s pretty great, huh?
Kate| Oh, yeah. I love Jennifer Van Murray’s work. She’s so brilliantly incisive when it comes to deconstructing the psyche of the American middle class.
Joey| Oh, forget about it. She rocks!
Kate| Where do I know you from?
Joey| Dr. Drake Remoray. Days of Our Lives. Voted most datable neurosurgeon by Teen Beat.
Kate| No, that’s not it. So, you’re a soap actor? Well this must be pretty exciting for you to be in a real play, hmm?
Joey| Hey, I’ve done plays before. I’m a serious actor.
Kate| That info-mercial! For the milk carton spout thing! You’re-you’re-you’re the guy that doesn’t know how to pour milk!!
Joey| See, I actually can pour milk, but I got you believing that I couldn’t. Now, see, that’s acting.
Kate| Right, at the end, you choked on a cookie.
Joey| Yeah, that was real.
Phoebe| Wow! I cannot believe Mark asked you out.
Rachel| I know.
Phoebe| What, so what are you gonna tell him?
Rachel| Well, I told him I would think about it, but I’m gonna tell him no.
Phoebe| Huh.
Rachel| I mean I think I’d say no to anybody right now.  Oh, but it was so strange. I mean I’m standing there with this charming, cute guy, who’s asking me to go out with him, which I’m allowed to do, and I felt guilty. Y'know, like I’d be cheating on Ross or something.
Phoebe| Wow. So, okay, maybe that means that, you’re not over Ross yet and you have issues with your father.
Rachel| I don’t have any issues with my Father.
Phoebe| Okay, so it’s probably just the Ross thing then.
Joey| I hate this woman!! I hate her! She told everyone in the company about that info-mercial, and now they all keep asking me to open their drinks. Okay, and whenever I can’t do it, they’re all like-like laughing at me.
Ross|  Hello.
Chandler| Hey!
Joey| Hey!
Ross| So Rachel called. Wants to see me. Going over in a minute.
Joey| Wow, what-what do you think she wants?
Ross| Well, maybe the crazy fog has lifted and she realises that life without me.... a-sucks.
Chandler| It’s possible. You are very loveable, I’d miss you if I broke up with you.  I was just trying to be supportive.
Ross| Then be supportive like a guy.
Chandler|  If I broke up with you, I’d miss you.
Ross| Hi.
Rachel| Hi!
Ross| You ah, wanted to see me?
Rachel| Yeah. Ahh, here’s a box of your stuff. 
Ross| What?!
Rachel| Oh, y'know, it’s just like hats, and a shirt, and CD’s, just sort of stuff that you’ve left here.
Ross| What are you doing? Are you trying to hurt me? Or something?
Rachel| No. Ross, it, it just seems that y'know it’s time we-we y'know, move on. I mean, I mean don’t’ you think?
Ross| Yes. 
Rachel| Yeah?
Ross| Yes, I do.
Rachel| Good.
Ross| Yeah, I-I really do.  Hey! This-this was a gift?!
Rachel| Ross, you got that for free from the museum gift shop.
Ross| It’s still a gift! I got it from the gift shop!
Rachel| Okay, all right, give me the mug! I’ll keep the mug.
Ross| No!! Y'know-y'know don’t do me any favours. In fact, where, where’s the rest of my stuff?! Huh? Like-like my umm,  Hey, this book is mine!! And-and-and, and that T-shirt you sleep in? I’d like that back too. Yes, I do.
Rachel| You know how much I love that T-shirt! You never even where that T-shirt!
