Ross|6| So I told Carl, ‘Nobody, no matter how famous their parents are, nobody is allowed to climb on the dinosaur
Ross|6|’ But of course this went in one ear and out
Ross|6|
Ross|6|
Ross|6|
Ross|6|
Ross|6|
Rachel|1| I love how he cares so much about stuff
Rachel|1| If I squint I can pretend he’s Alan Alda
Rachel|1|
Monica|2| Oh good, another dinosaur story
Monica|2| When are those gonna become extinct
Monica|2|
Chandler|4| If I was a superhero who could fly and be invisible, that would be the best
Chandler|4|
Gunther|0| What does Rachel see in this guy
Gunther|0| I love Rachel
Gunther|0| I wish she was my wife
Gunther|0|
Phoebe|5| Who’s singing
Phoebe|5|
Ross|6| Hey
Ross|6| When you guys were kids and you played Happy Days, who were you
Ross|6| I was always Richie
Ross|6|
Monica|2| I was always Joanne
Monica|2|
Joey|3| Question
Joey|3| Was ah, ‘Egg the Gellers
Joey|3|’ the war cry of your neighbourhood
Joey|3|
Phoebe|5| Ewww
Phoebe|5| Oh
Phoebe|5| It’s the Mattress King
Phoebe|5|
Joey|3| Booo
Joey|3|
Joey|3|
Chandler|4|  Don’t look honey
Chandler|4| Change the channel
Chandler|4| Change the channel
Chandler|4|
Janice|0| Wait
Janice|0| Wait
Janice|0| I wanna see this
Janice|0| After I divorce him, half of that kingdom is gonna be mine
Janice|0|
Matress King|0| ‘Despair fills the mattress showroom
Matress King|0| My kingdom is suddenly without a queen
Matress King|0| I’m so depressed I’m going to slash
Matress King|0|
Matress King|0|
Matress King|0| my prices
Matress King|0|
Matress King|0| Check it out
Matress King|0| Four ninety-nine for a pillow top queen set
Matress King|0| I’m going medieval on prices
Matress King|0|
Chandler|4| What a wank
Chandler|4|
Janice|0| Oh, I cannot believe he’s using our divorce to sell mattresses
Janice|0|
Monica|2| I know
Monica|2| And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves
Monica|2|  And I’m appalled for you by the way
Monica|2|
Matress King|0| I’m close
Matress King|0| I’m cheap
Matress King|0| I’m the king
Matress King|0|
Rachel|1| ‘Okay
Rachel|1|  Okay, daddy we’ll see you tomorrow night
Rachel|1|  Okay bye-bye
Rachel|1|’ 
Ross|6| We
Ross|6|
Rachel|1| Are ah, having dinner with my Dad tomorrow night, I hope that’s okay
Rachel|1|
Ross|6| Oh shoot, tomorrow’s not so good, I’m supposed to um, fall off the Empire State building and land on a bicycle with no seat
Ross|6| Sorry
Ross|6|
Rachel|1| Ross, my father doesn’t hate you
Rachel|1|
Ross|6| Please, he refers to me as ‘wethead’
Ross|6|
Rachel|1| But honey he calls everybody by a nickname
Rachel|1| Okay, look, I know, all right, just one dinner, please, just one night for me, please
Rachel|1| I just want him to love you like I do
Rachel|1|  All right, well not exactly like I do, but, but, if you do come to dinner, I’ll love you like I do in that black thing that you like
Rachel|1|
Chandler|4|  I’ll go
Chandler|4|
Ross|6| Fine
Ross|6|
Rachel|1| Thank you
Rachel|1|
Ross|6| Hi Gunther
Ross|6|
Gunther|0| Yeah, we’ll see
Gunther|0|
Joey|3|  Hey, you guys
Joey|3|
Phoebe|5| Hey
Phoebe|5|
Joey|3| Guess what
Joey|3|
Ross|6| What
Ross|6|
Joey|3| I got a gig
Joey|3|
All|0| Yay
All|0|
All|0|
Chandler|4| See, that’s why I could never be an actor
Chandler|4| Because I can’t say gig
Chandler|4|
Phoebe|5| Yeah, I can’t say croissant
Phoebe|5|  Oh my God
Phoebe|5|
Monica|2| What’s the part
Monica|2|
Joey|3| Well, it’s not a part, no
Joey|3| I’m teaching acting for soap operas down at the Learning Extension
Joey|3|
Ross|6| Come on
Ross|6| That’s great
Ross|6|
All|0| Wow
All|0|
Joey|3| Yeah, yeah
Joey|3| It’s like my chance to give something back to the acting community
Joey|3|
Ross|6| Y’know your probably not allowed to sleep with any of your students
Ross|6|
Joey|3|  I know
Joey|3|
Phoebe|5| Ugh
Phoebe|5| I don’t know Monica
Phoebe|5| It feels funny just being here
Phoebe|5| I mean if you buy a bed from Janice’s ex-husband, that’s like betraying Chandler
Phoebe|5|
Monica|2| Not at these prices
Monica|2|
Phoebe|5|   Hi
Phoebe|5| Y'know in England this car would be on the other side of the store
Phoebe|5|  Woo
Phoebe|5|
Monica|2|  Oh
Monica|2| Ohhhhh
Monica|2| Oh
Monica|2| Phoebe, come here
Monica|2| Aw, this is my new bed
Monica|2| You gotta feel this bad boy
Monica|2|
Phoebe|5| Eh, Monica it, it feels so weird, y'know, Chandler’s your friend
Phoebe|5|
Phoebe|5|
Phoebe|5|  Oh
Phoebe|5| Oh my God
Phoebe|5| Aw, all right take this bed, you can make other friends
Phoebe|5|
Joey|3| Good evening
Joey|3| I’m Mr
Joey|3| Tribbiani
Joey|3| And I will be teaching acting for soap operas
Joey|3| Now um, on my first day as  Dr
Joey|3| Drake Remoray on Days of Our Lives,  I learned that one of the most important things in soap opera acting is reacting, this does not mean acting again, it means, you don’t have a line, but someone else just did
Joey|3| And it goes like this
Joey|3|  Thanks, thanks, a lot
Joey|3| Oh, by the way, before I forget to work in soap operas some of you will have to become much more attractive
Joey|3| All right, moving right along
Joey|3|
Joey|3| Hi
Joey|3|
Phoebe|5| Hey
Phoebe|5| Ooh
Phoebe|5| How was teaching last night
Phoebe|5|
Joey|3| Oh it was great
Joey|3| Yeah, you get to say stuff like, ’Hey, the bell doesn’t dismiss you, I dismiss you
Joey|3|’
Phoebe|5| Ooooh, nice
Phoebe|5|
Joey|3| Oh, and guess what, I got an audition for All My Children
Joey|3|
Phoebe|5| Oh, yay
Phoebe|5|
Joey|3| Yeah, it’s this great part, this boxer named Nick
Joey|3| And I’m so, so right for it, y'know, he’s just like me
Joey|3| Except he’s a boxer, and has an evil twin
Joey|3|
Phoebe|5| Oh
Phoebe|5|  
Guy|0| Dom da-da dom
Guy|0| Here ye
Guy|0| Here ye
Guy|0| Delivery from the Mattress King
Guy|0|  You Miss Geller
Guy|0|
Phoebe|5| Okay
Phoebe|5|
Guy|0| Sign here
Guy|0| 
Phoebe|5| Oh, do I have a middle name
Phoebe|5| All right Monica Velula Geller
Phoebe|5| It’s that bedroom there
Phoebe|5| 
Joey|3| Hey, Monica bought a bed from the Mattress King
Joey|3|
Phoebe|5| Yeah, so please, please, please, don’t say anything to Chandler
Phoebe|5|
Joey|3| You want me to lie to Chandler
