Monica| So the wedding caterer sent me this list of twelve appetizers and I have to narrow it down to six.
Joey| Food? Uh-huh gimme! 
Chandler| So did Monica tell you about this great band called the Swing Kings that we’re trying to get to play at the wedding?
Phoebe| Since when are you into swing music?
Chandler| Oh since forever! I used to go all over town listening to bands!
Monica| Chandler.
Chandler| Gap commercial.  So did you book them? Did you call?
Monica| I will.
Chandler| Do you want me to call?
Monica| No, I’ll do it. You just stick to your job.
Phoebe| What is your job?
Chandler| Staying out of the way.
Joey| This is impossible Monica, why don’t you just pick all 15? 
Monica| There were only twelve.
Joey| Oh yeah, I added three.
Monica| What are peanut butter fingers?!
Joey| Oh yeah… 
Ross|  Well hello! She’s cute! Should we uh, go try to talk to her?
Chandler| Sure! That’s one of the great things about being engaged. I’m not nervous talking to pretty girls anymore.
Ross| Uh yeah! Let me, let me get that for you.
Ross|  I got it.   So hi, I’m uh, I’m Ross and this is my friend Chandler. 
Ross| Kristen, hi. Are you uh, new to the area, ‘cause if you are…I’d love to show you around sometime.
Kristen| I…I uh, actually just moved from four blocks over.
Ross| Ah.
Kristen| But-but this block is like a whole other world.
Ross| Y’know actually it does have a very interesting history. Uh, this street is the first street in the city to have an underground sewer system.  Before that sewage and waste would just flow right down the street. Yeah, sometimes ankle deep! 
Chandler|  Smooth.
Kristen|  Excuse me? 
Ross| Umm, say you’re gonna be starving after all this moving. What do you say I take you to dinner tonight?
Kristen| Oh I’d like that.
Ross| Yeah?
Kristen| Yeah.
Ross| Great! Uh, let me take this up for you. 
Kristen| After you.
Ross| Oh no-no, after you.   Oh my God! 
Phoebe|  Am I crazy or does this totally go?!
Rachel| Oh my God! You look so beautiful!
Phoebe|  Thank you Rachel but, look at Monica!
Monica| This is it. Yeah, this is the one. I can’t believe I found it!
Monica| Well I’m Monica Geller, ball like a baby.
Monica| Have you found your dress yet?
Megan| Oh no, these dresses are all so amazing but there is no way I could afford one.
Monica| No, I can’t afford this either. No. I-I-I’m, I’m just to figure out which one I want then I’m gonna get it at Kleinman’s, this discount place in Brooklyn, day after tomorrow they are having a huge sale.
Megan| Oh, thanks for the tip.
Monica| Yeah! So-so when are you getting married?
Megan| Oh I’m not, I just like to try these on.
Rachel| I do the same thing.
Megan| I’m just kidding. I’m getting married July 25th.
Rachel| I’m just kidding too.  I’m getting married in December. 
Megan|  So when are you getting married?
Monica| Oh May 15th.
Megan| Oooh it’s getting close!
Monica| Yeah!
Megan| So uh, who’s your photographer?
Monica| Jeffery.
Megan| We met with him. Did he show you the photos of the nude wedding he did?
Monica| The best man? Wow!
Megan| I know! I almost called off my wedding. Oh, who’s your band?!
Monica| Oh, my fiancee wants the Swing Kings.
Megan| Oh, you’re so lucky. My fiancee wants the heavy metal band Carcass. 
Phoebe| Ooh, is that spelled with a ‘C’ or a ‘K’? Oh my God! It doesn’t matter; they’re both great!
Rachel| Oh y’know what? Y’know what? Now that you know what you want you should go to Kleinman’s and get it half off. This place is so overpriced.
Rachel| So, does this  come in another color or… 
Joey|  Hi! You uh, movin’ in or movin’ out?
Kristen| I’m moving in.
Joey| Oh uh, can I give you a hand?
Kristen| Oh okay. But y’know what? Be careful. Because a guy was helping me before had to leave because he hurt his back.
Joey| Boyfriend?
Kristen| No.
Joey| I’m Joey. 
Kristen| Kristen.
Joey| Oh wow, what a beautiful name!  What is it again?
Kristen| Kristen.
Joey| Got it!  So…
Kristen| So uh, do you live around here?
Joey| Yeah! Yeah! Right down there.  Hey listen; let me give you a little tip. Do not take a nap on this stoop  or you can wake up with your shoes gone.
Kristen| I’ll remember that.
Joey| Okay. Yeah. Listen would you uh, would you like to have dinner with me tonight?
Kristen| Oh I, I have plans tonight. 
Joey| Oh.
Kristen| But how about tomorrow?
Joey| Sounds great! Okay all right, well where does this go? 
Kristen| You look strong, why don’t I take that and you grab one of the boxes.
Joey| Okay. Yeah.  Yeah, I’ll grab this one. 
Rachel|  So this is Brooklyn.
Monica| All right, listen up. There is usually only one dress in each size so when they open those doors, fan out. Now, this is what you’re looking for!  Memorize it! When you locate the dress, blow on these. All right?  Three short blasts, when you hear it. Come running.
Rachel| Okay.
Phoebe| Got it.
Monica| All right.
Rachel| Oh they’re pushing! They’re pushing!!
Monica|  Hey! Don’t be a baby!
Rachel| Well I…
Phoebe|  Hey! Rachel! Come on!!!!
Monica| No. No. Not it. Not it. Not it.   Don’t crowd me!  This is it! This is the dress! Oh my God, it’s perfect!  I’m sorry, this one’s taken!  Whoa!
Monica| Megan!
Megan| Monica!
Monica| You came?!
Megan| Yeah!
Monica| This is my dress!
Megan| No!
Monica| Yes it is! You saw me wearing it!
Megan| And now you’ll see me buying it.
Monica| What? You freak! You wouldn’t even have known about this place if it wasn’t for me!
Megan| Look, you don’t want to fight me.
Monica| Maybe I do! I’m pretty feisty! 
Phoebe|  I’m coming! I’m coming! 
Phoebe| Okay!  Hey!  What do I do?!!  What are you doing?  Did you find the dress? 
Phoebe| Did you find the dress?
Rachel| No! You gotta get me out of here Phoebe! These bargain shoppers are crazy!
Phoebe| I—We gotta get Monica. 
Rachel| No! You gotta hold my hand!!
Phoebe| Oh my God!!  Excuse me! Excuse me!  
Monica|  Go! Go! Go!
Rachel|  Hey…
Monica| NOW!!!!!!!! 
Chandler| So Ross, how was your date the other night? Did you tell her about the magical ride that starts with the flush of every toilet?
