Monica| I’m glad you’re here, we have a couple of things to ask you about the wedding ceremony.
Rachel|  Ohh…
Ross| What’s the matter? You okay?
Rachel| Yeah, it’s just y’know…
Chandler|  Monica said wedding.
Monica| Uh, so anyway, we thought one of you could read something during the ceremony.
Rachel| Oh! I would love to read a poem.
Chandler| Do you think you could get through a poem?
Rachel|  It’ll be a short one.
Monica| Okay, so Ross will be doing the reading.
Rachel| Ohhh…
Ross| Okay. Yeah, I guess, I guess I could do that too.
Chandler| Too?
Ross| Yeah, I kind of uh, have something else planned for you guys.
Monica| Do you mind telling us what it is?
Ross| Sorry, I’m kinda keeping this one on the Q.T.
Chandler| Well, whatever it is, I hope it involves winking. 
Joey|  Hey!
All| Hey!
Joey| So I just talked to one of the DOOL writers today, and…
Monica| What is DOOL?
Joey| Days Of Our Lives. Anyway, you’re not gonna believe it! My character is coming out of his coma!!
All| Oh!!
Chandler| That’s great!
Joey| And-and-and not only that, I’m gettin’ a new brain!!
Chandler| So great things are happening at work and in your personal life!
Rachel| Wait, what do you mean you’re getting a new brain?
Joey| Oh well, they’re killing off one of the characters on the show, and when she dies her brain is being transplanted into my body.
Ross| What? A brain transplant?!
Joey|  Yes, it’s a highly controversial procedure.
Ross| It’s ridiculous!
Joey| Well, I think it’s ridiculous that you haven’t had sex in three and a half months.
Ross|  It’s winter, they are fewer people on the street. 
Monica| Who are they killing off?
Joey| Uh Cecilia Monroe, she plays Jessica Lockhart.
Rachel|
Monica|
Monica| She’s my favorite character on DOOL.
Joey| Nice.
Rachel| She is so good at throwing drinks in people’s faces, I mean I don’t think I’ve ever seen her finish a beverage.
Monica| And the way she slaps all the time!
Rachel| Oh!
Monica| Wouldn’t you love to do it just once?! 
Chandler| Don’t do it.
Rachel| Cecilia Monroe man, what a great actress.
Joey| Oh, tell me about it. And she’s been on the show forever, it’s gonna be really hard to fill her shoes.
Ross|" Yeah-yeah, help me out here, when you come out of the ""brain transplant,"" you are going to be her?"
Joey| Yes, but in Drake Remoray’s body.  Why is this so hard for you to get? I thought you were a scientist!
Phoebe|  Rach, so, that guy there. Straight or gay?
Rachel|  Well, I'd have to say gay.
Phoebe| Yeah? Why?
Rachel| Well mainly because he's kissing that other guy.
Phoebe| Oh no not that guy there. That guy right there. 
Rachel| Oh yeah he's too cute to be straight.
Phoebe|  Ohh knockers will help us figure it out. 
Rachel| All right, straight, and not subtle. 
Phoebe| Ohh, he left his cell phone.
Rachel| Oh, well, we can hand it to Gunther and he'll put it in lost and found.
Phoebe| Or we could use it to call China. See how those guys are doing.
Rachel| What if, um, if he calls his own cell phone to find out who found it and I answer and we start talking and we fell in love. I mean wouldn't that be a great story? Kind of like a fairy tale for the digital age.
Phoebe| Yeah… That does sound great. I'm going to get the phone. 
Rachel| What? Wait! Why…why do you get the story?
Phoebe| I don't know. I haven't been out on a date in so long.
Rachel| Phoebe, you had a date three days ago.
Phoebe| That wasn’t a date! That was, that was just friends getting together… having sex.
Rachel| Okay. Okay, see? I get the phone.
Phoebe| No way! No way! You just broke with Tag a week ago.
Rachel| Yeah!  And until now, I didn’t think I’d love again.
Phoebe| Nice try.
Rachel| Oh hey-hey wait! How do we fairly decide who gets the phone?
Phoebe| I don’t know. 
Rachel| Well umm, maybe we could uhh…  Ah-ha! Too slow!! 
Phoebe| Ah-ha! Too cocky!
Dina| I’m going to keep dating him Mother, and there’s nothing you can do about it!
Jessica Lockhart| Oh yes there is!
Dina| What are you going to do? Kill him? Like you did with Charles?!
Jessica Lockhart|  That was an accident! And so were you.
Dina| Well, at least I’m not a murderer! 
Jessica Lockhart|  Oh, my baby! 
The Director| Cut!
Joey| That was a great scene! And-and-and that slap looks so real! How do you do that?
Cecilia| Oh, just years of experience.
Dina|  Can I get some ice here?!
Joey| Oh anyway, I just wanted to say how wonderful I think you are.
Cecilia| You’re not the fan who’s dying are you?
Joey| Say what?
Cecilia| I’m supposed to meet and hug a fan whose dying, but that’s not supposed to be until  later!
Joey| No. No, I’m Joey Tribbiani; we did a scene together yesterday. I-I’m the guy in the coma!
Cecilia| Oh that was a real person?!
Joey| An-an-anyway I-I just wanted to say that since I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me…
Cecilia| I-I-I’m leaving the show?
Joey|  I don’t know. Why? Did you hear something?
Cecilia| Who told you that?
Joey| Oh uh, one of the writers.
Cecilia| Which one? Was it bald or was it tall?
Joey| Umm…
Cecilia| Y’know what? It doesn’t matter! Because it is not true!
Joey| Okay.
Cecilia| And if it were true, how dare you come to me ask me for tips about a character that I’ve been playing for 20 years—I’ll give you a tip! 
Joey| Ms. Monroe…  Oh there you go. 
Rachel| No Phoebe! You cannot get the phone that way; that’s not fair! Okay look, I have an idea. Why don’t we, why don’t we see what kind of number he has on his speed dial, and then from that we can tell who has more in common with him. And then whoever does gets the phone.
Phoebe| Or, we can decide by whose ever name is closer to the word phone.
Rachel| I don’t think so.
Phoebe|  Fine all right, but I’d bet you’d be singing another tune if we were fighting over a ratchet.
Rachel|  All right, first name on the speed dial is mom.
Phoebe| Ohh, I lost my mom to suicide.
Rachel| Okay no way, you cannot use that to get the cute guy and the last blueberry muffin.
Phoebe| Did I use that already today? I’m sorry.
Rachel| Yes okay.  Well now see this isn’t telling us anything.  Joe. Carlos. Peter. Ooh! Peter Luger! T hat’s a steak house!
Phoebe| Okay, a meat eater. Fine, that’s one for you.
Rachel|  Oh, I win! He’s got Barney’s on his speed dial.
